Date,ACHNStock_Open_average,ACHNStock_Open_max,ACHNStock_Open_min,ACHNStock_Open_volatility,ACHNStock_Open_change,ACHNStock_High_average,ACHNStock_High_max,ACHNStock_High_min,ACHNStock_High_volatility,ACHNStock_High_change,ACHNStock_Low_average,ACHNStock_Low_max,ACHNStock_Low_min,ACHNStock_Low_volatility,ACHNStock_Low_change,ACHNStock_Close_average,ACHNStock_Close_max,ACHNStock_Close_min,ACHNStock_Close_volatility,ACHNStock_Close_change,ACHNStock_Volume_average,ACHNStock_Volume_max,ACHNStock_Volume_min,ACHNStock_Volume_volatility,ACHNStock_Volume_change
2018-01-14,2.94,3.01,2.87,0.13999999999999968,-0.07999999999999963,2.9875,3.02,2.96,0.06000000000000005,-0.029999999999999805,2.8325,2.9,2.76,0.14000000000000012,-0.06000000000000005,2.9425,2.99,2.9,0.0900000000000003,0.06000000000000005,1670726,1961272,1400120,561152,287561
2018-01-21,2.946,3.01,2.85,0.1599999999999997,-0.1599999999999997,2.978,3.04,2.91,0.1299999999999999,-0.09999999999999964,2.862,2.96,2.8,0.16000000000000014,-0.06000000000000005,2.914,3.01,2.84,0.16999999999999993,-0.16999999999999993,1734235,3286019,1171105,2114914,-2114914
2018-01-28,2.744,2.81,2.62,0.18999999999999995,-0.1200000000000001,2.8,2.89,2.75,0.14000000000000012,-0.13000000000000034,2.674,2.79,2.58,0.20999999999999996,-0.1200000000000001,2.728,2.82,2.65,0.16999999999999993,-0.13999999999999968,1350143,2027491,946270,1081221,383377
2018-02-04,2.778,2.93,2.62,0.31000000000000005,0.22999999999999998,2.878,2.95,2.76,0.1900000000000004,0.1900000000000004,2.706,2.81,2.6,0.20999999999999996,0.1200000000000001,2.828,2.92,2.67,0.25,0.22999999999999998,2366471,3438194,1860445,1577749,1415082
2018-02-11,2.976,3.1,2.9,0.20000000000000018,0.20000000000000018,3.0860000000000003,3.24,2.99,0.25,0.25,2.932,3.07,2.81,0.2599999999999998,0.2599999999999998,3.04,3.2,2.94,0.26000000000000023,0.26000000000000023,3212208,8034929,1329291,6705638,6299301
2018-02-18,3.025,3.15,2.94,0.20999999999999996,-0.1599999999999997,3.0975,3.22,3.01,0.2100000000000004,-0.2100000000000004,2.9000000000000004,2.99,2.7,0.29000000000000004,-0.050000000000000266,2.98,3.01,2.95,0.05999999999999961,-0.04999999999999982,2468839,3282933,1540337,1742596,-1675561
2018-02-25,3.3,3.45,3.07,0.38000000000000034,0.22999999999999998,3.4739999999999998,3.55,3.35,0.19999999999999973,0.08999999999999986,3.234,3.37,3.05,0.3200000000000003,0.2400000000000002,3.386,3.51,3.25,0.2599999999999998,0.09999999999999964,3127528,6545142,1945091,4600051,-4600051
2018-03-04,3.6999999999999997,4.06,3.51,0.5499999999999998,0.5499999999999998,3.866,4.25,3.64,0.6099999999999999,0.6099999999999999,3.634,3.98,3.48,0.5,0.4700000000000002,3.8400000000000003,4.23,3.62,0.6100000000000003,0.6100000000000003,2437364,4085597,1151587,2934010,1773297
2018-03-11,4.128,4.24,4.01,0.23000000000000043,-0.1900000000000004,4.204,4.34,4.03,0.3099999999999996,-0.2699999999999996,4.014,4.14,3.9,0.23999999999999977,-0.23999999999999977,4.064,4.21,3.92,0.29000000000000004,-0.29000000000000004,2697118,4148014,1589363,2558651,1000049
2018-03-18,3.89,3.96,3.83,0.1299999999999999,0.010000000000000231,3.964,4.06,3.9,0.1599999999999997,0.020000000000000018,3.79,3.87,3.74,0.1299999999999999,0.029999999999999805,3.892,4.0,3.83,0.16999999999999993,-0.040000000000000036,1777892,3501859,1098648,2403211,-247626
2018-03-25,3.83,3.95,3.74,0.20999999999999996,-0.11999999999999966,3.8825000000000003,3.98,3.77,0.20999999999999996,-0.20000000000000018,3.7025,3.78,3.63,0.1499999999999999,-0.08000000000000007,3.79,3.95,3.71,0.2400000000000002,-0.2400000000000002,1423739,1675307,1052176,623131,-477164
2018-04-01,3.538,3.71,3.44,0.27,-0.2599999999999998,3.592,3.71,3.54,0.16999999999999993,-0.16999999999999993,3.434,3.46,3.41,0.04999999999999982,0.0,3.5060000000000002,3.55,3.49,0.05999999999999961,0.0,1488817,2047438,1057497,989941,-510083
2018-04-08,3.598,3.7,3.53,0.17000000000000037,0.17000000000000037,3.662,3.73,3.59,0.14000000000000012,0.14000000000000012,3.558,3.62,3.49,0.1299999999999999,0.1299999999999999,3.618,3.69,3.56,0.1299999999999999,0.1200000000000001,751369,872465,632893,239572,-239572
2018-04-15,3.684,3.83,3.59,0.2400000000000002,-0.0900000000000003,3.77,3.86,3.7,0.1599999999999997,0.0,3.59,3.67,3.54,0.1299999999999999,0.06000000000000005,3.674,3.84,3.56,0.2799999999999998,0.08999999999999986,788599,1388879,462699,926180,-101126
2018-04-22,3.684,3.84,3.6,0.23999999999999977,0.16999999999999993,3.758,3.86,3.65,0.20999999999999996,0.1299999999999999,3.594,3.75,3.53,0.2200000000000002,0.1499999999999999,3.71,3.84,3.58,0.2599999999999998,0.20999999999999996,817551,1352639,390722,961917,-204348
2018-04-29,3.704,3.87,3.55,0.3200000000000003,-0.3200000000000003,3.78,3.88,3.7,0.17999999999999972,-0.17999999999999972,3.58,3.77,3.46,0.31000000000000005,-0.29000000000000004,3.6959999999999997,3.78,3.55,0.22999999999999998,-0.08000000000000007,1031426,1810101,463947,1346154,646858
2018-05-06,3.628,3.7,3.48,0.2200000000000002,-0.20999999999999996,3.688,3.75,3.56,0.18999999999999995,-0.14000000000000012,3.536,3.63,3.45,0.17999999999999972,-0.1499999999999999,3.598,3.69,3.48,0.20999999999999996,-0.06999999999999984,939754,1255608,640356,615252,124335
2018-05-13,3.578,3.62,3.53,0.0900000000000003,0.08000000000000007,3.632,3.74,3.58,0.16000000000000014,0.14000000000000012,3.526,3.57,3.51,0.06000000000000005,0.04999999999999982,3.602,3.7,3.56,0.14000000000000012,0.11000000000000032,924506,1396259,622604,773655,581962
2018-05-20,3.71,3.85,3.62,0.22999999999999998,-0.22999999999999998,3.754,3.93,3.62,0.31000000000000005,-0.31000000000000005,3.616,3.66,3.54,0.1200000000000001,-0.08000000000000007,3.66,3.73,3.59,0.14000000000000012,-0.07000000000000028,972522,1786487,390099,1396388,-626837
2018-05-27,3.4825,3.6,3.41,0.18999999999999995,-0.18999999999999995,3.52,3.6,3.44,0.16000000000000014,-0.16000000000000014,3.3725,3.44,3.24,0.19999999999999973,-0.18999999999999995,3.3850000000000002,3.47,3.25,0.2200000000000002,-0.18000000000000016,1677302,2970200,1032883,1937317,501598
2018-06-03,3.126,3.26,3.0,0.2599999999999998,-0.2599999999999998,3.178,3.28,3.11,0.16999999999999993,-0.1499999999999999,3.06,3.11,2.98,0.1299999999999999,-0.1299999999999999,3.09,3.14,3.02,0.1200000000000001,-0.08000000000000007,1158303,1548338,818798,729540,-269056
2018-06-10,3.04,3.14,2.98,0.16000000000000014,-0.1499999999999999,3.086,3.16,3.02,0.14000000000000012,-0.14000000000000012,2.976,3.07,2.94,0.1299999999999999,-0.1299999999999999,3.0060000000000002,3.1,2.97,0.1299999999999999,-0.1299999999999999,1458220,2141532,887721,1253811,-447173
2018-06-17,2.94,3.03,2.85,0.17999999999999972,-0.10000000000000009,3.0,3.07,2.89,0.17999999999999972,-0.11999999999999966,2.82,2.9,2.67,0.22999999999999998,-0.22999999999999998,2.916,3.05,2.83,0.21999999999999975,-0.15000000000000036,1508721,2506673,876629,1630044,1630044
2018-06-24,2.824,2.88,2.74,0.13999999999999968,0.04999999999999982,2.898,2.97,2.87,0.10000000000000009,0.10000000000000009,2.728,2.79,2.68,0.10999999999999988,0.06999999999999984,2.814,2.86,2.73,0.1299999999999999,-0.009999999999999787,1202572,1815886,624223,1191663,-923610
2018-07-01,2.8925,2.95,2.8,0.15000000000000036,0.15000000000000036,2.9475,3.02,2.88,0.14000000000000012,0.14000000000000012,2.8625,2.92,2.79,0.1299999999999999,0.1299999999999999,2.93,2.99,2.88,0.11000000000000032,0.11000000000000032,814461,1295985,465859,830126,314719
2018-07-08,2.924,3.01,2.83,0.17999999999999972,-0.06999999999999984,3.056,3.4,2.9,0.5,0.3700000000000001,2.862,2.93,2.8,0.13000000000000034,0.0,2.944,3.14,2.81,0.33000000000000007,0.16000000000000014,1262378,3530464,552217,2978247,2890211
2018-07-15,3.0300000000000002,3.22,2.94,0.28000000000000025,-0.2400000000000002,3.074,3.28,3.0,0.2799999999999998,-0.2599999999999998,2.906,3.0,2.84,0.16000000000000014,-0.16000000000000014,2.956,3.03,2.86,0.16999999999999993,-0.16999999999999993,823142,902574,781512,121062,-58158
2018-07-22,2.78,2.86,2.7,0.1599999999999997,-0.10999999999999988,2.822,2.87,2.76,0.11000000000000032,-0.11000000000000032,2.704,2.8,2.62,0.17999999999999972,-0.17999999999999972,2.732,2.82,2.64,0.17999999999999972,-0.17999999999999972,917797,1172659,520189,652470,627178
2018-07-29,2.606,2.66,2.56,0.10000000000000009,-0.06000000000000005,2.636,2.73,2.57,0.16000000000000014,-0.14000000000000012,2.524,2.61,2.48,0.1299999999999999,-0.1299999999999999,2.574,2.65,2.5,0.1499999999999999,-0.1499999999999999,1035083,2148230,637751,1510479,88243
2018-08-05,2.576,2.72,2.49,0.22999999999999998,0.22999999999999998,2.656,2.79,2.53,0.26000000000000023,0.26000000000000023,2.488,2.61,2.33,0.2799999999999998,0.2799999999999998,2.594,2.71,2.51,0.20000000000000018,0.1499999999999999,894757,1861525,320089,1541436,364733
2018-08-12,2.622,2.69,2.55,0.14000000000000012,-0.1200000000000001,2.666,2.77,2.61,0.16000000000000014,-0.16000000000000014,2.544,2.6,2.48,0.1200000000000001,-0.07000000000000028,2.59,2.67,2.53,0.14000000000000012,-0.14000000000000012,794880,1038262,565951,472311,-452481
2018-08-19,2.666,2.88,2.49,0.3899999999999997,0.29000000000000004,2.78,2.94,2.56,0.3799999999999999,0.29000000000000004,2.59,2.73,2.44,0.29000000000000004,0.29000000000000004,2.734,2.93,2.49,0.43999999999999995,0.3299999999999996,1241795,2259680,492886,1766794,101816
