Date,Deutsche X-trackers MSCI Germany Hedged EquityEtf_Open_average,Deutsche X-trackers MSCI Germany Hedged EquityEtf_Open_max,Deutsche X-trackers MSCI Germany Hedged EquityEtf_Open_min,Deutsche X-trackers MSCI Germany Hedged EquityEtf_Open_volatility,Deutsche X-trackers MSCI Germany Hedged EquityEtf_Open_change,Deutsche X-trackers MSCI Germany Hedged EquityEtf_High_average,Deutsche X-trackers MSCI Germany Hedged EquityEtf_High_max,Deutsche X-trackers MSCI Germany Hedged EquityEtf_High_min,Deutsche X-trackers MSCI Germany Hedged EquityEtf_High_volatility,Deutsche X-trackers MSCI Germany Hedged EquityEtf_High_change,Deutsche X-trackers MSCI Germany Hedged EquityEtf_Low_average,Deutsche X-trackers MSCI Germany Hedged EquityEtf_Low_max,Deutsche X-trackers MSCI Germany Hedged EquityEtf_Low_min,Deutsche X-trackers MSCI Germany Hedged EquityEtf_Low_volatility,Deutsche X-trackers MSCI Germany Hedged EquityEtf_Low_change,Deutsche X-trackers MSCI Germany Hedged EquityEtf_Close_average,Deutsche X-trackers MSCI Germany Hedged EquityEtf_Close_max,Deutsche X-trackers MSCI Germany Hedged EquityEtf_Close_min,Deutsche X-trackers MSCI Germany Hedged EquityEtf_Close_volatility,Deutsche X-trackers MSCI Germany Hedged EquityEtf_Close_change
2018-07-15,27.21,27.21,27.21,0.0,0.0,27.21,27.21,27.21,0.0,0.0,27.21,27.21,27.21,0.0,0.0,27.21,27.21,27.21,0.0,0.0
2018-07-22,27.91,27.91,27.91,0.0,0.0,27.91,27.91,27.91,0.0,0.0,27.77,27.77,27.77,0.0,0.0,27.79,27.79,27.79,0.0,0.0
2018-07-29,27.49,27.49,27.49,0.0,0.0,27.49,27.49,27.49,0.0,0.0,27.45,27.45,27.45,0.0,0.0,27.47,27.47,27.47,0.0,0.0
2018-08-05,27.17,27.17,27.17,0.0,0.0,27.18,27.18,27.18,0.0,0.0,27.1,27.1,27.1,0.0,0.0,27.18,27.18,27.18,0.0,0.0
2018-08-12,26.68,26.68,26.68,0.0,0.0,26.82,26.82,26.82,0.0,0.0,26.68,26.68,26.68,0.0,0.0,26.79,26.79,26.79,0.0,0.0
2018-08-19,27.15,27.15,27.15,0.0,0.0,27.16,27.16,27.16,0.0,0.0,27.15,27.15,27.15,0.0,0.0,27.16,27.16,27.16,0.0,0.0
2018-08-26,27.21,27.21,27.21,0.0,0.0,27.21,27.21,27.21,0.0,0.0,27.14,27.14,27.14,0.0,0.0,27.15,27.15,27.15,0.0,0.0
2018-09-02,26.36,26.36,26.36,0.0,0.0,26.36,26.36,26.36,0.0,0.0,26.25,26.25,26.25,0.0,0.0,26.31,26.31,26.31,0.0,0.0
2018-09-09,26.68,26.68,26.68,0.0,0.0,26.68,26.68,26.68,0.0,0.0,26.58,26.58,26.58,0.0,0.0,26.66,26.66,26.66,0.0,0.0
2018-09-16,27.19,27.19,27.19,0.0,0.0,27.19,27.19,27.19,0.0,0.0,27.19,27.19,27.19,0.0,0.0,27.19,27.19,27.19,0.0,0.0
2018-09-23,26.76,26.76,26.76,0.0,0.0,26.76,26.76,26.76,0.0,0.0,26.76,26.76,26.76,0.0,0.0,26.76,26.76,26.76,0.0,0.0
2018-09-30,26.54,26.54,26.54,0.0,0.0,26.54,26.54,26.54,0.0,0.0,26.4,26.4,26.4,0.0,0.0,26.43,26.43,26.43,0.0,0.0
2018-10-07,25.12,25.12,25.12,0.0,0.0,25.13,25.13,25.13,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.13,25.13,25.13,0.0,0.0
2018-10-14,25.4,25.4,25.4,0.0,0.0,25.45,25.45,25.45,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.4,25.4,25.4,0.0,0.0
2018-10-21,24.6,24.6,24.6,0.0,0.0,24.6,24.6,24.6,0.0,0.0,24.6,24.6,24.6,0.0,0.0,24.6,24.6,24.6,0.0,0.0
2018-10-28,25.66,25.66,25.66,0.0,0.0,25.66,25.66,25.66,0.0,0.0,25.48,25.48,25.48,0.0,0.0,25.57,25.57,25.57,0.0,0.0
2018-11-04,25.35,25.35,25.35,0.0,0.0,25.41,25.41,25.41,0.0,0.0,25.35,25.35,25.35,0.0,0.0,25.4,25.4,25.4,0.0,0.0
2018-11-11,25.12,25.12,25.12,0.0,0.0,25.12,25.12,25.12,0.0,0.0,25.05,25.05,25.05,0.0,0.0,25.05,25.05,25.05,0.0,0.0
2018-11-18,24.62,24.62,24.62,0.0,0.0,24.62,24.62,24.62,0.0,0.0,24.62,24.62,24.62,0.0,0.0,24.62,24.62,24.62,0.0,0.0
2018-11-25,24.9,24.9,24.9,0.0,0.0,24.9,24.9,24.9,0.0,0.0,24.9,24.9,24.9,0.0,0.0,24.9,24.9,24.9,0.0,0.0
2018-12-02,24.06,24.06,24.06,0.0,0.0,24.06,24.06,24.06,0.0,0.0,23.72,23.72,23.72,0.0,0.0,23.73,23.73,23.73,0.0,0.0
2018-12-09,23.94,23.94,23.94,0.0,0.0,23.94,23.94,23.94,0.0,0.0,23.86,23.86,23.86,0.0,0.0,23.86,23.86,23.86,0.0,0.0
2018-12-16,23.26,23.26,23.26,0.0,0.0,23.29,23.29,23.29,0.0,0.0,23.04,23.04,23.04,0.0,0.0,23.12,23.12,23.12,0.0,0.0
2018-12-23,23.17,23.17,23.17,0.0,0.0,23.25,23.25,23.25,0.0,0.0,23.16,23.16,23.16,0.0,0.0,23.21,23.21,23.21,0.0,0.0
2018-12-30,23.47,23.47,23.47,0.0,0.0,23.8,23.8,23.8,0.0,0.0,23.47,23.47,23.47,0.0,0.0,23.79,23.79,23.79,0.0,0.0
2019-01-06,23.99,23.99,23.99,0.0,0.0,24.03,24.03,24.03,0.0,0.0,23.98,23.98,23.98,0.0,0.0,24.03,24.03,24.03,0.0,0.0
2019-01-13,24.6,24.6,24.6,0.0,0.0,24.75,24.75,24.75,0.0,0.0,24.57,24.57,24.57,0.0,0.0,24.75,24.75,24.75,0.0,0.0
2019-01-20,24.96,24.96,24.96,0.0,0.0,24.96,24.96,24.96,0.0,0.0,24.9,24.9,24.9,0.0,0.0,24.9,24.9,24.9,0.0,0.0
2019-01-27,24.55,24.55,24.55,0.0,0.0,24.67,24.67,24.67,0.0,0.0,24.55,24.55,24.55,0.0,0.0,24.67,24.67,24.67,0.0,0.0
2019-02-03,24.03,24.03,24.03,0.0,0.0,24.17,24.17,24.17,0.0,0.0,24.03,24.03,24.03,0.0,0.0,24.17,24.17,24.17,0.0,0.0
2019-02-10,24.89,24.89,24.89,0.0,0.0,24.97,24.97,24.97,0.0,0.0,24.89,24.89,24.89,0.0,0.0,24.97,24.97,24.97,0.0,0.0
2019-02-17,25.21,25.21,25.21,0.0,0.0,25.21,25.21,25.21,0.0,0.0,25.21,25.21,25.21,0.0,0.0,25.21,25.21,25.21,0.0,0.0
2019-02-24,25.58,25.58,25.58,0.0,0.0,25.69,25.69,25.69,0.0,0.0,25.58,25.58,25.58,0.0,0.0,25.69,25.69,25.69,0.0,0.0
2019-03-03,25.15,25.15,25.15,0.0,0.0,25.33,25.33,25.33,0.0,0.0,25.15,25.15,25.15,0.0,0.0,25.33,25.33,25.33,0.0,0.0
2019-03-10,25.7,25.7,25.7,0.0,0.0,25.79,25.79,25.79,0.0,0.0,25.7,25.7,25.7,0.0,0.0,25.79,25.79,25.79,0.0,0.0
2019-03-17,25.07,25.07,25.07,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.07,25.07,25.07,0.0,0.0
2019-03-24,25.38,25.38,25.38,0.0,0.0,25.41,25.41,25.41,0.0,0.0,25.38,25.38,25.38,0.0,0.0,25.41,25.41,25.41,0.0,0.0
2019-03-31,26.43,26.43,26.43,0.0,0.0,26.43,26.43,26.43,0.0,0.0,26.39,26.39,26.39,0.0,0.0,26.39,26.39,26.39,0.0,0.0
2019-04-07,26.49,26.49,26.49,0.0,0.0,26.49,26.49,26.49,0.0,0.0,26.48,26.48,26.48,0.0,0.0,26.48,26.48,26.48,0.0,0.0
2019-04-14,26.93,26.93,26.93,0.0,0.0,27.04,27.04,27.04,0.0,0.0,26.93,26.93,26.93,0.0,0.0,27.04,27.04,27.04,0.0,0.0
2019-04-21,27.15,27.15,27.15,0.0,0.0,27.18,27.18,27.18,0.0,0.0,27.15,27.15,27.15,0.0,0.0,27.18,27.18,27.18,0.0,0.0
2019-04-28,27.45,27.45,27.45,0.0,0.0,27.45,27.45,27.45,0.0,0.0,27.45,27.45,27.45,0.0,0.0,27.45,27.45,27.45,0.0,0.0
2019-05-05,26.57,26.57,26.57,0.0,0.0,26.8,26.8,26.8,0.0,0.0,26.56,26.56,26.56,0.0,0.0,26.8,26.8,26.8,0.0,0.0
2019-05-12,26.75,26.75,26.75,0.0,0.0,26.75,26.75,26.75,0.0,0.0,26.75,26.75,26.75,0.0,0.0,26.75,26.75,26.75,0.0,0.0
2019-05-19,26.28,26.28,26.28,0.0,0.0,26.33,26.33,26.33,0.0,0.0,26.28,26.28,26.28,0.0,0.0,26.33,26.33,26.33,0.0,0.0
2019-05-26,25.59,25.59,25.59,0.0,0.0,25.71,25.71,25.71,0.0,0.0,25.59,25.59,25.59,0.0,0.0,25.68,25.68,25.68,0.0,0.0
2019-06-02,26.27,26.27,26.27,0.0,0.0,26.32,26.32,26.32,0.0,0.0,26.24,26.24,26.24,0.0,0.0,26.24,26.24,26.24,0.0,0.0
2019-06-09,26.34,26.34,26.34,0.0,0.0,26.37,26.37,26.37,0.0,0.0,26.27,26.27,26.27,0.0,0.0,26.37,26.37,26.37,0.0,0.0
2019-06-16,26.92,26.92,26.92,0.0,0.0,26.93,26.93,26.93,0.0,0.0,26.84,26.84,26.84,0.0,0.0,26.84,26.84,26.84,0.0,0.0
2019-06-23,26.4,26.4,26.4,0.0,0.0,26.45,26.45,26.45,0.0,0.0,26.37,26.37,26.37,0.0,0.0,26.45,26.45,26.45,0.0,0.0
2019-06-30,26.85,26.85,26.85,0.0,0.0,26.91,26.91,26.91,0.0,0.0,26.79,26.79,26.79,0.0,0.0,26.8,26.8,26.8,0.0,0.0
2019-07-07,26.43,26.43,26.43,0.0,0.0,26.43,26.43,26.43,0.0,0.0,26.33,26.33,26.33,0.0,0.0,26.39,26.39,26.39,0.0,0.0
2019-07-14,26.19,26.19,26.19,0.0,0.0,26.19,26.19,26.19,0.0,0.0,26.16,26.16,26.16,0.0,0.0,26.18,26.18,26.18,0.0,0.0
2019-07-21,26.57,26.57,26.57,0.0,0.0,26.62,26.62,26.62,0.0,0.0,26.53,26.53,26.53,0.0,0.0,26.61,26.61,26.61,0.0,0.0
2019-07-28,25.71,25.71,25.71,0.0,0.0,25.71,25.71,25.71,0.0,0.0,25.71,25.71,25.71,0.0,0.0,25.71,25.71,25.71,0.0,0.0
2019-08-04,25.32,25.32,25.32,0.0,0.0,25.32,25.32,25.32,0.0,0.0,25.32,25.32,25.32,0.0,0.0,25.32,25.32,25.32,0.0,0.0
2019-08-11,24.72,24.72,24.72,0.0,0.0,24.99,24.99,24.99,0.0,0.0,24.64,24.64,24.64,0.0,0.0,24.94,24.94,24.94,0.0,0.0
2019-08-18,25.29,25.29,25.29,0.0,0.0,25.4,25.4,25.4,0.0,0.0,24.94,24.94,24.94,0.0,0.0,24.94,24.94,24.94,0.0,0.0
2019-08-25,25.75,25.75,25.75,0.0,0.0,25.84,25.84,25.84,0.0,0.0,25.75,25.75,25.75,0.0,0.0,25.84,25.84,25.84,0.0,0.0
2019-09-01,26.34,26.34,26.34,0.0,0.0,26.34,26.34,26.34,0.0,0.0,26.34,26.34,26.34,0.0,0.0,26.34,26.34,26.34,0.0,0.0
2019-09-08,26.9,26.9,26.9,0.0,0.0,26.9,26.9,26.9,0.0,0.0,26.89,26.89,26.89,0.0,0.0,26.89,26.89,26.89,0.0,0.0
2019-09-15,26.73,26.73,26.73,0.0,0.0,26.73,26.73,26.73,0.0,0.0,26.73,26.73,26.73,0.0,0.0,26.73,26.73,26.73,0.0,0.0
2019-09-22,26.55,26.55,26.55,0.0,0.0,26.6,26.6,26.6,0.0,0.0,26.55,26.55,26.55,0.0,0.0,26.56,26.56,26.56,0.0,0.0
2019-09-29,25.9,25.9,25.9,0.0,0.0,26.06,26.06,26.06,0.0,0.0,25.89,25.89,25.89,0.0,0.0,26.04,26.04,26.04,0.0,0.0
2019-10-06,26.76,26.76,26.76,0.0,0.0,26.99,26.99,26.99,0.0,0.0,26.76,26.76,26.76,0.0,0.0,26.84,26.84,26.84,0.0,0.0
2019-10-13,27.34,27.34,27.34,0.0,0.0,27.34,27.34,27.34,0.0,0.0,27.34,27.34,27.34,0.0,0.0,27.34,27.34,27.34,0.0,0.0
2019-10-20,27.7,27.7,27.7,0.0,0.0,27.8,27.8,27.8,0.0,0.0,27.7,27.7,27.7,0.0,0.0,27.8,27.8,27.8,0.0,0.0
2019-10-27,28.0,28.0,28.0,0.0,0.0,28.01,28.01,28.01,0.0,0.0,27.96,27.96,27.96,0.0,0.0,27.98,27.98,27.98,0.0,0.0
2019-11-03,28.53,28.53,28.53,0.0,0.0,28.61,28.61,28.61,0.0,0.0,28.49,28.49,28.49,0.0,0.0,28.61,28.61,28.61,0.0,0.0
2019-11-10,28.55,28.55,28.55,0.0,0.0,28.55,28.55,28.55,0.0,0.0,28.55,28.55,28.55,0.0,0.0,28.55,28.55,28.55,0.0,0.0
2019-11-17,28.4,28.4,28.4,0.0,0.0,28.45,28.45,28.45,0.0,0.0,28.4,28.4,28.4,0.0,0.0,28.45,28.45,28.45,0.0,0.0
2019-11-24,28.61,28.61,28.61,0.0,0.0,28.61,28.61,28.61,0.0,0.0,28.61,28.61,28.61,0.0,0.0,28.61,28.61,28.61,0.0,0.0
2019-12-01,28.48,28.48,28.48,0.0,0.0,28.54,28.54,28.54,0.0,0.0,28.45,28.45,28.45,0.0,0.0,28.5,28.5,28.5,0.0,0.0
2019-12-08,28.83,28.83,28.83,0.0,0.0,28.85,28.85,28.85,0.0,0.0,28.83,28.83,28.83,0.0,0.0,28.85,28.85,28.85,0.0,0.0
2019-12-15,28.88,28.88,28.88,0.0,0.0,28.88,28.88,28.88,0.0,0.0,28.84,28.84,28.84,0.0,0.0,28.84,28.84,28.84,0.0,0.0
2019-12-22,28.93,28.93,28.93,0.0,0.0,28.93,28.93,28.93,0.0,0.0,28.83,28.83,28.83,0.0,0.0,28.83,28.83,28.83,0.0,0.0
2019-12-29,28.67,28.67,28.67,0.0,0.0,28.67,28.67,28.67,0.0,0.0,28.67,28.67,28.67,0.0,0.0,28.67,28.67,28.67,0.0,0.0
