Date,Janus Obesity_Open_average,Janus Obesity_Open_max,Janus Obesity_Open_min,Janus Obesity_Open_volatility,Janus Obesity_Open_change,Janus Obesity_High_average,Janus Obesity_High_max,Janus Obesity_High_min,Janus Obesity_High_volatility,Janus Obesity_High_change,Janus Obesity_Low_average,Janus Obesity_Low_max,Janus Obesity_Low_min,Janus Obesity_Low_volatility,Janus Obesity_Low_change,Janus Obesity_Close_average,Janus Obesity_Close_max,Janus Obesity_Close_min,Janus Obesity_Close_volatility,Janus Obesity_Close_change
2018-03-25,32.09,32.09,32.09,0.0,0.0,32.15,32.15,32.15,0.0,0.0,32.09,32.09,32.09,0.0,0.0,32.15,32.15,32.15,0.0,0.0
2018-04-01,32.52,32.52,32.52,0.0,0.0,32.6,32.6,32.6,0.0,0.0,32.11,32.11,32.11,0.0,0.0,32.5,32.5,32.5,0.0,0.0
2018-04-08,32.7,32.7,32.7,0.0,0.0,32.7,32.7,32.7,0.0,0.0,32.7,32.7,32.7,0.0,0.0,32.7,32.7,32.7,0.0,0.0
2018-04-15,32.5,32.5,32.5,0.0,0.0,33.02,33.02,33.02,0.0,0.0,32.07,32.07,32.07,0.0,0.0,32.07,32.07,32.07,0.0,0.0
2018-04-22,32.67,32.67,32.67,0.0,0.0,32.67,32.67,32.67,0.0,0.0,32.67,32.67,32.67,0.0,0.0,32.67,32.67,32.67,0.0,0.0
2018-04-29,33.95,33.95,33.95,0.0,0.0,33.95,33.95,33.95,0.0,0.0,33.11,33.11,33.11,0.0,0.0,33.52,33.52,33.52,0.0,0.0
2018-05-06,34.21,34.21,34.21,0.0,0.0,34.21,34.21,34.21,0.0,0.0,34.21,34.21,34.21,0.0,0.0,34.21,34.21,34.21,0.0,0.0
2018-05-13,35.35,35.35,35.35,0.0,0.0,35.37,35.37,35.37,0.0,0.0,35.26,35.26,35.26,0.0,0.0,35.28,35.28,35.28,0.0,0.0
2018-05-20,34.86,34.86,34.86,0.0,0.0,35.22,35.22,35.22,0.0,0.0,34.86,34.86,34.86,0.0,0.0,35.22,35.22,35.22,0.0,0.0
2018-05-27,36.34,36.34,36.34,0.0,0.0,36.65,36.65,36.65,0.0,0.0,36.21,36.21,36.21,0.0,0.0,36.21,36.21,36.21,0.0,0.0
2018-06-03,36.51,36.51,36.51,0.0,0.0,36.97,36.97,36.97,0.0,0.0,36.25,36.25,36.25,0.0,0.0,36.8,36.8,36.8,0.0,0.0
2018-06-10,37.41,37.41,37.41,0.0,0.0,37.95,37.95,37.95,0.0,0.0,37.41,37.41,37.41,0.0,0.0,37.95,37.95,37.95,0.0,0.0
2018-06-17,37.41,37.41,37.41,0.0,0.0,37.41,37.41,37.41,0.0,0.0,36.43,36.43,36.43,0.0,0.0,37.01,37.01,37.01,0.0,0.0
2018-06-24,36.44,36.44,36.44,0.0,0.0,36.84,36.84,36.84,0.0,0.0,36.44,36.44,36.44,0.0,0.0,36.84,36.84,36.84,0.0,0.0
2018-07-01,37.87,37.87,37.87,0.0,0.0,37.87,37.87,37.87,0.0,0.0,36.78,36.78,36.78,0.0,0.0,37.8,37.8,37.8,0.0,0.0
2018-07-08,37.9,37.9,37.9,0.0,0.0,37.99,37.99,37.99,0.0,0.0,37.3,37.3,37.3,0.0,0.0,37.35,37.35,37.35,0.0,0.0
2018-07-15,37.61,37.61,37.61,0.0,0.0,37.61,37.61,37.61,0.0,0.0,37.5,37.5,37.5,0.0,0.0,37.6,37.6,37.6,0.0,0.0
2018-07-22,36.84,36.84,36.84,0.0,0.0,36.96,36.96,36.96,0.0,0.0,36.25,36.25,36.25,0.0,0.0,36.25,36.25,36.25,0.0,0.0
2018-07-29,37.79,37.79,37.79,0.0,0.0,37.93,37.93,37.93,0.0,0.0,37.41,37.41,37.41,0.0,0.0,37.42,37.42,37.42,0.0,0.0
2018-08-05,36.81,36.81,36.81,0.0,0.0,36.81,36.81,36.81,0.0,0.0,36.22,36.22,36.22,0.0,0.0,36.3,36.3,36.3,0.0,0.0
2018-08-12,36.62,36.62,36.62,0.0,0.0,36.99,36.99,36.99,0.0,0.0,36.62,36.62,36.62,0.0,0.0,36.86,36.86,36.86,0.0,0.0
2018-08-19,38.41,38.41,38.41,0.0,0.0,38.6,38.6,38.6,0.0,0.0,38.41,38.41,38.41,0.0,0.0,38.58,38.58,38.58,0.0,0.0
2018-08-26,40.0,40.0,40.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,38.4,38.4,38.4,0.0,0.0,38.88,38.88,38.88,0.0,0.0
2018-09-02,38.01,38.01,38.01,0.0,0.0,38.65,38.65,38.65,0.0,0.0,38.01,38.01,38.01,0.0,0.0,38.33,38.33,38.33,0.0,0.0
2018-09-09,38.29,38.29,38.29,0.0,0.0,39.66,39.66,39.66,0.0,0.0,37.83,37.83,37.83,0.0,0.0,38.02,38.02,38.02,0.0,0.0
2018-09-16,37.96,37.96,37.96,0.0,0.0,38.11,38.11,38.11,0.0,0.0,37.78,37.78,37.78,0.0,0.0,38.0,38.0,38.0,0.0,0.0
2018-09-23,38.66,38.66,38.66,0.0,0.0,38.66,38.66,38.66,0.0,0.0,37.97,37.97,37.97,0.0,0.0,38.04,38.04,38.04,0.0,0.0
2018-09-30,35.31,35.31,35.31,0.0,0.0,35.43,35.43,35.43,0.0,0.0,35.19,35.19,35.19,0.0,0.0,35.31,35.31,35.31,0.0,0.0
2018-10-07,34.78,34.78,34.78,0.0,0.0,34.78,34.78,34.78,0.0,0.0,34.29,34.29,34.29,0.0,0.0,34.44,34.44,34.44,0.0,0.0
2018-10-14,34.17,34.17,34.17,0.0,0.0,34.44,34.44,34.44,0.0,0.0,34.17,34.17,34.17,0.0,0.0,34.41,34.41,34.41,0.0,0.0
2018-10-21,33.66,33.66,33.66,0.0,0.0,33.74,33.74,33.74,0.0,0.0,32.94,32.94,32.94,0.0,0.0,32.94,32.94,32.94,0.0,0.0
2018-10-28,34.92,34.92,34.92,0.0,0.0,35.02,35.02,35.02,0.0,0.0,34.32,34.32,34.32,0.0,0.0,34.32,34.32,34.32,0.0,0.0
2018-11-04,35.49,35.49,35.49,0.0,0.0,35.49,35.49,35.49,0.0,0.0,34.28,34.28,34.28,0.0,0.0,34.28,34.28,34.28,0.0,0.0
2018-11-11,33.42,33.42,33.42,0.0,0.0,33.42,33.42,33.42,0.0,0.0,33.05,33.05,33.05,0.0,0.0,33.05,33.05,33.05,0.0,0.0
2018-11-18,32.97,32.97,32.97,0.0,0.0,32.97,32.97,32.97,0.0,0.0,32.89,32.89,32.89,0.0,0.0,32.89,32.89,32.89,0.0,0.0
2018-11-25,34.31,34.31,34.31,0.0,0.0,34.47,34.47,34.47,0.0,0.0,34.31,34.31,34.31,0.0,0.0,34.47,34.47,34.47,0.0,0.0
2018-12-02,32.53,32.53,32.53,0.0,0.0,32.87,32.87,32.87,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.87,32.87,32.87,0.0,0.0
2018-12-09,32.32,32.32,32.32,0.0,0.0,32.42,32.42,32.42,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.7,31.7,31.7,0.0,0.0
2018-12-16,30.07,30.07,30.07,0.0,0.0,30.07,30.07,30.07,0.0,0.0,29.79,29.79,29.79,0.0,0.0,29.88,29.88,29.88,0.0,0.0
2018-12-23,32.34,32.34,32.34,0.0,0.0,32.34,32.34,32.34,0.0,0.0,32.14,32.14,32.14,0.0,0.0,32.14,32.14,32.14,0.0,0.0
2018-12-30,32.38,32.38,32.38,0.0,0.0,32.51,32.51,32.51,0.0,0.0,32.38,32.38,32.38,0.0,0.0,32.44,32.44,32.44,0.0,0.0
2019-01-06,32.51,32.51,32.51,0.0,0.0,33.08,33.08,33.08,0.0,0.0,32.51,32.51,32.51,0.0,0.0,32.87,32.87,32.87,0.0,0.0
2019-01-13,33.7,33.7,33.7,0.0,0.0,34.14,34.14,34.14,0.0,0.0,33.7,33.7,33.7,0.0,0.0,33.85,33.85,33.85,0.0,0.0
2019-01-20,33.05,33.05,33.05,0.0,0.0,33.05,33.05,33.05,0.0,0.0,32.8,32.8,32.8,0.0,0.0,32.8,32.8,32.8,0.0,0.0
2019-01-27,33.08,33.08,33.08,0.0,0.0,33.47,33.47,33.47,0.0,0.0,33.08,33.08,33.08,0.0,0.0,33.47,33.47,33.47,0.0,0.0
2019-02-03,33.9,33.9,33.9,0.0,0.0,33.9,33.9,33.9,0.0,0.0,33.58,33.58,33.58,0.0,0.0,33.87,33.87,33.87,0.0,0.0
2019-02-10,34.54,34.54,34.54,0.0,0.0,34.63,34.63,34.63,0.0,0.0,34.54,34.54,34.54,0.0,0.0,34.63,34.63,34.63,0.0,0.0
2019-02-17,34.79,34.79,34.79,0.0,0.0,34.79,34.79,34.79,0.0,0.0,34.68,34.68,34.68,0.0,0.0,34.68,34.68,34.68,0.0,0.0
2019-02-24,35.42,35.42,35.42,0.0,0.0,35.42,35.42,35.42,0.0,0.0,34.92,34.92,34.92,0.0,0.0,34.93,34.93,34.93,0.0,0.0
2019-03-03,34.42,34.42,34.42,0.0,0.0,34.59,34.59,34.59,0.0,0.0,34.42,34.42,34.42,0.0,0.0,34.59,34.59,34.59,0.0,0.0
2019-03-10,35.84,35.84,35.84,0.0,0.0,35.84,35.84,35.84,0.0,0.0,35.42,35.42,35.42,0.0,0.0,35.65,35.65,35.65,0.0,0.0
2019-03-17,34.92,34.92,34.92,0.0,0.0,34.92,34.92,34.92,0.0,0.0,34.92,34.92,34.92,0.0,0.0,34.92,34.92,34.92,0.0,0.0
2019-03-24,34.0,34.0,34.0,0.0,0.0,34.37,34.37,34.37,0.0,0.0,34.0,34.0,34.0,0.0,0.0,34.37,34.37,34.37,0.0,0.0
2019-03-31,33.93,33.93,33.93,0.0,0.0,33.93,33.93,33.93,0.0,0.0,33.81,33.81,33.81,0.0,0.0,33.81,33.81,33.81,0.0,0.0
2019-04-07,33.56,33.56,33.56,0.0,0.0,33.56,33.56,33.56,0.0,0.0,33.56,33.56,33.56,0.0,0.0,33.56,33.56,33.56,0.0,0.0
2019-04-14,31.95,31.95,31.95,0.0,0.0,31.95,31.95,31.95,0.0,0.0,31.84,31.84,31.84,0.0,0.0,31.86,31.86,31.86,0.0,0.0
2019-04-21,33.17,33.17,33.17,0.0,0.0,33.49,33.49,33.49,0.0,0.0,33.17,33.17,33.17,0.0,0.0,33.49,33.49,33.49,0.0,0.0
2019-04-28,33.7,33.7,33.7,0.0,0.0,34.0,34.0,34.0,0.0,0.0,33.69,33.69,33.69,0.0,0.0,34.0,34.0,34.0,0.0,0.0
2019-05-05,32.78,32.78,32.78,0.0,0.0,32.78,32.78,32.78,0.0,0.0,32.7,32.7,32.7,0.0,0.0,32.7,32.7,32.7,0.0,0.0
2019-05-12,32.74,32.74,32.74,0.0,0.0,32.74,32.74,32.74,0.0,0.0,32.57,32.57,32.57,0.0,0.0,32.57,32.57,32.57,0.0,0.0
2019-05-19,32.8,32.8,32.8,0.0,0.0,32.82,32.82,32.82,0.0,0.0,32.8,32.8,32.8,0.0,0.0,32.8,32.8,32.8,0.0,0.0
2019-05-26,32.05,32.05,32.05,0.0,0.0,32.51,32.51,32.51,0.0,0.0,32.05,32.05,32.05,0.0,0.0,32.51,32.51,32.51,0.0,0.0
2019-06-02,33.57,33.57,33.57,0.0,0.0,33.82,33.82,33.82,0.0,0.0,33.57,33.57,33.57,0.0,0.0,33.82,33.82,33.82,0.0,0.0
2019-06-09,34.01,34.01,34.01,0.0,0.0,34.01,34.01,34.01,0.0,0.0,34.01,34.01,34.01,0.0,0.0,34.01,34.01,34.01,0.0,0.0
2019-06-16,34.64,34.64,34.64,0.0,0.0,34.64,34.64,34.64,0.0,0.0,34.16,34.16,34.16,0.0,0.0,34.29,34.29,34.29,0.0,0.0
2019-06-23,34.69,34.69,34.69,0.0,0.0,34.7,34.7,34.7,0.0,0.0,34.51,34.51,34.51,0.0,0.0,34.55,34.55,34.55,0.0,0.0
2019-06-30,34.71,34.71,34.71,0.0,0.0,34.71,34.71,34.71,0.0,0.0,34.17,34.17,34.17,0.0,0.0,34.17,34.17,34.17,0.0,0.0
2019-07-07,34.52,34.52,34.52,0.0,0.0,34.52,34.52,34.52,0.0,0.0,34.25,34.25,34.25,0.0,0.0,34.25,34.25,34.25,0.0,0.0
2019-07-14,34.24,34.24,34.24,0.0,0.0,34.29,34.29,34.29,0.0,0.0,34.24,34.24,34.24,0.0,0.0,34.29,34.29,34.29,0.0,0.0
2019-07-21,34.27,34.27,34.27,0.0,0.0,34.4,34.4,34.4,0.0,0.0,34.27,34.27,34.27,0.0,0.0,34.4,34.4,34.4,0.0,0.0
2019-07-28,32.3,32.3,32.3,0.0,0.0,32.3,32.3,32.3,0.0,0.0,32.09,32.09,32.09,0.0,0.0,32.09,32.09,32.09,0.0,0.0
2019-08-04,33.24,33.24,33.24,0.0,0.0,33.24,33.24,33.24,0.0,0.0,33.24,33.24,33.24,0.0,0.0,33.24,33.24,33.24,0.0,0.0
2019-08-11,33.41,33.41,33.41,0.0,0.0,33.61,33.61,33.61,0.0,0.0,33.41,33.41,33.41,0.0,0.0,33.5,33.5,33.5,0.0,0.0
2019-08-18,34.14,34.14,34.14,0.0,0.0,34.33,34.33,34.33,0.0,0.0,34.14,34.14,34.14,0.0,0.0,34.33,34.33,34.33,0.0,0.0
2019-08-25,34.26,34.26,34.26,0.0,0.0,34.26,34.26,34.26,0.0,0.0,34.26,34.26,34.26,0.0,0.0,34.26,34.26,34.26,0.0,0.0
2019-09-01,34.77,34.77,34.77,0.0,0.0,34.77,34.77,34.77,0.0,0.0,34.5,34.5,34.5,0.0,0.0,34.5,34.5,34.5,0.0,0.0
2019-09-08,34.27,34.27,34.27,0.0,0.0,34.27,34.27,34.27,0.0,0.0,34.27,34.27,34.27,0.0,0.0,34.27,34.27,34.27,0.0,0.0
2019-09-15,34.69,34.69,34.69,0.0,0.0,34.74,34.74,34.74,0.0,0.0,34.69,34.69,34.69,0.0,0.0,34.7,34.7,34.7,0.0,0.0
2019-09-22,33.73,33.73,33.73,0.0,0.0,33.73,33.73,33.73,0.0,0.0,33.73,33.73,33.73,0.0,0.0,33.73,33.73,33.73,0.0,0.0
2019-09-29,33.32,33.32,33.32,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.03,33.03,33.03,0.0,0.0,33.5,33.5,33.5,0.0,0.0
2019-10-06,32.91,32.91,32.91,0.0,0.0,33.22,33.22,33.22,0.0,0.0,32.91,32.91,32.91,0.0,0.0,33.12,33.12,33.12,0.0,0.0
2019-10-13,34.4,34.4,34.4,0.0,0.0,34.4,34.4,34.4,0.0,0.0,34.2,34.2,34.2,0.0,0.0,34.2,34.2,34.2,0.0,0.0
2019-10-20,34.29,34.29,34.29,0.0,0.0,34.29,34.29,34.29,0.0,0.0,34.29,34.29,34.29,0.0,0.0,34.29,34.29,34.29,0.0,0.0
2019-10-27,36.02,36.02,36.02,0.0,0.0,36.02,36.02,36.02,0.0,0.0,36.02,36.02,36.02,0.0,0.0,36.02,36.02,36.02,0.0,0.0
2019-11-03,36.99,36.99,36.99,0.0,0.0,36.99,36.99,36.99,0.0,0.0,36.51,36.51,36.51,0.0,0.0,36.51,36.51,36.51,0.0,0.0
2019-11-10,37.0,37.0,37.0,0.0,0.0,37.2,37.2,37.2,0.0,0.0,37.0,37.0,37.0,0.0,0.0,37.09,37.09,37.09,0.0,0.0
2019-11-17,37.57,37.57,37.57,0.0,0.0,38.0,38.0,38.0,0.0,0.0,37.04,37.04,37.04,0.0,0.0,37.8,37.8,37.8,0.0,0.0
2019-11-24,39.83,39.83,39.83,0.0,0.0,39.83,39.83,39.83,0.0,0.0,37.05,37.05,37.05,0.0,0.0,37.44,37.44,37.44,0.0,0.0
2019-12-01,37.97,37.97,37.97,0.0,0.0,38.01,38.01,38.01,0.0,0.0,37.8,37.8,37.8,0.0,0.0,37.8,37.8,37.8,0.0,0.0
2019-12-08,37.71,37.71,37.71,0.0,0.0,38.17,38.17,38.17,0.0,0.0,37.71,37.71,37.71,0.0,0.0,37.93,37.93,37.93,0.0,0.0
2019-12-15,38.0,38.0,38.0,0.0,0.0,38.3,38.3,38.3,0.0,0.0,37.85,37.85,37.85,0.0,0.0,38.3,38.3,38.3,0.0,0.0
2019-12-22,38.78,38.78,38.78,0.0,0.0,38.85,38.85,38.85,0.0,0.0,38.23,38.23,38.23,0.0,0.0,38.23,38.23,38.23,0.0,0.0
2019-12-29,38.31,38.31,38.31,0.0,0.0,38.51,38.51,38.51,0.0,0.0,38.13,38.13,38.13,0.0,0.0,38.51,38.51,38.51,0.0,0.0
