Date,MS_Open_average,MS_Open_max,MS_Open_min,MS_Open_volatility,MS_Open_change,MS_High_average,MS_High_max,MS_High_min,MS_High_volatility,MS_High_change,MS_Low_average,MS_Low_max,MS_Low_min,MS_Low_volatility,MS_Low_change,MS_Close_average,MS_Close_max,MS_Close_min,MS_Close_volatility,MS_Close_change,MS_Volume_average,MS_Volume_max,MS_Volume_min,MS_Volume_volatility,MS_Volume_change
2018-01-14,55.698,56.47,54.78,1.6899999999999977,0.8200000000000003,56.472,57.5,55.41,2.0900000000000034,1.5,54.994,56.13,53.86,2.270000000000003,1.9299999999999997,56.122,57.46,54.6,2.8599999999999994,2.759999999999998,13802038,16858348,11168460,5689888,5689888
2018-01-21,57.258,57.49,57.09,0.3999999999999986,0.3500000000000014,57.616,58.05,57.31,0.7399999999999949,0.7399999999999949,56.864,57.41,56.61,0.7999999999999972,0.759999999999998,57.202,57.6,56.81,0.7899999999999991,0.5400000000000063,8623035,9463755,7493478,1970277,-1878727
2018-01-28,56.31,57.03,54.64,2.3900000000000006,-2.030000000000001,56.95,57.46,55.63,1.8299999999999983,-1.6599999999999966,55.312,56.55,51.92,4.6299999999999955,-4.6299999999999955,55.726,57.45,52.55,4.900000000000006,-4.050000000000004,9042297,13439030,7193112,6245918,6117807
2018-02-04,53.004,54.54,51.2,3.3399999999999963,1.5999999999999943,54.352,55.71,52.91,2.8000000000000043,-0.22999999999999687,51.844,53.89,50.02,3.8699999999999974,1.7199999999999989,53.248,54.55,51.79,2.759999999999998,-0.8999999999999986,14138581,17628718,11541733,6086985,-5915791
2018-02-11,54.269999999999996,55.48,53.03,2.4499999999999957,2.269999999999996,55.0375,55.6,53.88,1.7199999999999989,1.6899999999999977,53.9125,54.95,52.86,2.0900000000000034,2.0900000000000034,54.745,55.4,53.39,2.009999999999998,1.75,8603490,10536334,7448195,3088139,-1211298
2018-02-18,55.36,56.31,54.93,1.3800000000000026,1.3800000000000026,56.205999999999996,57.01,55.65,1.3599999999999994,1.3599999999999994,55.11,56.2,54.61,1.5900000000000034,1.4600000000000009,55.62,57.01,54.86,2.1499999999999986,1.9499999999999957,7333406,8363036,6111623,2251413,86406
2018-02-25,55.688,57.09,54.14,2.950000000000003,-2.6799999999999997,56.522,57.82,54.87,2.950000000000003,-1.8200000000000003,54.976,56.67,53.51,3.1600000000000037,-2.3900000000000006,55.492000000000004,56.72,54.49,2.229999999999997,-1.2299999999999969,10640663,12154118,7598455,4555663,-4159284
2018-03-04,56.924,58.61,55.83,2.780000000000001,2.719999999999999,57.816,59.38,56.71,2.6700000000000017,2.6700000000000017,56.576,58.55,55.41,3.1400000000000006,3.1400000000000006,57.596000000000004,58.91,56.56,2.3499999999999943,2.3499999999999943,8831191,10535968,7553503,2982465,-1639186
2018-03-11,57.964,59.22,57.39,1.8299999999999983,-1.8200000000000003,58.196,59.29,57.54,1.75,-1.6199999999999974,57.018,57.87,56.19,1.6799999999999997,-1.6799999999999997,57.34,58.03,56.95,1.0799999999999983,-1.0799999999999983,7465328,9144762,5648690,3496072,2086754
2018-03-18,55.814,57.33,53.33,4.0,-3.8599999999999994,56.424,58.17,54.43,3.740000000000002,-3.4399999999999977,54.584,56.89,51.99,4.899999999999999,-4.25,55.118,57.47,52.07,5.399999999999999,-3.1700000000000017,12124943,16707825,8426712,8281113,3486940
