Date,AIG_Open_average,AIG_Open_max,AIG_Open_min,AIG_Open_volatility,AIG_Open_change,AIG_High_average,AIG_High_max,AIG_High_min,AIG_High_volatility,AIG_High_change,AIG_Low_average,AIG_Low_max,AIG_Low_min,AIG_Low_volatility,AIG_Low_change,AIG_Close_average,AIG_Close_max,AIG_Close_min,AIG_Close_volatility,AIG_Close_change,AIG_Volume_average,AIG_Volume_max,AIG_Volume_min,AIG_Volume_volatility,AIG_Volume_change
2018-01-14,61.4425,61.67,61.14,0.5300000000000011,0.5300000000000011,61.63,61.85,61.3,0.5500000000000043,0.5500000000000043,61.11,61.33,60.89,0.4399999999999977,0.4399999999999977,61.39,61.55,61.06,0.4899999999999949,0.4899999999999949,5728852,6498699,4935670,1563029,419770
2018-01-21,62.73,64.62,60.85,3.770000000000003,3.260000000000005,63.64,64.91,61.36,3.549999999999997,3.549999999999997,62.326,64.24,60.44,3.799999999999997,3.799999999999997,63.428,64.8,61.0,3.799999999999997,3.680000000000007,7746768,10387491,5014143,5373348,-2203453
2018-01-28,63.9,64.64,63.57,1.0700000000000003,-0.759999999999998,64.344,65.05,63.97,1.0799999999999983,-1.0799999999999983,63.368,64.22,62.87,1.3500000000000014,-1.3500000000000014,63.748000000000005,64.26,63.04,1.220000000000006,-1.220000000000006,4430142,4909467,4120710,788757,23954
2018-02-04,60.754,62.29,59.68,2.6099999999999994,-0.9399999999999977,61.38,62.6,60.62,1.980000000000004,-0.8999999999999986,59.158,60.45,58.27,2.1799999999999997,-2.1000000000000014,59.972,60.63,58.28,2.3500000000000014,-0.4100000000000037,10168653,15131984,7377638,7754346,6553804
2018-02-11,59.472,60.35,59.1,1.25,-1.25,59.897999999999996,60.42,59.62,0.8000000000000043,-0.5100000000000051,58.876,59.14,58.68,0.46000000000000085,-0.23000000000000398,59.43,59.61,59.23,0.38000000000000256,-0.14000000000000057,6492567,7869659,4948329,2921330,754535
2018-02-18,59.910000000000004,60.32,59.27,1.0499999999999972,0.9699999999999989,60.745,61.36,60.16,1.2000000000000028,0.3400000000000034,59.6075,59.87,59.23,0.6400000000000006,0.36000000000000654,60.0625,60.18,59.96,0.21999999999999886,0.030000000000001137,10337833,23186948,5349124,17837824,262913
2018-02-25,58.196,59.97,56.11,3.8599999999999994,-3.8599999999999994,58.58,60.2,56.61,3.5900000000000034,-3.5900000000000034,57.024,58.47,55.07,3.3999999999999986,-3.3999999999999986,57.512,59.01,56.47,2.539999999999999,-2.5,9543329,11793260,8434967,3358293,-3358293
2018-03-04,57.18,57.9,56.32,1.5799999999999983,0.35999999999999943,57.756,58.25,56.95,1.2999999999999972,-0.9499999999999957,56.416,57.17,55.53,1.6400000000000006,-0.3400000000000034,57.160000000000004,58.03,56.27,1.759999999999998,-1.0499999999999972,8534804,12077602,5520443,6557159,236787
2018-03-11,55.76,56.77,54.66,2.1100000000000065,-2.020000000000003,56.08,57.48,54.9,2.5799999999999983,-2.5799999999999983,55.048,56.42,54.03,2.3900000000000006,-2.3900000000000006,55.288,56.61,54.3,2.3100000000000023,-2.3100000000000023,8534246,11138337,7615569,3522768,3522768
2018-03-18,54.988,55.63,54.37,1.2600000000000051,0.6300000000000026,55.648,56.4,54.77,1.6299999999999955,0.5499999999999972,54.382,55.26,53.34,1.9199999999999946,-0.6399999999999935,54.828,55.84,53.41,2.430000000000007,-1.0400000000000063,8704245,10173494,7014288,3159206,1200851
