Date,OIS_stock_Open_average,OIS_stock_Open_max,OIS_stock_Open_min,OIS_stock_Open_volatility,OIS_stock_Open_change,OIS_stock_High_average,OIS_stock_High_max,OIS_stock_High_min,OIS_stock_High_volatility,OIS_stock_High_change,OIS_stock_Low_average,OIS_stock_Low_max,OIS_stock_Low_min,OIS_stock_Low_volatility,OIS_stock_Low_change,OIS_stock_Close_average,OIS_stock_Close_max,OIS_stock_Close_min,OIS_stock_Close_volatility,OIS_stock_Close_change,OIS_stock_Volume_average,OIS_stock_Volume_max,OIS_stock_Volume_min,OIS_stock_Volume_volatility,OIS_stock_Volume_change
2018-03-25,26.05,26.6,25.55,1.0500000000000007,-0.34999999999999787,26.625,27.2,26.15,1.0500000000000007,-0.25,25.5325,25.9,25.38,0.5199999999999996,0.05000000000000071,26.1,26.6,25.45,1.1500000000000021,-0.40000000000000213,1043532,1308528,818156,490372,-490372
2018-04-01,26.73,27.85,25.8,2.0500000000000007,1.8000000000000007,27.53,28.45,26.15,2.3000000000000007,2.0,26.35,27.4,25.25,2.1499999999999986,1.8500000000000014,27.18,28.05,25.85,2.1999999999999993,1.6499999999999986,921443,1447380,610191,837189,-575439
2018-04-08,29.21,31.05,27.9,3.150000000000002,3.150000000000002,29.96,31.55,27.9,3.650000000000002,3.650000000000002,28.94,30.95,27.2,3.75,3.75,29.71,31.4,27.35,4.049999999999997,4.049999999999997,637301,798236,437208,361028,224743
2018-04-15,31.830000000000002,32.65,31.0,1.6499999999999986,1.3000000000000007,32.284,33.17,31.2,1.9700000000000024,1.5,31.444,32.17,30.6,1.5700000000000003,1.5499999999999972,31.96,32.65,30.95,1.6999999999999993,1.6500000000000021,866199,1228911,683891,545020,-62030
2018-04-22,33.81,36.8,32.5,4.299999999999997,4.299999999999997,35.07,38.95,32.8,6.150000000000006,4.150000000000006,33.322,36.11,32.0,4.109999999999999,4.109999999999999,34.56,37.15,32.8,4.350000000000001,3.6500000000000057,1263883,2673975,587146,2086829,667489
2018-04-29,35.75,36.35,35.4,0.9500000000000028,0.29999999999999716,36.620000000000005,37.2,35.7,1.5,0.8500000000000014,35.339999999999996,35.7,34.8,0.9000000000000057,0.5500000000000043,36.08,36.75,35.4,1.3500000000000014,0.7999999999999972,1066117,1411262,783962,627300,-425522
2018-05-06,36.71,37.25,36.0,1.25,-0.75,36.914,37.35,36.65,0.7000000000000028,-0.6499999999999986,35.95,36.4,35.3,1.1000000000000014,0.7999999999999972,36.4,36.7,35.9,0.8000000000000043,0.7000000000000028,766124,940179,513038,427141,-427141
2018-05-13,36.93,38.05,36.3,1.75,1.3999999999999986,37.44,38.25,36.85,1.3999999999999986,1.1000000000000014,36.666,37.75,35.9,1.8500000000000014,1.5200000000000031,37.14,38.0,36.25,1.75,1.7000000000000028,594503,965267,292751,672516,97036
2018-05-20,36.71,38.1,35.25,2.8500000000000014,-2.8500000000000014,37.0,38.3,35.25,3.049999999999997,-3.049999999999997,36.04,37.65,34.3,3.3500000000000014,-3.3500000000000014,36.48,37.95,35.0,2.950000000000003,-2.950000000000003,508991,662140,389860,272280,155036
2018-05-27,35.4375,35.9,34.55,1.3500000000000014,1.0,36.099999999999994,36.55,35.55,1.0,0.6000000000000014,35.0575,35.4,34.45,0.9499999999999957,0.529999999999994,35.5,36.15,35.2,0.9499999999999957,-0.04999999999999716,747348,1414469,421349,993120,831584
2018-06-03,34.81,35.4,34.05,1.3500000000000014,-0.3999999999999986,35.07,35.4,34.8,0.6000000000000014,-0.3999999999999986,33.984,34.85,33.42,1.4299999999999997,-0.28000000000000114,34.42,35.0,33.8,1.2000000000000028,-0.30000000000000426,706390,1092315,383355,708960,27005
2018-06-10,33.06,33.7,32.7,1.0,-1.0,33.38,33.7,33.2,0.5,-0.5,32.356,32.58,32.0,0.5799999999999983,-0.3999999999999986,32.879999999999995,33.05,32.75,0.29999999999999716,0.04999999999999716,1022502,1668678,458046,1210632,83397
2018-06-17,32.85,33.5,32.35,1.1499999999999986,1.0499999999999972,33.278,34.12,32.77,1.3499999999999943,0.9199999999999946,32.526,33.1,32.23,0.8700000000000045,0.6499999999999986,32.9,33.4,32.35,1.0499999999999972,0.44999999999999574,759859,1430922,466721,964201,572020
2018-06-24,32.71,33.45,31.85,1.6000000000000014,-1.3500000000000014,33.35,34.4,32.75,1.6499999999999986,-0.7000000000000028,32.054,33.1,31.65,1.4500000000000028,0.3000000000000007,32.45,33.4,31.75,1.6499999999999986,0.3500000000000014,604374,779978,463764,316214,205721
2018-07-01,32.225,32.45,31.85,0.6000000000000014,0.3999999999999986,32.675,33.05,31.85,1.1999999999999957,1.1999999999999957,31.7625,32.1,30.8,1.3000000000000007,1.3000000000000007,32.2875,32.7,31.8,0.9000000000000021,0.9000000000000021,324171,458567,179660,278907,-160953
2018-07-08,32.85,33.8,31.5,2.299999999999997,0.14999999999999858,33.796,34.45,33.15,1.3000000000000043,-0.2700000000000031,32.54,33.65,31.5,2.1499999999999986,-0.14999999999999858,33.32,33.95,32.7,1.25,-0.3500000000000014,534971,957116,353820,603296,-137793
2018-07-15,33.14,33.45,32.85,0.6000000000000014,0.45000000000000284,33.63,33.85,33.25,0.6000000000000014,0.45000000000000284,32.85,33.15,32.55,0.6000000000000014,0.6000000000000014,33.31,33.65,33.05,0.6000000000000014,0.30000000000000426,352869,448943,301729,147214,-39343
2018-07-22,33.12,33.3,32.8,0.5,0.0,33.566,34.25,33.08,1.1700000000000017,0.8500000000000014,32.71,33.05,32.45,0.5999999999999943,0.5499999999999972,33.2,33.85,32.85,1.0,0.8500000000000014,573299,958329,365964,592365,463814
2018-07-29,34.05,35.25,33.05,2.200000000000003,-1.2000000000000028,35.042,37.39,33.85,3.539999999999999,-3.539999999999999,33.22,34.35,32.7,1.6499999999999986,-1.6499999999999986,33.98,35.2,32.95,2.25,-2.25,839897,1638898,407121,1231777,-1231777
2018-08-05,32.95,33.6,32.55,1.0500000000000043,-0.5,33.38,34.1,33.0,1.1000000000000014,-0.3500000000000014,32.52,32.85,32.3,0.5500000000000043,-0.3500000000000014,32.94,33.25,32.6,0.6499999999999986,-0.20000000000000284,533171,744447,336130,408317,137755
2018-08-12,32.13,33.05,30.95,2.099999999999998,-2.099999999999998,32.39,33.2,31.3,1.9000000000000021,-1.7499999999999964,31.376,32.5,30.68,1.8200000000000003,-1.5500000000000007,31.66,32.95,30.85,2.1000000000000014,-1.3999999999999986,402844,555855,197363,358492,-169390
2018-08-19,32.71,33.65,31.25,2.3999999999999986,2.3999999999999986,33.252,34.0,31.98,2.0199999999999996,2.0199999999999996,32.48,33.5,31.05,2.4499999999999993,2.4499999999999993,33.06,33.95,31.85,2.1000000000000014,2.1000000000000014,404994,464672,350559,114113,32662
2018-08-26,33.98,34.35,33.65,0.7000000000000028,0.10000000000000142,34.37,34.55,34.1,0.44999999999999574,-0.37999999999999545,33.55,33.8,33.4,0.3999999999999986,0.04999999999999716,33.93,34.45,33.55,0.9000000000000057,0.30000000000000426,305456,370674,242751,127923,84993
2018-09-02,32.225,34.0,30.1,3.8999999999999986,-3.8999999999999986,32.3625,34.25,30.4,3.8500000000000014,-3.8500000000000014,30.9875,32.9,29.3,3.599999999999998,-3.599999999999998,31.45,33.25,30.3,2.9499999999999993,-2.8500000000000014,651707,1118527,282398,836129,836129
2018-09-09,30.66,31.15,30.25,0.8999999999999986,-0.10000000000000142,31.174,32.05,30.77,1.2799999999999976,0.23000000000000043,30.26,31.05,29.45,1.6000000000000014,0.1999999999999993,30.67,31.15,30.1,1.0499999999999972,0.5,652366,979826,362778,617048,-18370
2018-09-16,31.25,32.4,30.65,1.75,1.1000000000000014,31.919999999999998,32.7,30.9,1.8000000000000043,1.25,30.8,31.65,30.1,1.5499999999999972,1.0499999999999972,31.35,32.1,30.3,1.8000000000000007,1.5500000000000007,521220,892912,370029,522883,522883
2018-09-23,32.83,33.1,32.45,0.6499999999999986,0.5999999999999943,33.366,33.83,32.75,1.0799999999999983,1.0799999999999983,32.54,33.0,31.95,1.0500000000000007,1.0500000000000007,32.93,33.25,32.25,1.0,0.9500000000000028,360252,532359,218926,313433,-76196
2018-09-30,33.572,33.88,33.36,0.5200000000000031,0.1700000000000017,34.106,34.66,33.78,0.8799999999999955,-0.07000000000000028,33.196,33.5,32.8,0.7000000000000028,-0.3100000000000023,33.598,34.12,33.3,0.8200000000000003,0.13000000000000256,416587,582005,237910,344095,-212906
2018-10-07,31.992,33.31,29.87,3.4400000000000013,-3.179999999999996,32.366,33.94,29.87,4.069999999999997,-3.4599999999999973,30.954,32.86,28.84,4.02,-3.849999999999998,31.317999999999998,33.44,29.36,4.079999999999998,-3.5899999999999963,542632,706521,327162,379359,269044
2018-10-14,28.826,29.65,26.79,2.8599999999999994,-2.710000000000001,29.348,30.02,27.67,2.349999999999998,-2.2099999999999973,28.044,29.13,26.75,2.379999999999999,-1.6400000000000006,28.59,29.9,26.81,3.09,-2.2799999999999976,671402,1395924,408302,987622,-134612
2018-10-21,24.918,26.92,22.92,4.0,-4.0,25.218,26.92,23.81,3.110000000000003,-3.110000000000003,24.014,26.17,22.5,3.6700000000000017,-3.6700000000000017,24.34,26.67,23.07,3.6000000000000014,-3.6000000000000014,693182,1277879,458115,819764,50873
2018-10-28,22.37,23.4,21.46,1.9399999999999977,0.2900000000000027,23.15,23.57,22.58,0.990000000000002,0.029999999999997584,21.816,22.3,21.39,0.9100000000000001,0.9100000000000001,22.45,23.28,21.87,1.4100000000000001,0.7099999999999973,824070,1036569,364523,672046,-672046
2018-11-04,23.092000000000002,23.6,22.66,0.9400000000000013,-0.10000000000000142,23.477999999999998,23.9,23.08,0.8200000000000003,0.120000000000001,22.634,23.11,22.05,1.0599999999999987,-0.370000000000001,23.218,23.66,23.01,0.6499999999999986,0.03999999999999915,609528,760521,483514,277007,277007
2018-11-11,22.528,23.92,21.83,2.0900000000000034,-1.360000000000003,22.964,24.0,22.38,1.620000000000001,-0.9100000000000001,21.748,22.26,21.06,1.2000000000000028,0.030000000000001137,22.232,22.95,21.48,1.4699999999999989,0.6499999999999986,594275,732972,518409,214563,-88148
2018-11-18,22.314999999999998,22.72,21.81,0.9100000000000001,-0.9100000000000001,22.7075,23.17,22.2,0.9700000000000024,-0.9700000000000024,22.0,22.47,21.6,0.8699999999999974,-0.6799999999999997,22.41,22.84,21.99,0.8500000000000014,-0.8500000000000014,349202,459148,156648,302500,-302045
2018-11-25,22.512,22.7,22.3,0.3999999999999986,-0.05000000000000071,22.902,23.22,22.68,0.5399999999999991,-0.04999999999999716,22.026,22.36,21.62,0.7399999999999984,-0.5500000000000007,22.57,22.8,22.42,0.379999999999999,-0.379999999999999,518040,959599,350416,609183,519881
2018-12-02,22.005,23.25,20.74,2.5100000000000016,-2.3900000000000006,22.240000000000002,23.42,20.88,2.5400000000000027,-2.099999999999998,20.92,22.62,19.78,2.84,-2.6099999999999994,21.22,23.26,20.1,3.16,-3.16,547008,661210,409468,251742,-199210
2018-12-09,18.344,19.73,17.06,2.6700000000000017,-2.6700000000000017,18.514,19.96,17.26,2.6999999999999993,-2.6999999999999993,17.464,18.67,16.0,2.6700000000000017,-2.6700000000000017,17.576,18.78,16.11,2.6700000000000017,-2.6700000000000017,730394,930403,564774,365629,122700
2018-12-16,15.124,16.16,13.96,2.1999999999999993,-2.1999999999999993,15.46,16.66,14.25,2.41,-2.41,14.59,15.73,13.57,2.16,-2.16,14.772,15.86,13.88,1.9799999999999986,-1.9799999999999986,1273780,1724214,823353,900861,472298
2018-12-23,14.0125,14.57,13.65,0.9199999999999999,0.8200000000000003,14.64,15.05,14.46,0.5899999999999999,0.47000000000000064,13.7175,14.38,13.2,1.1800000000000015,0.7600000000000016,14.3025,14.65,13.63,1.0199999999999996,1.0199999999999996,680809,845887,489657,356230,356230
2018-12-30,14.9825,15.88,14.01,1.870000000000001,1.1100000000000012,15.735,16.6,14.93,1.6700000000000017,1.6700000000000017,14.5275,15.6,13.78,1.8200000000000003,1.6899999999999995,15.3575,16.49,14.28,2.209999999999999,2.209999999999999,716508,933632,608518,325114,-102649
2019-01-06,17.472,17.88,16.42,1.4599999999999973,1.3299999999999983,17.998,18.39,17.44,0.9499999999999993,0.509999999999998,17.122,17.62,16.28,1.3399999999999999,0.7899999999999991,17.784,18.32,17.21,1.1099999999999994,0.629999999999999,634822,906974,482245,424729,236111
2019-01-13,17.73,18.14,17.46,0.6799999999999997,0.6000000000000014,17.978,18.14,17.87,0.2699999999999996,0.2699999999999996,17.374,17.68,17.12,0.5599999999999987,0.5599999999999987,17.728,18.01,17.5,0.5100000000000016,0.3200000000000003,620008,850394,481384,369010,7864
2019-01-20,17.037499999999998,17.56,16.36,1.1999999999999993,-0.4800000000000004,17.5175,17.98,17.09,0.8900000000000006,0.4200000000000017,16.612499999999997,17.08,16.16,0.9199999999999982,0.17999999999999972,17.045,17.79,16.37,1.4199999999999982,0.5500000000000007,561594,723831,412886,310945,-165772
2019-01-27,17.400000000000002,17.55,17.35,0.1999999999999993,-0.019999999999999574,17.62,17.87,17.54,0.33000000000000185,0.33000000000000185,17.056,17.18,16.94,0.23999999999999844,0.16999999999999815,17.3,17.5,17.18,0.3200000000000003,0.19000000000000128,390872,559587,241432,318155,51000
2019-02-03,17.432,17.85,16.87,0.9800000000000004,-0.4399999999999977,17.832,18.11,17.13,0.9800000000000004,-0.75,17.008,17.55,16.28,1.2699999999999996,-0.9399999999999977,17.432,17.98,16.6,1.379999999999999,-1.2799999999999976,407612,469802,303219,166583,36704
2019-02-10,17.02,17.51,16.43,1.0800000000000018,0.9800000000000004,17.838,18.31,17.1,1.2099999999999973,1.2099999999999973,16.936,17.41,16.32,1.0899999999999999,1.0899999999999999,17.49,18.3,16.88,1.4200000000000017,1.4200000000000017,1043673,1693216,770153,923063,-153759
2019-02-17,18.22,18.55,17.94,0.6099999999999994,-0.08999999999999986,18.6125,18.86,18.23,0.629999999999999,-0.5300000000000011,17.84,18.36,17.4,0.9600000000000009,-0.46000000000000085,18.1425,18.61,17.72,0.8900000000000006,-0.6999999999999993,541139,693073,410194,282879,-24344
2019-02-24,17.512,17.77,17.28,0.48999999999999844,-0.48999999999999844,17.772,18.12,17.45,0.6700000000000017,-0.4800000000000004,17.178,17.58,16.66,0.9199999999999982,-0.389999999999997,17.364,17.61,17.14,0.46999999999999886,-0.25,330414,387136,272391,114745,-12180
2019-03-03,16.598,17.47,15.11,2.3599999999999994,-2.3599999999999994,16.704,17.73,15.25,2.4800000000000004,-2.4800000000000004,15.972,17.03,14.73,2.3000000000000007,-2.0799999999999983,16.182000000000002,17.35,14.93,2.4200000000000017,-2.4200000000000017,472687,579130,378183,200947,24143
2019-03-10,15.708,16.12,15.11,1.0100000000000016,0.9400000000000013,15.998,16.34,15.49,0.8499999999999996,0.6599999999999984,15.486,15.87,14.88,0.9899999999999984,0.6799999999999997,15.79,16.15,15.27,0.879999999999999,0.370000000000001,580253,933185,413645,519540,331636
2019-03-17,16.05,16.52,15.69,0.8300000000000001,0.20000000000000107,16.448,16.88,15.99,0.8899999999999988,-0.41999999999999993,15.622,15.99,14.93,1.0600000000000005,-0.6300000000000008,15.938,16.34,14.95,1.3900000000000006,-1.3900000000000006,703522,937064,485827,451237,276025
2019-03-24,15.642,16.94,14.81,2.130000000000001,2.130000000000001,16.204,17.54,14.96,2.5799999999999983,2.5799999999999983,15.406,16.57,14.46,2.1099999999999994,2.1099999999999994,15.764,16.96,14.82,2.1400000000000006,2.1400000000000006,1098741,1783166,581934,1201232,353158
2019-03-31,17.482,17.94,17.02,0.9200000000000017,0.7800000000000011,18.018,18.85,17.68,1.1700000000000017,0.990000000000002,17.148,17.87,16.81,1.0600000000000023,0.870000000000001,17.7,18.64,17.01,1.629999999999999,0.8100000000000023,537922,733825,394430,339395,-238936
2019-04-07,18.616,19.02,18.36,0.6600000000000001,0.370000000000001,18.886,19.13,18.63,0.5,-0.00999999999999801,18.24,18.59,18.09,0.5,-0.4299999999999997,18.422,18.67,18.2,0.4700000000000024,-0.4700000000000024,495095,559594,375681,183913,-64865
2019-04-14,18.0825,18.35,17.9,0.45000000000000284,-0.21000000000000085,18.255,18.38,18.1,0.2799999999999976,-0.18999999999999773,17.665,17.73,17.6,0.129999999999999,-0.129999999999999,17.955,18.2,17.75,0.4499999999999993,0.21000000000000085,609030,754876,425363,329513,329513
2019-04-21,18.818,19.87,17.71,2.16,1.7800000000000011,19.926000000000002,21.27,19.1,2.169999999999998,1.0899999999999999,18.33,18.88,17.63,1.25,0.9199999999999982,19.264,19.83,18.42,1.4099999999999966,0.8999999999999986,1048790,1872882,692332,1180550,-146118
2019-04-28,19.376,20.46,18.3,2.16,-1.25,19.78,20.61,18.64,1.9699999999999989,-1.1699999999999982,18.87,20.0,17.99,2.0100000000000016,-1.2399999999999984,19.168,20.3,18.51,1.7899999999999991,-1.129999999999999,622926,908433,413746,494687,-318534
2019-05-05,18.6,18.96,18.28,0.6799999999999997,-0.6799999999999997,18.928,19.47,18.51,0.9599999999999973,-0.9599999999999973,18.227999999999998,18.68,17.75,0.9299999999999997,-0.9299999999999997,18.622,19.31,18.18,1.129999999999999,-1.129999999999999,320109,357328,248081,109247,-6157
2019-05-12,18.264,19.03,17.45,1.5800000000000018,1.1900000000000013,18.868000000000002,19.55,18.1,1.4499999999999993,1.2899999999999991,17.977999999999998,18.82,16.9,1.9200000000000017,1.9200000000000017,18.55,19.31,17.14,2.169999999999998,2.009999999999998,569671,786865,458127,328738,191364
2019-05-19,18.41,19.22,17.26,1.9599999999999973,-1.7299999999999969,18.648,19.71,17.26,2.4499999999999993,-2.09,17.834,19.01,16.54,2.4700000000000024,-2.16,18.1,19.54,16.87,2.669999999999998,-2.16,452533,563428,311672,251756,-193274
2019-05-26,16.677500000000002,16.93,16.42,0.509999999999998,-0.509999999999998,17.1325,17.35,16.96,0.39000000000000057,-0.16000000000000014,16.427500000000002,16.62,16.24,0.38000000000000256,-0.3500000000000014,16.822499999999998,16.97,16.64,0.3299999999999983,-0.16999999999999815,481558,567530,391109,176421,109491
2019-06-02,16.662,16.86,16.38,0.4800000000000004,0.060000000000002274,16.874,17.06,16.74,0.3200000000000003,-0.019999999999999574,16.286,16.62,16.01,0.6099999999999994,-0.08999999999999986,16.567999999999998,16.72,16.47,0.25,-0.11999999999999744,473205,619389,357920,261469,-30940
2019-06-09,16.66,17.07,16.26,0.8099999999999987,-0.019999999999999574,16.996,17.36,16.71,0.6499999999999986,-0.4599999999999973,16.218,16.85,15.79,1.0600000000000023,-0.5399999999999991,16.512,16.97,15.85,1.1199999999999992,-0.3500000000000014,733524,963987,491008,472979,24933
2019-06-16,17.218,17.92,16.27,1.6500000000000021,1.6500000000000021,17.786,18.3,17.27,1.0300000000000011,0.870000000000001,16.972,17.77,16.27,1.5,1.1900000000000013,17.37,18.01,16.93,1.0800000000000018,0.6900000000000013,721569,979975,436093,543882,295808
2019-06-23,17.626,17.86,17.08,0.7800000000000011,0.14000000000000057,18.132,18.37,17.82,0.5500000000000007,0.5500000000000007,17.392,17.8,16.96,0.8399999999999999,0.759999999999998,17.742,18.3,16.98,1.3200000000000003,1.3200000000000003,717035,1155271,470134,685137,329184
2019-06-30,17.432499999999997,18.74,16.38,2.3599999999999994,-2.3599999999999994,17.605,19.01,16.72,2.2900000000000027,-2.280000000000001,16.6825,17.96,16.2,1.7600000000000016,-1.7600000000000016,16.935000000000002,18.05,16.44,1.6099999999999994,-1.3599999999999994,386441,527923,261363,266560,-248816
2019-07-07,16.34,16.57,16.19,0.379999999999999,-0.2699999999999996,16.592,16.94,16.32,0.620000000000001,-0.370000000000001,15.992,16.28,15.86,0.4200000000000017,-0.3100000000000005,16.226,16.52,15.93,0.5899999999999999,-0.379999999999999,397156,599014,259982,339032,-272246
2019-07-14,14.51,16.11,13.59,2.5199999999999996,-2.5199999999999996,14.666,16.11,13.63,2.4799999999999986,-2.4799999999999986,13.975999999999999,14.96,13.25,1.7100000000000009,-1.7100000000000009,14.136,15.09,13.41,1.6799999999999997,-1.6799999999999997,849442,1015383,517899,497484,356767
2019-07-21,14.202,14.75,13.54,1.2100000000000009,0.3600000000000012,14.562,14.89,14.21,0.6799999999999997,-0.06999999999999851,13.911999999999999,14.53,13.54,0.9900000000000002,0.13000000000000078,14.242,14.72,13.85,0.870000000000001,-0.22000000000000064,888550,1256423,633390,623033,-212544
2019-07-28,13.972,15.11,12.75,2.3599999999999994,1.6600000000000001,14.862,15.71,13.85,1.8600000000000012,0.75,13.482,14.88,11.73,3.1500000000000004,2.1999999999999993,14.316,15.04,13.07,1.9699999999999989,1.0899999999999999,1293589,2643091,413832,2229259,-2229259
2019-08-04,13.565999999999999,13.86,13.18,0.6799999999999997,0.379999999999999,13.798,13.87,13.68,0.1899999999999995,0.10999999999999943,13.234,13.43,12.96,0.46999999999999886,0.11999999999999922,13.59,13.79,13.46,0.3299999999999983,0.049999999999998934,526129,637610,361252,276358,-269884
2019-08-11,12.96,13.33,12.55,0.7799999999999994,-0.5299999999999994,13.394,13.96,12.83,1.1300000000000008,0.2900000000000009,12.644,13.0,12.25,0.75,-0.28999999999999915,13.144,13.66,12.61,1.0500000000000007,0.41999999999999993,566762,755113,388324,366789,318794
2019-08-18,14.336,14.68,13.86,0.8200000000000003,-0.10000000000000142,14.648,15.0,13.99,1.0099999999999998,-0.7999999999999989,13.968,14.32,13.18,1.1400000000000006,-0.7400000000000002,14.22,14.69,13.25,1.4399999999999995,-1.4399999999999995,498627,822241,243377,578864,-347995
2019-08-25,13.628,14.14,12.88,1.2599999999999998,0.5099999999999998,14.008,14.52,13.5,1.0199999999999996,0.7300000000000004,13.126,13.77,12.58,1.1899999999999995,0.27999999999999936,13.548,14.07,12.86,1.2100000000000009,0.5699999999999985,528336,737674,304174,433500,205031
2019-09-01,13.885,14.29,13.43,0.8599999999999994,0.8599999999999994,14.1625,14.56,13.56,1.0,0.8499999999999996,13.504999999999999,13.86,13.07,0.7899999999999991,0.7899999999999991,13.915,14.41,13.48,0.9299999999999997,0.6199999999999992,419451,463539,349646,113893,39536
2019-09-08,15.084,15.7,14.26,1.4399999999999995,0.8599999999999994,15.498,15.88,15.1,0.7800000000000011,0.41999999999999993,14.622,15.2,14.07,1.129999999999999,0.46999999999999886,15.334,15.68,14.81,0.8699999999999992,0.41999999999999993,499125,630488,407798,222690,-30124
2019-09-15,15.248,16.73,14.02,2.710000000000001,-2.710000000000001,15.5,16.9,14.44,2.459999999999999,-2.459999999999999,14.532,16.03,13.89,2.1400000000000006,-2.120000000000001,14.766,16.54,14.01,2.5299999999999994,-2.5199999999999996,748115,1116411,418982,697429,536281
2019-09-22,13.36,13.97,12.83,1.1400000000000006,-1.0,13.616,14.27,13.15,1.1199999999999992,-1.0099999999999998,13.012,13.73,12.64,1.0899999999999999,-1.0199999999999996,13.266,14.06,12.76,1.3000000000000007,-1.3000000000000007,656836,831843,543956,287887,193288
2019-09-29,13.156,13.48,12.67,0.8100000000000005,0.7200000000000006,13.552,13.79,13.43,0.35999999999999943,-0.10999999999999943,12.884,13.1,12.65,0.4499999999999993,0.25,13.212,13.32,13.08,0.2400000000000002,-0.22000000000000064,596018,791375,387340,404035,-335658
2019-10-06,12.677999999999999,13.06,12.36,0.7000000000000011,-0.5300000000000011,12.916,13.47,12.53,0.9400000000000013,-0.33000000000000007,12.39,13.01,12.05,0.9599999999999991,-0.6199999999999992,12.61,13.06,12.26,0.8000000000000007,-0.07000000000000028,445636,578088,359920,218168,162016
2019-10-13,12.908,13.14,12.75,0.39000000000000057,0.15000000000000036,13.314,13.44,13.03,0.41000000000000014,0.41000000000000014,12.602,12.81,12.26,0.5500000000000007,-0.16999999999999993,12.826,13.15,12.34,0.8100000000000005,-0.5999999999999996,481960,678621,341994,336627,179115
2019-10-20,13.274000000000001,13.67,12.4,1.2699999999999996,1.1500000000000004,13.93,14.72,13.38,1.3399999999999999,1.3399999999999999,12.982,13.33,12.4,0.9299999999999997,0.9299999999999997,13.674,14.6,13.29,1.3100000000000005,1.2899999999999991,627142,1069265,458306,610959,444710
2019-10-27,14.624,15.16,14.18,0.9800000000000004,-0.35999999999999943,15.128,15.51,14.62,0.8900000000000006,-0.4399999999999995,14.286,14.52,13.85,0.6699999999999999,0.08999999999999986,14.686,15.13,14.27,0.8600000000000012,0.629999999999999,608706,771185,435465,335720,-335720
