Date,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_Open_average,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_Open_max,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_Open_min,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_Open_volatility,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_Open_change,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_High_average,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_High_max,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_High_min,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_High_volatility,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_High_change,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_Low_average,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_Low_max,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_Low_min,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_Low_volatility,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_Low_change,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_Close_average,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_Close_max,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_Close_min,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_Close_volatility,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_Close_change
2018-08-26,74.62,74.62,74.62,0.0,0.0,74.62,74.62,74.62,0.0,0.0,73.79,73.79,73.79,0.0,0.0,74.01,74.01,74.01,0.0,0.0
2018-09-02,75.04,75.04,75.04,0.0,0.0,75.69,75.69,75.69,0.0,0.0,75.04,75.04,75.04,0.0,0.0,75.49,75.49,75.49,0.0,0.0
2018-09-09,75.64,75.64,75.64,0.0,0.0,75.64,75.64,75.64,0.0,0.0,75.07,75.07,75.07,0.0,0.0,75.13,75.13,75.13,0.0,0.0
2018-09-16,74.71,74.71,74.71,0.0,0.0,75.26,75.26,75.26,0.0,0.0,74.12,74.12,74.12,0.0,0.0,74.16,74.16,74.16,0.0,0.0
2018-09-23,73.15,73.15,73.15,0.0,0.0,73.28,73.28,73.28,0.0,0.0,73.15,73.15,73.15,0.0,0.0,73.28,73.28,73.28,0.0,0.0
2018-09-30,73.66,73.66,73.66,0.0,0.0,74.34,74.34,74.34,0.0,0.0,73.57,73.57,73.57,0.0,0.0,74.27,74.27,74.27,0.0,0.0
2018-10-07,67.08,67.08,67.08,0.0,0.0,68.17,68.17,68.17,0.0,0.0,67.08,67.08,67.08,0.0,0.0,67.52,67.52,67.52,0.0,0.0
2018-10-14,67.69,67.69,67.69,0.0,0.0,67.69,67.69,67.69,0.0,0.0,67.69,67.69,67.69,0.0,0.0,67.69,67.69,67.69,0.0,0.0
2018-10-21,65.69,65.69,65.69,0.0,0.0,66.11,66.11,66.11,0.0,0.0,63.89,63.89,63.89,0.0,0.0,65.08,65.08,65.08,0.0,0.0
2018-10-28,67.95,67.95,67.95,0.0,0.0,68.06,68.06,68.06,0.0,0.0,67.95,67.95,67.95,0.0,0.0,68.06,68.06,68.06,0.0,0.0
2018-11-04,69.65,69.65,69.65,0.0,0.0,69.65,69.65,69.65,0.0,0.0,68.63,68.63,68.63,0.0,0.0,68.63,68.63,68.63,0.0,0.0
2018-11-11,68.5,68.5,68.5,0.0,0.0,68.5,68.5,68.5,0.0,0.0,67.67,67.67,67.67,0.0,0.0,68.25,68.25,68.25,0.0,0.0
2018-11-18,64.78,64.78,64.78,0.0,0.0,66.15,66.15,66.15,0.0,0.0,64.78,64.78,64.78,0.0,0.0,66.15,66.15,66.15,0.0,0.0
2018-11-25,70.09,70.09,70.09,0.0,0.0,70.09,70.09,70.09,0.0,0.0,69.35,69.35,69.35,0.0,0.0,70.07,70.07,70.07,0.0,0.0
2018-12-02,65.1,65.1,65.1,0.0,0.0,65.41,65.41,65.41,0.0,0.0,62.88,62.88,62.88,0.0,0.0,65.41,65.41,65.41,0.0,0.0
2018-12-09,63.0,63.0,63.0,0.0,0.0,63.18,63.18,63.18,0.0,0.0,59.92,59.92,59.92,0.0,0.0,60.36,60.36,60.36,0.0,0.0
2018-12-16,55.49,55.49,55.49,0.0,0.0,55.49,55.49,55.49,0.0,0.0,51.35,51.35,51.35,0.0,0.0,51.35,51.35,51.35,0.0,0.0
2018-12-23,56.76,56.76,56.76,0.0,0.0,57.2,57.2,57.2,0.0,0.0,56.1,56.1,56.1,0.0,0.0,56.7,56.7,56.7,0.0,0.0
2018-12-30,59.0,59.0,59.0,0.0,0.0,60.4,60.4,60.4,0.0,0.0,58.46,58.46,58.46,0.0,0.0,59.32,59.32,59.32,0.0,0.0
2019-01-06,59.91,59.91,59.91,0.0,0.0,59.91,59.91,59.91,0.0,0.0,59.31,59.31,59.31,0.0,0.0,59.63,59.63,59.63,0.0,0.0
2019-01-13,62.44,62.44,62.44,0.0,0.0,62.7,62.7,62.7,0.0,0.0,62.25,62.25,62.25,0.0,0.0,62.36,62.36,62.36,0.0,0.0
2019-01-20,61.75,61.75,61.75,0.0,0.0,61.75,61.75,61.75,0.0,0.0,61.0,61.0,61.0,0.0,0.0,61.45,61.45,61.45,0.0,0.0
2019-01-27,63.8,63.8,63.8,0.0,0.0,64.49,64.49,64.49,0.0,0.0,63.49,63.49,63.49,0.0,0.0,64.49,64.49,64.49,0.0,0.0
2019-02-03,64.5,64.5,64.5,0.0,0.0,64.5,64.5,64.5,0.0,0.0,64.15,64.15,64.15,0.0,0.0,64.49,64.49,64.49,0.0,0.0
2019-02-10,65.8,65.8,65.8,0.0,0.0,66.26,66.26,66.26,0.0,0.0,65.8,65.8,65.8,0.0,0.0,66.26,66.26,66.26,0.0,0.0
2019-02-17,68.4,68.4,68.4,0.0,0.0,68.94,68.94,68.94,0.0,0.0,67.97,67.97,67.97,0.0,0.0,68.34,68.34,68.34,0.0,0.0
2019-02-24,69.12,69.12,69.12,0.0,0.0,69.12,69.12,69.12,0.0,0.0,66.82,66.82,66.82,0.0,0.0,67.82,67.82,67.82,0.0,0.0
2019-03-03,65.96,65.96,65.96,0.0,0.0,67.99,67.99,67.99,0.0,0.0,65.96,65.96,65.96,0.0,0.0,67.99,67.99,67.99,0.0,0.0
2019-03-10,68.55,68.55,68.55,0.0,0.0,69.1,69.1,69.1,0.0,0.0,68.47,68.47,68.47,0.0,0.0,69.1,69.1,69.1,0.0,0.0
2019-03-17,66.41,66.41,66.41,0.0,0.0,67.21,67.21,67.21,0.0,0.0,66.04,66.04,66.04,0.0,0.0,66.71,66.71,66.71,0.0,0.0
2019-03-24,68.91,68.91,68.91,0.0,0.0,69.79,69.79,69.79,0.0,0.0,68.91,68.91,68.91,0.0,0.0,69.79,69.79,69.79,0.0,0.0
2019-03-31,71.0,71.0,71.0,0.0,0.0,71.0,71.0,71.0,0.0,0.0,70.64,70.64,70.64,0.0,0.0,70.88,70.88,70.88,0.0,0.0
2019-04-07,70.52,70.52,70.52,0.0,0.0,70.89,70.89,70.89,0.0,0.0,70.25,70.25,70.25,0.0,0.0,70.25,70.25,70.25,0.0,0.0
2019-04-14,70.09,70.09,70.09,0.0,0.0,70.15,70.15,70.15,0.0,0.0,70.09,70.09,70.09,0.0,0.0,70.15,70.15,70.15,0.0,0.0
2019-04-21,71.28,71.28,71.28,0.0,0.0,71.28,71.28,71.28,0.0,0.0,70.99,70.99,70.99,0.0,0.0,70.99,70.99,70.99,0.0,0.0
2019-04-28,69.48,69.48,69.48,0.0,0.0,70.66,70.66,70.66,0.0,0.0,69.48,69.48,69.48,0.0,0.0,70.64,70.64,70.64,0.0,0.0
2019-05-05,66.59,66.59,66.59,0.0,0.0,66.59,66.59,66.59,0.0,0.0,65.36,65.36,65.36,0.0,0.0,65.93,65.93,65.93,0.0,0.0
2019-05-12,66.78,66.78,66.78,0.0,0.0,66.99,66.99,66.99,0.0,0.0,64.1,64.1,64.1,0.0,0.0,66.5,66.5,66.5,0.0,0.0
2019-05-19,65.85,65.85,65.85,0.0,0.0,65.85,65.85,65.85,0.0,0.0,65.16,65.16,65.16,0.0,0.0,65.45,65.45,65.45,0.0,0.0
2019-05-26,61.15,61.15,61.15,0.0,0.0,62.39,62.39,62.39,0.0,0.0,61.15,61.15,61.15,0.0,0.0,62.39,62.39,62.39,0.0,0.0
2019-06-02,66.95,66.95,66.95,0.0,0.0,66.95,66.95,66.95,0.0,0.0,65.73,65.73,65.73,0.0,0.0,65.73,65.73,65.73,0.0,0.0
2019-06-09,65.97,65.97,65.97,0.0,0.0,66.12,66.12,66.12,0.0,0.0,65.84,65.84,65.84,0.0,0.0,65.84,65.84,65.84,0.0,0.0
2019-06-16,68.44,68.44,68.44,0.0,0.0,68.55,68.55,68.55,0.0,0.0,67.84,67.84,67.84,0.0,0.0,67.84,67.84,67.84,0.0,0.0
2019-06-23,69.34,69.34,69.34,0.0,0.0,69.95,69.95,69.95,0.0,0.0,68.72,68.72,68.72,0.0,0.0,68.94,68.94,68.94,0.0,0.0
2019-06-30,70.09,70.09,70.09,0.0,0.0,70.09,70.09,70.09,0.0,0.0,69.72,69.72,69.72,0.0,0.0,69.87,69.87,69.87,0.0,0.0
2019-07-07,70.19,70.19,70.19,0.0,0.0,70.19,70.19,70.19,0.0,0.0,69.89,69.89,69.89,0.0,0.0,70.02,70.02,70.02,0.0,0.0
2019-07-14,69.18,69.18,69.18,0.0,0.0,69.65,69.65,69.65,0.0,0.0,68.62,68.62,68.62,0.0,0.0,68.64,68.64,68.64,0.0,0.0
2019-07-21,70.22,70.22,70.22,0.0,0.0,70.22,70.22,70.22,0.0,0.0,70.16,70.16,70.16,0.0,0.0,70.19,70.19,70.19,0.0,0.0
2019-07-28,65.83,65.83,65.83,0.0,0.0,65.83,65.83,65.83,0.0,0.0,63.15,63.15,63.15,0.0,0.0,63.72,63.72,63.72,0.0,0.0
2019-08-04,64.6,64.6,64.6,0.0,0.0,64.6,64.6,64.6,0.0,0.0,63.32,63.32,63.32,0.0,0.0,63.65,63.65,63.65,0.0,0.0
2019-08-11,64.94,64.94,64.94,0.0,0.0,65.42,65.42,65.42,0.0,0.0,64.88,64.88,64.88,0.0,0.0,65.42,65.42,65.42,0.0,0.0
2019-08-18,63.45,63.45,63.45,0.0,0.0,63.61,63.61,63.61,0.0,0.0,63.04,63.04,63.04,0.0,0.0,63.26,63.26,63.26,0.0,0.0
2019-08-25,65.98,65.98,65.98,0.0,0.0,65.98,65.98,65.98,0.0,0.0,65.65,65.65,65.65,0.0,0.0,65.65,65.65,65.65,0.0,0.0
2019-09-01,68.25,68.25,68.25,0.0,0.0,69.26,69.26,69.26,0.0,0.0,68.24,68.24,68.24,0.0,0.0,69.26,69.26,69.26,0.0,0.0
2019-09-08,71.5,71.5,71.5,0.0,0.0,71.5,71.5,71.5,0.0,0.0,70.99,70.99,70.99,0.0,0.0,71.17,71.17,71.17,0.0,0.0
2019-09-15,70.43,70.43,70.43,0.0,0.0,70.76,70.76,70.76,0.0,0.0,70.43,70.43,70.43,0.0,0.0,70.62,70.62,70.62,0.0,0.0
2019-09-22,71.43,71.43,71.43,0.0,0.0,71.52,71.52,71.52,0.0,0.0,71.35,71.35,71.35,0.0,0.0,71.35,71.35,71.35,0.0,0.0
2019-09-29,68.91,68.91,68.91,0.0,0.0,69.06,69.06,69.06,0.0,0.0,68.52,68.52,68.52,0.0,0.0,68.52,68.52,68.52,0.0,0.0
2019-10-06,69.33,69.33,69.33,0.0,0.0,69.33,69.33,69.33,0.0,0.0,68.62,68.62,68.62,0.0,0.0,68.62,68.62,68.62,0.0,0.0
2019-10-13,70.69,70.69,70.69,0.0,0.0,70.99,70.99,70.99,0.0,0.0,70.69,70.69,70.69,0.0,0.0,70.83,70.83,70.83,0.0,0.0
2019-10-20,72.5,72.5,72.5,0.0,0.0,72.5,72.5,72.5,0.0,0.0,71.87,71.87,71.87,0.0,0.0,71.89,71.89,71.89,0.0,0.0
2019-10-27,72.43,72.43,72.43,0.0,0.0,73.32,73.32,73.32,0.0,0.0,72.43,72.43,72.43,0.0,0.0,73.32,73.32,73.32,0.0,0.0
2019-11-03,72.71,72.71,72.71,0.0,0.0,72.71,72.71,72.71,0.0,0.0,72.52,72.52,72.52,0.0,0.0,72.62,72.62,72.62,0.0,0.0
2019-11-10,72.84,72.84,72.84,0.0,0.0,72.93,72.93,72.93,0.0,0.0,72.84,72.84,72.84,0.0,0.0,72.88,72.88,72.88,0.0,0.0
2019-11-17,72.63,72.63,72.63,0.0,0.0,72.83,72.83,72.83,0.0,0.0,72.63,72.63,72.63,0.0,0.0,72.7,72.7,72.7,0.0,0.0
2019-11-24,72.49,72.49,72.49,0.0,0.0,72.5,72.5,72.5,0.0,0.0,71.94,71.94,71.94,0.0,0.0,71.94,71.94,71.94,0.0,0.0
2019-12-01,72.26,72.26,72.26,0.0,0.0,72.64,72.64,72.64,0.0,0.0,72.26,72.26,72.26,0.0,0.0,72.59,72.59,72.59,0.0,0.0
2019-12-08,73.01,73.01,73.01,0.0,0.0,74.34,74.34,74.34,0.0,0.0,73.01,73.01,73.01,0.0,0.0,74.24,74.24,74.24,0.0,0.0
2019-12-15,76.04,76.04,76.04,0.0,0.0,76.04,76.04,76.04,0.0,0.0,75.65,75.65,75.65,0.0,0.0,75.65,75.65,75.65,0.0,0.0
2019-12-22,75.15,75.15,75.15,0.0,0.0,75.32,75.32,75.32,0.0,0.0,75.09,75.09,75.09,0.0,0.0,75.09,75.09,75.09,0.0,0.0
2019-12-29,73.37,73.37,73.37,0.0,0.0,74.52,74.52,74.52,0.0,0.0,73.37,73.37,73.37,0.0,0.0,74.42,74.42,74.42,0.0,0.0
