Date,Oppenheimer Large Cap Revenue_Open_average,Oppenheimer Large Cap Revenue_Open_max,Oppenheimer Large Cap Revenue_Open_min,Oppenheimer Large Cap Revenue_Open_volatility,Oppenheimer Large Cap Revenue_Open_change,Oppenheimer Large Cap Revenue_High_average,Oppenheimer Large Cap Revenue_High_max,Oppenheimer Large Cap Revenue_High_min,Oppenheimer Large Cap Revenue_High_volatility,Oppenheimer Large Cap Revenue_High_change,Oppenheimer Large Cap Revenue_Low_average,Oppenheimer Large Cap Revenue_Low_max,Oppenheimer Large Cap Revenue_Low_min,Oppenheimer Large Cap Revenue_Low_volatility,Oppenheimer Large Cap Revenue_Low_change,Oppenheimer Large Cap Revenue_Close_average,Oppenheimer Large Cap Revenue_Close_max,Oppenheimer Large Cap Revenue_Close_min,Oppenheimer Large Cap Revenue_Close_volatility,Oppenheimer Large Cap Revenue_Close_change
2018-03-25,49.64,49.64,49.64,0.0,0.0,49.68,49.68,49.68,0.0,0.0,48.22,48.22,48.22,0.0,0.0,48.68,48.68,48.68,0.0,0.0
2018-04-01,49.61,49.61,49.61,0.0,0.0,50.06,50.06,50.06,0.0,0.0,49.38,49.38,49.38,0.0,0.0,49.38,49.38,49.38,0.0,0.0
2018-04-08,50.37,50.37,50.37,0.0,0.0,50.9,50.9,50.9,0.0,0.0,50.27,50.27,50.27,0.0,0.0,50.69,50.69,50.69,0.0,0.0
2018-04-15,50.68,50.68,50.68,0.0,0.0,50.84,50.84,50.84,0.0,0.0,50.48,50.48,50.48,0.0,0.0,50.72,50.72,50.72,0.0,0.0
2018-04-22,51.1,51.1,51.1,0.0,0.0,51.24,51.24,51.24,0.0,0.0,50.49,50.49,50.49,0.0,0.0,50.52,50.52,50.52,0.0,0.0
2018-04-29,50.35,50.35,50.35,0.0,0.0,50.36,50.36,50.36,0.0,0.0,49.97,49.97,49.97,0.0,0.0,50.1,50.1,50.1,0.0,0.0
2018-05-06,51.12,51.12,51.12,0.0,0.0,51.31,51.31,51.31,0.0,0.0,51.08,51.08,51.08,0.0,0.0,51.2,51.2,51.2,0.0,0.0
2018-05-13,51.46,51.46,51.46,0.0,0.0,51.65,51.65,51.65,0.0,0.0,51.42,51.42,51.42,0.0,0.0,51.53,51.53,51.53,0.0,0.0
2018-05-20,51.12,51.12,51.12,0.0,0.0,51.23,51.23,51.23,0.0,0.0,50.99,50.99,50.99,0.0,0.0,51.16,51.16,51.16,0.0,0.0
2018-05-27,51.25,51.25,51.25,0.0,0.0,51.46,51.46,51.46,0.0,0.0,51.25,51.25,51.25,0.0,0.0,51.39,51.39,51.39,0.0,0.0
2018-06-03,52.24,52.24,52.24,0.0,0.0,52.47,52.47,52.47,0.0,0.0,52.24,52.24,52.24,0.0,0.0,52.37,52.37,52.37,0.0,0.0
2018-06-10,51.94,51.94,51.94,0.0,0.0,52.14,52.14,52.14,0.0,0.0,51.94,51.94,51.94,0.0,0.0,52.06,52.06,52.06,0.0,0.0
2018-06-17,51.69,51.69,51.69,0.0,0.0,51.69,51.69,51.69,0.0,0.0,50.85,50.85,50.85,0.0,0.0,51.16,51.16,51.16,0.0,0.0
2018-06-24,50.38,50.38,50.38,0.0,0.0,50.71,50.71,50.71,0.0,0.0,50.31,50.31,50.31,0.0,0.0,50.71,50.71,50.71,0.0,0.0
2018-07-01,51.6,51.6,51.6,0.0,0.0,51.9,51.9,51.9,0.0,0.0,51.54,51.54,51.54,0.0,0.0,51.84,51.84,51.84,0.0,0.0
2018-07-08,51.99,51.99,51.99,0.0,0.0,52.0,52.0,52.0,0.0,0.0,51.87,51.87,51.87,0.0,0.0,51.96,51.96,51.96,0.0,0.0
2018-07-15,51.78,51.78,51.78,0.0,0.0,52.03,52.03,52.03,0.0,0.0,51.78,51.78,51.78,0.0,0.0,51.93,51.93,51.93,0.0,0.0
2018-07-22,52.45,52.45,52.45,0.0,0.0,52.55,52.55,52.55,0.0,0.0,52.33,52.33,52.33,0.0,0.0,52.41,52.41,52.41,0.0,0.0
2018-07-29,52.72,52.72,52.72,0.0,0.0,53.02,53.02,53.02,0.0,0.0,52.71,52.71,52.71,0.0,0.0,52.91,52.91,52.91,0.0,0.0
2018-08-05,52.68,52.68,52.68,0.0,0.0,52.85,52.85,52.85,0.0,0.0,52.45,52.45,52.45,0.0,0.0,52.51,52.51,52.51,0.0,0.0
2018-08-12,53.59,53.59,53.59,0.0,0.0,53.8,53.8,53.8,0.0,0.0,53.59,53.59,53.59,0.0,0.0,53.77,53.77,53.77,0.0,0.0
2018-08-19,54.03,54.03,54.03,0.0,0.0,54.34,54.34,54.34,0.0,0.0,54.03,54.03,54.03,0.0,0.0,54.26,54.26,54.26,0.0,0.0
2018-08-26,54.19,54.19,54.19,0.0,0.0,54.24,54.24,54.24,0.0,0.0,53.99,53.99,53.99,0.0,0.0,54.21,54.21,54.21,0.0,0.0
2018-09-02,54.17,54.17,54.17,0.0,0.0,54.32,54.32,54.32,0.0,0.0,54.04,54.04,54.04,0.0,0.0,54.05,54.05,54.05,0.0,0.0
2018-09-09,54.43,54.43,54.43,0.0,0.0,54.44,54.44,54.44,0.0,0.0,54.24,54.24,54.24,0.0,0.0,54.27,54.27,54.27,0.0,0.0
2018-09-16,54.95,54.95,54.95,0.0,0.0,54.98,54.98,54.98,0.0,0.0,54.64,54.64,54.64,0.0,0.0,54.74,54.74,54.74,0.0,0.0
2018-09-23,54.57,54.57,54.57,0.0,0.0,54.61,54.61,54.61,0.0,0.0,54.27,54.27,54.27,0.0,0.0,54.37,54.37,54.37,0.0,0.0
2018-09-30,53.83,53.83,53.83,0.0,0.0,54.21,54.21,54.21,0.0,0.0,53.8,53.8,53.8,0.0,0.0,54.16,54.16,54.16,0.0,0.0
2018-10-07,51.67,51.67,51.67,0.0,0.0,52.06,52.06,52.06,0.0,0.0,51.65,51.65,51.65,0.0,0.0,51.66,51.66,51.66,0.0,0.0
2018-10-14,52.05,52.05,52.05,0.0,0.0,52.05,52.05,52.05,0.0,0.0,51.48,51.48,51.48,0.0,0.0,51.59,51.59,51.59,0.0,0.0
2018-10-21,50.49,50.49,50.49,0.0,0.0,50.88,50.88,50.88,0.0,0.0,49.27,49.27,49.27,0.0,0.0,49.88,49.88,49.88,0.0,0.0
2018-10-28,51.41,51.41,51.41,0.0,0.0,51.95,51.95,51.95,0.0,0.0,51.41,51.41,51.41,0.0,0.0,51.81,51.81,51.81,0.0,0.0
2018-11-04,52.48,52.48,52.48,0.0,0.0,52.51,52.51,52.51,0.0,0.0,51.83,51.83,51.83,0.0,0.0,51.83,51.83,51.83,0.0,0.0
2018-11-11,51.57,51.57,51.57,0.0,0.0,51.65,51.65,51.65,0.0,0.0,50.92,50.92,50.92,0.0,0.0,51.06,51.06,51.06,0.0,0.0
2018-11-18,50.45,50.45,50.45,0.0,0.0,50.72,50.72,50.72,0.0,0.0,50.35,50.35,50.35,0.0,0.0,50.63,50.63,50.63,0.0,0.0
2018-11-25,52.64,52.64,52.64,0.0,0.0,52.74,52.74,52.74,0.0,0.0,52.2,52.2,52.2,0.0,0.0,52.6,52.6,52.6,0.0,0.0
2018-12-02,49.44,49.44,49.44,0.0,0.0,49.6,49.6,49.6,0.0,0.0,48.4,48.4,48.4,0.0,0.0,49.35,49.35,49.35,0.0,0.0
2018-12-09,48.27,48.27,48.27,0.0,0.0,48.59,48.59,48.59,0.0,0.0,47.4,47.4,47.4,0.0,0.0,47.61,47.61,47.61,0.0,0.0
2018-12-16,44.78,44.78,44.78,0.0,0.0,45.03,45.03,45.03,0.0,0.0,44.08,44.08,44.08,0.0,0.0,44.16,44.16,44.16,0.0,0.0
2018-12-23,46.42,46.42,46.42,0.0,0.0,46.74,46.74,46.74,0.0,0.0,46.06,46.06,46.06,0.0,0.0,46.54,46.54,46.54,0.0,0.0
2018-12-30,47.41,47.41,47.41,0.0,0.0,48.0,48.0,48.0,0.0,0.0,47.16,47.16,47.16,0.0,0.0,47.62,47.62,47.62,0.0,0.0
2019-01-06,48.18,48.18,48.18,0.0,0.0,48.59,48.59,48.59,0.0,0.0,48.08,48.08,48.08,0.0,0.0,48.46,48.46,48.46,0.0,0.0
2019-01-13,49.59,49.59,49.59,0.0,0.0,50.08,50.08,50.08,0.0,0.0,49.55,49.55,49.55,0.0,0.0,50.01,50.01,50.01,0.0,0.0
2019-01-20,49.47,49.47,49.47,0.0,0.0,49.6,49.6,49.6,0.0,0.0,49.2,49.2,49.2,0.0,0.0,49.57,49.57,49.57,0.0,0.0
2019-01-27,50.64,50.64,50.64,0.0,0.0,50.96,50.96,50.96,0.0,0.0,50.48,50.48,50.48,0.0,0.0,50.96,50.96,50.96,0.0,0.0
2019-02-03,50.64,50.64,50.64,0.0,0.0,50.67,50.67,50.67,0.0,0.0,50.49,50.49,50.49,0.0,0.0,50.63,50.63,50.63,0.0,0.0
2019-02-10,51.77,51.77,51.77,0.0,0.0,52.09,52.09,52.09,0.0,0.0,51.77,51.77,51.77,0.0,0.0,52.04,52.04,52.04,0.0,0.0
2019-02-17,52.54,52.54,52.54,0.0,0.0,52.61,52.61,52.61,0.0,0.0,52.26,52.26,52.26,0.0,0.0,52.27,52.27,52.27,0.0,0.0
2019-02-24,52.15,52.15,52.15,0.0,0.0,52.34,52.34,52.34,0.0,0.0,51.31,51.31,51.31,0.0,0.0,51.67,51.67,51.67,0.0,0.0
2019-03-03,50.61,50.61,50.61,0.0,0.0,51.29,51.29,51.29,0.0,0.0,50.61,50.61,50.61,0.0,0.0,51.21,51.21,51.21,0.0,0.0
2019-03-10,51.94,51.94,51.94,0.0,0.0,52.28,52.28,52.28,0.0,0.0,51.86,51.86,51.86,0.0,0.0,52.22,52.22,52.22,0.0,0.0
2019-03-17,51.09,51.09,51.09,0.0,0.0,51.29,51.29,51.29,0.0,0.0,50.75,50.75,50.75,0.0,0.0,51.03,51.03,51.03,0.0,0.0
2019-03-24,51.98,51.98,51.98,0.0,0.0,52.3,52.3,52.3,0.0,0.0,51.97,51.97,51.97,0.0,0.0,52.23,52.23,52.23,0.0,0.0
2019-03-31,52.62,52.62,52.62,0.0,0.0,52.78,52.78,52.78,0.0,0.0,52.55,52.55,52.55,0.0,0.0,52.76,52.76,52.76,0.0,0.0
2019-04-07,52.86,52.86,52.86,0.0,0.0,52.9,52.9,52.9,0.0,0.0,52.75,52.75,52.75,0.0,0.0,52.88,52.88,52.88,0.0,0.0
2019-04-14,52.77,52.77,52.77,0.0,0.0,52.87,52.87,52.87,0.0,0.0,52.73,52.73,52.73,0.0,0.0,52.81,52.81,52.81,0.0,0.0
2019-04-21,53.19,53.19,53.19,0.0,0.0,53.43,53.43,53.43,0.0,0.0,53.19,53.19,53.19,0.0,0.0,53.33,53.33,53.33,0.0,0.0
2019-04-28,52.55,52.55,52.55,0.0,0.0,53.31,53.31,53.31,0.0,0.0,52.55,52.55,52.55,0.0,0.0,53.22,53.22,53.22,0.0,0.0
2019-05-05,51.61,51.61,51.61,0.0,0.0,51.61,51.61,51.61,0.0,0.0,50.9,50.9,50.9,0.0,0.0,51.17,51.17,51.17,0.0,0.0
2019-05-12,51.52,51.52,51.52,0.0,0.0,51.85,51.85,51.85,0.0,0.0,51.46,51.46,51.46,0.0,0.0,51.68,51.68,51.68,0.0,0.0
2019-05-19,51.44,51.44,51.44,0.0,0.0,51.44,51.44,51.44,0.0,0.0,51.13,51.13,51.13,0.0,0.0,51.28,51.28,51.28,0.0,0.0
2019-05-26,49.75,49.75,49.75,0.0,0.0,50.14,50.14,50.14,0.0,0.0,49.71,49.71,49.71,0.0,0.0,49.93,49.93,49.93,0.0,0.0
2019-06-02,52.31,52.31,52.31,0.0,0.0,52.67,52.67,52.67,0.0,0.0,52.31,52.31,52.31,0.0,0.0,52.38,52.38,52.38,0.0,0.0
2019-06-09,52.55,52.55,52.55,0.0,0.0,52.67,52.67,52.67,0.0,0.0,52.52,52.52,52.52,0.0,0.0,52.53,52.53,52.53,0.0,0.0
2019-06-16,53.18,53.18,53.18,0.0,0.0,53.25,53.25,53.25,0.0,0.0,53.03,53.03,53.03,0.0,0.0,53.03,53.03,53.03,0.0,0.0
2019-06-23,54.01,54.01,54.01,0.0,0.0,54.09,54.09,54.09,0.0,0.0,53.51,53.51,53.51,0.0,0.0,53.69,53.69,53.69,0.0,0.0
2019-06-30,53.91,53.91,53.91,0.0,0.0,53.96,53.96,53.96,0.0,0.0,53.85,53.85,53.85,0.0,0.0,53.96,53.96,53.96,0.0,0.0
2019-07-07,54.96,54.96,54.96,0.0,0.0,54.96,54.96,54.96,0.0,0.0,54.74,54.74,54.74,0.0,0.0,54.8,54.8,54.8,0.0,0.0
2019-07-14,54.22,54.22,54.22,0.0,0.0,54.22,54.22,54.22,0.0,0.0,54.0,54.0,54.0,0.0,0.0,54.05,54.05,54.05,0.0,0.0
2019-07-21,54.61,54.61,54.61,0.0,0.0,54.77,54.77,54.77,0.0,0.0,54.61,54.61,54.61,0.0,0.0,54.69,54.69,54.69,0.0,0.0
2019-07-28,52.28,52.28,52.28,0.0,0.0,52.33,52.33,52.33,0.0,0.0,51.27,51.27,51.27,0.0,0.0,51.62,51.62,51.62,0.0,0.0
2019-08-04,52.29,52.29,52.29,0.0,0.0,52.34,52.34,52.34,0.0,0.0,51.79,51.79,51.79,0.0,0.0,51.93,51.93,51.93,0.0,0.0
2019-08-11,52.62,52.62,52.62,0.0,0.0,52.68,52.68,52.68,0.0,0.0,52.52,52.52,52.52,0.0,0.0,52.6,52.6,52.6,0.0,0.0
2019-08-18,51.74,51.74,51.74,0.0,0.0,51.74,51.74,51.74,0.0,0.0,51.39,51.39,51.39,0.0,0.0,51.72,51.72,51.72,0.0,0.0
2019-08-25,52.7,52.7,52.7,0.0,0.0,52.82,52.82,52.82,0.0,0.0,52.45,52.45,52.45,0.0,0.0,52.56,52.56,52.56,0.0,0.0
2019-09-01,54.02,54.02,54.02,0.0,0.0,54.29,54.29,54.29,0.0,0.0,54.01,54.01,54.01,0.0,0.0,54.29,54.29,54.29,0.0,0.0
2019-09-08,54.85,54.85,54.85,0.0,0.0,54.95,54.95,54.95,0.0,0.0,54.76,54.76,54.76,0.0,0.0,54.86,54.86,54.86,0.0,0.0
2019-09-15,54.21,54.21,54.21,0.0,0.0,54.37,54.37,54.37,0.0,0.0,54.11,54.11,54.11,0.0,0.0,54.23,54.23,54.23,0.0,0.0
2019-09-22,53.89,53.89,53.89,0.0,0.0,54.09,54.09,54.09,0.0,0.0,53.85,53.85,53.85,0.0,0.0,53.95,53.95,53.95,0.0,0.0
2019-09-29,52.91,52.91,52.91,0.0,0.0,53.29,53.29,53.29,0.0,0.0,52.83,52.83,52.83,0.0,0.0,52.88,52.88,52.88,0.0,0.0
2019-10-06,53.53,53.53,53.53,0.0,0.0,53.68,53.68,53.68,0.0,0.0,53.49,53.49,53.49,0.0,0.0,53.61,53.61,53.61,0.0,0.0
2019-10-13,54.65,54.65,54.65,0.0,0.0,54.81,54.81,54.81,0.0,0.0,54.65,54.65,54.65,0.0,0.0,54.7,54.7,54.7,0.0,0.0
2019-10-20,55.31,55.31,55.31,0.0,0.0,55.59,55.59,55.59,0.0,0.0,55.31,55.31,55.31,0.0,0.0,55.42,55.42,55.42,0.0,0.0
2019-10-27,56.21,56.21,56.21,0.0,0.0,56.38,56.38,56.38,0.0,0.0,56.17,56.17,56.17,0.0,0.0,56.36,56.36,56.36,0.0,0.0
2019-11-03,56.69,56.69,56.69,0.0,0.0,56.88,56.88,56.88,0.0,0.0,56.69,56.69,56.69,0.0,0.0,56.83,56.83,56.83,0.0,0.0
2019-11-10,57.35,57.35,57.35,0.0,0.0,57.43,57.43,57.43,0.0,0.0,57.28,57.28,57.28,0.0,0.0,57.4,57.4,57.4,0.0,0.0
2019-11-17,57.33,57.33,57.33,0.0,0.0,57.6,57.6,57.6,0.0,0.0,57.33,57.33,57.33,0.0,0.0,57.59,57.59,57.59,0.0,0.0
2019-11-24,57.56,57.56,57.56,0.0,0.0,57.56,57.56,57.56,0.0,0.0,57.06,57.06,57.06,0.0,0.0,57.07,57.07,57.07,0.0,0.0
2019-12-01,57.41,57.41,57.41,0.0,0.0,57.53,57.53,57.53,0.0,0.0,57.3,57.3,57.3,0.0,0.0,57.3,57.3,57.3,0.0,0.0
2019-12-08,58.03,58.03,58.03,0.0,0.0,58.4,58.4,58.4,0.0,0.0,58.03,58.03,58.03,0.0,0.0,58.19,58.19,58.19,0.0,0.0
2019-12-15,58.51,58.51,58.51,0.0,0.0,58.51,58.51,58.51,0.0,0.0,58.32,58.32,58.32,0.0,0.0,58.34,58.34,58.34,0.0,0.0
2019-12-22,58.46,58.46,58.46,0.0,0.0,58.5,58.5,58.5,0.0,0.0,58.16,58.16,58.16,0.0,0.0,58.16,58.16,58.16,0.0,0.0
2019-12-29,58.18,58.18,58.18,0.0,0.0,58.36,58.36,58.36,0.0,0.0,58.14,58.14,58.14,0.0,0.0,58.23,58.23,58.23,0.0,0.0
