Date,BANC_Open_average,BANC_Open_max,BANC_Open_min,BANC_Open_volatility,BANC_Open_change,BANC_High_average,BANC_High_max,BANC_High_min,BANC_High_volatility,BANC_High_change,BANC_Low_average,BANC_Low_max,BANC_Low_min,BANC_Low_volatility,BANC_Low_change,BANC_Close_average,BANC_Close_max,BANC_Close_min,BANC_Close_volatility,BANC_Close_change,BANC_Volume_average,BANC_Volume_max,BANC_Volume_min,BANC_Volume_volatility,BANC_Volume_change
2018-04-29,18.76,19.05,18.5,0.5500000000000007,-0.3000000000000007,18.95,19.25,18.8,0.4499999999999993,-0.4299999999999997,18.59,18.7,18.45,0.25,0.0,18.72,18.8,18.6,0.1999999999999993,-0.10000000000000142,579737,762698,309088,453610,-453610
2018-05-06,18.73,18.85,18.6,0.25,0.14999999999999858,18.86,18.95,18.8,0.14999999999999858,-0.09999999999999787,18.61,18.65,18.55,0.09999999999999787,0.09999999999999787,18.74,18.8,18.7,0.10000000000000142,0.0,399495,556959,279474,277485,-231185
2018-05-13,18.76,18.85,18.65,0.20000000000000284,0.10000000000000142,18.926,19.1,18.85,0.25,0.25,18.71,18.75,18.65,0.10000000000000142,0.10000000000000142,18.82,19.1,18.7,0.40000000000000213,0.40000000000000213,773210,1829172,399379,1429793,1429793
2018-05-20,19.349999999999998,19.4,19.2,0.1999999999999993,0.1999999999999993,19.6125,19.75,19.55,0.1999999999999993,0.14999999999999858,19.237499999999997,19.4,19.15,0.25,0.25,19.55,19.7,19.5,0.1999999999999993,0.1999999999999993,436940,559465,359719,199746,-188054
2018-05-27,19.55,19.85,19.4,0.45000000000000284,0.45000000000000284,19.744,20.12,19.5,0.620000000000001,0.620000000000001,19.36,19.7,19.12,0.5799999999999983,0.5799999999999983,19.59,20.1,19.2,0.9000000000000021,0.9000000000000021,417307,553466,299212,254254,2717
2018-06-03,20.14,20.3,19.95,0.3500000000000014,0.25,20.33,20.45,20.15,0.3000000000000007,0.3000000000000007,19.964,20.12,19.8,0.3200000000000003,0.09999999999999787,20.09,20.3,19.9,0.40000000000000213,-0.05000000000000071,354990,417203,293589,123614,-2
2018-06-10,19.75,19.95,19.6,0.34999999999999787,-0.34999999999999787,19.89,20.05,19.8,0.25,-0.1999999999999993,19.496,19.7,19.35,0.34999999999999787,-0.2699999999999996,19.740000000000002,19.85,19.6,0.25,-0.25,603320,1325992,295625,1030367,279485
2018-06-17,19.51,19.8,19.2,0.6000000000000014,0.1999999999999993,19.692,19.8,19.5,0.3000000000000007,-0.17999999999999972,19.34,19.55,19.2,0.3500000000000014,0.05000000000000071,19.49,19.6,19.4,0.20000000000000284,-0.15000000000000213,467500,563991,340207,223784,-211822
2018-06-24,19.38,19.5,19.15,0.3500000000000014,0.05000000000000071,19.61,20.1,19.3,0.8000000000000007,0.6000000000000014,19.188,19.5,19.0,0.5,0.379999999999999,19.43,20.1,19.05,1.0500000000000007,0.7000000000000028,505302,836531,280113,556418,443141
2018-07-01,19.975,20.1,19.9,0.20000000000000284,-0.10000000000000142,20.1825,20.3,20.05,0.25,0.07000000000000028,19.7875,19.95,19.7,0.25,0.25,19.9625,20.2,19.8,0.3999999999999986,0.3999999999999986,485947,537793,366560,171233,-31419
2018-07-08,19.65,20.3,19.15,1.1500000000000021,-1.1500000000000021,19.7,20.3,19.3,1.0,-1.0,19.3,19.95,18.85,1.0999999999999979,-0.9499999999999993,19.43,19.95,19.05,0.8999999999999986,-0.6999999999999993,481386,794277,261642,532635,-23695
2018-07-15,19.21,19.3,19.0,0.3000000000000007,0.0,19.43,19.5,19.4,0.10000000000000142,0.05000000000000071,19.086,19.25,18.98,0.2699999999999996,0.2699999999999996,19.27,19.4,19.05,0.34999999999999787,0.34999999999999787,374671,462784,292694,170090,68253
2018-07-22,19.47,20.15,18.65,1.5,0.6999999999999993,19.848,20.34,19.15,1.1900000000000013,0.8499999999999979,19.146,19.88,18.65,1.2300000000000004,0.6500000000000021,19.52,20.15,18.7,1.4499999999999993,0.5499999999999972,721654,1509558,373232,1136326,-122372
2018-07-29,20.0,20.15,19.75,0.3999999999999986,0.1999999999999993,20.28,20.45,20.1,0.34999999999999787,0.0,19.85,20.05,19.35,0.6999999999999993,0.5,20.08,20.25,19.95,0.3000000000000007,-0.05000000000000071,428475,826247,203410,622837,-306500
2018-08-05,19.97,20.0,19.95,0.05000000000000071,0.05000000000000071,20.196,20.4,20.0,0.3999999999999986,0.23000000000000043,19.836,20.0,19.68,0.3200000000000003,-0.1700000000000017,19.98,20.2,19.7,0.5,-0.1999999999999993,228834,341828,141954,199874,199874
2018-08-12,19.86,20.0,19.7,0.3000000000000007,0.25,20.064,20.2,20.0,0.1999999999999993,0.030000000000001137,19.722,19.8,19.65,0.15000000000000213,0.030000000000001137,19.91,20.0,19.85,0.14999999999999858,0.0,273819,377250,226092,151158,-29640
2018-08-19,19.98,20.1,19.85,0.25,-0.05000000000000071,20.1,20.25,20.0,0.25,-0.10000000000000142,19.786,19.93,19.73,0.1999999999999993,-0.16000000000000014,19.95,20.0,19.9,0.10000000000000142,-0.05000000000000071,305049,477331,230640,246691,-176990
2018-08-26,19.95,20.0,19.9,0.10000000000000142,0.05000000000000071,20.11,20.2,20.05,0.14999999999999858,0.14999999999999858,19.795,19.9,19.73,0.16999999999999815,0.14999999999999858,20.025,20.15,19.9,0.25,0.25,303586,418756,162267,256489,-99887
2018-09-02,20.099999999999998,20.2,20.0,0.1999999999999993,0.0,20.226,20.31,20.1,0.2099999999999973,-0.00999999999999801,19.89,20.0,19.8,0.1999999999999993,-0.10000000000000142,20.02,20.2,19.9,0.3000000000000007,-0.25,279570,355810,225627,130183,-70653
2018-09-09,19.4,19.8,18.9,0.9000000000000021,-0.5500000000000007,19.66,20.07,19.45,0.620000000000001,-0.620000000000001,19.18,19.7,18.85,0.8499999999999979,-0.5999999999999979,19.349999999999998,19.75,18.9,0.8500000000000014,-0.3500000000000014,358815,380141,329074,51067,31231
2018-09-16,19.47,19.7,19.25,0.4499999999999993,0.05000000000000071,19.63,19.9,19.45,0.4499999999999993,0.10000000000000142,19.244,19.52,19.1,0.41999999999999815,0.0,19.419999999999998,19.7,19.25,0.4499999999999993,0.0,435249,1042760,221837,820923,-82175
2018-09-23,18.998,19.35,18.65,0.7000000000000028,-0.360000000000003,19.156,19.4,19.0,0.3999999999999986,-0.3200000000000003,18.774,19.18,18.64,0.5399999999999991,-0.5399999999999991,18.9,19.3,18.7,0.6000000000000014,-0.6000000000000014,327096,485662,158618,327044,300069
2018-09-30,18.608,18.76,18.46,0.3000000000000007,-0.07000000000000028,18.88,19.02,18.76,0.259999999999998,0.11999999999999744,18.4,18.58,18.25,0.3299999999999983,0.19000000000000128,18.632,18.76,18.38,0.38000000000000256,0.38000000000000256,540796,736346,344053,392293,-312171
2018-10-07,18.502,18.81,17.94,0.8699999999999974,-0.7799999999999976,18.724,19.02,18.43,0.5899999999999999,-0.490000000000002,18.2,18.69,17.53,1.1600000000000001,-0.75,18.372,18.75,18.0,0.75,-0.5,474604,675598,394763,280835,11024
2018-10-14,18.072,18.3,17.6,0.6999999999999993,-0.6899999999999977,18.226,18.45,17.75,0.6999999999999993,-0.6900000000000013,17.556,18.0,16.31,1.6900000000000013,-1.6900000000000013,17.72,18.37,16.41,1.9600000000000009,-1.9299999999999997,448392,785594,269744,515850,313603
2018-10-21,15.5,16.33,14.85,1.4799999999999986,-1.0100000000000016,15.946,16.5,15.37,1.1300000000000008,-0.8800000000000008,15.184,16.11,14.11,2.0,-0.9599999999999991,15.554,16.41,15.08,1.33,-1.0099999999999998,1294323,2244749,637008,1607741,-600879
2018-10-28,16.02,16.52,15.37,1.1500000000000004,1.0200000000000014,16.304,16.59,15.75,0.8399999999999999,0.8399999999999999,15.918,16.29,15.37,0.9199999999999999,0.9199999999999999,16.186,16.49,15.74,0.7499999999999982,0.7499999999999982,512788,651840,411152,240688,-11635
2018-11-04,16.742,17.04,16.44,0.5999999999999979,0.33999999999999986,16.964000000000002,17.23,16.6,0.629999999999999,0.25,16.542,16.78,16.2,0.5800000000000018,0.41000000000000014,16.808,17.08,16.47,0.6099999999999994,0.28000000000000114,442116,618498,220775,397723,-91314
2018-11-11,16.608,16.95,16.14,0.8099999999999987,-0.030000000000001137,16.938,17.12,16.7,0.4200000000000017,0.030000000000001137,16.42,16.73,16.11,0.620000000000001,0.07000000000000028,16.695999999999998,17.11,16.25,0.8599999999999994,0.28000000000000114,365823,431957,300925,131032,-83179
2018-11-18,16.9675,17.13,16.8,0.3299999999999983,0.14000000000000057,17.2225,17.35,17.13,0.22000000000000242,0.16000000000000014,16.88,17.07,16.79,0.28000000000000114,0.240000000000002,16.990000000000002,17.18,16.92,0.259999999999998,0.259999999999998,182074,248481,69772,178709,-10534
2018-11-25,17.21,17.42,17.06,0.360000000000003,0.240000000000002,17.378,17.49,17.24,0.25,0.18000000000000327,16.88,17.04,16.63,0.41000000000000014,-0.33999999999999986,17.13,17.46,16.85,0.6099999999999994,-0.14999999999999858,411720,483318,303237,180081,132515
2018-12-02,15.9325,16.81,15.5,1.3099999999999987,-1.3099999999999987,16.052500000000002,16.84,15.56,1.2799999999999994,-1.2799999999999994,15.3975,15.76,15.05,0.7099999999999991,-0.7099999999999991,15.5975,15.96,15.22,0.7400000000000002,-0.7400000000000002,370816,439268,302861,136407,-100032
2018-12-09,14.672,15.42,13.82,1.5999999999999996,-1.5999999999999996,14.93,15.42,14.4,1.0199999999999996,-1.0199999999999996,14.322000000000001,14.82,13.82,1.0,-1.0,14.44,15.05,13.92,1.1300000000000008,-0.8499999999999996,510206,606314,448362,157952,-9023
2018-12-16,12.974,13.85,12.48,1.3699999999999992,-1.3699999999999992,13.25,13.97,12.81,1.1600000000000001,-1.1600000000000001,12.574,12.96,12.22,0.7400000000000002,-0.6399999999999988,12.728,13.04,12.45,0.5899999999999999,-0.5899999999999999,1197824,2030196,487008,1543188,-840706
2018-12-23,12.93,13.28,12.47,0.8099999999999987,0.8099999999999987,13.282499999999999,13.4,13.17,0.23000000000000043,0.1999999999999993,12.68,12.98,12.39,0.5899999999999999,0.4499999999999993,13.162500000000001,13.31,12.97,0.33999999999999986,0.16000000000000014,607621,743895,373212,370683,-69086
2018-12-30,13.585,14.0,13.2,0.8000000000000007,0.8000000000000007,14.0825,14.34,13.82,0.5199999999999996,0.5199999999999996,13.5175,13.95,13.15,0.7999999999999989,0.7999999999999989,13.85,14.14,13.57,0.5700000000000003,0.5500000000000007,618374,764949,520643,244306,62273
2019-01-06,14.292,14.45,14.19,0.2599999999999998,0.05000000000000071,14.498,14.7,14.27,0.4299999999999997,0.4299999999999997,14.128,14.32,13.97,0.34999999999999964,0.34999999999999964,14.402000000000001,14.57,14.22,0.34999999999999964,0.34999999999999964,347497,573954,212159,361795,-190259
2019-01-13,14.6825,14.85,14.56,0.28999999999999915,0.28999999999999915,14.8775,15.1,14.7,0.40000000000000036,0.40000000000000036,14.585,14.8,14.4,0.40000000000000036,0.40000000000000036,14.78,15.04,14.5,0.5399999999999991,0.5399999999999991,392353,423699,361720,61979,-61979
2019-01-20,14.69,14.94,14.24,0.6999999999999993,-0.16000000000000014,15.01,15.14,14.92,0.22000000000000064,-0.10000000000000142,14.468,14.82,13.51,1.3100000000000005,-0.05000000000000071,14.82,14.95,14.52,0.4299999999999997,0.049999999999998934,540887,935233,292764,642469,150624
2019-01-27,14.85,15.02,14.67,0.34999999999999964,-0.10999999999999943,14.966,15.13,14.84,0.2900000000000009,-0.20000000000000107,14.696,14.88,14.43,0.45000000000000107,-0.15000000000000036,14.818,14.94,14.58,0.35999999999999943,-0.05999999999999872,324333,399047,208545,190502,-129969
2019-02-03,14.894,15.02,14.74,0.27999999999999936,0.11999999999999922,15.022,15.14,14.85,0.2900000000000009,0.1399999999999988,14.758000000000001,14.9,14.66,0.2400000000000002,0.21000000000000085,14.904,15.06,14.73,0.33000000000000007,0.22000000000000064,242526,307033,171546,135487,-14094
2019-02-10,15.29,15.51,15.03,0.4800000000000004,0.3000000000000007,15.54,15.74,15.33,0.41000000000000014,0.23000000000000043,15.17,15.32,15.0,0.3200000000000003,0.3000000000000007,15.4575,15.69,15.21,0.47999999999999865,0.1999999999999993,326670,536121,187794,348327,-298680
2019-02-17,16.073999999999998,16.4,15.6,0.7999999999999989,0.7999999999999989,16.276,16.5,16.01,0.48999999999999844,0.48999999999999844,15.926,16.25,15.6,0.6500000000000004,0.6500000000000004,16.178,16.27,15.91,0.35999999999999943,0.35999999999999943,297603,373996,185934,188062,45001
2019-02-24,17.05,17.52,16.18,1.3399999999999999,1.3399999999999999,17.464000000000002,17.66,17.03,0.629999999999999,0.5700000000000003,16.826,17.24,16.14,1.0999999999999979,0.7800000000000011,17.248,17.5,16.78,0.7199999999999989,0.46999999999999886,887686,1326674,480071,846603,-846603
2019-03-03,15.364,16.41,14.88,1.5299999999999994,-1.3499999999999996,15.559999999999999,16.65,15.16,1.4899999999999984,-1.4899999999999984,14.958,15.5,14.71,0.7899999999999991,-0.5899999999999999,15.182,15.83,14.98,0.8499999999999996,-0.8499999999999996,1016604,1888614,348843,1539771,-1345879
2019-03-10,14.728,15.09,14.42,0.6699999999999999,-0.6699999999999999,14.884,15.12,14.72,0.3999999999999986,-0.2699999999999996,14.564,14.74,14.37,0.370000000000001,-0.370000000000001,14.662,14.77,14.43,0.33999999999999986,-0.019999999999999574,611378,1032082,273960,758122,758122
2019-03-17,13.98,14.9,13.23,1.67,-1.67,14.094,14.9,13.48,1.42,-1.42,13.613999999999999,14.36,13.15,1.209999999999999,-1.209999999999999,13.712,14.37,13.25,1.1199999999999992,-1.049999999999999,479734,541161,341865,199296,-193537
2019-03-24,13.74,13.97,13.48,0.4900000000000002,0.4599999999999991,13.954,14.21,13.76,0.45000000000000107,0.45000000000000107,13.61,13.94,13.44,0.5,0.5,13.806000000000001,14.06,13.58,0.4800000000000004,0.4800000000000004,426252,574318,280745,293573,138022
2019-03-31,14.25,14.44,14.01,0.4299999999999997,0.4299999999999997,14.472,14.63,14.29,0.34000000000000163,0.34000000000000163,14.19,14.42,13.91,0.5099999999999998,0.5099999999999998,14.336,14.55,14.12,0.4300000000000015,0.370000000000001,263227,351135,195558,155577,-155577
2019-04-07,14.666,15.01,14.32,0.6899999999999995,0.5499999999999989,14.842,15.15,14.57,0.5800000000000001,0.5800000000000001,14.46,14.72,14.22,0.5,0.379999999999999,14.642,15.01,14.29,0.7200000000000006,0.3500000000000014,236121,283220,172732,110488,-75070
2019-04-14,14.835,14.96,14.66,0.3000000000000007,0.16999999999999993,15.025,15.13,14.88,0.25,-0.08999999999999986,14.69,14.84,14.54,0.3000000000000007,-0.05000000000000071,14.8625,15.07,14.58,0.4900000000000002,-0.39000000000000057,256280,321827,206230,115597,39727
2019-04-21,14.17,14.47,13.75,0.7200000000000006,0.7200000000000006,14.584,14.85,14.34,0.5099999999999998,0.15000000000000036,14.084,14.38,13.75,0.6300000000000008,0.6300000000000008,14.49,14.69,14.23,0.4599999999999991,0.049999999999998934,459172,886747,266770,619977,-612744
2019-04-28,14.546,14.76,14.32,0.4399999999999995,-0.16999999999999993,14.762,14.93,14.53,0.40000000000000036,0.14000000000000057,14.4,14.55,14.22,0.33000000000000007,0.10000000000000142,14.586,14.84,14.34,0.5,0.2900000000000009,273524,428094,178766,249328,-97366
2019-05-05,14.266,14.6,14.06,0.5399999999999991,-0.5399999999999991,14.39,14.73,14.14,0.5899999999999999,-0.5899999999999999,14.036,14.3,13.74,0.5600000000000005,-0.5600000000000005,14.188,14.44,13.81,0.629999999999999,-0.629999999999999,251412,352419,175686,176733,136342
2019-05-12,13.886,13.96,13.79,0.1700000000000017,-0.05000000000000071,14.116,14.22,14.0,0.22000000000000064,-0.20000000000000107,13.804,13.92,13.67,0.25,0.0,13.966000000000001,14.16,13.85,0.3100000000000005,-0.3100000000000005,223150,297578,161449,136129,-52561
2019-05-19,13.6325,13.87,13.34,0.5299999999999994,-0.5299999999999994,13.7275,14.01,13.53,0.4800000000000004,-0.4800000000000004,13.43,13.79,13.1,0.6899999999999995,-0.5299999999999994,13.5575,13.84,13.27,0.5700000000000003,-0.39000000000000057,263678,332916,213167,119749,116978
2019-05-26,13.394,13.69,13.23,0.4599999999999991,-0.20999999999999908,13.634,13.86,13.47,0.3899999999999988,0.019999999999999574,13.264,13.35,13.17,0.17999999999999972,-0.03999999999999915,13.450000000000001,13.65,13.23,0.41999999999999993,0.05000000000000071,353674,385301,307019,78282,-36073
2019-06-02,14.024000000000001,14.47,13.64,0.8300000000000001,0.16000000000000014,14.312,14.58,13.85,0.7300000000000004,-0.34999999999999964,13.764000000000001,14.13,13.55,0.5800000000000001,0.16000000000000014,14.08,14.46,13.72,0.7400000000000002,-0.5700000000000003,490661,961314,270987,690327,-690327
2019-06-09,13.914,13.99,13.85,0.14000000000000057,-0.08000000000000007,14.054,14.14,13.96,0.17999999999999972,-0.02000000000000135,13.75,13.85,13.67,0.17999999999999972,-0.08999999999999986,13.852,13.95,13.75,0.1999999999999993,-0.120000000000001,224687,273933,178029,95904,42912
2019-06-16,13.918000000000001,14.2,13.71,0.48999999999999844,-0.11999999999999922,14.078,14.41,13.79,0.620000000000001,-0.4300000000000015,13.66,14.01,13.43,0.5800000000000001,-0.3100000000000005,13.836,14.19,13.44,0.75,-0.75,329474,458470,251106,207364,-40137
2019-06-23,13.67,14.07,13.39,0.6799999999999997,0.6799999999999997,13.868,14.18,13.54,0.6400000000000006,0.6400000000000006,13.57,13.87,13.2,0.6699999999999999,0.6699999999999999,13.74,14.0,13.48,0.5199999999999996,0.5199999999999996,414032,891189,213001,678188,-109847
2019-06-30,13.99,14.2,13.82,0.379999999999999,0.22999999999999865,14.125,14.3,13.97,0.33000000000000007,0.23000000000000043,13.8025,13.93,13.65,0.27999999999999936,0.27999999999999936,13.98,14.26,13.75,0.5099999999999998,0.2699999999999996,169554,218847,95154,123693,-65007
2019-07-07,13.916,14.01,13.82,0.1899999999999995,0.07000000000000028,14.036,14.11,13.89,0.21999999999999886,0.0,13.74,13.82,13.63,0.1899999999999995,-0.15999999999999837,13.858,13.98,13.68,0.3000000000000007,-0.2900000000000009,221599,276000,153559,122441,-39041
2019-07-14,13.724,13.77,13.65,0.11999999999999922,0.09999999999999964,13.864,13.93,13.81,0.11999999999999922,0.03999999999999915,13.612,13.73,13.47,0.2599999999999998,0.11999999999999922,13.746,13.8,13.7,0.10000000000000142,-0.10000000000000142,353213,716709,210032,506677,-497653
2019-07-21,14.76,15.51,13.7,1.8100000000000005,1.5100000000000016,15.092,15.95,13.93,2.0199999999999996,1.4900000000000002,14.584,15.18,13.7,1.4800000000000004,1.4800000000000004,14.922,15.48,13.92,1.5600000000000005,1.4800000000000004,672317,1148249,374686,773563,-419375
2019-07-28,15.166,15.64,14.47,1.17,-0.7799999999999994,15.366,15.88,14.68,1.200000000000001,-0.9600000000000009,14.838,15.59,13.89,1.6999999999999993,-1.3599999999999994,15.028,15.63,14.2,1.4300000000000015,-1.3800000000000008,452357,682601,282471,400130,60192
2019-08-04,14.32,14.54,13.97,0.5699999999999985,0.2400000000000002,14.542,14.72,14.25,0.47000000000000064,0.3200000000000003,14.142,14.42,13.77,0.6500000000000004,0.6099999999999994,14.488,14.67,14.21,0.4599999999999991,0.41000000000000014,275879,342015,183653,158362,-115279
2019-08-11,14.57,14.98,14.38,0.5999999999999996,0.3800000000000008,14.772,15.16,14.51,0.6500000000000004,0.3800000000000008,14.478,14.87,14.23,0.6399999999999988,0.2699999999999996,14.629999999999999,15.0,14.27,0.7300000000000004,0.33000000000000007,254093,340794,206031,134763,-30551
2019-08-18,14.778,15.08,14.21,0.8699999999999992,-0.7399999999999984,14.918,15.17,14.41,0.7599999999999998,-0.75,14.514,14.88,14.01,0.870000000000001,-0.8500000000000014,14.624,14.99,14.04,0.9500000000000011,-0.5600000000000005,245960,321369,202807,118562,43088
2019-08-25,14.4275,14.67,14.05,0.6199999999999992,0.1999999999999993,14.6725,14.82,14.53,0.2900000000000009,0.23999999999999844,14.27,14.52,14.05,0.46999999999999886,0.3899999999999988,14.42,14.62,14.08,0.5399999999999991,0.4900000000000002,196658,247136,161988,85148,-85148
2019-09-01,14.69,14.91,14.42,0.4900000000000002,0.46000000000000085,14.95,15.45,14.45,1.0,1.0,14.568,14.91,14.13,0.7799999999999994,0.7799999999999994,14.754,15.24,14.34,0.9000000000000004,0.9000000000000004,254284,418380,144838,273542,91535
2019-09-08,14.488,15.23,13.64,1.5899999999999999,-0.9800000000000004,14.946,15.31,14.72,0.5899999999999999,-0.5899999999999999,14.332,15.02,13.6,1.42,-0.8099999999999987,14.784,15.14,14.6,0.5400000000000009,-0.5400000000000009,741143,2145548,355641,1789907,7917
2019-09-15,14.372,14.54,14.2,0.33999999999999986,-0.3100000000000005,14.55,14.76,14.32,0.4399999999999995,-0.1999999999999993,14.209999999999999,14.33,14.1,0.23000000000000043,0.0,14.328,14.44,14.23,0.20999999999999908,-0.07000000000000028,449532,1139880,226935,912945,-57347
2019-09-22,14.08,14.17,13.88,0.28999999999999915,-0.08999999999999986,14.296,14.38,14.26,0.120000000000001,0.02999999999999936,13.938,14.0,13.83,0.16999999999999993,0.10999999999999943,14.084,14.26,13.88,0.379999999999999,0.2599999999999998,281441,405733,192956,212777,-124288
2019-09-29,13.948,14.3,13.81,0.4900000000000002,-0.4300000000000015,14.126,14.47,13.96,0.5099999999999998,-0.33000000000000007,13.798,13.92,13.64,0.27999999999999936,-0.05000000000000071,13.926,14.04,13.82,0.21999999999999886,-0.09999999999999964,276065,358851,234698,124153,-124153
2019-10-06,13.894,14.17,13.65,0.5199999999999996,0.41999999999999993,14.044,14.46,13.71,0.75,0.5499999999999989,13.766,14.1,13.4,0.6999999999999993,0.6999999999999993,13.876,14.26,13.48,0.7799999999999994,0.7400000000000002,203949,290490,150478,140012,-117040
2019-10-13,14.678,14.89,14.27,0.620000000000001,0.620000000000001,14.95,15.16,14.75,0.41000000000000014,0.41000000000000014,14.628,14.89,14.18,0.7100000000000009,0.7100000000000009,14.802,15.02,14.66,0.35999999999999943,0.35999999999999943,246704,305255,164500,140755,57761
2019-10-20,14.272,15.08,13.88,1.1999999999999993,-1.0899999999999999,14.376,15.2,13.96,1.2399999999999984,-1.129999999999999,13.96,14.94,13.57,1.3699999999999992,-1.1899999999999995,14.17,15.01,13.87,1.1400000000000006,-1.0899999999999999,505207,810586,285828,524758,93369
2019-10-27,13.863999999999999,14.19,13.6,0.5899999999999999,0.27999999999999936,14.064,14.44,13.79,0.6500000000000004,0.46999999999999886,13.722,14.06,13.42,0.6400000000000006,0.3200000000000003,13.924,14.39,13.67,0.7200000000000006,0.6000000000000014,393621,471316,328511,142805,58443
2019-11-03,14.45,14.56,14.34,0.22000000000000064,-0.16000000000000014,14.672,14.79,14.51,0.27999999999999936,0.009999999999999787,14.322,14.39,14.28,0.11000000000000121,-0.0600000000000005,14.488000000000001,14.73,14.38,0.34999999999999964,0.33999999999999986,344568,426462,228439,198023,17815
