Date,Real Estate Select Sector SPDR_Open_average,Real Estate Select Sector SPDR_Open_max,Real Estate Select Sector SPDR_Open_min,Real Estate Select Sector SPDR_Open_volatility,Real Estate Select Sector SPDR_Open_change,Real Estate Select Sector SPDR_High_average,Real Estate Select Sector SPDR_High_max,Real Estate Select Sector SPDR_High_min,Real Estate Select Sector SPDR_High_volatility,Real Estate Select Sector SPDR_High_change,Real Estate Select Sector SPDR_Low_average,Real Estate Select Sector SPDR_Low_max,Real Estate Select Sector SPDR_Low_min,Real Estate Select Sector SPDR_Low_volatility,Real Estate Select Sector SPDR_Low_change,Real Estate Select Sector SPDR_Close_average,Real Estate Select Sector SPDR_Close_max,Real Estate Select Sector SPDR_Close_min,Real Estate Select Sector SPDR_Close_volatility,Real Estate Select Sector SPDR_Close_change
2018-03-25,31.12,31.12,31.12,0.0,0.0,31.19,31.19,31.19,0.0,0.0,30.48,30.48,30.48,0.0,0.0,30.7,30.7,30.7,0.0,0.0
2018-04-01,30.94,30.94,30.94,0.0,0.0,31.14,31.14,31.14,0.0,0.0,30.8,30.8,30.8,0.0,0.0,30.87,30.87,30.87,0.0,0.0
2018-04-08,30.62,30.62,30.62,0.0,0.0,30.8,30.8,30.8,0.0,0.0,30.49,30.49,30.49,0.0,0.0,30.68,30.68,30.68,0.0,0.0
2018-04-15,30.22,30.22,30.22,0.0,0.0,30.39,30.39,30.39,0.0,0.0,30.14,30.14,30.14,0.0,0.0,30.28,30.28,30.28,0.0,0.0
2018-04-22,30.94,30.94,30.94,0.0,0.0,31.13,31.13,31.13,0.0,0.0,30.85,30.85,30.85,0.0,0.0,30.89,30.89,30.89,0.0,0.0
2018-04-29,31.36,31.36,31.36,0.0,0.0,31.43,31.43,31.43,0.0,0.0,31.23,31.23,31.23,0.0,0.0,31.37,31.37,31.37,0.0,0.0
2018-05-06,31.54,31.54,31.54,0.0,0.0,31.56,31.56,31.56,0.0,0.0,31.15,31.15,31.15,0.0,0.0,31.31,31.31,31.31,0.0,0.0
2018-05-13,30.63,30.63,30.63,0.0,0.0,30.95,30.95,30.95,0.0,0.0,30.43,30.43,30.43,0.0,0.0,30.87,30.87,30.87,0.0,0.0
2018-05-20,31.07,31.07,31.07,0.0,0.0,31.32,31.32,31.32,0.0,0.0,31.07,31.07,31.07,0.0,0.0,31.19,31.19,31.19,0.0,0.0
2018-05-27,31.78,31.78,31.78,0.0,0.0,32.02,32.02,32.02,0.0,0.0,31.68,31.68,31.68,0.0,0.0,32.02,32.02,32.02,0.0,0.0
2018-06-03,32.03,32.03,32.03,0.0,0.0,32.16,32.16,32.16,0.0,0.0,31.99,31.99,31.99,0.0,0.0,32.05,32.05,32.05,0.0,0.0
2018-06-10,31.39,31.39,31.39,0.0,0.0,31.55,31.55,31.55,0.0,0.0,31.29,31.29,31.29,0.0,0.0,31.46,31.46,31.46,0.0,0.0
2018-06-17,32.33,32.33,32.33,0.0,0.0,32.38,32.38,32.38,0.0,0.0,32.05,32.05,32.05,0.0,0.0,32.23,32.23,32.23,0.0,0.0
2018-06-24,32.67,32.67,32.67,0.0,0.0,32.75,32.75,32.75,0.0,0.0,32.16,32.16,32.16,0.0,0.0,32.52,32.52,32.52,0.0,0.0
2018-07-01,33.33,33.33,33.33,0.0,0.0,33.33,33.33,33.33,0.0,0.0,32.81,32.81,32.81,0.0,0.0,32.97,32.97,32.97,0.0,0.0
2018-07-08,32.86,32.86,32.86,0.0,0.0,32.96,32.96,32.96,0.0,0.0,32.59,32.59,32.59,0.0,0.0,32.82,32.82,32.82,0.0,0.0
2018-07-15,32.49,32.49,32.49,0.0,0.0,32.49,32.49,32.49,0.0,0.0,32.21,32.21,32.21,0.0,0.0,32.41,32.41,32.41,0.0,0.0
2018-07-22,32.48,32.48,32.48,0.0,0.0,32.52,32.52,32.52,0.0,0.0,32.19,32.19,32.19,0.0,0.0,32.42,32.42,32.42,0.0,0.0
2018-07-29,33.57,33.57,33.57,0.0,0.0,33.67,33.67,33.67,0.0,0.0,33.4,33.4,33.4,0.0,0.0,33.47,33.47,33.47,0.0,0.0
2018-08-05,32.93,32.93,32.93,0.0,0.0,33.03,33.03,33.03,0.0,0.0,32.85,32.85,32.85,0.0,0.0,32.92,32.92,32.92,0.0,0.0
2018-08-12,33.97,33.97,33.97,0.0,0.0,34.13,34.13,34.13,0.0,0.0,33.91,33.91,33.91,0.0,0.0,33.96,33.96,33.96,0.0,0.0
2018-08-19,33.61,33.61,33.61,0.0,0.0,33.67,33.67,33.67,0.0,0.0,33.36,33.36,33.36,0.0,0.0,33.54,33.54,33.54,0.0,0.0
2018-08-26,33.76,33.76,33.76,0.0,0.0,33.95,33.95,33.95,0.0,0.0,33.74,33.74,33.74,0.0,0.0,33.85,33.85,33.85,0.0,0.0
2018-09-02,33.59,33.59,33.59,0.0,0.0,33.8,33.8,33.8,0.0,0.0,33.55,33.55,33.55,0.0,0.0,33.62,33.62,33.62,0.0,0.0
2018-09-09,33.5,33.5,33.5,0.0,0.0,33.82,33.82,33.82,0.0,0.0,33.49,33.49,33.49,0.0,0.0,33.77,33.77,33.77,0.0,0.0
2018-09-16,33.04,33.04,33.04,0.0,0.0,33.05,33.05,33.05,0.0,0.0,32.38,32.38,32.38,0.0,0.0,32.5,32.5,32.5,0.0,0.0
2018-09-23,32.61,32.61,32.61,0.0,0.0,32.7,32.7,32.7,0.0,0.0,32.34,32.34,32.34,0.0,0.0,32.36,32.36,32.36,0.0,0.0
2018-09-30,31.85,31.85,31.85,0.0,0.0,32.3,32.3,32.3,0.0,0.0,31.77,31.77,31.77,0.0,0.0,32.16,32.16,32.16,0.0,0.0
2018-10-07,30.8,30.8,30.8,0.0,0.0,31.29,31.29,31.29,0.0,0.0,30.76,30.76,30.76,0.0,0.0,31.0,31.0,31.0,0.0,0.0
2018-10-14,31.9,31.9,31.9,0.0,0.0,32.0,32.0,32.0,0.0,0.0,31.36,31.36,31.36,0.0,0.0,31.37,31.37,31.37,0.0,0.0
2018-10-21,31.71,31.71,31.71,0.0,0.0,32.15,32.15,32.15,0.0,0.0,31.71,31.71,31.71,0.0,0.0,32.0,32.0,32.0,0.0,0.0
2018-10-28,32.02,32.02,32.02,0.0,0.0,32.58,32.58,32.58,0.0,0.0,32.02,32.02,32.02,0.0,0.0,32.47,32.47,32.47,0.0,0.0
2018-11-04,33.13,33.13,33.13,0.0,0.0,33.49,33.49,33.49,0.0,0.0,33.13,33.13,33.13,0.0,0.0,33.19,33.19,33.19,0.0,0.0
2018-11-11,33.47,33.47,33.47,0.0,0.0,33.76,33.76,33.76,0.0,0.0,33.31,33.31,33.31,0.0,0.0,33.55,33.55,33.55,0.0,0.0
2018-11-18,33.05,33.05,33.05,0.0,0.0,33.18,33.18,33.18,0.0,0.0,32.85,32.85,32.85,0.0,0.0,33.04,33.04,33.04,0.0,0.0
2018-11-25,33.9,33.9,33.9,0.0,0.0,34.03,34.03,34.03,0.0,0.0,33.7,33.7,33.7,0.0,0.0,34.01,34.01,34.01,0.0,0.0
2018-12-02,33.96,33.96,33.96,0.0,0.0,33.99,33.99,33.99,0.0,0.0,33.31,33.31,33.31,0.0,0.0,33.83,33.83,33.83,0.0,0.0
2018-12-09,33.46,33.46,33.46,0.0,0.0,33.54,33.54,33.54,0.0,0.0,32.1,32.1,32.1,0.0,0.0,32.17,32.17,32.17,0.0,0.0
2018-12-16,31.1,31.1,31.1,0.0,0.0,31.1,31.1,31.1,0.0,0.0,29.8,29.8,29.8,0.0,0.0,29.81,29.81,29.81,0.0,0.0
2018-12-23,31.04,31.04,31.04,0.0,0.0,31.05,31.05,31.05,0.0,0.0,30.51,30.51,30.51,0.0,0.0,31.0,31.0,31.0,0.0,0.0
2018-12-30,30.78,30.78,30.78,0.0,0.0,31.22,31.22,31.22,0.0,0.0,30.75,30.75,30.75,0.0,0.0,31.0,31.0,31.0,0.0,0.0
2019-01-06,31.85,31.85,31.85,0.0,0.0,32.06,32.06,32.06,0.0,0.0,31.74,31.74,31.74,0.0,0.0,31.87,31.87,31.87,0.0,0.0
2019-01-13,32.67,32.67,32.67,0.0,0.0,32.67,32.67,32.67,0.0,0.0,32.39,32.39,32.39,0.0,0.0,32.66,32.66,32.66,0.0,0.0
2019-01-20,33.02,33.02,33.02,0.0,0.0,33.49,33.49,33.49,0.0,0.0,32.96,32.96,32.96,0.0,0.0,33.46,33.46,33.46,0.0,0.0
2019-01-27,34.08,34.08,34.08,0.0,0.0,34.34,34.34,34.34,0.0,0.0,33.8,33.8,33.8,0.0,0.0,34.32,34.32,34.32,0.0,0.0
2019-02-03,34.6,34.6,34.6,0.0,0.0,34.72,34.72,34.72,0.0,0.0,34.45,34.45,34.45,0.0,0.0,34.67,34.67,34.67,0.0,0.0
2019-02-10,34.89,34.89,34.89,0.0,0.0,35.01,35.01,35.01,0.0,0.0,34.79,34.79,34.79,0.0,0.0,35.0,35.0,35.0,0.0,0.0
2019-02-17,35.14,35.14,35.14,0.0,0.0,35.19,35.19,35.19,0.0,0.0,34.75,34.75,34.75,0.0,0.0,34.79,34.79,34.79,0.0,0.0
2019-02-24,34.77,34.77,34.77,0.0,0.0,34.85,34.85,34.85,0.0,0.0,34.41,34.41,34.41,0.0,0.0,34.81,34.81,34.81,0.0,0.0
2019-03-03,34.98,34.98,34.98,0.0,0.0,35.39,35.39,35.39,0.0,0.0,34.93,34.93,34.93,0.0,0.0,35.36,35.36,35.36,0.0,0.0
2019-03-10,35.5,35.5,35.5,0.0,0.0,35.57,35.57,35.57,0.0,0.0,35.12,35.12,35.12,0.0,0.0,35.28,35.28,35.28,0.0,0.0
2019-03-17,35.82,35.82,35.82,0.0,0.0,35.97,35.97,35.97,0.0,0.0,35.66,35.66,35.66,0.0,0.0,35.83,35.83,35.83,0.0,0.0
2019-03-24,36.27,36.27,36.27,0.0,0.0,36.29,36.29,36.29,0.0,0.0,35.77,35.77,35.77,0.0,0.0,36.11,36.11,36.11,0.0,0.0
2019-03-31,36.54,36.54,36.54,0.0,0.0,36.59,36.59,36.59,0.0,0.0,36.27,36.27,36.27,0.0,0.0,36.37,36.37,36.37,0.0,0.0
2019-04-07,36.71,36.71,36.71,0.0,0.0,36.71,36.71,36.71,0.0,0.0,36.37,36.37,36.37,0.0,0.0,36.48,36.48,36.48,0.0,0.0
2019-04-14,35.46,35.46,35.46,0.0,0.0,35.46,35.46,35.46,0.0,0.0,34.83,34.83,34.83,0.0,0.0,35.14,35.14,35.14,0.0,0.0
2019-04-21,35.87,35.87,35.87,0.0,0.0,36.07,36.07,36.07,0.0,0.0,35.58,35.58,35.58,0.0,0.0,35.62,35.62,35.62,0.0,0.0
2019-04-28,36.19,36.19,36.19,0.0,0.0,36.34,36.34,36.34,0.0,0.0,35.97,35.97,35.97,0.0,0.0,36.2,36.2,36.2,0.0,0.0
2019-05-05,35.87,35.87,35.87,0.0,0.0,36.17,36.17,36.17,0.0,0.0,35.8,35.8,35.8,0.0,0.0,36.11,36.11,36.11,0.0,0.0
2019-05-12,36.51,36.51,36.51,0.0,0.0,36.57,36.57,36.57,0.0,0.0,35.92,35.92,35.92,0.0,0.0,36.05,36.05,36.05,0.0,0.0
2019-05-19,36.86,36.86,36.86,0.0,0.0,36.99,36.99,36.99,0.0,0.0,36.74,36.74,36.74,0.0,0.0,36.75,36.75,36.75,0.0,0.0
2019-05-26,36.6,36.6,36.6,0.0,0.0,36.67,36.67,36.67,0.0,0.0,36.29,36.29,36.29,0.0,0.0,36.61,36.61,36.61,0.0,0.0
2019-06-02,37.48,37.48,37.48,0.0,0.0,37.51,37.51,37.51,0.0,0.0,37.13,37.13,37.13,0.0,0.0,37.3,37.3,37.3,0.0,0.0
2019-06-09,37.82,37.82,37.82,0.0,0.0,38.17,38.17,38.17,0.0,0.0,37.82,37.82,37.82,0.0,0.0,38.13,38.13,38.13,0.0,0.0
2019-06-16,37.86,37.86,37.86,0.0,0.0,37.99,37.99,37.99,0.0,0.0,37.52,37.52,37.52,0.0,0.0,37.58,37.58,37.58,0.0,0.0
2019-06-23,36.95,36.95,36.95,0.0,0.0,37.0,37.0,37.0,0.0,0.0,36.29,36.29,36.29,0.0,0.0,36.7,36.7,36.7,0.0,0.0
2019-06-30,37.68,37.68,37.68,0.0,0.0,37.93,37.93,37.93,0.0,0.0,37.62,37.62,37.62,0.0,0.0,37.85,37.85,37.85,0.0,0.0
2019-07-07,37.7,37.7,37.7,0.0,0.0,37.92,37.92,37.92,0.0,0.0,37.57,37.57,37.57,0.0,0.0,37.67,37.67,37.67,0.0,0.0
2019-07-14,36.85,36.85,36.85,0.0,0.0,36.89,36.89,36.89,0.0,0.0,36.6,36.6,36.6,0.0,0.0,36.76,36.76,36.76,0.0,0.0
2019-07-21,37.14,37.14,37.14,0.0,0.0,37.44,37.44,37.44,0.0,0.0,37.12,37.12,37.12,0.0,0.0,37.19,37.19,37.19,0.0,0.0
2019-07-28,37.7,37.7,37.7,0.0,0.0,37.72,37.72,37.72,0.0,0.0,36.62,36.62,36.62,0.0,0.0,37.07,37.07,37.07,0.0,0.0
2019-08-04,38.46,38.46,38.46,0.0,0.0,38.59,38.59,38.59,0.0,0.0,38.2,38.2,38.2,0.0,0.0,38.43,38.43,38.43,0.0,0.0
2019-08-11,38.84,38.84,38.84,0.0,0.0,39.09,39.09,39.09,0.0,0.0,38.65,38.65,38.65,0.0,0.0,39.01,39.01,39.01,0.0,0.0
2019-08-18,38.77,38.77,38.77,0.0,0.0,38.95,38.95,38.95,0.0,0.0,38.59,38.59,38.59,0.0,0.0,38.94,38.94,38.94,0.0,0.0
2019-08-25,39.32,39.32,39.32,0.0,0.0,39.39,39.39,39.39,0.0,0.0,39.09,39.09,39.09,0.0,0.0,39.21,39.21,39.21,0.0,0.0
2019-09-01,39.82,39.82,39.82,0.0,0.0,39.83,39.83,39.83,0.0,0.0,39.4,39.4,39.4,0.0,0.0,39.5,39.5,39.5,0.0,0.0
2019-09-08,38.58,38.58,38.58,0.0,0.0,39.01,39.01,39.01,0.0,0.0,38.54,38.54,38.54,0.0,0.0,38.99,38.99,38.99,0.0,0.0
2019-09-15,39.09,39.09,39.09,0.0,0.0,39.42,39.42,39.42,0.0,0.0,39.02,39.02,39.02,0.0,0.0,39.26,39.26,39.26,0.0,0.0
2019-09-22,39.32,39.32,39.32,0.0,0.0,39.55,39.55,39.55,0.0,0.0,39.28,39.28,39.28,0.0,0.0,39.34,39.34,39.34,0.0,0.0
2019-09-29,39.3,39.3,39.3,0.0,0.0,39.51,39.51,39.51,0.0,0.0,39.15,39.15,39.15,0.0,0.0,39.33,39.33,39.33,0.0,0.0
2019-10-06,39.26,39.26,39.26,0.0,0.0,39.44,39.44,39.44,0.0,0.0,39.11,39.11,39.11,0.0,0.0,39.29,39.29,39.29,0.0,0.0
2019-10-13,39.92,39.92,39.92,0.0,0.0,40.21,40.21,40.21,0.0,0.0,39.81,39.81,39.81,0.0,0.0,40.18,40.18,40.18,0.0,0.0
2019-10-20,39.42,39.42,39.42,0.0,0.0,39.48,39.48,39.48,0.0,0.0,38.99,38.99,38.99,0.0,0.0,39.07,39.07,39.07,0.0,0.0
2019-10-27,39.16,39.16,39.16,0.0,0.0,39.2,39.2,39.2,0.0,0.0,38.74,38.74,38.74,0.0,0.0,38.79,38.79,38.79,0.0,0.0
2019-11-03,37.76,37.76,37.76,0.0,0.0,37.99,37.99,37.99,0.0,0.0,37.75,37.75,37.75,0.0,0.0,37.85,37.85,37.85,0.0,0.0
2019-11-10,38.6,38.6,38.6,0.0,0.0,38.93,38.93,38.93,0.0,0.0,38.57,38.57,38.57,0.0,0.0,38.76,38.76,38.76,0.0,0.0
2019-11-17,38.2,38.2,38.2,0.0,0.0,38.41,38.41,38.41,0.0,0.0,38.09,38.09,38.09,0.0,0.0,38.15,38.15,38.15,0.0,0.0
2019-11-24,38.55,38.55,38.55,0.0,0.0,38.62,38.62,38.62,0.0,0.0,37.94,37.94,37.94,0.0,0.0,37.94,37.94,37.94,0.0,0.0
2019-12-01,38.57,38.57,38.57,0.0,0.0,38.68,38.68,38.68,0.0,0.0,38.41,38.41,38.41,0.0,0.0,38.57,38.57,38.57,0.0,0.0
2019-12-08,37.65,37.65,37.65,0.0,0.0,37.99,37.99,37.99,0.0,0.0,37.41,37.41,37.41,0.0,0.0,37.88,37.88,37.88,0.0,0.0
2019-12-15,38.31,38.31,38.31,0.0,0.0,38.36,38.36,38.36,0.0,0.0,37.94,37.94,37.94,0.0,0.0,38.01,38.01,38.01,0.0,0.0
2019-12-22,38.35,38.35,38.35,0.0,0.0,38.46,38.46,38.46,0.0,0.0,38.22,38.22,38.22,0.0,0.0,38.4,38.4,38.4,0.0,0.0
2019-12-29,37.99,37.99,37.99,0.0,0.0,38.59,38.59,38.59,0.0,0.0,37.97,37.97,37.97,0.0,0.0,38.5,38.5,38.5,0.0,0.0
