Date,NKSH_stock_Open_average,NKSH_stock_Open_max,NKSH_stock_Open_min,NKSH_stock_Open_volatility,NKSH_stock_Open_change,NKSH_stock_High_average,NKSH_stock_High_max,NKSH_stock_High_min,NKSH_stock_High_volatility,NKSH_stock_High_change,NKSH_stock_Low_average,NKSH_stock_Low_max,NKSH_stock_Low_min,NKSH_stock_Low_volatility,NKSH_stock_Low_change,NKSH_stock_Close_average,NKSH_stock_Close_max,NKSH_stock_Close_min,NKSH_stock_Close_volatility,NKSH_stock_Close_change,NKSH_stock_Volume_average,NKSH_stock_Volume_max,NKSH_stock_Volume_min,NKSH_stock_Volume_volatility,NKSH_stock_Volume_change
2018-04-22,46.72,47.1,46.2,0.8999999999999986,-0.04999999999999716,46.87,47.1,46.55,0.5500000000000043,-0.19999999999999574,46.07,46.45,45.75,0.7000000000000028,-0.6000000000000014,46.22,46.9,45.75,1.1499999999999986,-0.6000000000000014,2344,3906,1040,2866,-1324
2018-04-29,45.28,46.0,43.4,2.6000000000000014,-2.6000000000000014,46.35,46.7,46.0,0.7000000000000028,-0.5,44.96,45.85,43.4,2.450000000000003,-2.450000000000003,45.86,46.7,45.5,1.2000000000000028,-0.20000000000000284,5640,9290,2006,7284,-6440
2018-05-06,44.928,45.3,44.59,0.7099999999999937,0.5500000000000043,46.37,47.4,45.4,2.0,2.0,44.772,45.2,44.51,0.6900000000000048,0.5500000000000043,45.92,47.35,45.1,2.25,1.9500000000000028,13840,37882,1198,36684,36684
2018-05-13,47.16,48.15,46.5,1.6499999999999986,1.0499999999999972,47.79,48.45,47.1,1.3500000000000014,1.1499999999999986,46.73,47.95,46.25,1.7000000000000028,1.6500000000000057,47.42,48.45,46.45,2.0,1.75,7935,11398,4839,6559,851
2018-05-20,48.22,48.45,48.0,0.45000000000000284,0.20000000000000284,48.73,49.3,48.35,0.9499999999999957,-0.3999999999999986,47.83,48.0,47.5,0.5,-0.22999999999999687,48.51,48.75,48.2,0.5499999999999972,-0.29999999999999716,15786,36869,5225,31644,415
2018-05-27,48.45,48.9,48.0,0.8999999999999986,0.6499999999999986,48.7125,49.3,48.0,1.2999999999999972,0.6499999999999986,47.785,48.05,47.35,0.6999999999999957,0.6999999999999957,48.4,49.0,47.95,1.0499999999999972,0.5499999999999972,13662,16969,10139,6830,6830
2018-06-03,47.97,48.35,47.45,0.8999999999999986,-0.30000000000000426,48.1,48.4,47.9,0.5,-0.3500000000000014,47.64,48.25,47.25,1.0,-0.8500000000000014,47.916000000000004,48.3,47.6,0.6999999999999957,-0.6999999999999957,8661,11092,4799,6293,-960
2018-06-10,46.51,47.55,45.95,1.5999999999999943,-1.4499999999999957,47.18,47.65,46.65,1.0,-0.5999999999999943,46.08,46.4,45.75,0.6499999999999986,-0.29999999999999716,46.42,46.6,46.2,0.3999999999999986,0.05000000000000426,8369,11227,6389,4838,2405
2018-06-17,47.92,49.0,46.15,2.8500000000000014,2.3000000000000043,48.78,49.2,47.9,1.3000000000000043,0.8999999999999986,47.833999999999996,48.8,46.15,2.6499999999999986,2.3000000000000043,48.57,49.15,47.6,1.5499999999999972,1.1999999999999957,16142,47978,5742,42236,40306
2018-06-24,48.51,49.55,47.55,2.0,-0.8499999999999943,48.89,49.75,47.7,2.049999999999997,-1.5499999999999972,47.66,48.55,46.4,2.1499999999999986,-2.1499999999999986,48.08,49.6,46.4,3.200000000000003,-2.6000000000000014,10066,15569,6266,9303,-7544
2018-07-01,47.292500000000004,47.45,47.1,0.3500000000000014,0.3500000000000014,47.475,47.55,47.35,0.19999999999999574,0.10000000000000142,47.175,47.3,47.05,0.25,0.05000000000000426,47.3875,47.45,47.3,0.15000000000000568,-0.05000000000000426,4868,8483,2037,6446,4416
2018-07-08,47.112,47.55,46.9,0.6499999999999986,-0.3999999999999986,47.57,48.1,47.05,1.0500000000000043,-0.8999999999999986,46.882,47.5,46.25,1.25,-1.25,47.11,47.85,46.25,1.6000000000000014,-1.6000000000000014,4553,6529,2482,4047,-2244
2018-07-15,46.75,47.3,46.3,1.0,0.5,47.2,47.5,46.85,0.6499999999999986,0.29999999999999716,46.598,46.9,46.3,0.6000000000000014,0.5499999999999972,47.02,47.35,46.75,0.6000000000000014,0.3500000000000014,4777,9019,1881,7138,-6574
2018-07-22,46.988,47.65,46.15,1.5,0.3400000000000034,47.52,47.65,47.45,0.19999999999999574,0.04999999999999716,46.556,47.15,46.15,1.0,-0.29999999999999716,47.12,47.5,46.4,1.1000000000000014,-0.8500000000000014,3791,8727,1221,7506,7506
2018-07-29,47.03,47.5,46.65,0.8500000000000014,-0.8500000000000014,47.424,47.6,47.25,0.3500000000000014,0.10000000000000142,46.396,46.7,46.1,0.6000000000000014,-0.12999999999999545,46.78,47.25,46.1,1.1499999999999986,-1.0,4388,6474,2267,4207,-1675
2018-08-05,46.0,46.85,45.3,1.5500000000000043,-0.8000000000000043,46.368,46.85,45.95,0.8999999999999986,-0.25,45.44,45.9,45.1,0.7999999999999972,0.3499999999999943,45.72,46.1,45.4,0.7000000000000028,0.6499999999999986,3912,5884,2957,2927,-2927
2018-08-12,46.25,46.8,45.85,0.9499999999999957,-0.10000000000000142,46.82,47.15,46.55,0.6000000000000014,0.4000000000000057,45.870000000000005,46.2,45.45,0.75,0.5499999999999972,46.230000000000004,46.8,45.7,1.0999999999999943,1.0999999999999943,5893,9819,3495,6324,-4466
2018-08-19,46.88,47.15,46.7,0.44999999999999574,0.0,47.29,47.6,46.8,0.8000000000000043,0.29999999999999716,46.526,46.8,46.35,0.44999999999999574,0.3500000000000014,47.02,47.5,46.7,0.7999999999999972,-0.10000000000000142,4584,5572,3579,1993,-1185
2018-08-26,46.75,47.4,46.25,1.1499999999999986,-1.1499999999999986,46.839999999999996,47.4,46.55,0.8500000000000014,-0.7999999999999972,46.232,47.0,45.76,1.240000000000002,-1.240000000000002,46.4,47.15,46.0,1.1499999999999986,-1.1499999999999986,3723,6763,2575,4188,25
2018-09-02,46.1125,46.25,46.0,0.25,-0.10000000000000142,46.55,46.7,46.25,0.45000000000000284,-0.05000000000000426,46.05,46.1,46.0,0.10000000000000142,0.0,46.2125,46.25,46.1,0.14999999999999858,0.0,3543,4349,2101,2248,168
2018-09-09,46.18,46.3,46.0,0.29999999999999716,-0.25,46.35,46.55,46.2,0.3499999999999943,0.04999999999999716,46.06,46.1,46.0,0.10000000000000142,-0.10000000000000142,46.16,46.3,46.0,0.29999999999999716,-0.04999999999999716,3254,6733,1744,4989,481
2018-09-16,45.7,46.05,45.25,0.7999999999999972,-0.7999999999999972,45.95,46.25,45.7,0.5499999999999972,0.20000000000000284,45.26,45.65,44.6,1.0499999999999972,-0.3999999999999986,45.730000000000004,46.1,45.35,0.75,0.14999999999999858,9582,29044,3452,25592,23811
2018-09-23,45.554,45.87,45.2,0.6699999999999946,0.46999999999999886,45.924,46.2,45.8,0.4000000000000057,0.07000000000000028,45.31,45.5,45.0,0.5,0.05000000000000426,45.47,45.6,45.3,0.30000000000000426,-0.14999999999999858,3654,4174,2679,1495,-36
2018-09-30,46.188,47.04,45.5,1.5399999999999991,1.0700000000000003,46.664,47.27,45.87,1.4000000000000057,1.1300000000000026,45.818,46.84,45.19,1.6500000000000057,1.0200000000000031,46.36,47.25,45.49,1.759999999999998,0.7199999999999989,3741,5267,2551,2716,-1783
2018-10-07,46.764,46.93,46.55,0.38000000000000256,0.0800000000000054,47.144,47.5,46.63,0.8699999999999974,-0.7999999999999972,45.966,46.67,44.61,2.0600000000000023,-1.8900000000000006,46.458,47.11,44.74,2.3699999999999974,-2.3699999999999974,6874,8757,3402,5355,5355
2018-10-14,45.21,46.0,44.82,1.1799999999999997,-0.17999999999999972,45.636,46.0,45.12,0.8800000000000026,0.45000000000000284,44.846,45.3,44.5,0.7999999999999972,-0.25,45.202,45.63,44.75,0.8800000000000026,-0.36999999999999744,5288,6435,4336,2099,1720
2018-10-21,44.832,45.89,43.5,2.3900000000000006,-0.9500000000000028,45.984,47.27,44.8,2.470000000000006,-1.75,43.908,45.45,41.23,4.220000000000006,-3.220000000000006,44.916,46.48,43.37,3.1099999999999994,-3.1099999999999994,9676,12798,5621,7177,-2163
2018-10-28,43.604,45.6,42.56,3.039999999999999,3.039999999999999,44.092,45.6,43.51,2.0900000000000034,2.0900000000000034,42.758,43.05,42.5,0.5499999999999972,0.28999999999999915,43.22,43.96,42.6,1.3599999999999994,-0.6599999999999966,3412,4879,2774,2105,38
2018-11-04,43.37,44.07,43.0,1.0700000000000003,0.45000000000000284,43.952,45.65,43.05,2.6000000000000014,2.6000000000000014,43.036,43.11,43.0,0.10999999999999943,-0.04999999999999716,43.288,43.56,43.0,0.5600000000000023,-0.04999999999999716,3771,5255,2089,3166,2265
2018-11-11,43.614,44.61,43.14,1.4699999999999989,1.3999999999999986,44.526,45.56,43.73,1.8300000000000054,1.7199999999999989,43.324,44.12,43.01,1.1099999999999994,1.1099999999999994,43.8,44.8,43.14,1.6599999999999966,0.9000000000000057,4529,6703,1501,5202,2704
2018-11-18,44.057500000000005,44.2,43.89,0.3100000000000023,-0.3100000000000023,45.114999999999995,46.08,44.46,1.6199999999999974,-0.3200000000000003,43.605000000000004,44.2,42.58,1.6200000000000045,-1.6200000000000045,44.315,44.8,43.8,1.0,0.5999999999999943,4920,8279,3102,5177,4366
2018-11-25,43.778,44.4,43.24,1.1599999999999966,-0.9600000000000009,44.205999999999996,44.78,43.35,1.4299999999999997,-0.480000000000004,43.172,43.59,42.5,1.0900000000000034,-1.0900000000000034,43.426,43.72,43.02,0.6999999999999957,-0.30000000000000426,7064,8635,5100,3535,-367
2018-12-02,43.0475,44.38,41.65,2.730000000000004,-2.730000000000004,44.02,47.04,42.07,4.969999999999999,-2.3100000000000023,41.225,43.54,38.0,5.539999999999999,-5.539999999999999,41.515,43.54,38.41,5.130000000000003,-5.130000000000003,8027,13620,3648,9972,9972
2018-12-09,39.64,40.21,38.66,1.5500000000000043,1.1600000000000037,40.296,42.53,38.66,3.8700000000000045,1.5300000000000011,38.58,39.38,37.6,1.7800000000000011,0.4200000000000017,39.578,41.39,38.58,2.8100000000000023,0.2600000000000051,5307,10132,2482,7650,-1260
2018-12-16,38.222,39.01,36.01,3.0,-2.990000000000002,38.824,40.66,36.3,4.359999999999999,-4.359999999999999,37.29,38.53,35.41,3.1200000000000045,-3.1200000000000045,37.666,38.76,35.91,2.8500000000000014,-2.8500000000000014,21901,46394,13144,33250,33250
2018-12-23,35.5,36.4,34.85,1.5499999999999972,1.1400000000000006,36.4725,37.14,35.6,1.5399999999999991,1.259999999999998,35.1525,36.05,34.49,1.5599999999999952,1.5599999999999952,35.73,36.37,34.65,1.7199999999999989,1.7199999999999989,7554,10245,4187,6058,1550
2018-12-30,36.6725,37.17,36.25,0.9200000000000017,0.35999999999999943,37.1425,37.5,36.71,0.7899999999999991,0.5499999999999972,36.4775,37.16,36.05,1.1099999999999994,1.1099999999999994,36.75,37.16,36.43,0.7299999999999969,0.7299999999999969,6134,9520,4335,5185,838
2019-01-06,37.314,37.97,37.0,0.9699999999999989,-0.0799999999999983,38.76,40.35,37.78,2.5700000000000003,1.230000000000004,36.236,36.92,34.61,2.3100000000000023,-1.990000000000002,37.26,38.4,36.8,1.6000000000000014,0.0,10344,13211,6892,6319,2800
2019-01-13,37.162,38.82,35.03,3.789999999999999,-2.469999999999999,38.064,40.29,35.88,4.409999999999997,-4.409999999999997,36.08,37.5,34.45,3.049999999999997,-3.049999999999997,36.518,38.82,34.49,4.329999999999998,-4.329999999999998,20160,40118,3836,36282,36282
2019-01-20,34.3275,34.75,33.92,0.8299999999999983,-0.5,35.2125,35.39,35.0,0.39000000000000057,-0.30000000000000426,33.97,34.16,33.68,0.4799999999999969,0.4399999999999977,34.34,34.69,34.13,0.5599999999999952,0.5599999999999952,7286,9961,4506,5455,-5455
2019-01-27,34.448,34.97,34.07,0.8999999999999986,0.8999999999999986,35.244,36.66,34.67,1.9899999999999949,1.9899999999999949,33.954,34.3,33.65,0.6499999999999986,0.35999999999999943,34.766,35.19,34.36,0.8299999999999983,0.519999999999996,8465,11064,6075,4989,2859
2019-02-03,37.476,39.37,35.19,4.18,4.18,39.302,40.59,37.97,2.6200000000000045,1.3999999999999986,36.87,37.59,35.19,2.4000000000000057,1.8599999999999994,37.87,38.86,37.05,1.8100000000000023,-0.75,16846,22560,11131,11429,-7948
2019-02-10,37.536,38.19,36.86,1.3299999999999983,0.7199999999999989,38.362,39.15,37.44,1.7100000000000009,0.5,36.696,38.01,35.76,2.25,1.6899999999999977,37.562,38.94,36.8,2.1400000000000006,2.1400000000000006,13902,24556,8458,16098,-16098
2019-02-17,39.625,40.53,38.75,1.7800000000000011,1.0700000000000003,40.5025,40.78,40.34,0.4399999999999977,0.15000000000000568,39.317499999999995,39.82,38.75,1.0700000000000003,1.0700000000000003,39.95,40.25,39.4,0.8500000000000014,0.22999999999999687,11661,20368,3185,17183,-17183
2019-02-24,39.842,40.0,39.63,0.36999999999999744,-0.13000000000000256,40.042,40.33,39.77,0.5599999999999952,-0.46000000000000085,39.466,39.76,38.91,0.8500000000000014,-0.10000000000000142,39.728,39.95,39.5,0.45000000000000284,-0.10000000000000142,3798,8552,1731,6821,-2875
2019-03-03,40.172,41.26,39.12,2.1400000000000006,0.490000000000002,41.11,41.98,39.9,2.0799999999999983,1.9299999999999997,39.616,40.2,38.99,1.2100000000000009,1.0600000000000023,40.396,41.01,39.14,1.8699999999999974,1.8599999999999994,104822,486133,5249,480884,-480351
2019-03-10,41.686,42.79,40.86,1.9299999999999997,1.6799999999999997,42.618,44.88,41.7,3.1799999999999997,3.1799999999999997,41.126,42.79,40.3,2.490000000000002,2.490000000000002,42.248,44.31,41.04,3.270000000000003,2.9100000000000037,17067,32746,9784,22962,20189
2019-03-17,43.46,44.6,42.22,2.3800000000000026,-2.019999999999996,43.916000000000004,45.01,42.45,2.559999999999995,-2.019999999999996,42.382,43.39,41.17,2.219999999999999,-2.219999999999999,42.758,44.09,41.17,2.9200000000000017,-2.9200000000000017,12253,17888,6570,11318,-11318
2019-03-24,41.44,42.74,40.5,2.240000000000002,1.0700000000000003,41.796,44.15,40.5,3.6499999999999986,2.4499999999999957,40.36,41.51,39.54,1.9699999999999989,1.9699999999999989,41.296,42.85,40.5,2.3500000000000014,2.3500000000000014,11983,18384,6777,11607,4211
2019-03-31,40.852000000000004,42.74,39.67,3.0700000000000003,-3.0700000000000003,41.546,42.93,40.05,2.8800000000000026,-2.8800000000000026,39.796,41.26,39.03,2.229999999999997,-1.5899999999999963,40.348,41.26,39.85,1.4099999999999966,-1.2100000000000009,10919,17855,2759,15096,-5431
2019-04-07,41.206,41.8,40.14,1.6599999999999966,1.6599999999999966,42.13,43.0,41.5,1.5,1.3500000000000014,40.412,40.8,40.14,0.6599999999999966,0.6599999999999966,41.31,41.8,40.45,1.3499999999999943,-0.37999999999999545,8610,12886,2663,10223,4987
2019-04-14,41.2425,41.8,40.77,1.029999999999994,0.6999999999999957,42.22,42.76,41.38,1.3799999999999955,-0.05999999999999517,40.755,41.03,40.25,0.7800000000000011,0.030000000000001137,41.370000000000005,41.81,40.64,1.1700000000000017,0.5700000000000003,8215,12236,5431,6805,6805
2019-04-21,42.344,42.88,41.7,1.1799999999999997,1.0700000000000003,42.882,43.92,41.96,1.9600000000000009,1.9600000000000009,41.75,42.49,41.26,1.230000000000004,1.1900000000000048,42.49,43.1,41.4,1.7000000000000028,1.7000000000000028,7639,12383,4140,8243,967
2019-04-28,42.016,43.81,39.44,4.3700000000000045,-2.0600000000000023,42.674,44.2,41.04,3.1600000000000037,-2.6200000000000045,40.752,42.89,39.34,3.549999999999997,-2.8200000000000003,41.456,43.78,39.34,4.439999999999998,-2.8800000000000026,15618,23245,8986,14259,-896
2019-05-05,41.352000000000004,41.85,40.7,1.1499999999999986,0.5499999999999972,42.326,43.22,41.78,1.4399999999999977,0.3200000000000003,41.024,41.42,40.7,0.7199999999999989,0.5499999999999972,41.672,41.81,41.25,0.5600000000000023,0.5499999999999972,11696,15873,9480,6393,1150
2019-05-12,40.482,41.35,39.98,1.3700000000000045,-1.2100000000000009,41.074,41.54,40.59,0.9499999999999957,-0.03999999999999915,39.896,40.14,39.47,0.6700000000000017,0.09000000000000341,40.63,41.29,39.98,1.3100000000000023,0.4799999999999969,11060,12623,9529,3094,-1596
2019-05-19,40.362,41.08,38.87,2.210000000000001,-2.210000000000001,40.702,41.58,39.5,2.0799999999999983,-2.009999999999998,39.233999999999995,40.37,38.33,2.039999999999999,-1.9299999999999997,39.844,40.7,39.28,1.4200000000000017,-1.3000000000000043,11131,18040,7211,10829,-3506
2019-05-26,38.14,39.27,37.25,2.020000000000003,-2.020000000000003,38.4925,39.49,37.67,1.8200000000000003,-1.5100000000000051,37.255,38.45,36.81,1.6400000000000006,-1.5600000000000023,37.93,39.12,37.07,2.049999999999997,-1.1599999999999966,11715,15728,9139,6589,-450
2019-06-02,38.44,39.5,37.43,2.0700000000000003,-0.7999999999999972,38.914,39.96,37.81,2.1499999999999986,-1.3799999999999955,37.628,39.18,36.62,2.5600000000000023,-1.1500000000000057,38.262,39.96,37.08,2.8800000000000026,-2.0900000000000034,8781,10732,5513,5219,805
2019-06-09,37.858,38.41,37.25,1.1599999999999966,0.6700000000000017,38.404,38.85,37.9,0.9500000000000028,0.28000000000000114,37.376,37.81,36.66,1.1500000000000057,0.5700000000000003,37.908,38.6,37.25,1.3500000000000014,-0.1599999999999966,6282,8872,3873,4999,-4276
2019-06-16,37.39,38.0,36.5,1.5,-0.8599999999999994,37.932,38.22,37.54,0.6799999999999997,-0.6799999999999997,36.964,37.51,36.5,1.009999999999998,-0.740000000000002,37.536,38.15,36.76,1.3900000000000006,-0.6199999999999974,8843,15441,4137,11304,9982
2019-06-23,37.232,37.52,37.12,0.4000000000000057,-0.4000000000000057,37.774,39.04,37.35,1.6899999999999977,1.5,36.976,37.15,36.88,0.269999999999996,-0.21999999999999886,37.722,38.93,37.34,1.5899999999999963,1.5300000000000011,12658,41003,3188,37815,35849
2019-06-30,37.9525,38.79,37.46,1.3299999999999983,-1.2199999999999989,38.557500000000005,38.88,37.99,0.8900000000000006,0.09000000000000341,37.3125,37.57,36.77,0.7999999999999972,0.6799999999999997,38.1825,38.57,37.57,1.0,-0.22999999999999687,5572,12516,2625,9891,-9637
2019-07-07,37.356,38.45,36.72,1.730000000000004,-1.730000000000004,37.536,38.47,36.8,1.6700000000000017,-1.3500000000000014,36.928,37.55,36.6,0.9499999999999957,-0.8299999999999983,37.064,37.55,36.72,0.8299999999999983,-0.7999999999999972,5458,7301,2792,4509,-2310
2019-07-14,36.568,37.06,36.04,1.0200000000000031,0.23000000000000398,36.93,37.45,36.33,1.1200000000000045,0.5499999999999972,36.014,36.45,35.71,0.740000000000002,0.14999999999999858,36.544,37.45,36.19,1.2600000000000051,0.10999999999999943,8523,19492,2319,17173,11040
2019-07-21,35.65,36.5,34.64,1.8599999999999994,0.11999999999999744,36.322,37.0,35.0,2.0,0.6199999999999974,34.834,35.55,34.2,1.3499999999999943,-0.30999999999999517,35.562000000000005,36.52,34.6,1.9200000000000017,0.6799999999999997,6896,10171,1978,8193,8193
2019-07-28,36.4,37.01,35.58,1.4299999999999997,-0.8999999999999986,37.036,38.08,35.58,2.5,-1.4299999999999997,35.726,36.64,34.5,2.1400000000000006,-1.7999999999999972,36.068,37.29,34.5,2.789999999999999,-2.1000000000000014,7005,12623,4849,7774,-169
2019-08-04,34.262,35.26,33.9,1.3599999999999994,1.0599999999999952,35.034,35.78,34.31,1.4699999999999989,0.9699999999999989,33.748,34.75,32.93,1.8200000000000003,1.1000000000000014,34.402,35.25,33.65,1.6000000000000014,1.3800000000000026,7301,10805,2896,7909,2474
2019-08-11,33.846,34.43,33.11,1.3200000000000003,-0.29999999999999716,34.458,34.9,34.15,0.75,-0.6300000000000026,33.594,34.43,33.11,1.3200000000000003,-0.7700000000000031,34.288,34.9,33.8,1.1000000000000014,-0.6799999999999997,6188,13190,2630,10560,916
2019-08-18,33.958,34.24,33.3,0.9400000000000048,-0.9100000000000037,33.978,34.31,33.3,1.0100000000000051,-1.0100000000000051,33.542,34.06,32.52,1.5399999999999991,-1.5399999999999991,33.62,34.19,32.68,1.509999999999998,-1.509999999999998,4758,8009,2498,5511,3333
2019-08-25,33.43,34.25,32.84,1.4099999999999966,-0.03999999999999915,33.833999999999996,34.52,33.41,1.1100000000000065,0.5200000000000031,33.034,33.28,32.8,0.480000000000004,0.21000000000000085,33.37,33.8,32.98,0.8200000000000003,0.5,10902,21053,5293,15760,-15760
2019-09-01,33.7475,34.34,33.37,0.970000000000006,-0.44000000000000483,34.08,34.39,33.85,0.5399999999999991,-0.490000000000002,33.165,33.37,32.83,0.5399999999999991,0.46000000000000085,33.54,33.76,33.19,0.5700000000000003,0.44000000000000483,4848,5895,3836,2059,-1350
2019-09-08,36.69,40.07,33.9,6.170000000000002,6.170000000000002,38.254,41.2,34.85,6.350000000000001,6.350000000000001,36.658,40.0,33.9,6.100000000000001,6.100000000000001,37.91,40.98,34.6,6.3799999999999955,6.3799999999999955,10393,19711,4843,14868,14868
2019-09-15,40.048,40.91,39.72,1.1899999999999977,-1.0399999999999991,40.592,40.92,40.29,0.6300000000000026,-0.6300000000000026,39.52,40.0,39.18,0.8200000000000003,-0.7000000000000028,40.048,40.3,39.72,0.5799999999999983,-0.00999999999999801,18059,32388,9815,22573,18912
2019-09-22,40.362,40.95,39.92,1.0300000000000011,-0.240000000000002,40.822,41.13,40.44,0.6900000000000048,-0.3400000000000034,39.596,40.19,39.35,0.8399999999999963,-0.6599999999999966,40.228,40.95,39.56,1.3900000000000006,-0.6000000000000014,10853,16980,6614,10366,4008
2019-09-29,39.656,40.46,39.14,1.3200000000000003,-0.14999999999999858,40.078,40.59,39.65,0.9400000000000048,-0.7900000000000063,38.974000000000004,39.75,38.49,1.259999999999998,-0.6099999999999994,39.388,40.05,39.02,1.029999999999994,-0.75,8753,10524,7242,3282,-2393
2019-10-06,38.622,39.0,38.19,0.8100000000000023,0.13000000000000256,39.07,39.46,38.61,0.8500000000000014,-0.13000000000000256,38.054,38.41,37.75,0.6599999999999966,-0.6599999999999966,38.624,39.14,38.13,1.009999999999998,-0.21000000000000085,5384,8048,3298,4750,2449
2019-10-13,39.026,39.52,38.11,1.4100000000000037,0.17999999999999972,39.9,40.66,39.66,1.0,1.0,38.664,38.94,38.11,0.8299999999999983,0.4299999999999997,39.356,39.68,38.9,0.7800000000000011,0.3999999999999986,7518,11063,4495,6568,-1618
2019-10-20,40.856,41.49,39.87,1.6200000000000045,0.730000000000004,41.778,42.27,41.43,0.8400000000000034,-0.5100000000000051,40.164,40.6,39.21,1.3900000000000006,1.3900000000000006,41.506,41.8,41.31,0.4899999999999949,-0.27999999999999403,11140,23431,4186,19245,-19245
2019-10-27,41.662,42.23,40.79,1.4399999999999977,0.4299999999999997,42.428,43.38,41.7,1.6799999999999997,1.6799999999999997,41.196,42.13,40.13,2.0,2.0,41.967999999999996,43.11,41.21,1.8999999999999986,1.8999999999999986,8620,15774,2861,12913,9418
