Date,ASYS_Open_average,ASYS_Open_max,ASYS_Open_min,ASYS_Open_volatility,ASYS_Open_change,ASYS_High_average,ASYS_High_max,ASYS_High_min,ASYS_High_volatility,ASYS_High_change,ASYS_Low_average,ASYS_Low_max,ASYS_Low_min,ASYS_Low_volatility,ASYS_Low_change,ASYS_Close_average,ASYS_Close_max,ASYS_Close_min,ASYS_Close_volatility,ASYS_Close_change,ASYS_Volume_average,ASYS_Volume_max,ASYS_Volume_min,ASYS_Volume_volatility,ASYS_Volume_change
2018-01-14,11.01,11.39,10.56,0.8300000000000001,0.5,11.342,11.53,10.95,0.5800000000000001,0.5800000000000001,10.704,11.23,10.29,0.9400000000000013,0.620000000000001,11.017999999999999,11.37,10.5,0.8699999999999992,0.4900000000000002,301126,426017,185247,240770,180274
2018-01-21,10.926,11.34,10.54,0.8000000000000007,-0.5100000000000016,11.134,11.44,10.68,0.7599999999999998,-0.7599999999999998,10.554,11.05,10.12,0.9300000000000015,-0.9300000000000015,10.756,11.35,10.37,0.9800000000000004,-0.9800000000000004,191494,258594,123278,135316,-53554
2018-01-28,9.94,10.24,9.37,0.870000000000001,-0.8600000000000012,10.186,10.65,9.55,1.0999999999999996,-1.0999999999999996,9.482,9.94,8.66,1.2799999999999994,-1.1799999999999997,9.698,10.15,8.79,1.3600000000000012,-1.3600000000000012,171845,267408,112935,154473,117879
2018-02-04,8.626,8.98,8.07,0.9100000000000001,-0.009999999999999787,9.094,9.32,8.6,0.7200000000000006,-0.2599999999999998,8.372,8.8,7.81,0.9900000000000011,-0.35999999999999943,8.68,8.98,8.43,0.5500000000000007,-0.5500000000000007,249635,473540,142567,330973,44627
2018-02-11,8.2025,8.35,8.01,0.33999999999999986,-0.10999999999999943,8.375,8.43,8.3,0.129999999999999,-0.02999999999999936,7.9174999999999995,8.04,7.75,0.28999999999999915,-0.28999999999999915,8.122499999999999,8.27,7.93,0.33999999999999986,-0.1899999999999995,228336,313952,174421,139531,-80802
2018-02-18,7.86,8.15,7.68,0.47000000000000064,-0.15000000000000036,8.022,8.32,7.8,0.5200000000000005,-0.39000000000000057,7.6,7.87,7.33,0.54,-0.35000000000000053,7.804,8.14,7.6,0.5400000000000009,-0.3100000000000005,190279,236788,153549,83239,-74523
2018-02-25,7.678,7.85,7.56,0.29000000000000004,-0.16999999999999993,7.872,8.12,7.73,0.3899999999999988,-0.2499999999999991,7.53,7.64,7.41,0.22999999999999954,0.040000000000000036,7.664,7.75,7.59,0.16000000000000014,0.11000000000000032,126946,183203,87969,95234,-95234
2018-03-04,8.129999999999999,8.45,7.77,0.6799999999999997,0.5999999999999996,8.384,8.62,7.95,0.669999999999999,0.669999999999999,7.95,8.28,7.69,0.589999999999999,0.589999999999999,8.202,8.38,7.93,0.45000000000000107,0.35999999999999943,119014,177441,83260,94181,-14348
2018-03-11,8.208,8.36,8.1,0.2599999999999998,-0.1399999999999988,8.346,8.54,8.23,0.3099999999999987,-0.28999999999999915,7.97,8.15,7.57,0.5800000000000001,-0.4599999999999991,8.182,8.26,8.11,0.15000000000000036,0.07000000000000028,146611,203683,93790,109893,28801
2018-03-18,7.909999999999999,8.19,7.6,0.5899999999999999,-0.5899999999999999,8.07,8.26,7.91,0.34999999999999964,-0.33999999999999986,7.662,7.9,7.37,0.5300000000000002,-0.4900000000000002,7.79,8.11,7.44,0.669999999999999,-0.33000000000000007,107031,133589,73775,59814,-26276
2018-03-25,7.3075,7.72,6.98,0.7399999999999993,-0.33000000000000007,7.5975,7.94,7.3,0.6400000000000006,0.22000000000000064,7.07,7.25,6.92,0.33000000000000007,0.11000000000000032,7.28,7.7,6.93,0.7700000000000005,0.5300000000000002,135471,163669,95320,68349,38580
2018-04-01,7.616,7.85,7.37,0.47999999999999954,-0.3899999999999997,7.824,7.93,7.72,0.20999999999999996,-0.16999999999999993,7.39,7.55,7.13,0.41999999999999993,-0.13000000000000078,7.604,7.83,7.31,0.5200000000000005,-0.3099999999999996,187339,270824,98448,172376,-78808
2018-04-08,7.7139999999999995,7.84,7.5,0.33999999999999986,0.28000000000000025,7.916,8.0,7.82,0.17999999999999972,-0.17999999999999972,7.622,7.71,7.5,0.20999999999999996,0.08000000000000007,7.72,7.77,7.64,0.1299999999999999,-0.08000000000000007,105611,256607,53112,203495,-179161
2018-04-15,7.56,7.68,7.4,0.27999999999999936,-0.13999999999999968,7.702,7.91,7.5,0.41000000000000014,-0.09999999999999964,7.414,7.61,7.18,0.4300000000000006,-0.22000000000000064,7.52,7.68,7.35,0.33000000000000007,-0.21999999999999975,98109,147734,68338,79396,31502
2018-04-22,7.15,7.46,6.93,0.5300000000000002,-0.5300000000000002,7.258,7.53,6.96,0.5700000000000003,-0.5700000000000003,6.93,7.03,6.76,0.27000000000000046,-0.2599999999999998,7.016,7.11,6.88,0.23000000000000043,-0.1200000000000001,139435,173962,100363,73599,13108
2018-04-29,6.968,7.03,6.89,0.14000000000000057,0.11000000000000032,7.264,7.4,7.19,0.20999999999999996,0.16999999999999993,6.922,7.0,6.82,0.17999999999999972,0.17999999999999972,7.066,7.28,6.95,0.33000000000000007,0.22000000000000064,122057,149515,91842,57673,12582
2018-05-06,7.764,8.72,7.27,1.450000000000001,1.450000000000001,8.21,9.25,7.62,1.63,1.6100000000000003,7.588,8.38,7.24,1.1400000000000006,1.1400000000000006,7.856,8.91,7.35,1.5600000000000005,1.5099999999999998,317568,660863,118503,542360,542360
