Date,EVR_Open_average,EVR_Open_max,EVR_Open_min,EVR_Open_volatility,EVR_Open_change,EVR_High_average,EVR_High_max,EVR_High_min,EVR_High_volatility,EVR_High_change,EVR_Low_average,EVR_Low_max,EVR_Low_min,EVR_Low_volatility,EVR_Low_change,EVR_Close_average,EVR_Close_max,EVR_Close_min,EVR_Close_volatility,EVR_Close_change,EVR_Volume_average,EVR_Volume_max,EVR_Volume_min,EVR_Volume_volatility,EVR_Volume_change
2018-01-14,96.13,98.25,94.65,3.5999999999999943,-1.5,97.234,98.97,96.4,2.569999999999993,-1.4200000000000017,94.43,96.2,93.3,2.9000000000000057,2.4000000000000057,95.86,97.55,94.55,3.0,2.950000000000003,430038,613510,297505,316005,-107396
2018-01-21,98.7,100.0,97.2,2.799999999999997,1.5499999999999972,99.19,100.15,97.9,2.25,1.0999999999999943,97.53999999999999,98.85,96.6,2.25,0.6000000000000085,98.47,99.6,97.7,1.8999999999999915,0.09999999999999432,412817,601272,300187,301085,-55081
2018-01-28,99.12,101.25,96.5,4.75,1.2000000000000028,100.31,103.05,97.65,5.3999999999999915,1.2999999999999972,96.89,99.65,93.15,6.5,-3.0999999999999943,98.49,101.8,94.05,7.75,-2.4000000000000057,785928,1061341,441530,619811,619811
2018-02-04,93.23,94.85,92.0,2.8499999999999943,1.3999999999999915,95.11,96.75,94.0,2.75,-0.04999999999999716,91.91,93.1,90.5,2.5999999999999943,1.0499999999999972,93.56,95.0,90.95,4.049999999999997,0.8500000000000085,634844,928432,525553,402879,-382427
2018-02-11,95.425,97.05,94.05,3.0,2.5,96.6,97.65,94.9,2.75,2.4499999999999886,94.535,96.19,93.65,2.539999999999992,2.3900000000000006,96.025,96.75,94.5,2.25,2.0999999999999943,408862,489989,305733,184256,80686
2018-02-18,95.23,96.65,93.85,2.8000000000000114,-1.75,96.28,97.7,94.35,3.3500000000000085,-2.0,94.34,95.95,93.25,2.700000000000003,-2.049999999999997,94.95,96.7,93.35,3.3500000000000085,-1.4000000000000057,436502,706909,328011,378898,-79715
2018-02-25,93.4,95.3,91.2,4.099999999999994,-4.099999999999994,94.9,97.45,92.95,4.5,-4.299999999999997,92.22,94.8,90.2,4.599999999999994,-4.1499999999999915,93.11,94.8,91.85,2.950000000000003,-2.5,471769,542227,428903,113324,-28468
2018-03-04,94.64,98.2,92.7,5.5,5.5,96.47,99.7,94.25,5.450000000000003,5.450000000000003,93.99,97.15,91.6,5.550000000000011,5.550000000000011,95.96,99.0,94.1,4.900000000000006,4.900000000000006,358074,423704,279118,144586,144586
2018-03-11,95.856,98.43,93.75,4.680000000000007,-4.680000000000007,96.27,98.75,93.8,4.950000000000003,-4.950000000000003,93.85,95.7,90.85,4.8500000000000085,-4.8500000000000085,94.61,96.95,92.35,4.6000000000000085,-4.6000000000000085,686996,1213881,474004,739877,-179662
2018-03-18,90.6,93.0,86.15,6.849999999999994,-6.699999999999989,91.53,94.5,87.6,6.900000000000006,-6.5,88.126,92.48,83.65,8.829999999999998,-6.829999999999998,89.12,93.55,84.0,9.549999999999997,-6.150000000000006,1980706,7295034,293434,7001600,618887
2018-03-25,85.5625,87.55,83.35,4.200000000000003,-0.5499999999999972,86.80000000000001,87.7,84.45,3.25,-0.29999999999999716,83.825,85.05,82.9,2.1499999999999915,2.049999999999997,85.2125,87.2,83.35,3.8500000000000085,3.450000000000003,835844,1176479,669475,507004,-438563
2018-04-01,88.82,91.35,85.5,5.849999999999994,2.0500000000000114,90.81,92.0,89.1,2.9000000000000057,2.1000000000000085,87.828,90.7,84.8,5.900000000000006,2.0500000000000114,89.7,91.4,88.45,2.950000000000003,0.8499999999999943,594134,772818,433217,339601,-154689
2018-04-08,92.62,94.55,90.5,4.049999999999997,1.75,93.49,94.7,91.9,2.799999999999997,2.75,91.56,93.35,89.75,3.5999999999999943,2.6999999999999886,92.55,93.95,91.05,2.9000000000000057,2.9000000000000057,397678,545294,234439,310855,-310855
2018-04-15,94.42999999999999,95.1,93.8,1.2999999999999972,-1.0499999999999972,94.87,95.4,94.3,1.1000000000000085,-1.1000000000000085,93.4,93.95,92.4,1.5499999999999972,-1.5499999999999972,93.91,94.6,92.85,1.75,-1.75,364692,433103,253819,179284,-83952
2018-04-22,97.85,100.8,93.65,7.1499999999999915,7.1499999999999915,100.09,103.85,94.05,9.799999999999997,9.799999999999997,97.03,100.5,91.35,9.150000000000006,9.150000000000006,98.81,101.25,92.5,8.75,8.75,690927,916707,468793,447914,-171984
