Date,ECPG_Open_average,ECPG_Open_max,ECPG_Open_min,ECPG_Open_volatility,ECPG_Open_change,ECPG_High_average,ECPG_High_max,ECPG_High_min,ECPG_High_volatility,ECPG_High_change,ECPG_Low_average,ECPG_Low_max,ECPG_Low_min,ECPG_Low_volatility,ECPG_Low_change,ECPG_Close_average,ECPG_Close_max,ECPG_Close_min,ECPG_Close_volatility,ECPG_Close_change,ECPG_Volume_average,ECPG_Volume_max,ECPG_Volume_min,ECPG_Volume_volatility,ECPG_Volume_change
2018-01-14,41.54,42.5,40.95,1.5499999999999972,-1.1499999999999986,41.97,42.5,41.55,0.9500000000000028,-0.75,40.88,41.5,40.25,1.25,-0.29999999999999716,41.45,41.75,41.15,0.6000000000000014,0.04999999999999716,246938,488235,116505,371730,-52220
2018-01-21,42.1,42.6,41.75,0.8500000000000014,0.8500000000000014,42.42,42.85,42.05,0.8000000000000043,0.8000000000000043,41.7,42.1,41.15,0.9500000000000028,0.9500000000000028,42.19,42.55,41.95,0.5999999999999943,0.3499999999999943,135919,178185,111731,66454,-53778
2018-01-28,41.46,42.0,40.7,1.2999999999999972,-1.2999999999999972,41.66,42.3,41.05,1.25,-1.25,40.891999999999996,41.85,39.9,1.9500000000000028,-1.9500000000000028,41.160000000000004,42.0,39.9,2.1000000000000014,-2.1000000000000014,162781,180536,115134,65402,65402
2018-02-04,39.69,40.25,39.25,1.0,1.0,40.230000000000004,41.0,39.85,1.1499999999999986,0.8999999999999986,39.13,39.85,38.4,1.4500000000000028,1.4500000000000028,39.87,40.6,39.35,1.25,1.25,216771,312216,105066,207150,-135876
2018-02-11,41.3625,42.35,40.4,1.9500000000000028,1.9500000000000028,42.0125,42.65,40.8,1.8500000000000014,1.7000000000000028,40.6625,41.45,39.9,1.5500000000000043,1.1000000000000014,41.8,42.55,40.6,1.9499999999999957,1.5,204888,254858,153816,101042,22593
2018-02-18,42.51,43.6,40.85,2.75,0.5499999999999972,42.82,44.1,41.35,2.75,0.3999999999999986,41.019999999999996,42.0,40.4,1.6000000000000014,0.8000000000000043,41.74,43.6,40.45,3.1499999999999986,0.75,432651,1152479,166286,986193,59617
2018-02-25,42.17,42.9,41.4,1.5,1.3999999999999986,43.19,43.9,41.9,2.0,2.0,41.852,42.85,41.05,1.8000000000000043,1.8000000000000043,42.69,43.7,41.2,2.5,2.5,245678,371018,151568,219450,30099
2018-03-04,45.17,45.75,43.95,1.7999999999999972,1.7999999999999972,45.914,46.3,45.6,0.6999999999999957,0.6999999999999957,44.81,45.6,43.7,1.8999999999999986,1.8999999999999986,45.57,45.9,45.3,0.6000000000000014,0.6000000000000014,232803,447812,129660,318152,-314279
2018-03-11,44.57,45.95,43.5,2.450000000000003,-1.3500000000000014,45.336,46.25,44.4,1.8500000000000014,-0.14999999999999858,43.896,44.4,43.5,0.8999999999999986,-0.07000000000000028,44.57,45.9,43.55,2.3500000000000014,1.0,225419,301350,142886,158464,82650
2018-03-18,45.26,46.1,44.55,1.5500000000000043,-1.0500000000000043,45.84,46.65,44.7,1.9499999999999957,-0.5,44.73,45.65,43.9,1.75,-0.8999999999999986,45.14,45.9,44.3,1.6000000000000014,0.19999999999999574,192049,242591,145598,96993,-29709
2018-03-25,45.2,46.05,44.85,1.1999999999999957,-1.0999999999999943,45.725,46.5,45.45,1.0499999999999972,-1.0499999999999972,44.4875,44.55,44.45,0.09999999999999432,-0.04999999999999716,44.925,45.2,44.7,0.5,-0.19999999999999574,174086,201798,136278,65520,-47815
2018-04-01,44.769999999999996,45.4,44.1,1.2999999999999972,-0.25,45.34,45.5,45.05,0.45000000000000284,-0.45000000000000284,44.19,44.35,43.95,0.3999999999999986,-0.3999999999999986,44.63,45.0,44.15,0.8500000000000014,-0.45000000000000284,209982,263484,111422,152062,52685
2018-04-08,44.64,45.25,44.3,0.9500000000000028,0.8500000000000014,44.97,45.45,44.55,0.9000000000000057,0.6500000000000057,43.339999999999996,44.4,40.55,3.8500000000000014,0.29999999999999716,44.71,45.15,44.25,0.8999999999999986,0.75,149529,285392,69779,215613,-27151
2018-04-15,44.74,45.3,44.1,1.1999999999999957,-0.44999999999999574,45.326,45.65,45.08,0.5700000000000003,-0.5499999999999972,44.24,44.7,43.9,0.8000000000000043,0.5,44.66,45.05,44.05,1.0,0.3499999999999943,144816,213018,73011,140007,-71579
2018-04-22,45.07,45.35,44.8,0.5500000000000043,-0.20000000000000284,45.31,45.65,44.95,0.6999999999999957,-0.6999999999999957,44.56,44.8,44.35,0.44999999999999574,-0.44999999999999574,44.9,45.2,44.6,0.6000000000000014,-0.6000000000000014,117152,176477,86869,89608,-62987
2018-04-29,44.36,44.65,43.75,0.8999999999999986,-0.19999999999999574,44.84,45.15,44.45,0.6999999999999957,0.3999999999999986,43.726,44.35,43.3,1.0500000000000043,0.030000000000001137,44.42,44.7,43.9,0.8000000000000043,0.10000000000000142,122043,144372,84671,59701,-22607
2018-05-06,45.22,45.75,44.45,1.2999999999999972,0.5499999999999972,46.01,47.8,45.05,2.75,-0.15000000000000568,44.41,44.75,44.05,0.7000000000000028,0.45000000000000284,44.97,45.2,44.6,0.6000000000000014,-0.5,387688,886346,167918,718428,66879
2018-05-13,44.0,44.6,43.45,1.1499999999999986,-0.9500000000000028,44.222,44.98,43.7,1.279999999999994,-1.0,43.519999999999996,44.4,43.25,1.1499999999999986,-1.1000000000000014,43.73,44.6,43.4,1.2000000000000028,-1.2000000000000028,202894,290601,136137,154464,-93628
2018-05-20,41.6875,43.6,39.9,3.700000000000003,-3.700000000000003,41.8375,43.65,40.35,3.299999999999997,-3.299999999999997,40.7,42.35,39.8,2.5500000000000043,-2.5500000000000043,40.825,42.35,40.0,2.3500000000000014,-2.3500000000000014,337319,524109,200152,323957,32010
2018-05-27,39.86,40.35,39.55,0.8000000000000043,0.5500000000000043,40.39,40.75,40.0,0.75,0.7000000000000028,39.356,39.55,39.2,0.3499999999999943,0.2700000000000031,39.870000000000005,40.2,39.45,0.75,0.6500000000000057,369069,541253,269357,271896,28669
2018-06-03,38.91,40.15,38.25,1.8999999999999986,-1.3500000000000014,39.339999999999996,40.4,38.9,1.5,-1.25,38.2,38.75,37.8,0.9500000000000028,0.6499999999999986,38.6,39.0,38.2,0.7999999999999972,0.6499999999999986,302408,507890,127378,380512,-269283
