Date,LDOS_Open_average,LDOS_Open_max,LDOS_Open_min,LDOS_Open_volatility,LDOS_Open_change,LDOS_High_average,LDOS_High_max,LDOS_High_min,LDOS_High_volatility,LDOS_High_change,LDOS_Low_average,LDOS_Low_max,LDOS_Low_min,LDOS_Low_volatility,LDOS_Low_change,LDOS_Close_average,LDOS_Close_max,LDOS_Close_min,LDOS_Close_volatility,LDOS_Close_change,LDOS_Volume_average,LDOS_Volume_max,LDOS_Volume_min,LDOS_Volume_volatility,LDOS_Volume_change
2018-01-14,66.972,67.66,66.4,1.259999999999991,-0.6299999999999955,67.284,67.68,67.0,0.6800000000000068,-0.25,66.35,66.64,66.2,0.4399999999999977,0.3200000000000074,66.792,67.14,66.33,0.8100000000000023,0.6899999999999977,719027,1335394,407334,928060,-454705
2018-01-21,66.506,67.1,65.95,1.1499999999999915,-0.7800000000000011,66.988,67.79,66.18,1.6099999999999994,0.5800000000000125,65.916,66.55,65.41,1.1400000000000006,-0.29999999999999716,66.538,67.7,65.84,1.8599999999999994,0.7600000000000051,859855,1314331,622894,691437,259517
2018-01-28,66.718,67.39,65.62,1.769999999999996,-1.5600000000000023,67.416,68.25,65.82,2.430000000000007,-1.730000000000004,65.722,66.66,62.96,3.6999999999999957,-3.6999999999999957,66.118,67.95,63.13,4.82,-3.5500000000000043,807659,1468709,419051,1049658,783019
2018-02-04,62.986000000000004,64.4,61.96,2.440000000000005,0.8699999999999974,64.05,64.82,62.86,1.9599999999999937,1.8599999999999994,61.836,63.17,60.9,2.270000000000003,2.260000000000005,63.158,64.34,61.97,2.3700000000000045,2.3700000000000045,1168304,1707304,777866,929438,-929438
2018-02-11,65.1525,66.15,64.08,2.0700000000000074,1.9200000000000017,65.89,66.85,64.67,2.1799999999999926,2.1799999999999926,64.7825,65.76,63.57,2.190000000000005,2.190000000000005,65.7125,66.42,64.62,1.7999999999999972,1.7999999999999972,621659,796408,386662,409746,331584
2018-02-18,66.142,66.32,65.87,0.44999999999998863,0.0799999999999983,66.672,67.02,66.21,0.8100000000000023,0.06999999999999318,65.116,65.87,63.13,2.740000000000002,-0.23000000000000398,65.884,66.4,65.21,1.190000000000012,0.1700000000000017,1253866,1737478,845603,891875,-372648
2018-02-25,64.888,66.37,63.22,3.1500000000000057,-1.5799999999999983,65.75,66.56,65.11,1.4500000000000028,-0.3500000000000085,63.838,65.22,62.98,2.240000000000002,-0.5900000000000034,64.644,65.93,63.31,2.6200000000000045,0.710000000000008,1218901,1981748,670746,1311002,-236073
2018-03-04,67.424,69.78,65.78,4.0,3.5400000000000063,68.202,69.96,66.71,3.25,3.25,66.976,68.69,65.44,3.25,3.25,67.902,69.42,66.2,3.219999999999999,3.1400000000000006,1099323,1563682,637968,925714,463268
2018-03-11,68.658,69.78,67.59,2.1899999999999977,-2.1899999999999977,68.868,70.11,67.7,2.4099999999999966,-2.4099999999999966,67.754,69.06,66.31,2.75,-2.75,68.142,69.3,67.15,2.1499999999999915,-2.1499999999999915,1462712,2622703,639370,1983333,-1617530
2018-03-18,66.676,67.6,65.73,1.8699999999999903,-1.4099999999999966,67.14,68.12,66.16,1.960000000000008,-1.6899999999999977,65.95,67.3,64.46,2.8400000000000034,-2.6200000000000045,66.352,67.58,65.02,2.5600000000000023,-1.9500000000000028,738532,913887,595419,318468,285799
2018-03-25,65.105,66.02,64.51,1.509999999999991,-0.8299999999999983,65.6775,66.32,65.03,1.289999999999992,-0.789999999999992,64.1075,64.2,63.92,0.28000000000000114,0.0799999999999983,64.76,65.4,64.26,1.1400000000000006,0.37999999999999545,947516,1201382,788342,413040,-3770
2018-04-01,65.33,66.12,64.38,1.740000000000009,0.0,66.016,66.85,65.52,1.3299999999999983,0.13000000000000966,64.866,66.1,64.23,1.8699999999999903,-0.030000000000001137,65.448,66.48,64.78,1.7000000000000028,-0.5699999999999932,1030248,1635421,704167,931254,612750
