Date,PW_Open_average,PW_Open_max,PW_Open_min,PW_Open_volatility,PW_Open_change,PW_High_average,PW_High_max,PW_High_min,PW_High_volatility,PW_High_change,PW_Low_average,PW_Low_max,PW_Low_min,PW_Low_volatility,PW_Low_change,PW_Close_average,PW_Close_max,PW_Close_min,PW_Close_volatility,PW_Close_change,PW_Volume_average,PW_Volume_max,PW_Volume_min,PW_Volume_volatility,PW_Volume_change
2018-01-14,6.092,6.19,6.02,0.17000000000000082,-0.08000000000000007,6.106,6.19,6.04,0.15000000000000036,-0.11000000000000032,6.053999999999999,6.1,6.0,0.09999999999999964,-0.08000000000000007,6.07,6.15,6.01,0.14000000000000057,-0.11000000000000032,222,504,0,504,-309
2018-01-21,6.1,6.17,6.05,0.1200000000000001,0.03000000000000025,6.136,6.2,6.07,0.1299999999999999,0.08000000000000007,6.078,6.11,6.05,0.0600000000000005,0.009999999999999787,6.092,6.12,6.07,0.04999999999999982,0.02999999999999936,762,1428,17,1411,-323
2018-01-28,6.1375,6.2,6.04,0.16000000000000014,-0.07000000000000028,6.1775,6.2,6.11,0.08999999999999986,-0.08999999999999986,6.0675,6.11,6.04,0.07000000000000028,-0.07000000000000028,6.1075,6.2,6.05,0.15000000000000036,-0.08999999999999986,191,402,15,387,384
2018-02-04,6.0875,6.17,6.04,0.1299999999999999,-0.1299999999999999,6.095,6.17,6.05,0.1200000000000001,-0.1200000000000001,6.0825000000000005,6.15,6.04,0.11000000000000032,-0.11000000000000032,6.09,6.15,6.05,0.10000000000000053,-0.10000000000000053,315,1101,15,1086,1086
2018-02-11,6.086666666666667,6.14,6.04,0.09999999999999964,0.09999999999999964,6.086666666666667,6.14,6.04,0.09999999999999964,0.09999999999999964,6.086666666666667,6.14,6.04,0.09999999999999964,0.09999999999999964,6.086666666666667,6.14,6.04,0.09999999999999964,0.09999999999999964,334,1003,0,1003,-1003
2018-02-18,6.08,6.08,6.08,0.0,0.0,6.08,6.08,6.08,0.0,0.0,6.08,6.08,6.08,0.0,0.0,6.08,6.08,6.08,0.0,0.0,908,908,908,0,0
2018-02-25,6.09,6.18,6.04,0.13999999999999968,-0.009999999999999787,6.1066666666666665,6.18,6.04,0.13999999999999968,-0.05999999999999961,6.0633333333333335,6.1,6.04,0.05999999999999961,-0.009999999999999787,6.08,6.1,6.04,0.05999999999999961,-0.05999999999999961,289,327,240,87,-60
2018-03-04,6.016666666666667,6.05,6.0,0.04999999999999982,0.04999999999999982,6.1066666666666665,6.18,6.06,0.1200000000000001,-0.09999999999999964,6.016666666666667,6.05,6.0,0.04999999999999982,0.04999999999999982,6.06,6.08,6.04,0.040000000000000036,0.040000000000000036,1420,3378,256,3122,2750
2018-03-11,6.102,6.15,6.07,0.08000000000000007,0.08000000000000007,6.166,6.4,6.08,0.3200000000000003,0.05000000000000071,6.094,6.14,6.07,0.0699999999999994,0.0699999999999994,6.158,6.4,6.07,0.33000000000000007,0.040000000000000036,2306,9131,0,9131,401
2018-03-18,6.1,6.17,6.01,0.16000000000000014,0.1200000000000001,6.1575,6.17,6.14,0.03000000000000025,0.019999999999999574,6.0425,6.11,6.0,0.11000000000000032,0.0600000000000005,6.1,6.15,6.0,0.15000000000000036,-0.040000000000000036,402,1078,4,1074,-452
2018-03-25,6.155,6.19,6.1,0.09000000000000075,0.09000000000000075,6.175,6.25,6.1,0.15000000000000036,0.09000000000000075,6.1,6.17,6.03,0.13999999999999968,-0.009999999999999787,6.12,6.25,6.03,0.21999999999999975,-0.009999999999999787,110,200,21,179,-99
2018-04-01,6.1466666666666665,6.2,6.06,0.14000000000000057,0.020000000000000462,6.180000000000001,6.2,6.15,0.04999999999999982,0.009999999999999787,6.09,6.18,6.03,0.14999999999999947,-0.14999999999999947,6.123333333333334,6.19,6.03,0.16000000000000014,-0.16000000000000014,599,1007,392,615,8
2018-04-08,5.98,5.98,5.98,0.0,0.0,5.98,5.98,5.98,0.0,0.0,5.8,5.8,5.8,0.0,0.0,5.9,5.9,5.9,0.0,0.0,575,575,575,0,0
