Date,INTU_Open_average,INTU_Open_max,INTU_Open_min,INTU_Open_volatility,INTU_Open_change,INTU_High_average,INTU_High_max,INTU_High_min,INTU_High_volatility,INTU_High_change,INTU_Low_average,INTU_Low_max,INTU_Low_min,INTU_Low_volatility,INTU_Low_change,INTU_Close_average,INTU_Close_max,INTU_Close_min,INTU_Close_volatility,INTU_Close_change,INTU_Volume_average,INTU_Volume_max,INTU_Volume_min,INTU_Volume_volatility,INTU_Volume_change
2018-01-14,165.09199999999998,167.75,163.88,3.8700000000000045,2.75,166.55,168.8,164.68,4.1200000000000045,2.3100000000000023,164.026,167.14,161.83,5.309999999999974,5.309999999999974,165.478,168.67,162.29,6.3799999999999955,6.3799999999999955,1173410,1555402,903241,652161,-342436
2018-01-21,168.834,169.96,168.03,1.9300000000000068,0.960000000000008,169.834,170.59,168.78,1.8100000000000023,0.6400000000000148,167.474,168.26,166.28,1.9799999999999898,0.5099999999999909,168.696,170.44,167.55,2.8899999999999864,0.75,870166,1058775,739982,318793,-118996
2018-01-28,166.604,169.71,162.66,7.050000000000011,-7.050000000000011,167.564,170.0,163.99,6.009999999999991,-6.009999999999991,164.054,167.33,157.64,9.690000000000026,-9.690000000000026,164.624,168.5,157.65,10.849999999999994,-10.849999999999994,1418961,1678303,1189229,489074,489074
2018-02-04,157.63400000000001,161.28,152.72,8.560000000000002,4.0,161.332,165.31,158.38,6.930000000000007,-0.12999999999999545,154.468,159.14,150.43,8.70999999999998,4.889999999999986,158.27,161.29,152.75,8.539999999999992,-1.490000000000009,1830947,2205537,1484921,720616,-720616
2018-02-11,162.3825,169.02,156.93,12.090000000000003,12.090000000000003,166.64499999999998,173.0,160.2,12.800000000000011,12.800000000000011,161.335,168.81,155.02,13.789999999999992,13.789999999999992,166.065,171.69,159.36,12.329999999999984,12.329999999999984,1359518,1700488,1235399,465089,435948
2018-02-18,171.808,174.5,167.9,6.599999999999994,0.75,174.69400000000002,177.51,172.3,5.2099999999999795,-1.6899999999999977,170.024,173.21,164.85,8.360000000000014,-0.6200000000000045,172.688,173.57,171.78,1.789999999999992,-0.9000000000000057,2165932,3189893,1460440,1729453,470993
2018-02-25,168.314,172.36,162.84,9.52000000000001,-4.77000000000001,170.806,173.16,168.14,5.02000000000001,-1.75,165.978,170.26,162.59,7.6699999999999875,-3.259999999999991,168.114,170.35,164.34,6.009999999999991,-0.1699999999999875,1681003,1896110,1301835,594275,-438605
2018-03-04,172.066,177.43,168.58,8.849999999999994,6.530000000000001,173.948,178.61,171.09,7.52000000000001,7.52000000000001,171.08599999999998,176.54,168.26,8.280000000000001,7.75,173.218,177.33,169.46,7.8700000000000045,7.8700000000000045,1436950,1990554,817720,1172834,727936
2018-03-11,177.848,178.8,177.27,1.5300000000000011,-0.3299999999999841,178.688,179.3,177.56,1.740000000000009,-1.6099999999999852,176.106,177.51,173.47,4.039999999999992,-3.0999999999999943,177.446,178.59,175.74,2.8499999999999943,-1.9399999999999977,1375897,1679194,1021617,657577,-386261
2018-03-18,175.266,177.6,173.01,4.590000000000003,-3.1299999999999955,177.258,178.99,174.66,4.3300000000000125,-4.3300000000000125,173.306,175.81,169.84,5.969999999999999,-3.6000000000000227,174.808,178.15,169.87,8.280000000000001,-3.6200000000000045,1710321,2560669,1256689,1303980,1109648
2018-03-25,173.72,176.12,172.31,3.8100000000000023,-3.1100000000000136,175.04250000000002,177.09,173.87,3.219999999999999,-3.219999999999999,170.0325,172.16,167.71,4.449999999999989,-4.449999999999989,171.8525,173.35,169.88,3.469999999999999,-3.3700000000000045,1595146,1797204,1243973,553231,50704
2018-04-01,170.408,174.19,168.39,5.800000000000011,-2.0,172.512,174.61,170.77,3.8400000000000034,1.3899999999999864,168.134,171.06,166.51,4.550000000000011,0.3300000000000125,170.484,173.05,167.68,5.3700000000000045,-1.0800000000000125,1826194,2026796,1400116,626680,284126
2018-04-08,172.406,174.66,169.7,4.960000000000008,1.210000000000008,173.92,175.74,172.14,3.6000000000000227,3.6000000000000227,170.766,172.74,169.1,3.640000000000015,2.920000000000016,172.764,175.3,171.31,3.990000000000009,3.990000000000009,944162,1669724,678269,991455,-817408
2018-04-15,179.186,181.13,176.61,4.519999999999982,2.4899999999999807,181.448,181.97,179.95,2.0200000000000102,0.3499999999999943,177.576,178.94,175.57,3.3700000000000045,3.0800000000000125,180.006,181.19,178.13,3.0600000000000023,-0.6999999999999886,1408581,1909068,943726,965342,-965342
2018-04-22,182.558,187.2,178.17,9.030000000000001,6.009999999999991,184.9,188.56,179.78,8.780000000000001,5.6299999999999955,180.154,184.72,174.35,10.370000000000005,7.949999999999989,182.3,186.59,176.37,10.219999999999999,6.219999999999999,1463258,2036410,1110317,926093,224058
2018-04-29,186.682,190.53,184.82,5.710000000000008,5.710000000000008,188.99,191.3,187.51,3.7900000000000205,3.7900000000000205,185.336,188.7,183.02,5.679999999999978,4.329999999999984,187.712,189.56,185.93,3.6299999999999955,2.319999999999993,1146231,1245176,1001209,243967,101821
2018-05-06,192.458,194.63,188.28,6.349999999999994,6.349999999999994,194.21800000000002,196.28,190.4,5.8799999999999955,5.590000000000003,191.234,193.46,188.15,5.310000000000002,3.8100000000000023,192.786,194.3,190.17,4.130000000000024,2.420000000000016,1052812,1208125,924411,283714,-18676
2018-05-13,190.43,192.21,189.28,2.930000000000007,1.740000000000009,191.46,192.75,190.88,1.8700000000000045,1.8700000000000045,189.004,190.89,188.25,2.6399999999999864,2.2799999999999727,190.438,191.69,189.77,1.9199999999999875,1.9199999999999875,1446514,2066205,991138,1075067,-769028
2018-05-20,193.13,197.18,187.26,9.920000000000016,4.599999999999994,196.8275,199.48,192.66,6.819999999999993,6.819999999999993,192.0325,196.53,187.21,9.319999999999993,6.800000000000011,195.4125,197.79,190.54,7.25,6.550000000000011,1896242,2200329,1399558,800771,-534513
2018-05-27,200.226,204.23,195.67,8.560000000000002,8.560000000000002,202.954,207.14,198.35,8.789999999999992,8.789999999999992,199.552,203.95,194.82,9.129999999999995,9.129999999999995,202.096,207.0,196.7,10.300000000000011,10.300000000000011,1810030,2822885,1296361,1526524,-302178
2018-06-03,207.548,209.37,206.1,3.2700000000000102,-0.5200000000000102,208.316,209.54,206.98,2.5600000000000023,-1.5200000000000102,205.36,206.91,203.34,3.569999999999993,-0.38999999999998636,207.322,209.5,206.26,3.240000000000009,-1.8699999999999761,1234432,1722206,766040,956166,-578696
2018-06-10,207.842,208.83,206.79,2.0400000000000205,0.8900000000000148,209.464,210.19,207.74,2.4499999999999886,2.0900000000000034,206.65800000000002,207.75,205.8,1.9499999999999886,-0.1799999999999784,208.496,209.16,207.49,1.6699999999999875,1.6699999999999875,1272494,2175411,797594,1377817,112082
2018-06-17,209.912,214.25,204.87,9.379999999999995,-4.949999999999989,211.34199999999998,216.63,205.0,11.629999999999995,-5.849999999999994,206.51,210.16,200.01,10.150000000000006,-7.110000000000014,208.33,213.52,201.74,11.780000000000001,-8.870000000000005,1825547,2316108,1235785,1080323,234139
2018-06-24,202.038,204.36,198.45,5.910000000000025,1.0699999999999932,204.968,206.52,203.41,3.1100000000000136,2.780000000000001,200.6,203.31,198.03,5.280000000000001,0.21000000000000796,202.82,205.44,198.22,7.219999999999999,3.329999999999984,1524950,1974401,1268125,706276,336382
2018-07-01,207.1,209.22,205.68,3.539999999999992,2.2700000000000102,208.26749999999998,209.79,206.95,2.8400000000000034,2.8400000000000034,204.785,206.51,203.8,2.7099999999999795,2.1499999999999773,206.425,208.15,204.76,3.390000000000015,2.969999999999999,1153112,1384174,776677,607497,333089
2018-07-08,210.78,213.92,207.6,6.319999999999993,5.420000000000016,212.394,214.92,209.3,5.619999999999976,5.619999999999976,210.14600000000002,213.43,207.55,5.8799999999999955,5.8700000000000045,211.90800000000002,214.46,208.46,6.0,6.0,1023173,1656864,623362,1033502,-375224
2018-07-15,215.676,217.51,213.54,3.969999999999999,1.75,217.622,218.61,216.59,2.0200000000000102,0.7599999999999909,214.256,215.14,210.93,4.2099999999999795,4.090000000000003,216.69,218.31,215.28,3.030000000000001,0.9099999999999966,857425,1136023,726050,409973,44117
2018-07-22,215.464,218.15,208.06,10.090000000000003,-10.090000000000003,217.33,219.46,212.16,7.300000000000011,-7.300000000000011,211.748,216.25,202.4,13.849999999999994,-12.939999999999998,212.936,217.25,202.68,14.569999999999993,-13.120000000000005,1286426,1780004,966477,813527,813527
2018-07-29,204.428,206.79,202.7,4.090000000000003,0.3400000000000034,206.566,207.99,205.62,2.3700000000000045,1.5700000000000216,203.164,204.35,201.85,2.5,2.5,205.37199999999999,207.48,204.24,3.2399999999999807,3.2399999999999807,1358021,2225461,936012,1289449,-1289449
2018-08-05,210.206,212.61,207.74,4.8700000000000045,3.6499999999999773,211.806,212.84,210.16,2.680000000000007,2.5800000000000125,208.97,210.62,207.71,2.9099999999999966,1.5900000000000034,210.25799999999998,211.19,209.48,1.710000000000008,0.09000000000000341,951356,1221437,808870,412567,-225951
2018-08-12,209.614,210.69,208.82,1.8700000000000045,-1.1800000000000068,210.716,211.59,208.82,2.7700000000000102,-2.680000000000007,207.572,208.87,206.21,2.6599999999999966,-1.5400000000000205,209.028,210.69,207.4,3.289999999999992,-3.289999999999992,1437541,2210597,952129,1258468,1145052
2018-08-19,211.444,216.64,208.41,8.22999999999999,8.22999999999999,213.812,217.46,210.39,7.070000000000022,7.070000000000022,209.66,211.46,208.02,3.4399999999999977,2.1999999999999886,211.95,216.63,209.01,7.6200000000000045,2.960000000000008,2223603,2736999,1797395,939604,327054
2018-08-26,215.765,217.97,212.32,5.650000000000006,5.650000000000006,218.4425,219.78,216.03,3.75,3.75,215.4,217.6,212.21,5.389999999999986,5.389999999999986,217.98250000000002,219.47,215.93,3.539999999999992,3.539999999999992,1430971,1618867,1246759,372108,-277726
2018-09-02,219.57,220.62,218.28,2.3400000000000034,0.6800000000000068,221.942,225.12,220.8,4.319999999999993,4.0,217.324,220.07,214.71,5.359999999999985,2.009999999999991,220.866,224.72,218.69,6.030000000000001,3.9799999999999898,1533257,1837071,1200609,636462,366751
2018-09-09,226.58,228.73,224.11,4.619999999999976,3.3999999999999773,228.036,229.86,226.79,3.0700000000000216,1.4300000000000068,224.952,226.82,223.09,3.7299999999999898,1.5,226.498,227.78,225.47,2.3100000000000023,-0.5500000000000114,1417833,1595251,1000981,594270,-79924
2018-09-16,223.512,227.76,219.48,8.280000000000001,-6.310000000000002,225.19,229.62,221.97,7.650000000000006,-7.650000000000006,220.438,225.21,217.69,7.52000000000001,-7.52000000000001,221.97,228.18,218.9,9.280000000000001,-9.280000000000001,2362912,5539730,1331106,4208624,174428
2018-09-23,223.414,228.85,219.0,9.849999999999994,9.849999999999994,225.724,229.8,221.98,7.820000000000022,7.820000000000022,222.534,226.62,219.0,7.6200000000000045,7.6200000000000045,224.416,227.72,221.96,5.759999999999991,5.759999999999991,1417776,2041485,891089,1150396,-931037
2018-09-30,227.12,230.27,222.42,7.850000000000023,-5.450000000000017,228.126,231.84,222.69,9.150000000000006,-5.8799999999999955,222.164,228.53,213.98,14.550000000000011,-10.590000000000003,224.652,231.32,217.34,13.97999999999999,-10.280000000000001,1528262,1842088,1276090,565998,565998
2018-10-07,212.564,219.5,204.64,14.860000000000014,-7.110000000000014,214.828,221.48,208.56,12.919999999999987,-9.789999999999992,206.74,217.34,199.0,18.340000000000003,-9.77000000000001,209.278,220.66,200.69,19.97,-11.879999999999995,2257857,2918806,1220197,1698609,-501666
2018-10-14,214.3,217.44,211.63,5.810000000000002,0.3900000000000148,216.704,218.95,214.64,4.310000000000002,-1.2200000000000273,210.93,213.25,209.17,4.0800000000000125,-0.5200000000000102,214.16,218.83,211.1,7.730000000000018,-1.6499999999999773,1709230,2167046,1334799,832247,-256181
2018-10-21,205.88,209.53,200.97,8.560000000000002,-3.180000000000007,208.64,211.16,205.31,5.849999999999994,-2.140000000000015,200.866,204.32,196.4,7.9199999999999875,-7.9199999999999875,204.13,208.87,200.67,8.200000000000017,-8.200000000000017,1485072,1591302,1367369,223933,-57007
2018-10-28,208.79399999999998,213.94,200.88,13.060000000000002,13.060000000000002,212.034,215.73,204.21,11.519999999999982,10.659999999999997,207.072,211.68,199.46,12.219999999999999,11.859999999999985,210.716,214.44,202.8,11.639999999999986,11.639999999999986,1603091,2165935,1361262,804673,-125653
2018-11-04,218.918,222.89,213.82,9.069999999999993,7.659999999999997,221.248,223.41,216.15,7.259999999999991,5.329999999999984,215.626,220.07,211.37,8.699999999999989,1.25,218.772,223.24,212.87,10.370000000000005,-0.8299999999999841,1307038,1651836,920612,731224,423575
2018-11-11,212.13,214.87,208.79,6.0800000000000125,-3.8799999999999955,214.676,216.38,211.15,5.22999999999999,-5.22999999999999,206.918,212.05,196.27,15.780000000000001,-15.780000000000001,209.488,214.54,199.24,15.299999999999983,-13.599999999999994,1797154,3277575,1189374,2088201,1707772
2018-11-18,198.4125,202.07,195.62,6.449999999999989,4.4599999999999795,199.89,202.08,197.93,4.150000000000006,3.1000000000000227,194.91250000000002,199.61,190.71,8.900000000000006,8.900000000000006,198.0125,201.42,195.18,6.239999999999981,6.239999999999981,2698161,4439910,1622731,2817179,-2288506
2018-11-25,206.822,217.72,199.32,18.400000000000006,18.02000000000001,210.68,219.85,199.71,20.139999999999986,20.139999999999986,204.102,211.51,195.53,15.97999999999999,15.97999999999999,208.982,214.53,198.75,15.780000000000001,14.77000000000001,2155637,2692644,1781413,911231,338636
2018-12-02,207.2575,212.66,202.96,9.699999999999989,-9.699999999999989,211.235,214.11,207.01,7.100000000000023,-7.100000000000023,202.07,205.4,199.4,6.0,-4.1200000000000045,207.1125,211.55,202.46,9.090000000000003,-0.8600000000000136,1934394,2659583,1584415,1075168,-141582
2018-12-09,206.548,210.11,200.29,9.820000000000022,-9.710000000000008,208.532,212.96,201.52,11.439999999999998,-8.909999999999997,202.716,208.67,195.79,12.879999999999995,-8.27000000000001,204.43,209.18,197.49,11.689999999999998,-8.620000000000005,2078958,2636334,1480089,1156245,1041689
2018-12-16,193.974,199.03,185.0,14.030000000000001,-14.030000000000001,196.642,202.88,188.38,14.5,-12.370000000000005,188.998,196.0,182.61,13.389999999999986,-13.389999999999986,190.864,198.13,182.75,15.379999999999995,-15.379999999999995,2077223,3323077,1007920,2315157,-976613
2018-12-23,192.2,197.74,184.13,13.610000000000014,13.240000000000009,197.125,199.49,192.86,6.6299999999999955,5.899999999999977,190.1975,195.43,183.07,12.360000000000014,12.360000000000014,195.685,197.24,192.8,4.439999999999998,4.049999999999983,1783156,2730917,1074167,1656750,-913631
2018-12-30,192.4725,195.33,191.25,4.0800000000000125,3.8300000000000125,196.935,200.41,193.24,7.1699999999999875,4.599999999999994,191.10250000000002,195.33,188.21,7.1200000000000045,4.219999999999999,194.495,198.99,188.52,10.469999999999999,4.52000000000001,1603426,2016129,1175424,840705,-310352
2019-01-06,203.166,205.44,200.83,4.609999999999985,2.9199999999999875,205.898,207.29,203.86,3.4299999999999784,2.4799999999999898,201.298,204.06,198.08,5.97999999999999,4.829999999999984,204.756,206.15,202.66,3.490000000000009,1.3900000000000148,1468516,1654048,1058036,596012,-596012
2019-01-13,209.765,214.18,205.38,8.800000000000011,8.800000000000011,213.015,215.32,210.25,5.069999999999993,5.069999999999993,208.5075,210.89,205.38,5.509999999999991,5.509999999999991,211.35,213.87,209.81,4.060000000000002,4.060000000000002,1407392,1622569,1106376,516193,62646
2019-01-20,213.122,214.6,212.34,2.259999999999991,-0.009999999999990905,214.858,216.49,212.9,3.5900000000000034,-2.9199999999999875,210.708,212.76,209.75,3.009999999999991,-1.1200000000000045,212.418,214.3,211.05,3.25,-1.289999999999992,1235459,1656479,966155,690324,-683991
2019-01-27,213.43,216.88,209.72,7.159999999999997,5.6699999999999875,216.62800000000001,222.36,211.87,10.490000000000009,10.490000000000009,211.764,215.56,207.69,7.8700000000000045,7.8700000000000045,214.722,220.91,208.33,12.579999999999984,12.579999999999984,1846081,2792264,995655,1796609,1260369
2019-02-03,222.776,226.83,219.31,7.52000000000001,5.400000000000006,225.198,227.32,223.44,3.8799999999999955,1.8499999999999943,221.252,224.66,218.83,5.829999999999984,3.469999999999999,224.068,225.47,220.97,4.5,0.9799999999999898,1354795,1818218,915885,902333,-345360
2019-02-10,229.6425,233.34,227.58,5.759999999999991,5.759999999999991,231.2225,233.73,229.26,4.469999999999999,4.469999999999999,227.9425,231.31,225.81,5.5,5.5,230.4125,233.32,228.59,4.72999999999999,4.359999999999985,1256716,1394948,1133054,261894,-252481
2019-02-17,237.59,247.1,233.36,13.73999999999998,13.73999999999998,241.846,251.57,234.77,16.799999999999983,14.889999999999986,236.228,245.12,232.61,12.509999999999991,12.509999999999991,240.858,250.94,234.63,16.310000000000002,13.090000000000003,2360663,3334050,1398782,1935268,1478136
2019-02-24,248.776,250.68,246.3,4.3799999999999955,4.3799999999999955,250.762,252.2,249.31,2.8899999999999864,2.8899999999999864,246.486,248.63,245.03,3.5999999999999943,-0.37999999999999545,249.06,250.41,247.13,3.280000000000001,0.09000000000000341,1579996,1943127,1306854,636273,140550
