Date,GCO_Open_average,GCO_Open_max,GCO_Open_min,GCO_Open_volatility,GCO_Open_change,GCO_High_average,GCO_High_max,GCO_High_min,GCO_High_volatility,GCO_High_change,GCO_Low_average,GCO_Low_max,GCO_Low_min,GCO_Low_volatility,GCO_Low_change,GCO_Close_average,GCO_Close_max,GCO_Close_min,GCO_Close_volatility,GCO_Close_change,GCO_Volume_average,GCO_Volume_max,GCO_Volume_min,GCO_Volume_volatility,GCO_Volume_change
2018-01-14,35.35,36.5,34.35,2.1499999999999986,0.8999999999999986,36.216,37.05,35.58,1.4699999999999989,1.3999999999999986,34.62,36.0,33.65,2.3500000000000014,2.3500000000000014,35.53,36.9,34.15,2.75,2.75,421374,581327,329944,251383,-33636
2018-01-21,36.72,37.05,36.2,0.8499999999999943,-0.10000000000000142,36.839999999999996,37.05,36.4,0.6499999999999986,-0.04999999999999716,35.73,36.5,35.05,1.4500000000000028,1.4500000000000028,36.42,36.85,36.0,0.8500000000000014,0.3500000000000014,327073,423229,229574,193655,-185156
2018-01-28,34.63,36.2,32.75,3.450000000000003,-3.450000000000003,35.148,36.55,34.15,2.3999999999999986,-2.3999999999999986,33.79,35.35,32.4,2.950000000000003,-2.950000000000003,34.07,35.5,32.5,3.0,-3.0,332757,375279,264098,111181,89878
2018-02-04,34.32,35.75,32.0,3.75,3.1000000000000014,35.32,35.9,34.4,1.5,0.7000000000000028,33.26,34.1,32.0,2.1000000000000014,1.6000000000000014,34.71,35.75,34.1,1.6499999999999986,0.6999999999999957,354474,407828,290503,117325,-111318
2018-02-11,36.55,38.5,34.65,3.8500000000000014,3.3999999999999986,38.075,39.4,35.2,4.199999999999996,4.199999999999996,35.8875,37.7,34.1,3.6000000000000014,3.6000000000000014,37.2625,38.3,34.4,3.8999999999999986,3.75,440397,751884,309079,442805,69786
2018-02-18,38.24,39.0,37.7,1.2999999999999972,1.25,39.21,40.05,38.7,1.3499999999999943,1.3499999999999943,37.754,38.45,36.85,1.6000000000000014,1.6000000000000014,38.45,39.7,37.5,2.200000000000003,2.200000000000003,318316,463229,242233,220996,-177409
2018-02-25,39.33,40.25,38.25,2.0,-1.0499999999999972,40.66,42.8,39.8,3.0,-2.3499999999999943,38.484,39.3,37.5,1.7999999999999972,-0.3499999999999943,39.45,40.0,38.85,1.1499999999999986,0.3999999999999986,376393,596492,250464,346028,-346028
2018-03-04,40.03,40.5,39.1,1.3999999999999986,-0.04999999999999716,40.839999999999996,41.25,40.3,0.9500000000000028,0.14999999999999858,39.23,39.85,38.55,1.3000000000000043,0.30000000000000426,40.04,40.9,38.8,2.1000000000000014,-0.5499999999999972,297099,348046,225896,122150,87754
2018-03-11,39.73,40.65,38.9,1.75,-0.7000000000000028,40.764,41.3,40.15,1.1499999999999986,-0.3999999999999986,38.54,40.15,36.6,3.549999999999997,-1.5499999999999972,39.73,40.5,38.95,1.5499999999999972,-1.25,603366,798595,393540,405055,143636
2018-03-18,39.11,39.5,38.7,0.7999999999999972,0.0,39.9,40.55,38.9,1.6499999999999986,-0.25,38.43,39.5,37.95,1.5499999999999972,-0.19999999999999574,39.11,39.95,38.1,1.8500000000000014,0.10000000000000142,310340,417624,237909,179715,-40261
