Date,Vanguard Russell 3000_Open_average,Vanguard Russell 3000_Open_max,Vanguard Russell 3000_Open_min,Vanguard Russell 3000_Open_volatility,Vanguard Russell 3000_Open_change,Vanguard Russell 3000_High_average,Vanguard Russell 3000_High_max,Vanguard Russell 3000_High_min,Vanguard Russell 3000_High_volatility,Vanguard Russell 3000_High_change,Vanguard Russell 3000_Low_average,Vanguard Russell 3000_Low_max,Vanguard Russell 3000_Low_min,Vanguard Russell 3000_Low_volatility,Vanguard Russell 3000_Low_change,Vanguard Russell 3000_Close_average,Vanguard Russell 3000_Close_max,Vanguard Russell 3000_Close_min,Vanguard Russell 3000_Close_volatility,Vanguard Russell 3000_Close_change
2018-04-29,123.17,123.17,123.17,0.0,0.0,123.36,123.36,123.36,0.0,0.0,122.8,122.8,122.8,0.0,0.0,123.01,123.01,123.01,0.0,0.0
2018-05-06,126.09,126.09,126.09,0.0,0.0,126.09,126.09,126.09,0.0,0.0,125.49,125.49,125.49,0.0,0.0,125.58,125.58,125.58,0.0,0.0
2018-05-13,126.13,126.13,126.13,0.0,0.0,126.28,126.28,126.28,0.0,0.0,125.97,125.97,125.97,0.0,0.0,126.0,126.0,126.0,0.0,0.0
2018-05-20,125.88,125.88,125.88,0.0,0.0,125.88,125.88,125.88,0.0,0.0,125.42,125.42,125.42,0.0,0.0,125.42,125.42,125.42,0.0,0.0
2018-05-27,126.9,126.9,126.9,0.0,0.0,127.01,127.01,127.01,0.0,0.0,126.76,126.76,126.76,0.0,0.0,126.98,126.98,126.98,0.0,0.0
2018-06-03,128.86,128.86,128.86,0.0,0.0,129.0,129.0,129.0,0.0,0.0,128.8,128.8,128.8,0.0,0.0,128.91,128.91,128.91,0.0,0.0
2018-06-10,128.04,128.04,128.04,0.0,0.0,128.59,128.59,128.59,0.0,0.0,128.0,128.0,128.0,0.0,0.0,128.59,128.59,128.59,0.0,0.0
2018-06-17,127.03,127.03,127.03,0.0,0.0,127.03,127.03,127.03,0.0,0.0,125.46,125.46,125.46,0.0,0.0,125.93,125.93,125.93,0.0,0.0
2018-06-24,124.79,124.79,124.79,0.0,0.0,125.35,125.35,125.35,0.0,0.0,124.51,124.51,124.51,0.0,0.0,125.35,125.35,125.35,0.0,0.0
2018-07-01,127.92,127.92,127.92,0.0,0.0,128.52,128.52,128.52,0.0,0.0,127.92,127.92,127.92,0.0,0.0,128.49,128.49,128.49,0.0,0.0
2018-07-08,129.32,129.32,129.32,0.0,0.0,129.32,129.32,129.32,0.0,0.0,128.89,128.89,128.89,0.0,0.0,128.89,128.89,128.89,0.0,0.0
2018-07-15,129.05,129.05,129.05,0.0,0.0,129.57,129.57,129.57,0.0,0.0,129.05,129.05,129.05,0.0,0.0,129.41,129.41,129.41,0.0,0.0
2018-07-22,129.32,129.32,129.32,0.0,0.0,129.33,129.33,129.33,0.0,0.0,128.68,128.68,128.68,0.0,0.0,128.68,128.68,128.68,0.0,0.0
2018-07-29,130.71,130.71,130.71,0.0,0.0,131.21,131.21,131.21,0.0,0.0,130.52,130.52,130.52,0.0,0.0,131.1,131.1,131.1,0.0,0.0
2018-08-05,130.77,130.77,130.77,0.0,0.0,130.9,130.9,130.9,0.0,0.0,130.03,130.03,130.03,0.0,0.0,130.03,130.03,130.03,0.0,0.0
2018-08-12,131.45,131.45,131.45,0.0,0.0,131.79,131.79,131.79,0.0,0.0,131.34,131.34,131.34,0.0,0.0,131.74,131.74,131.74,0.0,0.0
2018-08-19,133.17,133.17,133.17,0.0,0.0,133.76,133.76,133.76,0.0,0.0,133.17,133.17,133.17,0.0,0.0,133.76,133.76,133.76,0.0,0.0
2018-08-26,133.88,133.88,133.88,0.0,0.0,133.91,133.91,133.91,0.0,0.0,133.73,133.73,133.73,0.0,0.0,133.74,133.74,133.74,0.0,0.0
2018-09-02,133.17,133.17,133.17,0.0,0.0,133.17,133.17,133.17,0.0,0.0,132.84,132.84,132.84,0.0,0.0,132.9,132.9,132.9,0.0,0.0
2018-09-09,134.33,134.33,134.33,0.0,0.0,134.33,134.33,134.33,0.0,0.0,133.53,133.53,133.53,0.0,0.0,133.71,133.71,133.71,0.0,0.0
2018-09-16,134.56,134.56,134.56,0.0,0.0,134.66,134.66,134.66,0.0,0.0,134.18,134.18,134.18,0.0,0.0,134.47,134.47,134.47,0.0,0.0
2018-09-23,135.06,135.06,135.06,0.0,0.0,135.06,135.06,135.06,0.0,0.0,133.95,133.95,133.95,0.0,0.0,133.99,133.99,133.99,0.0,0.0
2018-09-30,131.42,131.42,131.42,0.0,0.0,131.91,131.91,131.91,0.0,0.0,130.74,130.74,130.74,0.0,0.0,131.74,131.74,131.74,0.0,0.0
2018-10-07,126.1,126.1,126.1,0.0,0.0,126.69,126.69,126.69,0.0,0.0,125.63,125.63,125.63,0.0,0.0,126.2,126.2,126.2,0.0,0.0
2018-10-14,126.67,126.67,126.67,0.0,0.0,126.67,126.67,126.67,0.0,0.0,125.83,125.83,125.83,0.0,0.0,125.83,125.83,125.83,0.0,0.0
2018-10-21,122.88,122.88,122.88,0.0,0.0,123.46,123.46,123.46,0.0,0.0,118.87,118.87,118.87,0.0,0.0,120.48,120.48,120.48,0.0,0.0
2018-10-28,124.88,124.88,124.88,0.0,0.0,125.22,125.22,125.22,0.0,0.0,124.31,124.31,124.31,0.0,0.0,125.05,125.05,125.05,0.0,0.0
2018-11-04,126.39,126.39,126.39,0.0,0.0,126.39,126.39,126.39,0.0,0.0,124.77,124.77,124.77,0.0,0.0,125.11,125.11,125.11,0.0,0.0
2018-11-11,124.86,124.86,124.86,0.0,0.0,124.86,124.86,124.86,0.0,0.0,122.52,122.52,122.52,0.0,0.0,122.92,122.92,122.92,0.0,0.0
2018-11-18,122.18,122.18,122.18,0.0,0.0,122.39,122.39,122.39,0.0,0.0,121.87,121.87,121.87,0.0,0.0,122.37,122.37,122.37,0.0,0.0
2018-11-25,128.22,128.22,128.22,0.0,0.0,128.35,128.35,128.35,0.0,0.0,126.81,126.81,126.81,0.0,0.0,127.6,127.6,127.6,0.0,0.0
2018-12-02,120.46,120.46,120.46,0.0,0.0,120.8,120.8,120.8,0.0,0.0,118.46,118.46,118.46,0.0,0.0,120.59,120.59,120.59,0.0,0.0
2018-12-09,117.82,117.82,117.82,0.0,0.0,117.82,117.82,117.82,0.0,0.0,114.98,114.98,114.98,0.0,0.0,115.67,115.67,115.67,0.0,0.0
2018-12-16,108.78,108.78,108.78,0.0,0.0,108.97,108.97,108.97,0.0,0.0,106.85,106.85,106.85,0.0,0.0,106.85,106.85,106.85,0.0,0.0
2018-12-23,113.9,113.9,113.9,0.0,0.0,114.06,114.06,114.06,0.0,0.0,113.04,113.04,113.04,0.0,0.0,113.93,113.93,113.93,0.0,0.0
2018-12-30,115.26,115.26,115.26,0.0,0.0,116.72,116.72,116.72,0.0,0.0,115.23,115.23,115.23,0.0,0.0,116.19,116.19,116.19,0.0,0.0
2019-01-06,117.78,117.78,117.78,0.0,0.0,118.23,118.23,118.23,0.0,0.0,117.64,117.64,117.64,0.0,0.0,117.91,117.91,117.91,0.0,0.0
2019-01-13,121.23,121.23,121.23,0.0,0.0,122.22,122.22,122.22,0.0,0.0,120.98,120.98,120.98,0.0,0.0,121.82,121.82,121.82,0.0,0.0
2019-01-20,120.72,120.72,120.72,0.0,0.0,120.95,120.95,120.95,0.0,0.0,120.32,120.32,120.32,0.0,0.0,120.94,120.94,120.94,0.0,0.0
2019-01-27,123.94,123.94,123.94,0.0,0.0,124.54,124.54,124.54,0.0,0.0,123.6,123.6,123.6,0.0,0.0,124.53,124.53,124.53,0.0,0.0
2019-02-03,124.32,124.32,124.32,0.0,0.0,124.37,124.37,124.37,0.0,0.0,124.07,124.07,124.07,0.0,0.0,124.33,124.33,124.33,0.0,0.0
2019-02-10,126.88,126.88,126.88,0.0,0.0,127.31,127.31,127.31,0.0,0.0,126.83,126.83,126.83,0.0,0.0,127.31,127.31,127.31,0.0,0.0
2019-02-17,129.04,129.04,129.04,0.0,0.0,129.29,129.29,129.29,0.0,0.0,128.47,128.47,128.47,0.0,0.0,128.47,128.47,128.47,0.0,0.0
2019-02-24,129.28,129.28,129.28,0.0,0.0,129.4,129.4,129.4,0.0,0.0,127.49,127.49,127.49,0.0,0.0,128.01,128.01,128.01,0.0,0.0
2019-03-03,126.35,126.35,126.35,0.0,0.0,127.62,127.62,127.62,0.0,0.0,126.11,126.11,126.11,0.0,0.0,127.62,127.62,127.62,0.0,0.0
2019-03-10,129.63,129.63,129.63,0.0,0.0,130.03,130.03,130.03,0.0,0.0,129.58,129.58,129.58,0.0,0.0,129.92,129.92,129.92,0.0,0.0
2019-03-17,127.52,127.52,127.52,0.0,0.0,128.09,128.09,128.09,0.0,0.0,127.03,127.03,127.03,0.0,0.0,127.73,127.73,127.73,0.0,0.0
2019-03-24,130.22,130.22,130.22,0.0,0.0,130.94,130.94,130.94,0.0,0.0,130.22,130.22,130.22,0.0,0.0,130.74,130.74,130.74,0.0,0.0
2019-03-31,131.89,131.89,131.89,0.0,0.0,132.3,132.3,132.3,0.0,0.0,131.84,131.84,131.84,0.0,0.0,132.3,132.3,132.3,0.0,0.0
2019-04-07,133.19,133.19,133.19,0.0,0.0,133.19,133.19,133.19,0.0,0.0,132.54,132.54,132.54,0.0,0.0,132.85,132.85,132.85,0.0,0.0
2019-04-14,132.39,132.39,132.39,0.0,0.0,132.66,132.66,132.66,0.0,0.0,132.27,132.27,132.27,0.0,0.0,132.56,132.56,132.56,0.0,0.0
2019-04-21,134.46,134.46,134.46,0.0,0.0,134.7,134.7,134.7,0.0,0.0,134.46,134.46,134.46,0.0,0.0,134.56,134.56,134.56,0.0,0.0
2019-04-28,132.45,132.45,132.45,0.0,0.0,134.37,134.37,134.37,0.0,0.0,132.45,132.45,132.45,0.0,0.0,134.37,134.37,134.37,0.0,0.0
2019-05-05,129.69,129.69,129.69,0.0,0.0,129.69,129.69,129.69,0.0,0.0,128.29,128.29,128.29,0.0,0.0,128.75,128.75,128.75,0.0,0.0
2019-05-12,129.93,129.93,129.93,0.0,0.0,130.41,130.41,130.41,0.0,0.0,129.65,129.65,129.65,0.0,0.0,129.84,129.84,129.84,0.0,0.0
2019-05-19,129.59,129.59,129.59,0.0,0.0,129.59,129.59,129.59,0.0,0.0,129.25,129.25,129.25,0.0,0.0,129.41,129.41,129.41,0.0,0.0
2019-05-26,126.0,126.0,126.0,0.0,0.0,126.27,126.27,126.27,0.0,0.0,125.38,125.38,125.38,0.0,0.0,125.47,125.47,125.47,0.0,0.0
2019-06-02,131.99,131.99,131.99,0.0,0.0,132.83,132.83,132.83,0.0,0.0,131.96,131.96,131.96,0.0,0.0,131.96,131.96,131.96,0.0,0.0
2019-06-09,132.39,132.39,132.39,0.0,0.0,132.6,132.6,132.6,0.0,0.0,132.25,132.25,132.25,0.0,0.0,132.43,132.43,132.43,0.0,0.0
2019-06-16,134.46,134.46,134.46,0.0,0.0,134.46,134.46,134.46,0.0,0.0,134.2,134.2,134.2,0.0,0.0,134.26,134.26,134.26,0.0,0.0
2019-06-23,135.73,135.73,135.73,0.0,0.0,135.73,135.73,135.73,0.0,0.0,134.57,134.57,134.57,0.0,0.0,134.97,134.97,134.97,0.0,0.0
2019-06-30,135.93,135.93,135.93,0.0,0.0,135.93,135.93,135.93,0.0,0.0,135.4,135.4,135.4,0.0,0.0,135.6,135.6,135.6,0.0,0.0
2019-07-07,137.6,137.6,137.6,0.0,0.0,137.6,137.6,137.6,0.0,0.0,137.06,137.06,137.06,0.0,0.0,137.24,137.24,137.24,0.0,0.0
2019-07-14,136.19,136.19,136.19,0.0,0.0,136.19,136.19,136.19,0.0,0.0,135.75,135.75,135.75,0.0,0.0,135.95,135.95,135.95,0.0,0.0
2019-07-21,138.1,138.1,138.1,0.0,0.0,138.1,138.1,138.1,0.0,0.0,137.48,137.48,137.48,0.0,0.0,137.72,137.72,137.72,0.0,0.0
2019-07-28,131.53,131.53,131.53,0.0,0.0,131.53,131.53,131.53,0.0,0.0,129.1,129.1,129.1,0.0,0.0,129.8,129.8,129.8,0.0,0.0
2019-08-04,132.21,132.21,132.21,0.0,0.0,132.33,132.33,132.33,0.0,0.0,131.0,131.0,131.0,0.0,0.0,131.44,131.44,131.44,0.0,0.0
2019-08-11,133.21,133.21,133.21,0.0,0.0,133.4,133.4,133.4,0.0,0.0,132.98,132.98,132.98,0.0,0.0,133.18,133.18,133.18,0.0,0.0
2019-08-18,130.72,130.72,130.72,0.0,0.0,130.98,130.98,130.98,0.0,0.0,130.24,130.24,130.24,0.0,0.0,130.89,130.89,130.89,0.0,0.0
2019-08-25,133.67,133.67,133.67,0.0,0.0,133.8,133.8,133.8,0.0,0.0,132.81,132.81,132.81,0.0,0.0,133.22,133.22,133.22,0.0,0.0
2019-09-01,135.91,135.91,135.91,0.0,0.0,135.91,135.91,135.91,0.0,0.0,135.25,135.25,135.25,0.0,0.0,135.56,135.56,135.56,0.0,0.0
2019-09-08,136.87,136.87,136.87,0.0,0.0,136.94,136.94,136.94,0.0,0.0,136.58,136.58,136.58,0.0,0.0,136.85,136.85,136.85,0.0,0.0
2019-09-15,136.37,136.37,136.37,0.0,0.0,136.84,136.84,136.84,0.0,0.0,136.35,136.35,136.35,0.0,0.0,136.51,136.51,136.51,0.0,0.0
2019-09-22,134.59,134.59,134.59,0.0,0.0,135.24,135.24,135.24,0.0,0.0,134.59,134.59,134.59,0.0,0.0,135.18,135.18,135.18,0.0,0.0
2019-09-29,133.36,133.36,133.36,0.0,0.0,134.08,134.08,134.08,0.0,0.0,133.21,133.21,133.21,0.0,0.0,133.3,133.3,133.3,0.0,0.0
2019-10-06,134.64,134.64,134.64,0.0,0.0,134.64,134.64,134.64,0.0,0.0,134.5,134.5,134.5,0.0,0.0,134.54,134.54,134.54,0.0,0.0
2019-10-13,136.17,136.17,136.17,0.0,0.0,136.41,136.41,136.41,0.0,0.0,136.01,136.01,136.01,0.0,0.0,136.41,136.41,136.41,0.0,0.0
2019-10-20,137.75,137.75,137.75,0.0,0.0,138.15,138.15,138.15,0.0,0.0,137.75,137.75,137.75,0.0,0.0,138.0,138.0,138.0,0.0,0.0
2019-10-27,140.08,140.08,140.08,0.0,0.0,140.08,140.08,140.08,0.0,0.0,139.64,139.64,139.64,0.0,0.0,139.76,139.76,139.76,0.0,0.0
2019-11-03,139.91,139.91,139.91,0.0,0.0,140.3,140.3,140.3,0.0,0.0,139.91,139.91,139.91,0.0,0.0,140.21,140.21,140.21,0.0,0.0
2019-11-10,141.92,141.92,141.92,0.0,0.0,141.92,141.92,141.92,0.0,0.0,141.44,141.44,141.44,0.0,0.0,141.81,141.81,141.81,0.0,0.0
2019-11-17,141.84,141.84,141.84,0.0,0.0,142.57,142.57,142.57,0.0,0.0,141.84,141.84,141.84,0.0,0.0,142.57,142.57,142.57,0.0,0.0
2019-11-24,143.17,143.17,143.17,0.0,0.0,143.17,143.17,143.17,0.0,0.0,141.78,141.78,141.78,0.0,0.0,141.78,141.78,141.78,0.0,0.0
2019-12-01,143.42,143.42,143.42,0.0,0.0,143.43,143.43,143.43,0.0,0.0,142.88,142.88,142.88,0.0,0.0,142.88,142.88,142.88,0.0,0.0
2019-12-08,144.45,144.45,144.45,0.0,0.0,144.99,144.99,144.99,0.0,0.0,144.45,144.45,144.45,0.0,0.0,144.68,144.68,144.68,0.0,0.0
2019-12-15,146.2,146.2,146.2,0.0,0.0,146.58,146.58,146.58,0.0,0.0,146.2,146.2,146.2,0.0,0.0,146.22,146.22,146.22,0.0,0.0
2019-12-22,146.92,146.92,146.92,0.0,0.0,146.92,146.92,146.92,0.0,0.0,145.8,145.8,145.8,0.0,0.0,146.0,146.0,146.0,0.0,0.0
2019-12-29,145.82,145.82,145.82,0.0,0.0,147.11,147.11,147.11,0.0,0.0,145.82,145.82,145.82,0.0,0.0,146.76,146.76,146.76,0.0,0.0
