Date,KGC_stock_Open_average,KGC_stock_Open_max,KGC_stock_Open_min,KGC_stock_Open_volatility,KGC_stock_Open_change,KGC_stock_High_average,KGC_stock_High_max,KGC_stock_High_min,KGC_stock_High_volatility,KGC_stock_High_change,KGC_stock_Low_average,KGC_stock_Low_max,KGC_stock_Low_min,KGC_stock_Low_volatility,KGC_stock_Low_change,KGC_stock_Close_average,KGC_stock_Close_max,KGC_stock_Close_min,KGC_stock_Close_volatility,KGC_stock_Close_change,KGC_stock_Volume_average,KGC_stock_Volume_max,KGC_stock_Volume_min,KGC_stock_Volume_volatility,KGC_stock_Volume_change
2018-01-14,4.3825,4.5,4.25,0.25,-0.25,4.4225,4.55,4.28,0.2699999999999996,-0.2699999999999996,4.282500000000001,4.37,4.19,0.17999999999999972,-0.17999999999999972,4.32,4.46,4.2,0.2599999999999998,-0.2599999999999998,15703521,27706624,5882623,21824001,-15499341
2018-01-21,4.468,4.69,4.25,0.4400000000000004,0.23000000000000043,4.572,4.78,4.33,0.4500000000000002,0.21999999999999975,4.368,4.52,4.2,0.3199999999999994,0.2599999999999998,4.486,4.61,4.32,0.29000000000000004,0.17999999999999972,12317491,20684902,6236210,14448692,-1982713
2018-01-28,4.33,4.45,4.22,0.23000000000000043,-0.23000000000000043,4.386,4.51,4.27,0.2400000000000002,-0.2400000000000002,4.228,4.31,4.08,0.22999999999999954,-0.22999999999999954,4.27,4.34,4.1,0.2400000000000002,-0.22000000000000064,8432013,10276889,6975798,3301091,1193588
2018-02-04,3.99,4.08,3.95,0.1299999999999999,-0.1299999999999999,4.064,4.14,3.96,0.17999999999999972,-0.17999999999999972,3.906,4.02,3.77,0.24999999999999956,-0.24999999999999956,3.972,4.09,3.88,0.20999999999999996,-0.20999999999999996,11631765,13217818,9663912,3553906,2512655
2018-02-11,3.994,4.2,3.88,0.3200000000000003,0.08000000000000007,4.114,4.3,3.98,0.31999999999999984,-0.03999999999999959,3.884,3.91,3.84,0.07000000000000028,0.029999999999999805,4.024,4.27,3.93,0.3399999999999994,-0.06000000000000005,14216525,23450216,6411542,17038674,968952
2018-02-18,3.7625,3.89,3.62,0.27,-0.27,3.7925,3.94,3.65,0.29000000000000004,-0.29000000000000004,3.67,3.78,3.58,0.19999999999999973,-0.19999999999999973,3.6799999999999997,3.79,3.59,0.20000000000000018,-0.20000000000000018,11204432,14751113,7779251,6971862,-6056979
2018-02-25,3.602,3.71,3.54,0.16999999999999993,0.10000000000000009,3.67,3.74,3.61,0.13000000000000034,0.050000000000000266,3.546,3.61,3.48,0.1299999999999999,0.020000000000000018,3.612,3.66,3.57,0.0900000000000003,0.03000000000000025,9080779,10810748,8032977,2777771,215570
2018-03-04,3.656,3.7,3.61,0.0900000000000003,-0.03000000000000025,3.686,3.75,3.63,0.1200000000000001,-0.020000000000000018,3.586,3.66,3.54,0.1200000000000001,-0.029999999999999805,3.632,3.72,3.57,0.15000000000000036,-0.050000000000000266,8272837,10684326,6378246,4306080,2578355
2018-03-11,3.614,3.65,3.53,0.1200000000000001,0.11000000000000032,3.662,3.7,3.6,0.10000000000000009,0.08999999999999986,3.57,3.6,3.51,0.0900000000000003,0.07000000000000028,3.62,3.65,3.59,0.06000000000000005,0.03000000000000025,9870644,17125136,7021691,10103445,7949417
2018-03-18,3.668,3.7,3.64,0.06000000000000005,0.06000000000000005,3.742,3.89,3.67,0.2200000000000002,0.20999999999999996,3.618,3.69,3.57,0.1200000000000001,0.08999999999999986,3.686,3.84,3.6,0.23999999999999977,0.17999999999999972,10932481,15645174,6879515,8765659,4615432
