Date,SIVB_Open_average,SIVB_Open_max,SIVB_Open_min,SIVB_Open_volatility,SIVB_Open_change,SIVB_High_average,SIVB_High_max,SIVB_High_min,SIVB_High_volatility,SIVB_High_change,SIVB_Low_average,SIVB_Low_max,SIVB_Low_min,SIVB_Low_volatility,SIVB_Low_change,SIVB_Close_average,SIVB_Close_max,SIVB_Close_min,SIVB_Close_volatility,SIVB_Close_change,SIVB_Volume_average,SIVB_Volume_max,SIVB_Volume_min,SIVB_Volume_volatility,SIVB_Volume_change
2018-01-14,254.782,256.78,253.61,3.169999999999959,1.7699999999999818,257.072,259.45,254.91,4.539999999999992,2.2099999999999795,252.412,255.44,249.73,5.710000000000008,5.319999999999993,255.196,259.35,251.7,7.650000000000034,7.650000000000034,341323,418769,269975,148794,-108319
2018-01-21,258.412,262.79,250.0,12.79000000000002,-1.1499999999999773,261.734,263.09,258.99,4.099999999999966,-1.9399999999999977,254.762,258.72,249.82,8.900000000000034,-7.230000000000018,258.256,261.34,250.26,11.079999999999984,-11.079999999999984,498235,755015,399869,355146,-24929
2018-01-28,247.93200000000002,254.0,244.68,9.319999999999993,-2.9099999999999966,253.314,256.93,248.74,8.189999999999998,-3.829999999999984,242.994,247.87,232.1,15.77000000000001,-13.900000000000006,246.366,253.38,235.78,17.599999999999994,-11.240000000000009,409776,466972,352603,114369,10804
2018-02-04,237.974,242.95,231.85,11.099999999999994,5.939999999999998,244.004,247.1,240.23,6.8700000000000045,-1.589999999999975,231.38,240.13,226.61,13.519999999999982,9.849999999999994,237.90800000000002,243.43,227.08,16.349999999999994,-3.569999999999993,583616,944019,329011,615008,-426920
2018-02-11,243.2525,250.27,237.37,12.900000000000006,9.710000000000008,249.56,254.38,242.0,12.379999999999995,10.360000000000014,238.60750000000002,244.96,232.41,12.550000000000011,2.9399999999999977,246.155,248.87,239.45,9.420000000000016,9.360000000000014,407879,482568,370669,111899,11789
2018-02-18,249.32,254.57,244.68,9.889999999999986,1.1799999999999784,252.374,254.84,248.25,6.590000000000003,-0.710000000000008,245.884,250.01,243.0,7.009999999999991,0.4399999999999977,249.118,252.57,243.82,8.75,2.3000000000000114,318527,372192,237020,135172,-66160
2018-02-25,249.982,253.45,247.49,5.9599999999999795,3.049999999999983,257.058,261.86,254.32,7.5400000000000205,7.5400000000000205,247.598,248.97,244.85,4.1200000000000045,1.490000000000009,252.562,260.12,247.67,12.450000000000017,12.450000000000017,423159,502659,319983,182676,102567
2018-03-04,265.748,269.0,261.65,7.350000000000023,7.350000000000023,269.314,271.79,266.23,5.560000000000002,5.25,262.032,266.34,257.15,9.189999999999998,8.180000000000007,267.18,270.72,265.16,5.560000000000002,1.3700000000000045,509920,901882,299091,602791,384959
2018-03-11,263.842,268.0,261.19,6.810000000000002,-2.490000000000009,266.01,268.97,262.73,6.240000000000009,0.7700000000000387,258.962,260.49,258.13,2.3600000000000136,-2.230000000000018,261.176,263.8,259.53,4.270000000000039,-1.6000000000000227,2722407,11017295,591657,10425638,-75109
2018-03-18,257.322,265.53,244.82,20.70999999999998,-18.50999999999999,260.208,268.73,249.93,18.80000000000001,-15.230000000000018,250.934,261.63,238.5,23.129999999999995,-17.75,253.864,265.04,239.55,25.49000000000001,-15.119999999999976,651874,813269,514033,299236,24419
2018-03-25,241.7225,249.92,238.1,11.819999999999993,-9.919999999999987,243.7475,250.93,239.93,11.0,-9.990000000000009,233.33,237.44,227.78,9.659999999999997,-9.659999999999997,237.1125,240.01,233.42,6.590000000000003,-5.7900000000000205,790099,1027003,622057,404946,171600
2018-04-01,237.398,242.41,231.14,11.27000000000001,2.710000000000008,242.054,244.98,238.65,6.329999999999984,4.6699999999999875,234.48,240.29,231.01,9.280000000000001,5.260000000000019,238.55,242.28,236.06,6.219999999999999,0.6200000000000045,540720,707447,422478,284969,-114036
2018-04-08,246.848,253.9,241.8,12.099999999999994,7.7099999999999795,250.136,253.9,245.76,8.140000000000015,5.389999999999986,243.258,245.46,239.66,5.800000000000011,5.800000000000011,246.682,250.56,243.59,6.969999999999999,0.9099999999999966,457789,659974,288234,371740,-371740
2018-04-15,247.744,252.15,241.3,10.849999999999994,2.950000000000017,251.386,255.83,247.0,8.830000000000013,6.630000000000024,245.162,250.24,241.3,8.939999999999998,6.560000000000002,248.306,254.23,242.72,11.509999999999991,9.619999999999976,469100,587141,304320,282821,-96466
2018-04-22,275.844,305.92,257.24,48.68000000000001,48.68000000000001,279.292,306.94,259.84,47.10000000000002,44.129999999999995,272.13,299.61,253.21,46.400000000000006,46.400000000000006,275.556,305.61,257.37,48.24000000000001,42.0,957241,2129453,484330,1645123,242210
2018-04-29,302.07,306.0,295.0,11.0,11.0,308.514,309.48,306.09,3.390000000000043,1.1100000000000136,297.958,303.1,294.23,8.870000000000005,8.379999999999995,305.618,307.32,303.48,3.839999999999975,1.8600000000000136,638200,846622,363839,482783,-468413
