Date,Gold_Open_average,Gold_Open_max,Gold_Open_volatility,Gold_Open_change,Gold_High_average,Gold_High_max,Gold_High_volatility,Gold_High_change,Gold_Low_average,Gold_Low_max,Gold_Low_volatility,Gold_Low_change,Gold_Close_average,Gold_Close_max,Gold_Close_volatility,Gold_Close_change,Gold_Volume_average,Gold_Volume_max,Gold_Volume_volatility,Gold_Volume_change
2018-03-11,1316.76,1325.3,15.899999999999864,-15.899999999999864,1318.6399999999999,1325.3,15.200000000000045,-8.399999999999864,1316.34,1325.3,18.0,-18.0,1403.16,1410.4,15.100000000000136,-9.700000000000045,35,101,95,-7
2018-03-18,1328.36,1348.5,37.40000000000009,37.40000000000009,1333.48,1352.2,41.100000000000136,41.100000000000136,1327.68,1345.1,34.0,34.0,1417.2,1440.0,44.799999999999955,44.799999999999955,11,34,33,6
2018-03-25,1334.25,1345.0,21.0,-14.0,1339.675,1346.4,19.300000000000182,3.2000000000000455,1327.45,1341.0,19.299999999999955,-16.299999999999955,1416.125,1426.8,21.799999999999955,-2.0,16382,59284,59272,637
2018-04-01,1333.04,1340.4,13.900000000000091,-7.400000000000091,1338.6,1347.3,14.299999999999955,-4.0,1325.74,1331.6,12.599999999999909,-1.5,1414.96,1418.7,11.600000000000136,3.099999999999909,463,718,460,-412
2018-04-08,1361.06,1442.0,106.79999999999995,5.7999999999999545,1365.86,1442.0,101.0,7.7999999999999545,1357.3,1442.0,109.0,8.0,1428.08,1439.0,18.59999999999991,5.099999999999909,53,105,104,-45
2018-04-15,1343.32,1348.6,14.599999999999909,-14.0,1347.06,1355.2,20.799999999999955,-13.699999999999818,1336.58,1343.5,20.0,-15.5,1421.76,1432.5,29.5,-25.299999999999955,243,409,364,-341
2018-04-22,1318.2,1326.4,16.800000000000182,-16.800000000000182,1321.5,1331.7,18.40000000000009,-18.40000000000009,1316.86,1326.2,16.600000000000136,-16.600000000000136,1402.34,1412.1,15.099999999999909,-14.0,198,622,608,21
2018-04-29,1311.24,1313.2,4.2000000000000455,-2.6000000000001364,1311.8,1313.8,4.5,-1.2999999999999545,1308.14,1312.7,9.299999999999955,6.7999999999999545,1389.6000000000001,1393.7,9.400000000000091,7.7999999999999545,19,39,35,-24
2018-05-06,1329.44,1386.0,75.90000000000009,9.800000000000182,1330.6200000000001,1386.0,75.79999999999995,9.700000000000045,1328.72,1386.0,77.5,9.400000000000091,1396.44,1401.1,9.099999999999909,4.100000000000136,70,337,336,-333
2018-05-13,1291.88,1304.6,19.399999999999864,-17.199999999999818,1294.34,1304.7,15.100000000000136,-12.600000000000136,1287.8,1290.7,5.5,-2.8999999999998636,1369.56,1370.8,2.2000000000000455,0.900000000000091,18,52,50,44
2018-05-20,1297.7,1303.7,14.400000000000091,6.7000000000000455,1297.9333333333334,1303.7,14.400000000000091,8.0,1296.4666666666667,1303.7,14.400000000000091,3.0,1349.9833333333333,1383.1,85.5,-73.10000000000014,14,50,50,-50
2018-05-27,1298.04,1301.0,7.099999999999909,-4.7999999999999545,1301.16,1306.8,9.700000000000045,-1.6000000000001364,1293.88,1298.7,9.799999999999955,-8.700000000000045,1373.06,1376.9,7.800000000000182,-4.800000000000182,11053,50845,50768,67
2018-06-03,1296.24,1299.3,7.2000000000000455,7.2000000000000455,1300.88,1302.8,3.3999999999998636,2.2000000000000455,1294.04,1296.2,6.2999999999999545,5.2999999999999545,1374.38,1375.5,2.0,1.400000000000091,251,650,579,-286
2018-06-10,1293.42,1297.8,17.09999999999991,-17.09999999999991,1296.66,1307.7,27.0,-17.399999999999864,1286.3600000000001,1297.2,23.200000000000045,-15.700000000000045,1365.26,1380.6,31.299999999999955,-20.700000000000045,192,589,554,-118
2018-06-17,1286.66,1341.5,73.40000000000009,-8.100000000000136,1287.82,1341.5,71.29999999999995,-10.599999999999909,1283.08,1341.1,75.19999999999982,-4.0,1343.2,1349.2,10.0,-10.0,32,74,67,3
2018-06-24,1254.92,1267.2,17.299999999999955,-17.299999999999955,1255.52,1267.2,17.299999999999955,-17.299999999999955,1248.7,1257.5,17.700000000000045,-17.700000000000045,1321.8600000000001,1329.6,19.699999999999818,-19.699999999999818,111,378,367,-60
2018-07-01,1252.34,1258.2,20.100000000000136,20.100000000000136,1258.84,1262.4,8.300000000000182,8.200000000000045,1251.6,1257.7,20.700000000000045,20.700000000000045,1312.3799999999999,1329.0,70.90000000000009,6.599999999999909,17,37,37,1
2018-07-08,1247.54,1256.2,15.299999999999955,-13.5,1249.52,1256.9,13.100000000000136,-13.100000000000136,1245.1000000000001,1249.3,8.399999999999864,-6.599999999999909,1314.26,1325.1,17.09999999999991,-17.09999999999991,21,65,63,-63
2018-07-15,1241.02,1299.7,77.70000000000005,-77.70000000000005,1241.18,1299.7,77.70000000000005,-77.70000000000005,1237.0,1299.6,87.89999999999986,-77.59999999999991,1294.0,1297.3,6.399999999999864,-3.8999999999998636,37,146,145,-2
2018-07-22,1238.76,1289.5,67.0,-67.0,1239.08,1289.7,67.10000000000014,-65.79999999999995,1237.8799999999999,1289.5,71.40000000000009,-71.40000000000009,1291.3999999999999,1297.2,9.400000000000091,-3.5,12470,62239,62238,62204
2018-07-29,1241.02,1273.9,59.5,-6.0,1242.74,1273.9,59.5,-13.699999999999818,1236.28,1273.9,67.30000000000018,-6.400000000000091,1280.7,1289.9,16.200000000000045,-16.200000000000045,811,2722,2721,-2425
2018-08-05,1210.76,1214.5,7.5,-0.7999999999999545,1213.82,1216.4,9.0,-7.399999999999864,1204.5,1211.6,20.0,-16.200000000000045,1271.2,1276.9,22.700000000000045,-20.09999999999991,224,715,671,-637
2018-08-12,1182.72,1193.1,19.899999999999864,-8.299999999999955,1187.4,1197.5,17.299999999999955,-7.5,1177.58,1192.8,31.399999999999864,-8.399999999999864,1244.42,1256.0,17.200000000000045,-7.400000000000091,84,123,57,-24
2018-08-19,1207.02,1255.5,70.20000000000005,-45.200000000000045,1212.28,1255.5,65.20000000000005,-44.09999999999991,1205.1200000000001,1255.5,70.59999999999991,-50.299999999999955,1258.94,1269.8,22.799999999999955,15.899999999999864,56,154,150,150
2018-08-26,1206.4166666666667,1209.7,4.7999999999999545,-4.7999999999999545,1208.7,1217.0,11.799999999999955,-7.400000000000091,1200.9333333333334,1204.5,8.5,-1.0,1243.65,1268.2,63.299999999999955,-61.90000000000009,34,136,136,-136
2018-09-02,1197.02,1202.0,9.5,-6.2999999999999545,1197.96,1202.0,9.0,-7.5,1193.36,1198.3,8.399999999999864,3.099999999999909,1254.24,1257.5,5.5,1.400000000000091,12,26,24,-15
2018-09-09,1198.7,1205.0,14.599999999999909,9.299999999999955,1199.88,1205.0,10.0,3.400000000000091,1198.02,1205.0,14.599999999999909,9.299999999999955,1259.58,1265.1,10.099999999999909,3.599999999999909,59,152,151,131
2018-09-16,1212.3600000000001,1265.4,69.20000000000005,0.599999999999909,1212.3600000000001,1265.4,69.20000000000005,0.599999999999909,1212.14,1265.4,69.20000000000005,1.7000000000000455,1259.86,1265.6,10.099999999999909,1.699999999999818,26,60,52,-47
2018-09-23,1204.86,1254.9,73.20000000000005,-10.5,1207.04,1254.9,63.30000000000018,-11.200000000000045,1203.36,1254.9,74.90000000000009,-16.299999999999955,1249.78,1259.4,18.40000000000009,-13.800000000000182,121,404,403,159
2018-09-30,1232.22,1258.0,60.90000000000009,6.400000000000091,1234.86,1260.1,57.5,9.299999999999955,1230.98,1258.0,61.40000000000009,6.400000000000091,1255.8,1261.3,17.799999999999955,-17.799999999999955,31,76,74,40
2018-10-07,1215.58,1250.2,64.60000000000014,36.80000000000018,1223.56,1250.2,61.100000000000136,43.200000000000045,1214.1,1250.2,64.60000000000014,36.80000000000018,1267.84,1285.6,39.19999999999982,39.19999999999982,86,162,160,127
2018-10-14,1237.5,1285.3,60.799999999999955,-60.799999999999955,1237.5,1285.3,60.799999999999955,-60.799999999999955,1236.52,1285.3,65.70000000000005,-65.70000000000005,1283.48,1286.0,6.0,-6.0,58,165,160,-32
2018-10-21,1252.8799999999999,1291.0,66.5,-0.2999999999999545,1255.58,1291.0,66.5,-13.299999999999955,1252.8799999999999,1291.0,66.5,-0.2999999999999545,1287.72,1292.2,10.100000000000136,-10.100000000000136,19,52,51,-31
2018-10-28,1272.04,1288.5,55.200000000000045,11.0,1272.82,1288.5,55.200000000000045,7.5,1271.56,1288.4,57.40000000000009,10.900000000000091,1283.6000000000001,1293.2,24.0,7.5,28,50,40,29
2018-11-04,1239.84,1282.8,81.20000000000005,-81.20000000000005,1239.94,1282.8,81.20000000000005,-81.20000000000005,1239.8,1282.6,81.0,-81.0,1273.34,1283.8,25.899999999999864,-23.5,17,80,79,-4
2018-11-11,1211.36,1223.1,26.799999999999955,26.799999999999955,1213.78,1223.8,22.5,21.799999999999955,1211.36,1223.1,26.799999999999955,26.799999999999955,1269.42,1279.8,24.0,24.0,117,329,327,246
2018-11-18,1234.44,1272.7,50.700000000000045,-3.2999999999999545,1235.8,1272.7,50.700000000000045,-6.7999999999999545,1233.6,1272.7,50.700000000000045,0.0,1268.54,1282.9,54.90000000000009,2.2000000000000455,82,342,342,-10
2018-11-25,1242.92,1282.5,71.0,60.59999999999991,1243.26,1282.5,70.29999999999995,60.5,1241.12,1281.5,70.0,59.59999999999991,1277.8999999999999,1288.5,19.90000000000009,19.90000000000009,423,2060,2059,45
2018-12-02,1279.6,1294.0,63.0,63.0,1281.68,1294.0,52.59999999999991,52.59999999999991,1279.48,1294.0,63.59999999999991,63.59999999999991,1295.96,1301.9,10.200000000000045,2.2000000000000455,23,93,92,72
2018-12-09,1251.94,1289.9,50.600000000000136,-50.600000000000136,1253.32,1289.9,48.200000000000045,-44.0,1249.68,1289.9,55.80000000000018,-50.600000000000136,1296.36,1300.5,10.400000000000091,4.5,62,194,192,8
2018-12-16,1266.56,1308.2,60.0,12.099999999999909,1268.56,1308.2,59.200000000000045,19.5,1264.52,1305.9,60.30000000000018,14.700000000000045,1309.7,1320.1,18.5,18.5,77,268,263,-4
2018-12-23,1274.0,1278.0,8.700000000000045,5.5,1278.01,1281.3,6.75,6.75,1273.55,1277.6,8.299999999999955,6.949999999999818,1316.67,1331.4,60.65000000000009,59.450000000000045,45,80,80,50
2018-12-30,1322.78,1334.5,49.799999999999955,47.5,1322.79,1334.5,49.75,47.450000000000045,1322.17,1334.5,51.65000000000009,49.350000000000136,1326.71,1343.6,60.25,55.65000000000009,50,97,97,7
2019-01-06,1314.44,1341.5,62.09999999999991,-3.400000000000091,1316.42,1341.5,56.799999999999955,-3.400000000000091,1313.98,1339.4,60.200000000000045,-3.400000000000091,1338.6,1341.1,6.199999999999818,6.099999999999909,220,554,553,394
2019-01-13,1294.2416666666666,1339.2,57.90000000000009,-8.149999999999864,1295.075,1339.2,57.90000000000009,-9.75,1293.1083333333333,1339.0,62.84999999999991,-13.949999999999818,1319.2166666666667,1343.1,64.04999999999995,-58.450000000000045,2,7,7,-7
2019-01-20,1315.72,1348.7,67.0,65.40000000000009,1317.6,1348.7,65.40000000000009,65.40000000000009,1315.1000000000001,1348.7,70.0,65.5,1338.8,1352.9,24.200000000000045,20.700000000000045,50,149,146,-146
2019-01-27,1361.0,1368.6,17.59999999999991,9.299999999999955,1361.72,1368.6,14.199999999999818,5.899999999999864,1360.56,1368.6,17.59999999999991,7.099999999999909,1362.58,1367.9,9.200000000000045,3.5,50,200,199,-196
2019-02-03,1356.54,1361.9,10.600000000000136,-8.300000000000182,1357.74,1362.5,8.900000000000091,-8.900000000000091,1356.54,1361.9,10.600000000000136,-8.300000000000182,1358.9,1362.5,7.400000000000091,-7.400000000000091,52,168,165,30
2019-02-10,1338.3666666666668,1364.9,59.90000000000009,-32.950000000000045,1340.6166666666668,1364.9,53.100000000000136,-26.549999999999955,1336.3666666666666,1364.9,63.30000000000018,-33.25,1348.6,1365.1,40.84999999999991,-27.549999999999955,25,70,70,-1
2019-02-17,1376.3999999999999,1389.9,19.600000000000136,1.5,1379.06,1389.9,16.800000000000182,-8.0,1376.3999999999999,1389.9,19.600000000000136,1.5,1379.38,1390.8,20.399999999999864,-15.599999999999909,24,52,51,-39
2019-02-24,1358.7,1371.0,34.5,-33.59999999999991,1359.36,1371.0,31.200000000000045,-30.299999999999955,1356.8,1371.0,43.59999999999991,-42.69999999999982,1352.96,1371.2,41.600000000000136,-41.600000000000136,32,133,132,21
2019-03-03,1332.48,1342.9,15.400000000000091,6.599999999999909,1332.48,1342.9,15.400000000000091,6.599999999999909,1332.48,1342.9,15.400000000000091,6.599999999999909,1331.98,1341.8,15.0,6.5,38,142,141,7
2019-03-10,1342.3799999999999,1350.3,16.5,13.0,1342.3799999999999,1350.3,16.5,13.0,1342.3799999999999,1350.3,16.5,13.0,1343.24,1351.4,14.5,3.5,68,227,221,-76
2019-03-17,1352.6200000000001,1359.0,14.099999999999909,6.2000000000000455,1353.14,1361.0,16.09999999999991,8.200000000000045,1352.0,1358.3,13.700000000000045,5.5,1351.78,1363.9,20.40000000000009,15.200000000000045,66,139,138,138
2019-03-24,1341.82,1357.5,34.59999999999991,-26.700000000000045,1344.46,1357.5,29.40000000000009,-26.700000000000045,1339.36,1352.0,29.09999999999991,-19.90000000000009,1340.1,1356.3,26.799999999999955,-26.799999999999955,67,136,128,-19
2019-03-31,1330.72,1339.1,13.299999999999955,10.0,1331.18,1339.1,13.299999999999955,7.699999999999818,1328.6599999999999,1339.1,23.0,10.599999999999909,1331.86,1337.4,7.900000000000091,6.7000000000000455,41,68,64,-64
2019-04-07,1334.6200000000001,1343.7,21.799999999999955,-16.5,1336.68,1346.9,23.90000000000009,-21.40000000000009,1334.24,1341.8,19.899999999999864,-16.5,1336.22,1349.4,21.90000000000009,-16.40000000000009,72,234,231,12
2019-04-14,1299.18,1319.0,45.5,-45.5,1299.62,1319.0,45.5,-45.5,1296.94,1312.5,39.0,-39.0,1305.76,1313.4,35.5,0.20000000000004547,63,182,182,-181
2019-04-21,1298.5,1319.4,51.0,-24.600000000000136,1300.5800000000002,1324.2,50.299999999999955,-24.5,1296.3,1319.4,51.600000000000136,-29.600000000000136,1315.92,1324.2,15.5,7.899999999999864,145,378,377,77
2019-04-28,1317.66,1321.3,11.299999999999955,-0.20000000000004547,1318.04,1322.1,12.099999999999909,-1.3999999999998636,1314.72,1319.7,15.900000000000091,1.900000000000091,1316.6399999999999,1320.7,13.400000000000091,-1.6000000000001364,108,261,249,-194
2019-05-05,1320.1,1323.1,8.0,6.800000000000182,1322.82,1335.5,20.40000000000009,20.40000000000009,1318.46,1323.1,8.299999999999955,4.400000000000091,1323.08,1335.5,19.0,14.599999999999909,233,658,615,535
2019-05-12,1323.5,1332.6,25.59999999999991,-25.200000000000045,1324.68,1334.0,24.299999999999955,-22.5,1318.96,1330.1,23.09999999999991,-23.09999999999991,1319.98,1330.7,21.700000000000045,-18.59999999999991,185,344,267,-119
2019-05-19,1301.2583333333334,1315.5,31.299999999999955,-20.549999999999955,1303.35,1319.3,34.149999999999864,-18.050000000000182,1300.6833333333334,1315.5,32.25,-19.65000000000009,1303.2666666666667,1318.6,34.44999999999982,-21.950000000000045,406,1622,1622,-272
2019-05-26,1318.82,1342.4,38.100000000000136,38.100000000000136,1325.0,1355.5,51.200000000000045,51.200000000000045,1318.76,1342.4,38.100000000000136,38.100000000000136,1326.98,1353.4,43.200000000000045,43.200000000000045,380,989,906,786
2019-06-02,1360.84,1365.8,13.599999999999909,13.599999999999909,1364.7,1376.1,23.899999999999864,13.599999999999909,1358.54,1364.0,11.900000000000091,2.300000000000182,1361.1,1370.4,15.800000000000182,0.20000000000004547,686,1333,1024,-2
2019-06-09,1364.28,1373.6,23.09999999999991,18.799999999999955,1368.2,1380.1,24.0,14.100000000000136,1360.94,1366.8,16.299999999999955,11.099999999999909,1365.06,1369.6,12.699999999999818,10.799999999999955,647,1010,604,-604
2019-06-16,1395.18,1431.6,64.39999999999986,64.39999999999986,1411.92,1445.8,70.29999999999995,70.29999999999995,1392.8,1429.1,62.09999999999991,62.09999999999991,1406.82,1441.4,67.90000000000009,65.90000000000009,389,722,611,122
2019-06-23,1436.8799999999999,1446.2,21.700000000000045,-21.700000000000045,1441.4,1462.9,38.40000000000009,-38.40000000000009,1429.68,1439.1,24.799999999999955,-24.799999999999955,1433.44,1441.8,27.899999999999864,-27.899999999999864,1450,2562,2240,-1478
2019-06-30,1431.91,1448.0,31.09999999999991,8.699999999999818,1441.97,1457.7,31.049999999999955,-7.5,1424.33,1447.8,34.950000000000045,6.599999999999909,1431.1699999999998,1446.1,22.549999999999955,-6.2999999999999545,655,1133,1133,431
2019-07-07,1435.38,1453.2,32.0,16.700000000000045,1442.54,1453.8,25.59999999999991,15.5,1429.7,1441.0,24.5,24.5,1436.76,1441.5,13.900000000000091,13.900000000000091,1134,1803,1227,-381
2019-07-14,1450.12,1470.5,40.5,8.299999999999955,1461.3,1476.8,31.5,11.600000000000136,1443.96,1454.5,24.5,13.899999999999864,1451.44,1456.4,17.100000000000136,15.900000000000091,731,1415,1118,316
2019-07-21,1448.86,1452.6,8.599999999999909,2.2999999999999545,1456.02,1461.6,12.0,-3.0,1443.48,1446.0,6.0,-2.0,1448.5,1452.1,9.0,-0.7999999999999545,1013,1568,1013,17
2019-07-28,1458.6399999999999,1471.1,28.5,13.900000000000091,1473.32,1495.8,34.299999999999955,34.299999999999955,1449.04,1467.2,38.299999999999955,15.900000000000091,1464.74,1491.0,42.59999999999991,33.299999999999955,1086,1811,1203,1114
2019-08-04,1513.16,1526.0,31.0,25.0,1527.66,1538.4,38.40000000000009,38.40000000000009,1509.7,1522.8,36.799999999999955,34.0,1522.3,1533.6,35.0,33.40000000000009,1411,2448,1900,-796
2019-08-11,1536.56,1545.7,18.90000000000009,-11.799999999999955,1545.3,1559.1,28.899999999999864,-28.899999999999864,1523.94,1537.4,30.800000000000182,13.800000000000182,1536.5,1545.9,19.700000000000045,-3.099999999999909,1140,2063,1655,-697
2019-08-18,1531.96,1557.0,39.0,30.5,1543.58,1573.4,46.40000000000009,41.30000000000018,1526.96,1550.0,32.59999999999991,23.5,1537.76,1552.5,29.09999999999991,21.699999999999818,756,1451,1329,749
2019-08-25,1553.2666666666667,1569.4,34.15000000000009,-20.649999999999864,1558.825,1574.5,34.450000000000045,-28.549999999999955,1544.6,1560.7,32.549999999999955,-25.049999999999955,1550.5,1567.2,32.049999999999955,-32.049999999999955,768,1579,1579,-1579
2019-09-01,1554.52,1575.0,47.0,-28.0,1563.88,1578.5,38.700000000000045,-34.40000000000009,1537.6,1559.4,37.600000000000136,-26.0,1549.7,1576.2,48.600000000000136,-44.30000000000018,1592,2514,1585,455
2019-09-08,1519.76,1523.9,10.900000000000091,3.900000000000091,1531.6,1546.5,26.40000000000009,12.5,1514.48,1520.8,10.099999999999909,10.099999999999909,1521.2,1528.7,12.900000000000091,12.900000000000091,1532,2187,1544,-1544
2019-09-15,1525.54,1535.0,21.700000000000045,11.900000000000091,1537.04,1550.5,23.0,18.90000000000009,1520.0,1535.0,27.0,14.299999999999955,1533.4,1548.5,25.299999999999955,18.0,1044,1739,1453,1309
2019-09-22,1536.48,1556.3,36.5,-24.40000000000009,1539.88,1559.6,39.19999999999982,-39.19999999999982,1519.36,1544.0,56.40000000000009,-56.40000000000009,1526.22,1557.1,67.29999999999995,-67.29999999999995,1948,2765,1762,1112
2019-09-29,1515.8,1530.5,37.59999999999991,36.59999999999991,1528.6399999999999,1542.0,33.700000000000045,21.200000000000045,1506.12,1519.6,37.399999999999864,29.799999999999955,1522.1599999999999,1530.1,24.5,15.5,2523,2924,1109,-62
2019-10-06,1519.72,1535.0,25.799999999999955,-1.599999999999909,1528.38,1538.5,21.299999999999955,-12.700000000000045,1509.9,1524.2,28.90000000000009,-3.900000000000091,1517.6200000000001,1529.7,24.299999999999955,-6.2999999999999545,3839,6686,5683,-3092
2019-10-13,1510.26,1515.8,14.399999999999864,-4.7999999999999545,1515.16,1519.2,7.900000000000091,-4.2999999999999545,1502.16,1505.5,6.5,1.599999999999909,1508.26,1515.1,14.699999999999818,4.199999999999818,2569,4810,4354,2263
2019-10-20,1514.08,1524.8,21.399999999999864,21.399999999999864,1521.94,1537.1,29.199999999999818,19.199999999999818,1509.16,1520.1,19.09999999999991,8.700000000000045,1514.48,1522.2,18.299999999999955,8.899999999999864,1212,2131,1608,350
2019-10-27,1519.64,1532.7,24.40000000000009,21.200000000000045,1526.1,1535.0,21.299999999999955,19.299999999999955,1512.76,1524.9,24.300000000000182,22.300000000000182,1521.84,1531.3,23.799999999999955,20.90000000000009,2302,2916,1318,540
2019-11-03,1500.34,1525.0,46.700000000000045,-46.700000000000045,1504.8,1526.7,42.799999999999955,-42.799999999999955,1483.6200000000001,1501.7,35.700000000000045,-31.799999999999955,1489.84,1510.5,36.299999999999955,-26.700000000000045,3807,6121,4027,92
2019-11-10,1479.68,1485.4,12.100000000000136,10.700000000000045,1486.44,1492.2,14.299999999999955,12.899999999999864,1474.26,1480.0,16.5,10.599999999999909,1483.3,1490.5,19.799999999999955,18.5,2184,2754,1993,262
2019-11-17,1487.2,1492.5,14.900000000000091,-14.100000000000136,1490.3,1496.1,16.699999999999818,-13.299999999999955,1479.56,1484.1,12.399999999999864,-11.200000000000045,1484.04,1491.7,17.0,-17.0,4975,11903,10071,3191
2019-11-24,1472.65,1478.2,14.950000000000045,7.2999999999999545,1477.43,1483.3,18.75,1.8999999999998636,1467.49,1470.3,9.549999999999955,3.0,1474.75,1483.2,20.950000000000045,1.6000000000001364,5170,9944,9944,308
2019-12-01,1486.28,1494.0,18.0,-1.900000000000091,1493.94,1500.2,20.0,-17.799999999999955,1480.0,1488.4,14.300000000000182,-1.7999999999999545,1486.08,1494.8,19.200000000000045,-19.200000000000045,4476,7537,5191,-2769
2019-12-08,1483.6,1491.4,15.800000000000182,15.800000000000182,1493.32,1502.2,18.700000000000045,11.200000000000045,1479.76,1488.7,13.200000000000045,13.200000000000045,1486.32,1492.3,13.5,12.799999999999955,5839,13728,10643,-1854
2019-12-15,1492.24,1494.6,3.699999999999818,0.900000000000091,1496.66,1500.4,5.600000000000136,4.600000000000136,1489.62,1492.5,6.5,2.5,1493.8400000000001,1499.9,10.0,8.0,1488,3248,3024,-316
2019-12-22,1514.4,1527.0,27.5,27.5,1521.98,1530.7,26.299999999999955,14.5,1512.95,1525.4,25.90000000000009,25.90000000000009,1521.15,1530.3,26.25,14.299999999999955,1177,2132,2132,-177
2019-12-29,1532.4625,1543.9,23.050000000000182,14.300000000000182,1544.2125,1567.6,43.649999999999864,27.899999999999864,1531.5875,1543.9,23.050000000000182,14.300000000000182,1540.1625,1564.5,43.549999999999955,29.40000000000009,1968,4481,4481,3153
