Date,KEX_Open_average,KEX_Open_max,KEX_Open_min,KEX_Open_volatility,KEX_Open_change,KEX_High_average,KEX_High_max,KEX_High_min,KEX_High_volatility,KEX_High_change,KEX_Low_average,KEX_Low_max,KEX_Low_min,KEX_Low_volatility,KEX_Low_change,KEX_Close_average,KEX_Close_max,KEX_Close_min,KEX_Close_volatility,KEX_Close_change,KEX_Volume_average,KEX_Volume_max,KEX_Volume_min,KEX_Volume_volatility,KEX_Volume_change
2018-01-14,74.89999999999999,76.9,74.1,2.8000000000000114,1.8000000000000114,75.828,79.09,74.65,4.439999999999998,3.240000000000009,74.1,75.45,73.45,2.0,2.0,74.92,78.25,73.6,4.650000000000006,4.650000000000006,556824,852511,208238,644273,243017
2018-01-21,77.71,78.35,77.0,1.3499999999999943,-1.3499999999999943,78.34,79.65,77.65,2.0,-1.6000000000000085,76.67,77.3,76.15,1.1499999999999915,-0.9000000000000057,77.25,77.75,76.45,1.2999999999999972,-1.2999999999999972,363954,469600,241601,227999,-59171
2018-01-28,76.13,78.35,75.25,3.0999999999999943,-0.7999999999999972,78.02,80.9,76.55,4.3500000000000085,4.3500000000000085,74.614,75.65,73.9,1.75,0.5999999999999943,76.11,77.75,74.9,2.8499999999999943,2.799999999999997,768805,1507000,495306,1011694,926805
2018-02-04,75.13,76.7,72.85,3.8500000000000085,-3.3000000000000114,76.508,79.2,73.85,5.3500000000000085,-5.109999999999999,73.53999999999999,76.4,70.1,6.300000000000011,-3.299999999999997,74.45,77.15,72.45,4.700000000000003,-3.8500000000000085,618400,1043089,421268,621821,-621821
2018-02-11,74.35,75.4,73.0,2.4000000000000057,1.9000000000000057,75.6625,76.7,74.95,1.75,1.75,73.6,74.9,72.55,2.3500000000000085,2.3500000000000085,75.15,75.95,74.6,1.3500000000000085,1.3500000000000085,596331,892522,446232,446290,141611
2018-02-18,75.94,76.5,75.7,0.7999999999999972,0.7999999999999972,77.08,77.8,76.55,1.25,0.7000000000000028,75.61,76.4,75.25,1.1500000000000057,0.8500000000000085,76.0,76.85,75.35,1.5,1.0,355436,524070,179659,344411,-99833
2018-02-25,75.28,76.8,74.15,2.6499999999999915,-2.6499999999999915,75.95,77.5,74.95,2.549999999999997,-2.450000000000003,74.33,75.75,73.45,2.299999999999997,-1.9500000000000028,74.92999999999999,75.8,74.55,1.25,-1.25,373020,493824,313145,180679,60288
2018-03-04,75.35,76.45,74.85,1.6000000000000085,1.5,76.53,78.2,75.2,3.0,1.6500000000000057,75.02,76.45,74.15,2.299999999999997,1.8500000000000085,75.84,77.6,74.6,3.0,2.1499999999999915,321084,366387,268696,97691,14289
2018-03-11,76.53,77.85,75.5,2.3499999999999943,-1.5499999999999972,77.12,78.35,76.5,1.8499999999999943,-1.5,75.45,76.1,74.75,1.3499999999999943,-1.1499999999999915,76.02,76.5,75.5,1.0,-0.8500000000000085,344975,488588,237173,251415,10696
2018-03-18,75.16,75.75,74.65,1.0999999999999943,-0.7000000000000028,76.054,77.15,75.5,1.6500000000000057,-0.6499999999999915,74.53,75.2,74.05,1.1500000000000057,-0.8500000000000085,75.13,75.85,74.3,1.5499999999999972,0.25,353393,561112,160724,400388,56626
