Date,PowerShares Dynamic RetailEtf_Open_average,PowerShares Dynamic RetailEtf_Open_max,PowerShares Dynamic RetailEtf_Open_min,PowerShares Dynamic RetailEtf_Open_volatility,PowerShares Dynamic RetailEtf_Open_change,PowerShares Dynamic RetailEtf_High_average,PowerShares Dynamic RetailEtf_High_max,PowerShares Dynamic RetailEtf_High_min,PowerShares Dynamic RetailEtf_High_volatility,PowerShares Dynamic RetailEtf_High_change,PowerShares Dynamic RetailEtf_Low_average,PowerShares Dynamic RetailEtf_Low_max,PowerShares Dynamic RetailEtf_Low_min,PowerShares Dynamic RetailEtf_Low_volatility,PowerShares Dynamic RetailEtf_Low_change,PowerShares Dynamic RetailEtf_Close_average,PowerShares Dynamic RetailEtf_Close_max,PowerShares Dynamic RetailEtf_Close_min,PowerShares Dynamic RetailEtf_Close_volatility,PowerShares Dynamic RetailEtf_Close_change
2018-08-05,40.39,40.39,40.39,0.0,0.0,40.5,40.5,40.5,0.0,0.0,40.38,40.38,40.38,0.0,0.0,40.46,40.46,40.46,0.0,0.0
2018-08-12,41.54,41.54,41.54,0.0,0.0,41.54,41.54,41.54,0.0,0.0,41.54,41.54,41.54,0.0,0.0,41.54,41.54,41.54,0.0,0.0
2018-08-19,42.76,42.76,42.76,0.0,0.0,42.76,42.76,42.76,0.0,0.0,42.38,42.38,42.38,0.0,0.0,42.4,42.4,42.4,0.0,0.0
2018-08-26,42.25,42.25,42.25,0.0,0.0,42.28,42.28,42.28,0.0,0.0,42.25,42.25,42.25,0.0,0.0,42.28,42.28,42.28,0.0,0.0
2018-09-02,42.1,42.1,42.1,0.0,0.0,42.23,42.23,42.23,0.0,0.0,41.94,41.94,41.94,0.0,0.0,41.94,41.94,41.94,0.0,0.0
2018-09-09,41.87,41.87,41.87,0.0,0.0,41.87,41.87,41.87,0.0,0.0,41.53,41.53,41.53,0.0,0.0,41.53,41.53,41.53,0.0,0.0
2018-09-16,41.5,41.5,41.5,0.0,0.0,41.74,41.74,41.74,0.0,0.0,41.5,41.5,41.5,0.0,0.0,41.54,41.54,41.54,0.0,0.0
2018-09-23,40.8,40.8,40.8,0.0,0.0,40.8,40.8,40.8,0.0,0.0,40.8,40.8,40.8,0.0,0.0,40.8,40.8,40.8,0.0,0.0
2018-09-30,38.92,38.92,38.92,0.0,0.0,38.92,38.92,38.92,0.0,0.0,38.64,38.64,38.64,0.0,0.0,38.64,38.64,38.64,0.0,0.0
2018-10-07,37.95,37.95,37.95,0.0,0.0,38.02,38.02,38.02,0.0,0.0,37.44,37.44,37.44,0.0,0.0,37.44,37.44,37.44,0.0,0.0
2018-10-14,37.37,37.37,37.37,0.0,0.0,37.42,37.42,37.42,0.0,0.0,37.35,37.35,37.35,0.0,0.0,37.35,37.35,37.35,0.0,0.0
2018-10-21,36.99,36.99,36.99,0.0,0.0,37.14,37.14,37.14,0.0,0.0,36.99,36.99,36.99,0.0,0.0,37.14,37.14,37.14,0.0,0.0
2018-10-28,38.48,38.48,38.48,0.0,0.0,38.48,38.48,38.48,0.0,0.0,38.47,38.47,38.47,0.0,0.0,38.47,38.47,38.47,0.0,0.0
2018-11-04,39.97,39.97,39.97,0.0,0.0,40.01,40.01,40.01,0.0,0.0,39.23,39.23,39.23,0.0,0.0,39.23,39.23,39.23,0.0,0.0
2018-11-11,37.19,37.19,37.19,0.0,0.0,37.19,37.19,37.19,0.0,0.0,36.57,36.57,36.57,0.0,0.0,37.13,37.13,37.13,0.0,0.0
2018-11-18,35.33,35.33,35.33,0.0,0.0,35.33,35.33,35.33,0.0,0.0,35.33,35.33,35.33,0.0,0.0,35.33,35.33,35.33,0.0,0.0
2018-11-25,36.83,36.83,36.83,0.0,0.0,36.9,36.9,36.9,0.0,0.0,36.83,36.83,36.83,0.0,0.0,36.85,36.85,36.85,0.0,0.0
2018-12-02,35.6,35.6,35.6,0.0,0.0,35.65,35.65,35.65,0.0,0.0,34.87,34.87,34.87,0.0,0.0,34.87,34.87,34.87,0.0,0.0
2018-12-09,34.22,34.22,34.22,0.0,0.0,34.22,34.22,34.22,0.0,0.0,34.21,34.21,34.21,0.0,0.0,34.21,34.21,34.21,0.0,0.0
2018-12-16,32.91,32.91,32.91,0.0,0.0,32.91,32.91,32.91,0.0,0.0,31.99,31.99,31.99,0.0,0.0,31.99,31.99,31.99,0.0,0.0
2018-12-23,33.39,33.39,33.39,0.0,0.0,33.9,33.9,33.9,0.0,0.0,33.24,33.24,33.24,0.0,0.0,33.4,33.4,33.4,0.0,0.0
2018-12-30,33.59,33.59,33.59,0.0,0.0,34.43,34.43,34.43,0.0,0.0,33.59,33.59,33.59,0.0,0.0,34.15,34.15,34.15,0.0,0.0
2019-01-06,35.3,35.3,35.3,0.0,0.0,35.3,35.3,35.3,0.0,0.0,35.03,35.03,35.03,0.0,0.0,35.03,35.03,35.03,0.0,0.0
2019-01-13,35.81,35.81,35.81,0.0,0.0,35.81,35.81,35.81,0.0,0.0,35.67,35.67,35.67,0.0,0.0,35.67,35.67,35.67,0.0,0.0
2019-01-20,35.42,35.42,35.42,0.0,0.0,35.45,35.45,35.45,0.0,0.0,35.39,35.39,35.39,0.0,0.0,35.39,35.39,35.39,0.0,0.0
2019-01-27,35.46,35.46,35.46,0.0,0.0,35.46,35.46,35.46,0.0,0.0,35.42,35.42,35.42,0.0,0.0,35.42,35.42,35.42,0.0,0.0
2019-02-03,35.63,35.63,35.63,0.0,0.0,35.66,35.66,35.66,0.0,0.0,35.6,35.6,35.6,0.0,0.0,35.66,35.66,35.66,0.0,0.0
2019-02-10,37.02,37.02,37.02,0.0,0.0,37.22,37.22,37.22,0.0,0.0,37.0,37.0,37.0,0.0,0.0,37.22,37.22,37.22,0.0,0.0
2019-02-17,37.12,37.12,37.12,0.0,0.0,37.12,37.12,37.12,0.0,0.0,37.04,37.04,37.04,0.0,0.0,37.11,37.11,37.11,0.0,0.0
2019-02-24,37.79,37.79,37.79,0.0,0.0,37.79,37.79,37.79,0.0,0.0,37.79,37.79,37.79,0.0,0.0,37.79,37.79,37.79,0.0,0.0
2019-03-03,36.73,36.73,36.73,0.0,0.0,36.74,36.74,36.74,0.0,0.0,36.17,36.17,36.17,0.0,0.0,36.28,36.28,36.28,0.0,0.0
2019-03-10,36.28,36.28,36.28,0.0,0.0,36.28,36.28,36.28,0.0,0.0,36.15,36.15,36.15,0.0,0.0,36.15,36.15,36.15,0.0,0.0
2019-03-17,36.84,36.84,36.84,0.0,0.0,36.84,36.84,36.84,0.0,0.0,35.92,35.92,35.92,0.0,0.0,35.99,35.99,35.99,0.0,0.0
2019-03-24,37.54,37.54,37.54,0.0,0.0,37.6,37.6,37.6,0.0,0.0,37.22,37.22,37.22,0.0,0.0,37.22,37.22,37.22,0.0,0.0
2019-03-31,37.8,37.8,37.8,0.0,0.0,37.8,37.8,37.8,0.0,0.0,37.8,37.8,37.8,0.0,0.0,37.8,37.8,37.8,0.0,0.0
2019-04-07,38.12,38.12,38.12,0.0,0.0,38.12,38.12,38.12,0.0,0.0,38.09,38.09,38.09,0.0,0.0,38.09,38.09,38.09,0.0,0.0
2019-04-14,38.37,38.37,38.37,0.0,0.0,38.37,38.37,38.37,0.0,0.0,38.13,38.13,38.13,0.0,0.0,38.13,38.13,38.13,0.0,0.0
2019-04-21,38.63,38.63,38.63,0.0,0.0,38.63,38.63,38.63,0.0,0.0,38.19,38.19,38.19,0.0,0.0,38.35,38.35,38.35,0.0,0.0
2019-04-28,38.69,38.69,38.69,0.0,0.0,38.69,38.69,38.69,0.0,0.0,38.66,38.66,38.66,0.0,0.0,38.66,38.66,38.66,0.0,0.0
2019-05-05,37.59,37.59,37.59,0.0,0.0,37.59,37.59,37.59,0.0,0.0,37.42,37.42,37.42,0.0,0.0,37.42,37.42,37.42,0.0,0.0
2019-05-12,36.58,36.58,36.58,0.0,0.0,36.77,36.77,36.77,0.0,0.0,36.35,36.35,36.35,0.0,0.0,36.38,36.38,36.38,0.0,0.0
2019-05-19,36.17,36.17,36.17,0.0,0.0,36.17,36.17,36.17,0.0,0.0,35.95,35.95,35.95,0.0,0.0,36.04,36.04,36.04,0.0,0.0
2019-05-26,35.13,35.13,35.13,0.0,0.0,35.13,35.13,35.13,0.0,0.0,34.81,34.81,34.81,0.0,0.0,34.81,34.81,34.81,0.0,0.0
2019-06-02,36.0,36.0,36.0,0.0,0.0,36.0,36.0,36.0,0.0,0.0,35.93,35.93,35.93,0.0,0.0,35.93,35.93,35.93,0.0,0.0
2019-06-09,36.91,36.91,36.91,0.0,0.0,36.91,36.91,36.91,0.0,0.0,36.91,36.91,36.91,0.0,0.0,36.91,36.91,36.91,0.0,0.0
2019-06-16,36.75,36.75,36.75,0.0,0.0,36.75,36.75,36.75,0.0,0.0,36.68,36.68,36.68,0.0,0.0,36.7,36.7,36.7,0.0,0.0
2019-06-23,36.51,36.51,36.51,0.0,0.0,36.51,36.51,36.51,0.0,0.0,36.51,36.51,36.51,0.0,0.0,36.51,36.51,36.51,0.0,0.0
2019-06-30,37.08,37.08,37.08,0.0,0.0,37.08,37.08,37.08,0.0,0.0,37.03,37.03,37.03,0.0,0.0,37.06,37.06,37.06,0.0,0.0
2019-07-07,37.65,37.65,37.65,0.0,0.0,37.65,37.65,37.65,0.0,0.0,37.62,37.62,37.62,0.0,0.0,37.62,37.62,37.62,0.0,0.0
2019-07-14,37.49,37.49,37.49,0.0,0.0,37.49,37.49,37.49,0.0,0.0,37.49,37.49,37.49,0.0,0.0,37.49,37.49,37.49,0.0,0.0
2019-07-21,37.98,37.98,37.98,0.0,0.0,38.04,38.04,38.04,0.0,0.0,37.98,37.98,37.98,0.0,0.0,38.04,38.04,38.04,0.0,0.0
2019-07-28,36.5,36.5,36.5,0.0,0.0,36.5,36.5,36.5,0.0,0.0,36.5,36.5,36.5,0.0,0.0,36.5,36.5,36.5,0.0,0.0
2019-08-04,36.66,36.66,36.66,0.0,0.0,36.66,36.66,36.66,0.0,0.0,36.66,36.66,36.66,0.0,0.0,36.66,36.66,36.66,0.0,0.0
2019-08-11,36.1,36.1,36.1,0.0,0.0,36.17,36.17,36.17,0.0,0.0,36.1,36.1,36.1,0.0,0.0,36.17,36.17,36.17,0.0,0.0
2019-08-18,37.29,37.29,37.29,0.0,0.0,37.29,37.29,37.29,0.0,0.0,36.22,36.22,36.22,0.0,0.0,36.22,36.22,36.22,0.0,0.0
2019-08-25,37.44,37.44,37.44,0.0,0.0,37.44,37.44,37.44,0.0,0.0,37.18,37.18,37.18,0.0,0.0,37.18,37.18,37.18,0.0,0.0
2019-09-01,38.97,38.97,38.97,0.0,0.0,38.97,38.97,38.97,0.0,0.0,38.42,38.42,38.42,0.0,0.0,38.42,38.42,38.42,0.0,0.0
2019-09-08,39.41,39.41,39.41,0.0,0.0,39.64,39.64,39.64,0.0,0.0,39.41,39.41,39.41,0.0,0.0,39.6,39.6,39.6,0.0,0.0
2019-09-15,38.86,38.86,38.86,0.0,0.0,39.03,39.03,39.03,0.0,0.0,38.83,38.83,38.83,0.0,0.0,38.83,38.83,38.83,0.0,0.0
2019-09-22,38.88,38.88,38.88,0.0,0.0,38.88,38.88,38.88,0.0,0.0,38.71,38.71,38.71,0.0,0.0,38.71,38.71,38.71,0.0,0.0
2019-09-29,38.31,38.31,38.31,0.0,0.0,38.31,38.31,38.31,0.0,0.0,38.31,38.31,38.31,0.0,0.0,38.31,38.31,38.31,0.0,0.0
2019-10-06,39.19,39.19,39.19,0.0,0.0,39.74,39.74,39.74,0.0,0.0,39.19,39.19,39.19,0.0,0.0,39.74,39.74,39.74,0.0,0.0
2019-10-13,40.35,40.35,40.35,0.0,0.0,40.35,40.35,40.35,0.0,0.0,40.11,40.11,40.11,0.0,0.0,40.25,40.25,40.25,0.0,0.0
2019-10-20,40.72,40.72,40.72,0.0,0.0,40.99,40.99,40.99,0.0,0.0,40.72,40.72,40.72,0.0,0.0,40.99,40.99,40.99,0.0,0.0
2019-10-27,40.62,40.62,40.62,0.0,0.0,40.62,40.62,40.62,0.0,0.0,40.62,40.62,40.62,0.0,0.0,40.62,40.62,40.62,0.0,0.0
2019-11-03,40.99,40.99,40.99,0.0,0.0,41.08,41.08,41.08,0.0,0.0,40.99,40.99,40.99,0.0,0.0,41.01,41.01,41.01,0.0,0.0
2019-11-10,41.77,41.77,41.77,0.0,0.0,41.97,41.97,41.97,0.0,0.0,41.7,41.7,41.7,0.0,0.0,41.97,41.97,41.97,0.0,0.0
2019-11-17,41.08,41.08,41.08,0.0,0.0,41.29,41.29,41.29,0.0,0.0,41.0,41.0,41.0,0.0,0.0,41.29,41.29,41.29,0.0,0.0
2019-11-24,42.44,42.44,42.44,0.0,0.0,42.45,42.45,42.45,0.0,0.0,42.39,42.39,42.39,0.0,0.0,42.39,42.39,42.39,0.0,0.0
2019-12-01,42.17,42.17,42.17,0.0,0.0,42.22,42.22,42.22,0.0,0.0,42.15,42.15,42.15,0.0,0.0,42.2,42.2,42.2,0.0,0.0
2019-12-08,42.22,42.22,42.22,0.0,0.0,42.22,42.22,42.22,0.0,0.0,42.05,42.05,42.05,0.0,0.0,42.05,42.05,42.05,0.0,0.0
2019-12-15,42.79,42.79,42.79,0.0,0.0,42.79,42.79,42.79,0.0,0.0,42.71,42.71,42.71,0.0,0.0,42.71,42.71,42.71,0.0,0.0
2019-12-22,42.28,42.28,42.28,0.0,0.0,42.29,42.29,42.29,0.0,0.0,42.06,42.06,42.06,0.0,0.0,42.16,42.16,42.16,0.0,0.0
2019-12-29,41.24,41.24,41.24,0.0,0.0,41.74,41.74,41.74,0.0,0.0,41.24,41.24,41.24,0.0,0.0,41.74,41.74,41.74,0.0,0.0
