Date,Deutsche X-trackers MSCI Japan Hedged Equity_etf_Open_average,Deutsche X-trackers MSCI Japan Hedged Equity_etf_Open_max,Deutsche X-trackers MSCI Japan Hedged Equity_etf_Open_min,Deutsche X-trackers MSCI Japan Hedged Equity_etf_Open_volatility,Deutsche X-trackers MSCI Japan Hedged Equity_etf_Open_change,Deutsche X-trackers MSCI Japan Hedged Equity_etf_High_average,Deutsche X-trackers MSCI Japan Hedged Equity_etf_High_max,Deutsche X-trackers MSCI Japan Hedged Equity_etf_High_min,Deutsche X-trackers MSCI Japan Hedged Equity_etf_High_volatility,Deutsche X-trackers MSCI Japan Hedged Equity_etf_High_change,Deutsche X-trackers MSCI Japan Hedged Equity_etf_Low_average,Deutsche X-trackers MSCI Japan Hedged Equity_etf_Low_max,Deutsche X-trackers MSCI Japan Hedged Equity_etf_Low_min,Deutsche X-trackers MSCI Japan Hedged Equity_etf_Low_volatility,Deutsche X-trackers MSCI Japan Hedged Equity_etf_Low_change,Deutsche X-trackers MSCI Japan Hedged Equity_etf_Close_average,Deutsche X-trackers MSCI Japan Hedged Equity_etf_Close_max,Deutsche X-trackers MSCI Japan Hedged Equity_etf_Close_min,Deutsche X-trackers MSCI Japan Hedged Equity_etf_Close_volatility,Deutsche X-trackers MSCI Japan Hedged Equity_etf_Close_change
2018-03-25,42.07,42.07,42.07,0.0,0.0,42.6,42.6,42.6,0.0,0.0,41.99,41.99,41.99,0.0,0.0,42.37,42.37,42.37,0.0,0.0
2018-04-01,42.18,42.18,42.18,0.0,0.0,42.39,42.39,42.39,0.0,0.0,41.65,41.65,41.65,0.0,0.0,41.86,41.86,41.86,0.0,0.0
2018-04-08,42.64,42.64,42.64,0.0,0.0,42.64,42.64,42.64,0.0,0.0,42.29,42.29,42.29,0.0,0.0,42.44,42.44,42.44,0.0,0.0
2018-04-15,43.01,43.01,43.01,0.0,0.0,43.06,43.06,43.06,0.0,0.0,42.82,42.82,42.82,0.0,0.0,42.88,42.88,42.88,0.0,0.0
2018-04-22,43.73,43.73,43.73,0.0,0.0,43.73,43.73,43.73,0.0,0.0,43.49,43.49,43.49,0.0,0.0,43.53,43.53,43.53,0.0,0.0
2018-04-29,43.0,43.0,43.0,0.0,0.0,43.57,43.57,43.57,0.0,0.0,42.93,42.93,42.93,0.0,0.0,43.51,43.51,43.51,0.0,0.0
2018-05-06,43.93,43.93,43.93,0.0,0.0,44.02,44.02,44.02,0.0,0.0,43.93,43.93,43.93,0.0,0.0,43.98,43.98,43.98,0.0,0.0
2018-05-13,44.52,44.52,44.52,0.0,0.0,44.58,44.58,44.58,0.0,0.0,44.36,44.36,44.36,0.0,0.0,44.37,44.37,44.37,0.0,0.0
2018-05-20,43.21,43.21,43.21,0.0,0.0,43.32,43.32,43.32,0.0,0.0,43.16,43.16,43.16,0.0,0.0,43.26,43.26,43.26,0.0,0.0
2018-05-27,43.28,43.28,43.28,0.0,0.0,43.38,43.38,43.38,0.0,0.0,43.25,43.25,43.25,0.0,0.0,43.34,43.34,43.34,0.0,0.0
2018-06-03,43.73,43.73,43.73,0.0,0.0,43.86,43.86,43.86,0.0,0.0,43.67,43.67,43.67,0.0,0.0,43.83,43.83,43.83,0.0,0.0
2018-06-10,43.93,43.93,43.93,0.0,0.0,43.95,43.95,43.95,0.0,0.0,43.71,43.71,43.71,0.0,0.0,43.93,43.93,43.93,0.0,0.0
2018-06-17,42.17,42.17,42.17,0.0,0.0,42.2,42.2,42.2,0.0,0.0,41.99,41.99,41.99,0.0,0.0,41.99,41.99,41.99,0.0,0.0
2018-06-24,41.64,41.64,41.64,0.0,0.0,41.77,41.77,41.77,0.0,0.0,41.59,41.59,41.59,0.0,0.0,41.63,41.63,41.63,0.0,0.0
2018-07-01,40.88,40.88,40.88,0.0,0.0,41.12,41.12,41.12,0.0,0.0,40.84,40.84,40.84,0.0,0.0,40.99,40.99,40.99,0.0,0.0
2018-07-08,41.96,41.96,41.96,0.0,0.0,42.0,42.0,42.0,0.0,0.0,41.9,41.9,41.9,0.0,0.0,41.98,41.98,41.98,0.0,0.0
2018-07-15,42.06,42.06,42.06,0.0,0.0,42.22,42.22,42.22,0.0,0.0,42.06,42.06,42.06,0.0,0.0,42.1,42.1,42.1,0.0,0.0
2018-07-22,43.02,43.02,43.02,0.0,0.0,43.1,43.1,43.1,0.0,0.0,42.79,42.79,42.79,0.0,0.0,42.86,42.86,42.86,0.0,0.0
2018-07-29,42.15,42.15,42.15,0.0,0.0,42.35,42.35,42.35,0.0,0.0,42.11,42.11,42.11,0.0,0.0,42.34,42.34,42.34,0.0,0.0
2018-08-05,41.55,41.55,41.55,0.0,0.0,41.57,41.57,41.57,0.0,0.0,41.29,41.29,41.29,0.0,0.0,41.44,41.44,41.44,0.0,0.0
2018-08-12,41.01,41.01,41.01,0.0,0.0,41.24,41.24,41.24,0.0,0.0,40.89,40.89,40.89,0.0,0.0,41.14,41.14,41.14,0.0,0.0
2018-08-19,41.65,41.65,41.65,0.0,0.0,41.71,41.71,41.71,0.0,0.0,41.64,41.64,41.64,0.0,0.0,41.64,41.64,41.64,0.0,0.0
2018-08-26,42.01,42.01,42.01,0.0,0.0,42.14,42.14,42.14,0.0,0.0,41.92,41.92,41.92,0.0,0.0,42.14,42.14,42.14,0.0,0.0
2018-09-02,41.02,41.02,41.02,0.0,0.0,41.18,41.18,41.18,0.0,0.0,40.86,40.86,40.86,0.0,0.0,41.03,41.03,41.03,0.0,0.0
2018-09-09,42.45,42.45,42.45,0.0,0.0,42.52,42.52,42.52,0.0,0.0,42.32,42.32,42.32,0.0,0.0,42.41,42.41,42.41,0.0,0.0
2018-09-16,43.94,43.94,43.94,0.0,0.0,44.14,44.14,44.14,0.0,0.0,43.94,43.94,43.94,0.0,0.0,44.02,44.02,44.02,0.0,0.0
2018-09-23,44.49,44.49,44.49,0.0,0.0,44.69,44.69,44.69,0.0,0.0,44.46,44.46,44.46,0.0,0.0,44.56,44.56,44.56,0.0,0.0
2018-09-30,44.01,44.01,44.01,0.0,0.0,44.15,44.15,44.15,0.0,0.0,43.61,43.61,43.61,0.0,0.0,43.82,43.82,43.82,0.0,0.0
2018-10-07,41.37,41.37,41.37,0.0,0.0,41.52,41.52,41.52,0.0,0.0,40.81,40.81,40.81,0.0,0.0,41.4,41.4,41.4,0.0,0.0
2018-10-14,41.64,41.64,41.64,0.0,0.0,41.95,41.95,41.95,0.0,0.0,41.5,41.5,41.5,0.0,0.0,41.57,41.57,41.57,0.0,0.0
2018-10-21,39.21,39.21,39.21,0.0,0.0,39.65,39.65,39.65,0.0,0.0,38.61,38.61,38.61,0.0,0.0,39.23,39.23,39.23,0.0,0.0
2018-10-28,40.91,40.91,40.91,0.0,0.0,40.92,40.92,40.92,0.0,0.0,40.38,40.38,40.38,0.0,0.0,40.61,40.61,40.61,0.0,0.0
2018-11-04,40.96,40.96,40.96,0.0,0.0,40.98,40.98,40.98,0.0,0.0,40.76,40.76,40.76,0.0,0.0,40.92,40.92,40.92,0.0,0.0
2018-11-11,39.95,39.95,39.95,0.0,0.0,40.44,40.44,40.44,0.0,0.0,39.93,39.93,39.93,0.0,0.0,40.29,40.29,40.29,0.0,0.0
2018-11-18,39.79,39.79,39.79,0.0,0.0,40.08,40.08,40.08,0.0,0.0,39.79,39.79,39.79,0.0,0.0,39.85,39.85,39.85,0.0,0.0
2018-11-25,40.99,40.99,40.99,0.0,0.0,41.16,41.16,41.16,0.0,0.0,40.99,40.99,40.99,0.0,0.0,41.09,41.09,41.09,0.0,0.0
2018-12-02,39.76,39.76,39.76,0.0,0.0,39.96,39.96,39.96,0.0,0.0,39.29,39.29,39.29,0.0,0.0,39.36,39.36,39.36,0.0,0.0
2018-12-09,39.36,39.36,39.36,0.0,0.0,39.54,39.54,39.54,0.0,0.0,39.23,39.23,39.23,0.0,0.0,39.28,39.28,39.28,0.0,0.0
2018-12-16,36.25,36.25,36.25,0.0,0.0,36.62,36.62,36.62,0.0,0.0,35.98,35.98,35.98,0.0,0.0,36.02,36.02,36.02,0.0,0.0
2018-12-23,36.65,36.65,36.65,0.0,0.0,36.78,36.78,36.78,0.0,0.0,36.42,36.42,36.42,0.0,0.0,36.57,36.57,36.57,0.0,0.0
2018-12-30,36.33,36.33,36.33,0.0,0.0,37.2,37.2,37.2,0.0,0.0,36.29,36.29,36.29,0.0,0.0,37.11,37.11,37.11,0.0,0.0
2019-01-06,37.39,37.39,37.39,0.0,0.0,37.48,37.48,37.48,0.0,0.0,37.33,37.33,37.33,0.0,0.0,37.44,37.44,37.44,0.0,0.0
2019-01-13,38.63,38.63,38.63,0.0,0.0,38.86,38.86,38.86,0.0,0.0,38.49,38.49,38.49,0.0,0.0,38.82,38.82,38.82,0.0,0.0
2019-01-20,38.69,38.69,38.69,0.0,0.0,38.72,38.72,38.72,0.0,0.0,38.52,38.52,38.52,0.0,0.0,38.57,38.57,38.57,0.0,0.0
2019-01-27,38.6,38.6,38.6,0.0,0.0,38.77,38.77,38.77,0.0,0.0,38.58,38.58,38.58,0.0,0.0,38.69,38.69,38.69,0.0,0.0
2019-02-03,37.68,37.68,37.68,0.0,0.0,37.91,37.91,37.91,0.0,0.0,37.64,37.64,37.64,0.0,0.0,37.88,37.88,37.88,0.0,0.0
2019-02-10,39.13,39.13,39.13,0.0,0.0,39.41,39.41,39.41,0.0,0.0,39.13,39.13,39.13,0.0,0.0,39.38,39.38,39.38,0.0,0.0
2019-02-17,39.65,39.65,39.65,0.0,0.0,39.74,39.74,39.74,0.0,0.0,39.58,39.58,39.58,0.0,0.0,39.64,39.64,39.64,0.0,0.0
2019-02-24,39.9,39.9,39.9,0.0,0.0,40.01,40.01,40.01,0.0,0.0,39.76,39.76,39.76,0.0,0.0,39.98,39.98,39.98,0.0,0.0
2019-03-03,38.5,38.5,38.5,0.0,0.0,38.85,38.85,38.85,0.0,0.0,38.49,38.49,38.49,0.0,0.0,38.85,38.85,38.85,0.0,0.0
2019-03-10,39.59,39.59,39.59,0.0,0.0,39.76,39.76,39.76,0.0,0.0,39.5,39.5,39.5,0.0,0.0,39.69,39.69,39.69,0.0,0.0
2019-03-17,39.55,39.55,39.55,0.0,0.0,39.61,39.61,39.61,0.0,0.0,39.08,39.08,39.08,0.0,0.0,39.12,39.12,39.12,0.0,0.0
2019-03-24,39.82,39.82,39.82,0.0,0.0,39.84,39.84,39.84,0.0,0.0,39.72,39.72,39.72,0.0,0.0,39.79,39.79,39.79,0.0,0.0
2019-03-31,40.57,40.57,40.57,0.0,0.0,40.64,40.64,40.64,0.0,0.0,40.55,40.55,40.55,0.0,0.0,40.59,40.59,40.59,0.0,0.0
2019-04-07,40.49,40.49,40.49,0.0,0.0,40.52,40.52,40.52,0.0,0.0,40.42,40.42,40.42,0.0,0.0,40.52,40.52,40.52,0.0,0.0
2019-04-14,40.76,40.76,40.76,0.0,0.0,40.79,40.79,40.79,0.0,0.0,40.65,40.65,40.65,0.0,0.0,40.7,40.7,40.7,0.0,0.0
2019-04-21,40.55,40.55,40.55,0.0,0.0,40.7,40.7,40.7,0.0,0.0,40.47,40.47,40.47,0.0,0.0,40.7,40.7,40.7,0.0,0.0
2019-04-28,40.69,40.69,40.69,0.0,0.0,40.93,40.93,40.93,0.0,0.0,40.69,40.69,40.69,0.0,0.0,40.9,40.9,40.9,0.0,0.0
2019-05-05,38.68,38.68,38.68,0.0,0.0,39.13,39.13,39.13,0.0,0.0,38.38,38.38,38.38,0.0,0.0,39.1,39.1,39.1,0.0,0.0
2019-05-12,38.84,38.84,38.84,0.0,0.0,39.12,39.12,39.12,0.0,0.0,38.84,38.84,38.84,0.0,0.0,38.88,38.88,38.88,0.0,0.0
2019-05-19,38.72,38.72,38.72,0.0,0.0,38.79,38.79,38.79,0.0,0.0,38.52,38.52,38.52,0.0,0.0,38.65,38.65,38.65,0.0,0.0
2019-05-26,37.65,37.65,37.65,0.0,0.0,37.8,37.8,37.8,0.0,0.0,37.58,37.58,37.58,0.0,0.0,37.63,37.63,37.63,0.0,0.0
2019-06-02,38.44,38.44,38.44,0.0,0.0,38.74,38.74,38.74,0.0,0.0,38.44,38.44,38.44,0.0,0.0,38.72,38.72,38.72,0.0,0.0
2019-06-09,38.63,38.63,38.63,0.0,0.0,38.65,38.65,38.65,0.0,0.0,38.52,38.52,38.52,0.0,0.0,38.63,38.63,38.63,0.0,0.0
2019-06-16,38.96,38.96,38.96,0.0,0.0,39.12,39.12,39.12,0.0,0.0,38.84,38.84,38.84,0.0,0.0,38.85,38.85,38.85,0.0,0.0
2019-06-23,38.08,38.08,38.08,0.0,0.0,38.15,38.15,38.15,0.0,0.0,38.04,38.04,38.04,0.0,0.0,38.07,38.07,38.07,0.0,0.0
2019-06-30,38.8,38.8,38.8,0.0,0.0,38.95,38.95,38.95,0.0,0.0,38.7,38.7,38.7,0.0,0.0,38.92,38.92,38.92,0.0,0.0
2019-07-07,38.53,38.53,38.53,0.0,0.0,38.54,38.54,38.54,0.0,0.0,38.46,38.46,38.46,0.0,0.0,38.5,38.5,38.5,0.0,0.0
2019-07-14,38.29,38.29,38.29,0.0,0.0,38.31,38.31,38.31,0.0,0.0,38.16,38.16,38.16,0.0,0.0,38.21,38.21,38.21,0.0,0.0
2019-07-21,38.55,38.55,38.55,0.0,0.0,38.67,38.67,38.67,0.0,0.0,38.55,38.55,38.55,0.0,0.0,38.63,38.63,38.63,0.0,0.0
2019-07-28,37.56,37.56,37.56,0.0,0.0,37.57,37.57,37.57,0.0,0.0,37.17,37.17,37.17,0.0,0.0,37.35,37.35,37.35,0.0,0.0
2019-08-04,36.9,36.9,36.9,0.0,0.0,36.9,36.9,36.9,0.0,0.0,36.45,36.45,36.45,0.0,0.0,36.66,36.66,36.66,0.0,0.0
2019-08-11,36.61,36.61,36.61,0.0,0.0,36.87,36.87,36.87,0.0,0.0,36.6,36.6,36.6,0.0,0.0,36.84,36.84,36.84,0.0,0.0
2019-08-18,36.76,36.76,36.76,0.0,0.0,36.92,36.92,36.92,0.0,0.0,36.04,36.04,36.04,0.0,0.0,36.06,36.06,36.06,0.0,0.0
2019-08-25,37.31,37.31,37.31,0.0,0.0,37.31,37.31,37.31,0.0,0.0,37.12,37.12,37.12,0.0,0.0,37.26,37.26,37.26,0.0,0.0
2019-09-01,37.99,37.99,37.99,0.0,0.0,38.12,38.12,38.12,0.0,0.0,37.91,37.91,37.91,0.0,0.0,38.09,38.09,38.09,0.0,0.0
2019-09-08,39.81,39.81,39.81,0.0,0.0,39.98,39.98,39.98,0.0,0.0,39.78,39.78,39.78,0.0,0.0,39.93,39.93,39.93,0.0,0.0
2019-09-15,39.99,39.99,39.99,0.0,0.0,40.08,40.08,40.08,0.0,0.0,39.78,39.78,39.78,0.0,0.0,39.78,39.78,39.78,0.0,0.0
2019-09-22,39.84,39.84,39.84,0.0,0.0,39.88,39.88,39.88,0.0,0.0,39.55,39.55,39.55,0.0,0.0,39.65,39.65,39.65,0.0,0.0
2019-09-29,39.06,39.06,39.06,0.0,0.0,39.41,39.41,39.41,0.0,0.0,39.06,39.06,39.06,0.0,0.0,39.39,39.39,39.39,0.0,0.0
2019-10-06,40.11,40.11,40.11,0.0,0.0,40.55,40.55,40.55,0.0,0.0,40.11,40.11,40.11,0.0,0.0,40.3,40.3,40.3,0.0,0.0
2019-10-13,40.45,40.45,40.45,0.0,0.0,40.55,40.55,40.55,0.0,0.0,40.4,40.4,40.4,0.0,0.0,40.47,40.47,40.47,0.0,0.0
2019-10-20,40.9,40.9,40.9,0.0,0.0,41.14,41.14,41.14,0.0,0.0,40.9,40.9,40.9,0.0,0.0,41.11,41.11,41.11,0.0,0.0
2019-10-27,41.7,41.7,41.7,0.0,0.0,41.84,41.84,41.84,0.0,0.0,41.62,41.62,41.62,0.0,0.0,41.8,41.8,41.8,0.0,0.0
2019-11-03,42.5,42.5,42.5,0.0,0.0,42.64,42.64,42.64,0.0,0.0,42.34,42.34,42.34,0.0,0.0,42.64,42.64,42.64,0.0,0.0
2019-11-10,42.24,42.24,42.24,0.0,0.0,42.39,42.39,42.39,0.0,0.0,42.22,42.22,42.22,0.0,0.0,42.38,42.38,42.38,0.0,0.0
2019-11-17,42.18,42.18,42.18,0.0,0.0,42.26,42.26,42.26,0.0,0.0,42.11,42.11,42.11,0.0,0.0,42.21,42.21,42.21,0.0,0.0
2019-11-24,42.48,42.48,42.48,0.0,0.0,42.51,42.51,42.51,0.0,0.0,42.38,42.38,42.38,0.0,0.0,42.41,42.41,42.41,0.0,0.0
2019-12-01,42.99,42.99,42.99,0.0,0.0,43.06,43.06,43.06,0.0,0.0,42.96,42.96,42.96,0.0,0.0,43.0,43.0,43.0,0.0,0.0
2019-12-08,43.12,43.12,43.12,0.0,0.0,43.44,43.44,43.44,0.0,0.0,43.1,43.1,43.1,0.0,0.0,43.34,43.34,43.34,0.0,0.0
2019-12-15,43.29,43.29,43.29,0.0,0.0,43.38,43.38,43.38,0.0,0.0,43.25,43.25,43.25,0.0,0.0,43.32,43.32,43.32,0.0,0.0
2019-12-22,43.28,43.28,43.28,0.0,0.0,43.3,43.3,43.3,0.0,0.0,43.13,43.13,43.13,0.0,0.0,43.22,43.22,43.22,0.0,0.0
2019-12-29,42.3,42.3,42.3,0.0,0.0,42.64,42.64,42.64,0.0,0.0,42.3,42.3,42.3,0.0,0.0,42.39,42.39,42.39,0.0,0.0
