Date,HTHT_Open_average,HTHT_Open_max,HTHT_Open_min,HTHT_Open_volatility,HTHT_Open_change,HTHT_High_average,HTHT_High_max,HTHT_High_min,HTHT_High_volatility,HTHT_High_change,HTHT_Low_average,HTHT_Low_max,HTHT_Low_min,HTHT_Low_volatility,HTHT_Low_change,HTHT_Close_average,HTHT_Close_max,HTHT_Close_min,HTHT_Close_volatility,HTHT_Close_change,HTHT_Volume_average,HTHT_Volume_max,HTHT_Volume_min,HTHT_Volume_volatility,HTHT_Volume_change
2018-01-14,38.066,39.5,37.25,2.25,1.3200000000000003,39.19,41.55,37.69,3.8599999999999994,3.289999999999999,37.432,38.81,36.1,2.710000000000001,2.710000000000001,38.506,41.28,36.84,4.439999999999998,4.439999999999998,3231179,4475336,2339864,2135472,772680
2018-01-21,39.244,41.05,37.98,3.0700000000000003,-2.4399999999999977,39.936,41.06,39.46,1.6000000000000014,-1.6000000000000014,36.876,38.15,32.5,5.649999999999999,-5.520000000000003,38.636,39.28,37.43,1.8500000000000014,-0.6600000000000037,3515409,4272224,2982832,1289392,-280492
2018-01-28,36.684,38.37,34.9,3.469999999999999,-2.3500000000000014,37.244,38.48,36.23,2.25,-1.6099999999999994,35.758,37.33,34.02,3.309999999999995,-3.039999999999999,36.064,37.64,34.2,3.4399999999999977,-3.4399999999999977,1762648,2627836,1271444,1356392,342084
2018-02-04,33.848,34.53,32.81,1.7199999999999989,1.3299999999999983,34.924,35.93,34.24,1.6899999999999977,1.5200000000000031,33.27,34.44,32.15,2.289999999999999,1.4199999999999946,34.15,35.57,33.0,2.5700000000000003,1.2700000000000031,1581008,1980824,968536,1012288,-1372
2018-02-11,35.9175,37.0,34.55,2.450000000000003,1.1999999999999957,36.8775,37.63,36.04,1.5900000000000034,1.5900000000000034,35.295,36.33,34.11,2.219999999999999,2.219999999999999,36.195,36.87,34.7,2.1699999999999946,2.049999999999997,1146207,1430368,841456,588912,-520568
2018-02-18,38.738,40.11,36.75,3.3599999999999994,3.3599999999999994,39.868,40.23,39.62,0.6099999999999994,0.5599999999999952,38.128,39.18,36.74,2.4399999999999977,0.9600000000000009,38.96,39.98,38.38,1.5999999999999943,0.14999999999999858,1372520,1991540,867172,1124368,-389888
2018-02-25,37.706,38.71,36.46,2.25,-1.1600000000000037,38.396,38.95,37.77,1.1799999999999997,-0.9399999999999977,36.602,37.82,35.25,2.5700000000000003,-0.0799999999999983,37.592,38.02,37.04,0.980000000000004,-0.759999999999998,1422446,1632540,1101492,531048,-7208
2018-03-04,38.446,39.23,37.48,1.75,1.5100000000000051,39.014,39.42,38.26,1.1600000000000037,0.730000000000004,37.604,38.18,37.0,1.1799999999999997,-0.07000000000000028,38.544,38.95,38.04,0.9100000000000037,0.5799999999999983,1623420,2721544,820640,1900904,1900904
2018-03-11,34.476,38.63,33.12,5.510000000000005,-5.1200000000000045,35.082,38.64,33.55,5.090000000000003,-4.740000000000002,33.577999999999996,36.57,32.0,4.57,-3.9200000000000017,34.032000000000004,36.84,32.87,3.970000000000006,-3.970000000000006,5117618,13613468,1814924,11798544,-491532
2018-03-18,32.486,33.68,31.75,1.9299999999999997,-0.9899999999999984,33.102,34.05,32.5,1.5499999999999972,-0.01999999999999602,31.764,32.5,31.05,1.4499999999999993,-0.8200000000000003,32.284,33.04,31.14,1.8999999999999986,-0.28000000000000114,2462880,2771688,2218464,553224,-550780
2018-03-25,31.9925,32.94,30.81,2.129999999999999,-0.4399999999999977,32.67,33.03,31.63,1.4000000000000021,0.030000000000001137,31.1325,31.58,30.7,0.879999999999999,0.879999999999999,31.8125,32.93,30.79,2.1400000000000006,1.2899999999999991,2359496,2703112,1614064,1089048,-911044
2018-04-01,32.722,33.44,32.47,0.9699999999999989,-0.030000000000001137,33.312,33.68,32.76,0.9200000000000017,-0.6900000000000048,32.336,32.88,32.01,0.8700000000000045,-0.29000000000000625,32.808,33.18,32.19,0.990000000000002,-0.9600000000000009,1942692,2611100,1476056,1135044,-987896
2018-04-08,33.226,33.83,32.83,1.0,0.8799999999999955,34.126,34.73,33.85,0.8799999999999955,0.759999999999998,32.678,33.07,32.45,0.6199999999999974,-0.02999999999999403,33.18,33.83,32.75,1.0799999999999983,-0.0899999999999963,1934035,2830464,1123228,1707236,-400372
