Date,LAD_stock_Open_average,LAD_stock_Open_max,LAD_stock_Open_min,LAD_stock_Open_volatility,LAD_stock_Open_change,LAD_stock_High_average,LAD_stock_High_max,LAD_stock_High_min,LAD_stock_High_volatility,LAD_stock_High_change,LAD_stock_Low_average,LAD_stock_Low_max,LAD_stock_Low_min,LAD_stock_Low_volatility,LAD_stock_Low_change,LAD_stock_Close_average,LAD_stock_Close_max,LAD_stock_Close_min,LAD_stock_Close_volatility,LAD_stock_Close_change,LAD_stock_Volume_average,LAD_stock_Volume_max,LAD_stock_Volume_min,LAD_stock_Volume_volatility,LAD_stock_Volume_change
2018-05-13,96.988,98.26,96.05,2.210000000000008,2.0500000000000114,98.264,100.07,97.04,3.029999999999987,1.1700000000000017,96.334,97.11,95.68,1.4299999999999926,0.1599999999999966,97.212,98.07,96.43,1.6399999999999864,0.3199999999999932,203792,336456,144596,191860,10187
2018-05-20,97.47800000000001,98.5,96.64,1.8599999999999994,0.21999999999999886,98.328,98.89,97.77,1.1200000000000045,-0.7999999999999972,96.746,97.2,96.24,0.960000000000008,-0.0799999999999983,97.554,98.24,97.01,1.2299999999999898,-0.6400000000000006,266486,467793,134556,333237,20362
2018-05-27,97.5475,98.21,96.82,1.3900000000000006,1.3900000000000006,98.5625,99.71,97.48,2.2299999999999898,2.2299999999999898,96.8275,97.61,96.32,1.2900000000000063,1.2900000000000063,97.63,98.07,97.03,1.039999999999992,0.6400000000000006,283842,354774,251809,102965,-102965
2018-06-03,99.258,100.46,97.87,2.589999999999989,1.7999999999999972,100.614,102.08,98.75,3.3299999999999983,2.6599999999999966,98.79,99.9,97.77,2.1300000000000097,1.730000000000004,99.932,101.11,98.45,2.6599999999999966,2.6599999999999966,191996,214604,173907,40697,-28904
2018-06-10,101.44,102.58,100.96,1.6200000000000045,-0.12000000000000455,102.268,102.58,101.63,0.9500000000000028,-0.06999999999999318,100.712,101.12,100.48,0.6400000000000006,-0.5400000000000063,101.628,102.31,100.8,1.5100000000000051,0.3100000000000023,226692,322742,163355,159387,142627
2018-06-17,103.642,104.99,102.0,2.989999999999995,1.2099999999999937,104.64,105.64,103.52,2.1200000000000045,0.3299999999999983,101.898,103.85,99.73,4.11999999999999,-1.75,102.902,104.7,100.14,4.560000000000002,-3.3700000000000045,290230,491403,184865,306538,306538
2018-06-24,97.2,99.65,95.55,4.1000000000000085,-3.25,97.526,99.65,96.56,3.0900000000000034,-2.980000000000004,95.444,96.12,94.47,1.6500000000000057,-1.5300000000000011,96.254,97.18,94.57,2.6100000000000136,-2.6100000000000136,312514,500584,210841,289743,78697
2018-07-01,95.33500000000001,96.89,94.0,2.8900000000000006,2.8900000000000006,96.5375,98.21,95.0,3.2099999999999937,3.2099999999999937,94.86,96.46,93.24,3.219999999999999,3.219999999999999,96.045,97.33,94.97,2.3599999999999994,2.3599999999999994,161684,240820,101889,138931,-123996
2018-07-08,97.126,99.35,95.45,3.8999999999999915,-2.3400000000000034,97.8,99.35,96.33,3.019999999999996,-2.8100000000000023,95.804,97.61,94.0,3.6099999999999994,-2.1599999999999966,96.726,98.89,95.48,3.4099999999999966,-3.1700000000000017,159303,208080,84237,123843,-72175
2018-07-15,95.526,96.0,94.08,1.9200000000000017,0.12000000000000455,97.138,98.83,95.93,2.8999999999999915,0.3299999999999983,94.986,95.84,93.5,2.3400000000000034,-0.09999999999999432,96.064,97.03,95.33,1.7000000000000028,-0.5100000000000051,304242,521208,191196,330012,85936
2018-07-22,88.728,96.16,82.7,13.459999999999994,-10.240000000000009,90.032,97.17,84.94,12.230000000000004,-10.469999999999999,86.12,94.6,78.85,15.75,-13.509999999999991,88.262,95.42,82.16,13.260000000000005,-13.260000000000005,1006350,2493172,160477,2332695,447836
2018-07-29,86.374,88.91,82.3,6.609999999999999,4.25,88.438,89.9,87.5,2.4000000000000057,-0.21999999999999886,85.164,86.89,82.3,4.590000000000003,3.700000000000003,87.156,89.05,86.24,2.8100000000000023,-1.0200000000000102,460192,738997,232286,506711,-414600
2018-08-05,87.446,88.04,86.49,1.5500000000000114,0.6000000000000085,88.432,89.06,87.24,1.8200000000000074,-1.5900000000000034,86.628,87.59,85.61,1.980000000000004,-0.39000000000000057,87.36,88.0,85.94,2.0600000000000023,-2.010000000000005,254855,351448,156502,194946,-45974
2018-08-12,85.218,86.23,84.75,1.480000000000004,-1.2000000000000028,86.16199999999999,86.5,85.13,1.3700000000000045,-0.04000000000000625,84.486,84.75,84.0,0.75,0.14000000000000057,85.33800000000001,86.33,84.65,1.6799999999999926,1.3299999999999983,266414,382093,136598,245495,-245495
2018-08-19,87.51,88.66,86.36,2.299999999999997,0.5400000000000063,88.128,89.07,86.96,2.1099999999999994,-0.9300000000000068,86.528,87.31,85.4,1.9099999999999966,-0.7199999999999989,87.362,88.62,85.79,2.8299999999999983,-1.8399999999999892,172601,191239,141553,49686,-38252
2018-08-26,87.284,88.34,85.92,2.4200000000000017,-0.3100000000000023,88.16,88.85,86.6,2.25,-1.6600000000000108,86.3,87.1,85.25,1.8499999999999943,-0.7199999999999989,87.318,88.04,86.24,1.8000000000000114,-1.5799999999999983,173640,218684,139551,79133,-79133
2018-09-02,84.64750000000001,86.36,82.04,4.319999999999993,-4.319999999999993,85.4275,86.82,83.44,3.3799999999999955,-3.299999999999997,83.18,84.69,81.11,3.5799999999999983,-3.5799999999999983,83.83,86.0,82.09,3.9099999999999966,-3.9099999999999966,233066,318924,195145,123779,117084
2018-09-09,82.868,83.95,82.31,1.6400000000000006,1.3200000000000074,84.834,87.87,82.98,4.890000000000001,3.730000000000004,81.944,82.6,81.34,1.259999999999991,0.75,83.53399999999999,86.64,81.44,5.200000000000003,3.950000000000003,253872,343785,159216,184569,149053
2018-09-16,84.712,86.68,83.58,3.1000000000000085,-1.210000000000008,85.912,88.92,84.41,4.510000000000005,2.239999999999995,83.864,85.47,83.03,2.4399999999999977,1.5900000000000034,84.64,87.46,83.68,3.779999999999987,3.4799999999999898,386882,977722,211007,766715,707685
2018-09-23,84.282,87.25,82.0,5.25,-5.25,84.926,87.78,83.23,4.549999999999997,-4.3700000000000045,82.82,85.14,81.52,3.6200000000000045,-3.6200000000000045,83.09,85.36,81.66,3.700000000000003,-3.700000000000003,267219,370891,185408,185483,-117457
2018-09-30,78.854,82.15,75.64,6.510000000000005,-3.1500000000000057,80.058,82.83,78.48,4.349999999999994,-3.75,77.474,80.9,74.88,6.02000000000001,-3.4000000000000057,78.414,80.9,76.57,4.3300000000000125,-2.7900000000000063,497623,713187,278434,434753,139519
2018-10-07,77.88,79.24,77.08,2.1599999999999966,-0.6099999999999994,78.696,79.9,77.67,2.230000000000004,-2.230000000000004,76.444,77.86,73.83,4.030000000000001,-3.760000000000005,77.08,79.77,74.5,5.269999999999996,-5.269999999999996,430941,655279,271390,383889,241790
2018-10-14,74.648,76.31,73.04,3.269999999999996,-1.4499999999999886,75.692,76.79,74.89,1.9000000000000057,-0.46999999999999886,73.348,73.92,72.89,1.0300000000000011,-1.0300000000000011,74.528,76.24,73.26,2.9799999999999898,-0.14000000000000057,547177,936249,254664,681585,-681585
2018-10-21,81.156,89.13,72.9,16.22999999999999,15.189999999999998,85.03,91.83,74.42,17.409999999999997,17.209999999999994,80.56,88.46,72.85,15.61,15.459999999999994,83.476,90.61,73.86,16.75,16.709999999999994,976341,2448626,335702,2112924,149113
2018-10-28,90.52000000000001,91.68,89.45,2.230000000000004,-1.4500000000000028,91.734,92.24,90.78,1.4599999999999937,-1.4599999999999937,88.698,89.16,88.08,1.0799999999999983,0.4900000000000091,89.79,90.8,89.08,1.7199999999999989,-0.3500000000000085,394711,451500,349231,102269,-84945
2018-11-04,86.096,89.08,84.16,4.920000000000002,-3.780000000000001,87.238,90.0,85.94,4.060000000000002,-4.060000000000002,84.004,86.15,81.51,4.640000000000001,-4.640000000000001,85.188,87.03,82.87,4.159999999999997,-4.159999999999997,340754,398561,254851,143710,-105066
2018-11-11,83.298,84.21,82.29,1.9199999999999875,0.4299999999999926,84.758,86.0,82.72,3.280000000000001,-2.680000000000007,82.108,83.58,80.58,3.0,-0.8299999999999983,83.236,83.68,81.77,1.9100000000000108,-1.9100000000000108,251546,294281,222586,71695,-37683
2018-11-18,81.2025,81.91,80.39,1.519999999999996,-0.4399999999999977,83.32249999999999,83.74,82.68,1.059999999999988,0.8899999999999864,80.7775,81.47,80.03,1.4399999999999977,0.25,81.50999999999999,82.25,80.35,1.9000000000000057,0.4000000000000057,197082,336642,86711,249931,-109314
2018-11-25,83.464,84.79,82.39,2.4000000000000057,0.5499999999999972,84.456,85.17,83.57,1.6000000000000085,-0.4300000000000068,82.1,83.14,80.7,2.4399999999999977,1.3599999999999994,83.70400000000001,84.87,82.86,2.010000000000005,-1.0400000000000063,234841,259914,195061,64853,-49079
2018-12-02,79.13499999999999,84.0,74.91,9.090000000000003,-9.090000000000003,79.5675,84.06,75.36,8.700000000000003,-8.700000000000003,75.9925,81.48,72.0,9.480000000000004,-9.480000000000004,76.72,81.75,72.23,9.519999999999996,-9.519999999999996,437050,738294,226743,511551,187956
2018-12-09,70.92,72.34,68.83,3.510000000000005,-3.510000000000005,71.828,73.59,70.41,3.180000000000007,-1.9300000000000068,69.402,69.98,68.83,1.1500000000000057,-1.019999999999996,70.038,71.04,69.15,1.8900000000000006,-1.8900000000000006,392032,433576,296397,137179,-137179
2018-12-16,70.642,71.9,68.5,3.4000000000000057,3.0,73.11999999999999,74.74,71.71,3.030000000000001,3.030000000000001,69.572,70.51,67.9,2.6099999999999994,1.5499999999999972,70.73,71.59,69.86,1.730000000000004,-0.45000000000000284,502257,898480,309557,588923,481287
2018-12-23,71.21000000000001,73.31,69.45,3.8599999999999994,3.8599999999999994,73.42,76.12,71.1,5.02000000000001,5.02000000000001,70.6125,73.31,69.04,4.269999999999996,4.269999999999996,72.9675,75.34,70.39,4.950000000000003,4.950000000000003,243109,296152,189739,106413,106413
2018-12-30,77.3075,80.0,75.55,4.450000000000003,4.400000000000006,79.6125,82.27,76.86,5.409999999999997,5.409999999999997,76.73,79.98,74.77,5.210000000000008,5.210000000000008,78.9725,82.1,76.33,5.769999999999996,5.769999999999996,326714,441481,263472,178009,107748
2019-01-06,83.39,84.72,82.07,2.6500000000000057,0.8700000000000045,85.498,86.39,84.42,1.9699999999999989,-0.060000000000002274,82.264,83.37,81.64,1.730000000000004,0.7900000000000063,84.206,85.63,83.13,2.5,1.509999999999991,365636,616370,233771,382599,-334193
2019-01-13,85.036,86.11,84.5,1.6099999999999994,1.3400000000000034,86.172,87.26,85.46,1.8000000000000114,0.8599999999999994,84.41,85.28,83.42,1.8599999999999994,0.8100000000000023,85.56,87.16,84.8,2.3599999999999994,1.8999999999999915,208356,290300,176460,113840,-12455
2019-01-20,86.315,86.79,85.66,1.1300000000000097,-0.12000000000000455,87.2625,87.48,86.96,0.5200000000000102,0.20000000000000284,85.2175,86.02,84.87,1.1499999999999915,0.9799999999999898,86.215,87.04,85.73,1.3100000000000023,0.9500000000000028,175454,233038,141538,91500,-66468
2019-01-27,87.78999999999999,88.77,86.32,2.450000000000003,2.450000000000003,88.6,89.32,87.69,1.6299999999999955,1.1099999999999994,87.126,87.93,86.22,1.710000000000008,1.0999999999999943,88.262,88.95,87.62,1.3299999999999983,0.44999999999998863,193277,258791,134052,124739,19103
2019-02-03,87.636,89.22,84.97,4.25,-2.8299999999999983,88.132,89.25,86.02,3.230000000000004,-2.730000000000004,86.146,87.59,83.66,3.930000000000007,-3.5700000000000074,87.05799999999999,88.88,84.32,4.560000000000002,-4.400000000000006,236317,321087,171257,149830,48915
2019-02-10,83.912,84.74,82.14,2.5999999999999943,0.22999999999998977,85.95,88.74,84.39,4.349999999999994,3.519999999999996,82.612,84.58,79.75,4.829999999999998,1.2800000000000011,84.946,87.97,82.46,5.510000000000005,3.8700000000000045,523025,996445,188603,807842,423817
2019-02-17,88.80250000000001,90.43,86.91,3.5200000000000102,1.6700000000000017,90.445,91.27,89.5,1.769999999999996,0.8499999999999943,87.965,89.18,86.18,3.0,2.1299999999999955,89.3575,90.43,88.55,1.8800000000000097,0.10999999999999943,284115,373674,182602,191072,-191072
2019-02-24,89.706,91.03,88.48,2.549999999999997,1.1200000000000045,90.79,91.84,90.0,1.8400000000000034,1.8400000000000034,88.788,89.47,88.45,1.019999999999996,1.019999999999996,89.458,90.27,88.5,1.769999999999996,1.0699999999999932,221544,252582,186605,65977,41286
2019-03-03,87.756,89.53,86.22,3.3100000000000023,-3.3100000000000023,88.598,89.67,86.86,2.8100000000000023,-2.259999999999991,86.344,87.42,85.48,1.9399999999999977,-1.0499999999999972,87.372,88.86,86.66,2.200000000000003,0.060000000000002274,249937,356772,193943,162829,-162829
2019-03-10,88.43599999999999,89.27,87.25,2.019999999999996,2.019999999999996,89.3,89.88,88.32,1.5600000000000023,1.5,87.71600000000001,88.54,86.43,2.1099999999999994,1.279999999999987,88.568,89.4,87.94,1.460000000000008,-0.23000000000000398,251514,521716,136460,385256,333533
2019-03-17,87.842,88.68,86.96,1.720000000000013,0.6000000000000085,89.096,89.61,88.56,1.0499999999999972,-0.7399999999999949,86.788,87.2,85.86,1.3400000000000034,-1.3100000000000023,87.596,88.85,85.98,2.8699999999999903,-2.6099999999999994,175913,210191,150987,59204,-56906
2019-03-24,88.8,92.34,85.75,6.590000000000003,6.590000000000003,90.618,93.79,87.34,6.450000000000003,6.450000000000003,88.584,92.27,85.01,7.259999999999991,7.259999999999991,89.908,92.75,86.43,6.319999999999993,6.319999999999993,198489,275393,153076,122317,42225
2019-03-31,94.372,95.78,93.27,2.510000000000005,1.9899999999999949,95.336,96.31,94.27,2.0400000000000063,1.7600000000000051,93.07,94.75,92.47,2.280000000000001,0.3100000000000023,94.144,95.55,92.79,2.759999999999991,-0.480000000000004,254006,329512,183540,145972,98797
2019-04-07,94.796,95.99,93.45,2.539999999999992,2.3100000000000023,95.97200000000001,96.86,95.23,1.6299999999999955,1.5699999999999932,93.994,95.36,93.09,2.269999999999996,2.269999999999996,95.316,96.54,93.98,2.5600000000000023,1.490000000000009,224114,265058,189901,75157,-2677
2019-04-14,97.245,97.93,96.35,1.5800000000000125,1.4300000000000068,98.0975,99.17,96.6,2.5700000000000074,2.5700000000000074,96.1925,97.25,94.77,2.480000000000004,2.480000000000004,97.62,98.87,95.88,2.990000000000009,2.990000000000009,189555,223024,156459,66565,-24480
2019-04-21,101.452,107.32,96.22,11.099999999999994,7.200000000000003,105.538,112.92,98.16,14.760000000000005,13.950000000000003,100.288,105.9,95.63,10.27000000000001,9.030000000000001,104.252,112.62,95.9,16.72,16.72,455992,632811,167255,465556,431987
2019-04-28,112.844,114.13,110.6,3.530000000000001,-0.04999999999999716,114.286,114.81,113.33,1.480000000000004,-0.06999999999999318,111.924,113.2,110.59,2.6099999999999994,0.3400000000000034,113.148,114.44,111.01,3.4299999999999926,0.5900000000000034,289264,438428,156450,281978,-281978
2019-05-05,114.128,115.05,112.75,2.299999999999997,-0.6799999999999926,115.24,116.22,114.15,2.069999999999993,-1.5799999999999983,112.91799999999999,114.1,111.46,2.6400000000000006,-1.7800000000000011,114.574,115.59,113.86,1.730000000000004,-1.3299999999999983,196314,239063,146780,92283,-25320
2019-05-12,113.012,113.79,112.29,1.5,0.9700000000000131,114.252,116.57,113.02,3.549999999999997,3.549999999999997,112.104,113.79,110.39,3.4000000000000057,3.4000000000000057,113.634,115.05,112.45,2.5999999999999943,2.5999999999999943,204661,304172,134850,169322,48139
2019-05-19,114.768,115.78,113.95,1.8299999999999983,1.1099999999999994,116.248,117.48,115.69,1.7900000000000063,1.4699999999999989,114.162,115.51,113.0,2.510000000000005,1.4300000000000068,115.28,116.3,114.31,1.9899999999999949,1.9899999999999949,173181,230307,120618,109689,67365
2019-05-26,115.3175,116.18,113.88,2.3000000000000114,-0.36000000000001364,116.5925,117.96,115.05,2.9099999999999966,-1.4399999999999977,113.685,115.0,111.67,3.3299999999999983,-0.4899999999999949,114.955,116.27,114.15,2.1199999999999903,-0.25,230454,328043,141628,186415,28414
2019-06-02,117.56400000000001,119.95,114.29,5.659999999999997,3.4099999999999966,119.406,121.96,117.84,4.11999999999999,0.6400000000000006,115.93599999999999,117.67,113.86,3.8100000000000023,2.5999999999999943,117.522,119.12,116.58,2.5400000000000063,-0.3100000000000023,227790,375318,167324,207994,-55169
2019-06-09,118.096,118.46,116.79,1.6699999999999875,1.6400000000000006,118.834,119.7,118.4,1.2999999999999972,-0.45999999999999375,116.49,117.66,115.84,1.8199999999999932,-0.730000000000004,117.736,118.59,116.35,2.240000000000009,-1.2700000000000102,212621,260483,159581,100902,93665
2019-06-16,118.94,120.6,116.45,4.1499999999999915,4.1499999999999915,120.254,121.08,118.73,2.3499999999999943,2.3499999999999943,117.762,119.03,116.33,2.700000000000003,2.700000000000003,119.212,120.57,118.34,2.2299999999999898,0.9399999999999977,224820,358441,127549,230892,157081
2019-06-23,118.97200000000001,120.36,117.19,3.1700000000000017,0.7000000000000028,120.018,121.2,118.15,3.049999999999997,1.9699999999999989,117.126,118.43,115.38,3.0500000000000114,0.8300000000000125,118.64399999999999,120.02,116.83,3.1899999999999977,0.9300000000000068,267679,439898,168107,271791,271791
2019-06-30,121.235,123.43,119.84,3.5900000000000034,3.430000000000007,122.8,124.23,121.31,2.9200000000000017,2.9200000000000017,120.2125,121.99,118.51,3.4799999999999898,2.8999999999999915,121.92,124.05,119.84,4.209999999999994,2.530000000000001,191163,231459,131407,100052,-100052
2019-07-07,119.34400000000001,120.05,118.54,1.509999999999991,-0.6799999999999926,120.646,122.02,119.29,2.7299999999999898,-0.519999999999996,118.048,118.75,116.98,1.769999999999996,0.6299999999999955,118.94,119.25,118.31,0.9399999999999977,0.45000000000000284,214226,255039,134000,121039,-23701
2019-07-14,118.44800000000001,120.05,116.18,3.8699999999999903,-3.299999999999997,119.492,121.3,117.47,3.8299999999999983,-2.6700000000000017,116.788,118.47,115.4,3.069999999999993,-2.8599999999999994,117.988,119.45,116.53,2.9200000000000017,-2.4200000000000017,239094,285868,181570,104298,80999
2019-07-21,125.414,137.09,116.99,20.10000000000001,20.10000000000001,129.922,139.18,118.29,20.89,20.89,123.828,134.87,115.41,19.460000000000008,19.460000000000008,127.872,136.44,116.21,20.230000000000004,18.91000000000001,505551,940269,206821,733448,250431
2019-07-28,132.666,135.02,129.19,5.8300000000000125,-5.810000000000002,133.796,135.79,131.15,4.639999999999986,-4.639999999999986,129.374,132.44,127.12,5.319999999999993,-5.319999999999993,131.46,135.29,128.92,6.3700000000000045,-5.6699999999999875,344262,436774,259377,177397,-177397
2019-08-04,127.586,128.13,126.94,1.1899999999999977,0.6299999999999955,128.9,129.5,128.21,1.289999999999992,0.8400000000000034,126.33800000000001,127.37,125.18,2.1899999999999977,1.7800000000000011,128.05,128.77,126.43,2.3400000000000034,0.6500000000000057,202010,255829,153812,102017,-91147
2019-08-11,128.192,129.16,126.55,2.6099999999999994,-1.7999999999999972,130.47400000000002,132.86,128.91,3.950000000000017,0.03999999999999204,126.556,127.8,123.34,4.459999999999994,-1.1300000000000097,128.75,131.54,125.62,5.9199999999999875,0.9199999999999875,188369,242847,141098,101749,22965
2019-08-18,130.988,131.95,129.76,2.1899999999999977,-2.1899999999999977,131.428,132.08,130.9,1.1800000000000068,-0.9699999999999989,128.882,130.37,126.63,3.740000000000009,-3.740000000000009,129.654,131.24,126.96,4.280000000000015,-4.280000000000015,130158,177867,90677,87190,55688
2019-08-25,129.442,131.75,125.48,6.269999999999996,3.75,132.024,135.2,129.89,5.310000000000002,3.3700000000000045,127.836,131.44,125.01,6.429999999999993,3.0799999999999983,129.754,131.67,126.06,5.609999999999985,2.019999999999982,189593,228919,168837,60082,7268
2019-09-01,130.8925,133.11,129.94,3.170000000000016,2.8300000000000125,132.4975,134.0,129.94,4.060000000000002,1.710000000000008,129.5675,131.81,127.94,3.8700000000000045,3.0600000000000023,130.5125,132.42,128.49,3.9299999999999784,3.1599999999999966,201073,256442,153974,102468,-102468
2019-09-08,133.646,136.26,130.6,5.659999999999997,-2.180000000000007,135.564,137.9,130.74,7.159999999999997,-6.039999999999992,130.848,134.24,125.01,9.230000000000004,-7.019999999999996,133.076,136.13,128.15,7.97999999999999,-7.1699999999999875,278691,363659,217072,146587,72974
2019-09-15,130.278,132.68,127.74,4.940000000000012,2.4200000000000017,132.286,135.22,129.75,5.469999999999999,2.509999999999991,128.366,128.74,127.59,1.1500000000000057,0.5799999999999841,130.56799999999998,132.4,129.47,2.930000000000007,0.6899999999999977,237832,398464,143154,255310,219755
2019-09-22,130.93,132.0,129.81,2.1899999999999977,1.8000000000000114,132.444,133.75,131.06,2.6899999999999977,-0.3300000000000125,129.224,130.42,127.5,2.9199999999999875,0.710000000000008,130.666,131.02,130.23,0.7900000000000205,-0.7900000000000205,153063,211277,109676,101601,17768
2019-09-29,128.882,132.53,125.93,6.599999999999994,-3.700000000000003,130.518,135.55,127.24,8.310000000000016,-6.019999999999996,126.614,130.4,124.64,5.760000000000005,-5.320000000000007,128.086,132.38,126.18,6.199999999999989,-6.199999999999989,166717,204237,127978,76259,-68503
2019-10-06,125.17,127.85,122.45,5.3999999999999915,1.789999999999992,127.344,131.45,124.98,6.469999999999985,4.099999999999994,123.27799999999999,125.96,120.44,5.519999999999996,1.75,124.666,126.29,121.05,5.240000000000009,0.4200000000000017,179687,240555,137815,102740,67260
2019-10-13,127.404,128.44,126.09,2.3499999999999943,1.1400000000000006,129.436,131.0,127.8,3.200000000000003,2.769999999999996,126.556,127.23,125.1,2.1300000000000097,2.1300000000000097,128.078,130.39,126.53,3.859999999999985,3.859999999999985,183895,274135,126689,147446,147446
2019-10-20,142.562,154.5,130.9,23.599999999999994,23.03,148.376,159.16,136.01,23.150000000000006,21.409999999999997,139.936,153.73,127.53,26.19999999999999,23.810000000000002,145.828,156.03,130.32,25.710000000000008,20.379999999999995,523868,934627,196252,738375,-320991
2019-10-27,157.806,159.83,156.0,3.8300000000000125,2.759999999999991,159.83,160.77,157.76,3.0100000000000193,0.4200000000000159,156.096,157.63,154.72,2.9099999999999966,1.8400000000000034,158.34,159.77,157.18,2.5900000000000034,2.5900000000000034,205218,323052,121794,201258,-138064
