Date,Aptus Behavioral Momentum_etf_Open_average,Aptus Behavioral Momentum_etf_Open_max,Aptus Behavioral Momentum_etf_Open_min,Aptus Behavioral Momentum_etf_Open_volatility,Aptus Behavioral Momentum_etf_Open_change,Aptus Behavioral Momentum_etf_High_average,Aptus Behavioral Momentum_etf_High_max,Aptus Behavioral Momentum_etf_High_min,Aptus Behavioral Momentum_etf_High_volatility,Aptus Behavioral Momentum_etf_High_change,Aptus Behavioral Momentum_etf_Low_average,Aptus Behavioral Momentum_etf_Low_max,Aptus Behavioral Momentum_etf_Low_min,Aptus Behavioral Momentum_etf_Low_volatility,Aptus Behavioral Momentum_etf_Low_change,Aptus Behavioral Momentum_etf_Close_average,Aptus Behavioral Momentum_etf_Close_max,Aptus Behavioral Momentum_etf_Close_min,Aptus Behavioral Momentum_etf_Close_volatility,Aptus Behavioral Momentum_etf_Close_change
2018-06-03,35.01,35.01,35.01,0.0,0.0,35.1,35.1,35.1,0.0,0.0,34.82,34.82,34.82,0.0,0.0,35.1,35.1,35.1,0.0,0.0
2018-06-10,35.89,35.89,35.89,0.0,0.0,35.89,35.89,35.89,0.0,0.0,35.7,35.7,35.7,0.0,0.0,35.76,35.76,35.76,0.0,0.0
2018-06-17,35.3,35.3,35.3,0.0,0.0,35.33,35.33,35.33,0.0,0.0,35.15,35.15,35.15,0.0,0.0,35.2,35.2,35.2,0.0,0.0
2018-06-24,34.3,34.3,34.3,0.0,0.0,34.3,34.3,34.3,0.0,0.0,33.91,33.91,33.91,0.0,0.0,33.91,33.91,33.91,0.0,0.0
2018-07-01,34.53,34.53,34.53,0.0,0.0,34.53,34.53,34.53,0.0,0.0,34.53,34.53,34.53,0.0,0.0,34.53,34.53,34.53,0.0,0.0
2018-07-08,35.11,35.11,35.11,0.0,0.0,35.11,35.11,35.11,0.0,0.0,35.03,35.03,35.03,0.0,0.0,35.03,35.03,35.03,0.0,0.0
2018-07-15,35.07,35.07,35.07,0.0,0.0,35.15,35.15,35.15,0.0,0.0,34.95,34.95,34.95,0.0,0.0,34.95,34.95,34.95,0.0,0.0
2018-07-22,34.57,34.57,34.57,0.0,0.0,34.57,34.57,34.57,0.0,0.0,34.07,34.07,34.07,0.0,0.0,34.2,34.2,34.2,0.0,0.0
2018-07-29,33.92,33.92,33.92,0.0,0.0,33.98,33.98,33.98,0.0,0.0,33.81,33.81,33.81,0.0,0.0,33.95,33.95,33.95,0.0,0.0
2018-08-05,34.47,34.47,34.47,0.0,0.0,34.49,34.49,34.49,0.0,0.0,34.25,34.25,34.25,0.0,0.0,34.32,34.32,34.32,0.0,0.0
2018-08-12,33.6,33.6,33.6,0.0,0.0,33.69,33.69,33.69,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.69,33.69,33.69,0.0,0.0
2018-08-19,35.23,35.23,35.23,0.0,0.0,35.53,35.53,35.53,0.0,0.0,35.23,35.23,35.23,0.0,0.0,35.47,35.47,35.47,0.0,0.0
2018-08-26,36.48,36.48,36.48,0.0,0.0,36.48,36.48,36.48,0.0,0.0,36.33,36.33,36.33,0.0,0.0,36.33,36.33,36.33,0.0,0.0
2018-09-02,35.5,35.5,35.5,0.0,0.0,35.99,35.99,35.99,0.0,0.0,35.3,35.3,35.3,0.0,0.0,35.72,35.72,35.72,0.0,0.0
2018-09-09,36.72,36.72,36.72,0.0,0.0,36.82,36.82,36.82,0.0,0.0,36.64,36.64,36.64,0.0,0.0,36.78,36.78,36.78,0.0,0.0
2018-09-16,36.16,36.16,36.16,0.0,0.0,36.26,36.26,36.26,0.0,0.0,35.94,35.94,35.94,0.0,0.0,35.95,35.95,35.95,0.0,0.0
2018-09-23,36.9,36.9,36.9,0.0,0.0,37.19,37.19,37.19,0.0,0.0,36.83,36.83,36.83,0.0,0.0,36.95,36.95,36.95,0.0,0.0
2018-09-30,36.2,36.2,36.2,0.0,0.0,36.24,36.24,36.24,0.0,0.0,35.35,35.35,35.35,0.0,0.0,35.7,35.7,35.7,0.0,0.0
2018-10-07,33.6,33.6,33.6,0.0,0.0,33.7,33.7,33.7,0.0,0.0,33.0,33.0,33.0,0.0,0.0,33.46,33.46,33.46,0.0,0.0
2018-10-14,33.4,33.4,33.4,0.0,0.0,33.4,33.4,33.4,0.0,0.0,32.55,32.55,32.55,0.0,0.0,32.55,32.55,32.55,0.0,0.0
2018-10-21,30.41,30.41,30.41,0.0,0.0,30.55,30.55,30.55,0.0,0.0,29.87,29.87,29.87,0.0,0.0,30.34,30.34,30.34,0.0,0.0
2018-10-28,31.76,31.76,31.76,0.0,0.0,32.07,32.07,32.07,0.0,0.0,31.65,31.65,31.65,0.0,0.0,31.73,31.73,31.73,0.0,0.0
2018-11-04,32.38,32.38,32.38,0.0,0.0,32.58,32.58,32.58,0.0,0.0,32.28,32.28,32.28,0.0,0.0,32.55,32.55,32.55,0.0,0.0
2018-11-11,31.02,31.02,31.02,0.0,0.0,31.35,31.35,31.35,0.0,0.0,31.02,31.02,31.02,0.0,0.0,31.35,31.35,31.35,0.0,0.0
2018-11-18,29.54,29.54,29.54,0.0,0.0,30.0,30.0,30.0,0.0,0.0,29.54,29.54,29.54,0.0,0.0,30.0,30.0,30.0,0.0,0.0
2018-11-25,30.7,30.7,30.7,0.0,0.0,30.97,30.97,30.97,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.97,30.97,30.97,0.0,0.0
2018-12-02,30.44,30.44,30.44,0.0,0.0,30.51,30.51,30.51,0.0,0.0,30.19,30.19,30.19,0.0,0.0,30.28,30.28,30.28,0.0,0.0
2018-12-09,30.52,30.52,30.52,0.0,0.0,30.52,30.52,30.52,0.0,0.0,30.22,30.22,30.22,0.0,0.0,30.22,30.22,30.22,0.0,0.0
2018-12-16,28.4,28.4,28.4,0.0,0.0,28.83,28.83,28.83,0.0,0.0,28.3,28.3,28.3,0.0,0.0,28.31,28.31,28.31,0.0,0.0
2018-12-23,28.08,28.08,28.08,0.0,0.0,28.18,28.18,28.18,0.0,0.0,28.08,28.08,28.08,0.0,0.0,28.17,28.17,28.17,0.0,0.0
2018-12-30,28.29,28.29,28.29,0.0,0.0,28.3,28.3,28.3,0.0,0.0,28.25,28.25,28.25,0.0,0.0,28.28,28.28,28.28,0.0,0.0
2019-01-06,28.24,28.24,28.24,0.0,0.0,28.27,28.27,28.27,0.0,0.0,28.17,28.17,28.17,0.0,0.0,28.19,28.19,28.19,0.0,0.0
2019-01-13,28.1,28.1,28.1,0.0,0.0,28.1,28.1,28.1,0.0,0.0,28.08,28.08,28.08,0.0,0.0,28.1,28.1,28.1,0.0,0.0
2019-01-20,28.18,28.18,28.18,0.0,0.0,28.21,28.21,28.21,0.0,0.0,28.14,28.14,28.14,0.0,0.0,28.17,28.17,28.17,0.0,0.0
2019-01-27,28.26,28.26,28.26,0.0,0.0,28.3,28.3,28.3,0.0,0.0,28.25,28.25,28.25,0.0,0.0,28.25,28.25,28.25,0.0,0.0
2019-02-03,28.4,28.4,28.4,0.0,0.0,28.4,28.4,28.4,0.0,0.0,28.38,28.38,28.38,0.0,0.0,28.38,28.38,28.38,0.0,0.0
2019-02-10,28.32,28.32,28.32,0.0,0.0,28.35,28.35,28.35,0.0,0.0,28.32,28.32,28.32,0.0,0.0,28.33,28.33,28.33,0.0,0.0
2019-02-17,28.34,28.34,28.34,0.0,0.0,28.4,28.4,28.4,0.0,0.0,28.32,28.32,28.32,0.0,0.0,28.39,28.39,28.39,0.0,0.0
2019-02-24,28.49,28.49,28.49,0.0,0.0,28.63,28.63,28.63,0.0,0.0,28.38,28.38,28.38,0.0,0.0,28.6,28.6,28.6,0.0,0.0
2019-03-03,27.7,27.7,27.7,0.0,0.0,27.74,27.74,27.74,0.0,0.0,27.59,27.59,27.59,0.0,0.0,27.74,27.74,27.74,0.0,0.0
2019-03-10,28.74,28.74,28.74,0.0,0.0,28.74,28.74,28.74,0.0,0.0,28.69,28.69,28.69,0.0,0.0,28.69,28.69,28.69,0.0,0.0
2019-03-17,29.18,29.18,29.18,0.0,0.0,29.21,29.21,29.21,0.0,0.0,28.79,28.79,28.79,0.0,0.0,28.79,28.79,28.79,0.0,0.0
2019-03-24,29.04,29.04,29.04,0.0,0.0,29.21,29.21,29.21,0.0,0.0,29.04,29.04,29.04,0.0,0.0,29.21,29.21,29.21,0.0,0.0
2019-03-31,29.51,29.51,29.51,0.0,0.0,29.52,29.52,29.52,0.0,0.0,29.43,29.43,29.43,0.0,0.0,29.47,29.47,29.47,0.0,0.0
2019-04-07,29.87,29.87,29.87,0.0,0.0,29.89,29.89,29.89,0.0,0.0,29.86,29.86,29.86,0.0,0.0,29.88,29.88,29.88,0.0,0.0
2019-04-14,29.0,29.0,29.0,0.0,0.0,29.34,29.34,29.34,0.0,0.0,29.0,29.0,29.0,0.0,0.0,29.32,29.32,29.32,0.0,0.0
2019-04-21,29.39,29.39,29.39,0.0,0.0,29.63,29.63,29.63,0.0,0.0,29.39,29.39,29.39,0.0,0.0,29.63,29.63,29.63,0.0,0.0
2019-04-28,29.84,29.84,29.84,0.0,0.0,29.89,29.89,29.89,0.0,0.0,29.82,29.82,29.82,0.0,0.0,29.83,29.83,29.83,0.0,0.0
2019-05-05,29.35,29.35,29.35,0.0,0.0,29.56,29.56,29.56,0.0,0.0,29.16,29.16,29.16,0.0,0.0,29.48,29.48,29.48,0.0,0.0
2019-05-12,29.15,29.15,29.15,0.0,0.0,29.37,29.37,29.37,0.0,0.0,29.12,29.12,29.12,0.0,0.0,29.12,29.12,29.12,0.0,0.0
2019-05-19,28.49,28.49,28.49,0.0,0.0,28.57,28.57,28.57,0.0,0.0,28.45,28.45,28.45,0.0,0.0,28.45,28.45,28.45,0.0,0.0
2019-05-26,28.24,28.24,28.24,0.0,0.0,28.24,28.24,28.24,0.0,0.0,28.22,28.22,28.22,0.0,0.0,28.24,28.24,28.24,0.0,0.0
2019-06-02,29.64,29.64,29.64,0.0,0.0,29.77,29.77,29.77,0.0,0.0,29.64,29.64,29.64,0.0,0.0,29.69,29.69,29.69,0.0,0.0
2019-06-09,29.68,29.68,29.68,0.0,0.0,29.74,29.74,29.74,0.0,0.0,29.68,29.68,29.68,0.0,0.0,29.74,29.74,29.74,0.0,0.0
2019-06-16,30.53,30.53,30.53,0.0,0.0,30.53,30.53,30.53,0.0,0.0,30.29,30.29,30.29,0.0,0.0,30.34,30.34,30.34,0.0,0.0
2019-06-23,30.07,30.07,30.07,0.0,0.0,30.26,30.26,30.26,0.0,0.0,30.07,30.07,30.07,0.0,0.0,30.26,30.26,30.26,0.0,0.0
2019-06-30,30.64,30.64,30.64,0.0,0.0,30.92,30.92,30.92,0.0,0.0,30.64,30.64,30.64,0.0,0.0,30.88,30.88,30.88,0.0,0.0
2019-07-07,30.89,30.89,30.89,0.0,0.0,31.08,31.08,31.08,0.0,0.0,30.89,30.89,30.89,0.0,0.0,31.08,31.08,31.08,0.0,0.0
2019-07-14,31.16,31.16,31.16,0.0,0.0,31.16,31.16,31.16,0.0,0.0,30.93,30.93,30.93,0.0,0.0,30.93,30.93,30.93,0.0,0.0
2019-07-21,31.2,31.2,31.2,0.0,0.0,31.25,31.25,31.25,0.0,0.0,31.17,31.17,31.17,0.0,0.0,31.18,31.18,31.18,0.0,0.0
2019-07-28,30.26,30.26,30.26,0.0,0.0,30.26,30.26,30.26,0.0,0.0,30.04,30.04,30.04,0.0,0.0,30.2,30.2,30.2,0.0,0.0
2019-08-04,30.76,30.76,30.76,0.0,0.0,30.85,30.85,30.85,0.0,0.0,30.66,30.66,30.66,0.0,0.0,30.75,30.75,30.75,0.0,0.0
2019-08-11,30.51,30.51,30.51,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.51,30.51,30.51,0.0,0.0,30.69,30.69,30.69,0.0,0.0
2019-08-18,30.97,30.97,30.97,0.0,0.0,31.16,31.16,31.16,0.0,0.0,30.36,30.36,30.36,0.0,0.0,30.36,30.36,30.36,0.0,0.0
2019-08-25,31.28,31.28,31.28,0.0,0.0,31.28,31.28,31.28,0.0,0.0,31.07,31.07,31.07,0.0,0.0,31.22,31.22,31.22,0.0,0.0
2019-09-01,31.47,31.47,31.47,0.0,0.0,31.47,31.47,31.47,0.0,0.0,31.36,31.36,31.36,0.0,0.0,31.36,31.36,31.36,0.0,0.0
2019-09-08,30.33,30.33,30.33,0.0,0.0,30.36,30.36,30.36,0.0,0.0,30.24,30.24,30.24,0.0,0.0,30.27,30.27,30.27,0.0,0.0
2019-09-15,30.75,30.75,30.75,0.0,0.0,30.84,30.84,30.84,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.77,30.77,30.77,0.0,0.0
2019-09-22,30.56,30.56,30.56,0.0,0.0,30.56,30.56,30.56,0.0,0.0,30.12,30.12,30.12,0.0,0.0,30.26,30.26,30.26,0.0,0.0
2019-09-29,30.26,30.26,30.26,0.0,0.0,30.4,30.4,30.4,0.0,0.0,30.25,30.25,30.25,0.0,0.0,30.4,30.4,30.4,0.0,0.0
2019-10-06,30.66,30.66,30.66,0.0,0.0,30.66,30.66,30.66,0.0,0.0,30.4,30.4,30.4,0.0,0.0,30.4,30.4,30.4,0.0,0.0
2019-10-13,30.29,30.29,30.29,0.0,0.0,30.34,30.34,30.34,0.0,0.0,30.29,30.29,30.29,0.0,0.0,30.3,30.3,30.3,0.0,0.0
2019-10-20,30.15,30.15,30.15,0.0,0.0,30.17,30.17,30.17,0.0,0.0,30.15,30.15,30.15,0.0,0.0,30.17,30.17,30.17,0.0,0.0
2019-10-27,30.45,30.45,30.45,0.0,0.0,30.48,30.48,30.48,0.0,0.0,30.42,30.42,30.42,0.0,0.0,30.45,30.45,30.45,0.0,0.0
2019-11-03,30.07,30.07,30.07,0.0,0.0,30.07,30.07,30.07,0.0,0.0,30.07,30.07,30.07,0.0,0.0,30.07,30.07,30.07,0.0,0.0
2019-11-10,30.28,30.28,30.28,0.0,0.0,30.34,30.34,30.34,0.0,0.0,30.28,30.28,30.28,0.0,0.0,30.3,30.3,30.3,0.0,0.0
2019-11-17,30.09,30.09,30.09,0.0,0.0,30.12,30.12,30.12,0.0,0.0,30.09,30.09,30.09,0.0,0.0,30.11,30.11,30.11,0.0,0.0
2019-11-24,30.36,30.36,30.36,0.0,0.0,30.36,30.36,30.36,0.0,0.0,30.28,30.28,30.28,0.0,0.0,30.28,30.28,30.28,0.0,0.0
2019-12-01,30.33,30.33,30.33,0.0,0.0,30.4,30.4,30.4,0.0,0.0,30.3,30.3,30.3,0.0,0.0,30.3,30.3,30.3,0.0,0.0
2019-12-08,30.58,30.58,30.58,0.0,0.0,30.58,30.58,30.58,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.47,30.47,30.47,0.0,0.0
2019-12-15,30.82,30.82,30.82,0.0,0.0,30.94,30.94,30.94,0.0,0.0,30.82,30.82,30.82,0.0,0.0,30.92,30.92,30.92,0.0,0.0
2019-12-22,30.79,30.79,30.79,0.0,0.0,30.79,30.79,30.79,0.0,0.0,30.68,30.68,30.68,0.0,0.0,30.69,30.69,30.69,0.0,0.0
2019-12-29,30.5,30.5,30.5,0.0,0.0,30.56,30.56,30.56,0.0,0.0,30.5,30.5,30.5,0.0,0.0,30.53,30.53,30.53,0.0,0.0
