Date,iPath US Treasury 5-year Bear_Open_average,iPath US Treasury 5-year Bear_Open_max,iPath US Treasury 5-year Bear_Open_min,iPath US Treasury 5-year Bear_Open_volatility,iPath US Treasury 5-year Bear_Open_change,iPath US Treasury 5-year Bear_High_average,iPath US Treasury 5-year Bear_High_max,iPath US Treasury 5-year Bear_High_min,iPath US Treasury 5-year Bear_High_volatility,iPath US Treasury 5-year Bear_High_change,iPath US Treasury 5-year Bear_Low_average,iPath US Treasury 5-year Bear_Low_max,iPath US Treasury 5-year Bear_Low_min,iPath US Treasury 5-year Bear_Low_volatility,iPath US Treasury 5-year Bear_Low_change,iPath US Treasury 5-year Bear_Close_average,iPath US Treasury 5-year Bear_Close_max,iPath US Treasury 5-year Bear_Close_min,iPath US Treasury 5-year Bear_Close_volatility,iPath US Treasury 5-year Bear_Close_change
2018-12-16,34.22,34.22,34.22,0.0,0.0,34.22,34.22,34.22,0.0,0.0,34.22,34.22,34.22,0.0,0.0,34.22,34.22,34.22,0.0,0.0
2018-12-23,31.5,31.5,31.5,0.0,0.0,31.5,31.5,31.5,0.0,0.0,31.5,31.5,31.5,0.0,0.0,31.5,31.5,31.5,0.0,0.0
2018-12-30,29.98,29.98,29.98,0.0,0.0,34.1,34.1,34.1,0.0,0.0,29.98,29.98,29.98,0.0,0.0,34.1,34.1,34.1,0.0,0.0
2019-01-06,32.5,32.5,32.5,0.0,0.0,32.71,32.71,32.71,0.0,0.0,32.5,32.5,32.5,0.0,0.0,32.71,32.71,32.71,0.0,0.0
2019-01-13,33.03,33.03,33.03,0.0,0.0,33.26,33.26,33.26,0.0,0.0,33.03,33.03,33.03,0.0,0.0,33.26,33.26,33.26,0.0,0.0
2019-01-20,33.28,33.28,33.28,0.0,0.0,33.28,33.28,33.28,0.0,0.0,33.28,33.28,33.28,0.0,0.0,33.28,33.28,33.28,0.0,0.0
2019-01-27,32.86,32.86,32.86,0.0,0.0,32.86,32.86,32.86,0.0,0.0,32.86,32.86,32.86,0.0,0.0,32.86,32.86,32.86,0.0,0.0
2019-02-03,32.24,32.24,32.24,0.0,0.0,32.24,32.24,32.24,0.0,0.0,32.24,32.24,32.24,0.0,0.0,32.24,32.24,32.24,0.0,0.0
2019-02-10,32.2,32.2,32.2,0.0,0.0,32.2,32.2,32.2,0.0,0.0,32.15,32.15,32.15,0.0,0.0,32.15,32.15,32.15,0.0,0.0
2019-02-17,30.06,30.06,30.06,0.0,0.0,30.06,30.06,30.06,0.0,0.0,30.06,30.06,30.06,0.0,0.0,30.06,30.06,30.06,0.0,0.0
2019-02-24,26.07,26.07,26.07,0.0,0.0,26.07,26.07,26.07,0.0,0.0,26.05,26.05,26.05,0.0,0.0,26.07,26.07,26.07,0.0,0.0
2019-03-03,27.0,27.0,27.0,0.0,0.0,27.0,27.0,27.0,0.0,0.0,27.0,27.0,27.0,0.0,0.0,27.0,27.0,27.0,0.0,0.0
2019-03-10,28.9,28.9,28.9,0.0,0.0,30.0,30.0,30.0,0.0,0.0,28.9,28.9,28.9,0.0,0.0,30.0,30.0,30.0,0.0,0.0
2019-03-17,30.03,30.03,30.03,0.0,0.0,30.03,30.03,30.03,0.0,0.0,30.02,30.02,30.02,0.0,0.0,30.02,30.02,30.02,0.0,0.0
2019-03-24,30.55,30.55,30.55,0.0,0.0,30.77,30.77,30.77,0.0,0.0,30.55,30.55,30.55,0.0,0.0,30.77,30.77,30.77,0.0,0.0
2019-03-31,30.62,30.62,30.62,0.0,0.0,30.62,30.62,30.62,0.0,0.0,30.62,30.62,30.62,0.0,0.0,30.62,30.62,30.62,0.0,0.0
2019-04-07,30.11,30.11,30.11,0.0,0.0,30.11,30.11,30.11,0.0,0.0,30.11,30.11,30.11,0.0,0.0,30.11,30.11,30.11,0.0,0.0
2019-04-14,30.39,30.39,30.39,0.0,0.0,30.39,30.39,30.39,0.0,0.0,30.39,30.39,30.39,0.0,0.0,30.39,30.39,30.39,0.0,0.0
2019-04-21,30.41,30.41,30.41,0.0,0.0,30.41,30.41,30.41,0.0,0.0,30.41,30.41,30.41,0.0,0.0,30.41,30.41,30.41,0.0,0.0
2019-04-28,30.68,30.68,30.68,0.0,0.0,30.68,30.68,30.68,0.0,0.0,30.68,30.68,30.68,0.0,0.0,30.68,30.68,30.68,0.0,0.0
2019-05-05,30.98,30.98,30.98,0.0,0.0,30.98,30.98,30.98,0.0,0.0,30.98,30.98,30.98,0.0,0.0,30.98,30.98,30.98,0.0,0.0
2019-05-12,30.54,30.54,30.54,0.0,0.0,30.54,30.54,30.54,0.0,0.0,30.54,30.54,30.54,0.0,0.0,30.54,30.54,30.54,0.0,0.0
2019-05-19,29.91,29.91,29.91,0.0,0.0,29.91,29.91,29.91,0.0,0.0,29.91,29.91,29.91,0.0,0.0,29.91,29.91,29.91,0.0,0.0
2019-05-26,26.94,26.94,26.94,0.0,0.0,26.94,26.94,26.94,0.0,0.0,26.94,26.94,26.94,0.0,0.0,26.94,26.94,26.94,0.0,0.0
2019-06-02,27.79,27.79,27.79,0.0,0.0,27.79,27.79,27.79,0.0,0.0,27.79,27.79,27.79,0.0,0.0,27.79,27.79,27.79,0.0,0.0
2019-06-09,27.26,27.26,27.26,0.0,0.0,27.26,27.26,27.26,0.0,0.0,27.26,27.26,27.26,0.0,0.0,27.26,27.26,27.26,0.0,0.0
2019-06-16,26.24,26.24,26.24,0.0,0.0,26.24,26.24,26.24,0.0,0.0,26.24,26.24,26.24,0.0,0.0,26.24,26.24,26.24,0.0,0.0
2019-06-23,26.34,26.34,26.34,0.0,0.0,26.66,26.66,26.66,0.0,0.0,26.34,26.34,26.34,0.0,0.0,26.66,26.66,26.66,0.0,0.0
2019-06-30,27.55,27.55,27.55,0.0,0.0,27.55,27.55,27.55,0.0,0.0,27.55,27.55,27.55,0.0,0.0,27.55,27.55,27.55,0.0,0.0
2019-07-07,27.44,27.44,27.44,0.0,0.0,27.44,27.44,27.44,0.0,0.0,27.44,27.44,27.44,0.0,0.0,27.44,27.44,27.44,0.0,0.0
2019-07-14,27.01,27.01,27.01,0.0,0.0,27.01,27.01,27.01,0.0,0.0,27.01,27.01,27.01,0.0,0.0,27.01,27.01,27.01,0.0,0.0
2019-07-21,27.41,27.41,27.41,0.0,0.0,27.41,27.41,27.41,0.0,0.0,27.41,27.41,27.41,0.0,0.0,27.41,27.41,27.41,0.0,0.0
2019-07-28,25.2,25.2,25.2,0.0,0.0,25.2,25.2,25.2,0.0,0.0,24.53,24.53,24.53,0.0,0.0,24.53,24.53,24.53,0.0,0.0
2019-08-04,24.33,24.33,24.33,0.0,0.0,24.33,24.33,24.33,0.0,0.0,24.33,24.33,24.33,0.0,0.0,24.33,24.33,24.33,0.0,0.0
2019-08-11,24.0,24.0,24.0,0.0,0.0,24.16,24.16,24.16,0.0,0.0,24.0,24.0,24.0,0.0,0.0,24.16,24.16,24.16,0.0,0.0
2019-08-18,23.69,23.69,23.69,0.0,0.0,23.69,23.69,23.69,0.0,0.0,23.69,23.69,23.69,0.0,0.0,23.69,23.69,23.69,0.0,0.0
2019-08-25,23.33,23.33,23.33,0.0,0.0,23.33,23.33,23.33,0.0,0.0,23.33,23.33,23.33,0.0,0.0,23.33,23.33,23.33,0.0,0.0
2019-09-01,24.2,24.2,24.2,0.0,0.0,24.46,24.46,24.46,0.0,0.0,24.2,24.2,24.2,0.0,0.0,24.46,24.46,24.46,0.0,0.0
2019-09-08,26.68,26.68,26.68,0.0,0.0,26.68,26.68,26.68,0.0,0.0,26.68,26.68,26.68,0.0,0.0,26.68,26.68,26.68,0.0,0.0
2019-09-15,25.16,25.16,25.16,0.0,0.0,25.49,25.49,25.49,0.0,0.0,25.16,25.16,25.16,0.0,0.0,25.49,25.49,25.49,0.0,0.0
2019-09-22,25.38,25.38,25.38,0.0,0.0,25.38,25.38,25.38,0.0,0.0,25.11,25.11,25.11,0.0,0.0,25.11,25.11,25.11,0.0,0.0
2019-09-29,23.6,23.6,23.6,0.0,0.0,23.6,23.6,23.6,0.0,0.0,23.6,23.6,23.6,0.0,0.0,23.6,23.6,23.6,0.0,0.0
2019-10-06,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.24,25.24,25.24,0.0,0.0,25.25,25.25,25.25,0.0,0.0
2019-10-13,25.91,25.91,25.91,0.0,0.0,25.91,25.91,25.91,0.0,0.0,25.91,25.91,25.91,0.0,0.0,25.91,25.91,25.91,0.0,0.0
2019-10-20,26.41,26.41,26.41,0.0,0.0,26.56,26.56,26.56,0.0,0.0,26.41,26.41,26.41,0.0,0.0,26.56,26.56,26.56,0.0,0.0
2019-10-27,26.05,26.05,26.05,0.0,0.0,26.05,26.05,26.05,0.0,0.0,25.72,25.72,25.72,0.0,0.0,26.02,26.02,26.02,0.0,0.0
2019-11-03,27.39,27.39,27.39,0.0,0.0,27.39,27.39,27.39,0.0,0.0,27.39,27.39,27.39,0.0,0.0,27.39,27.39,27.39,0.0,0.0
2019-11-10,26.2,26.2,26.2,0.0,0.0,26.2,26.2,26.2,0.0,0.0,26.2,26.2,26.2,0.0,0.0,26.2,26.2,26.2,0.0,0.0
2019-11-17,26.1,26.1,26.1,0.0,0.0,26.1,26.1,26.1,0.0,0.0,26.1,26.1,26.1,0.0,0.0,26.1,26.1,26.1,0.0,0.0
2019-11-24,26.57,26.57,26.57,0.0,0.0,26.57,26.57,26.57,0.0,0.0,26.57,26.57,26.57,0.0,0.0,26.57,26.57,26.57,0.0,0.0
2019-12-01,26.87,26.87,26.87,0.0,0.0,26.87,26.87,26.87,0.0,0.0,26.87,26.87,26.87,0.0,0.0,26.87,26.87,26.87,0.0,0.0
2019-12-08,27.36,27.36,27.36,0.0,0.0,27.36,27.36,27.36,0.0,0.0,27.36,27.36,27.36,0.0,0.0,27.36,27.36,27.36,0.0,0.0
2019-12-15,27.72,27.72,27.72,0.0,0.0,27.72,27.72,27.72,0.0,0.0,27.72,27.72,27.72,0.0,0.0,27.72,27.72,27.72,0.0,0.0
2019-12-22,27.37,27.37,27.37,0.0,0.0,27.37,27.37,27.37,0.0,0.0,26.96,26.96,26.96,0.0,0.0,26.96,26.96,26.96,0.0,0.0
2019-12-29,26.12,26.12,26.12,0.0,0.0,26.12,26.12,26.12,0.0,0.0,26.12,26.12,26.12,0.0,0.0,26.12,26.12,26.12,0.0,0.0
