Date,SPDR Solactive Japan_Open_average,SPDR Solactive Japan_Open_max,SPDR Solactive Japan_Open_volatility,SPDR Solactive Japan_Open_change,SPDR Solactive Japan_High_average,SPDR Solactive Japan_High_max,SPDR Solactive Japan_High_volatility,SPDR Solactive Japan_High_change,SPDR Solactive Japan_Low_average,SPDR Solactive Japan_Low_max,SPDR Solactive Japan_Low_volatility,SPDR Solactive Japan_Low_change,SPDR Solactive Japan_Close_average,SPDR Solactive Japan_Close_max,SPDR Solactive Japan_Close_volatility,SPDR Solactive Japan_Close_change
2016-07-17,65.91,65.91,0.0,0.0,65.91,65.91,0.0,0.0,65.91,65.91,0.0,0.0,65.91,65.91,0.0,0.0
2016-07-24,66.18,66.18,0.0,0.0,66.18,66.18,0.0,0.0,66.18,66.18,0.0,0.0,66.18,66.18,0.0,0.0
2016-07-31,65.82,65.82,0.0,0.0,65.82,65.82,0.0,0.0,65.82,65.82,0.0,0.0,65.82,65.82,0.0,0.0
2016-08-07,66.8,66.8,0.0,0.0,66.8,66.8,0.0,0.0,66.8,66.8,0.0,0.0,66.8,66.8,0.0,0.0
2016-08-14,66.52,66.52,0.0,0.0,66.52,66.52,0.0,0.0,66.52,66.52,0.0,0.0,66.52,66.52,0.0,0.0
2016-08-21,65.45,65.45,0.0,0.0,66.02,66.02,0.0,0.0,65.45,65.45,0.0,0.0,66.02,66.02,0.0,0.0
2016-08-28,66.57,66.57,0.0,0.0,66.79,66.79,0.0,0.0,66.57,66.57,0.0,0.0,66.79,66.79,0.0,0.0
2016-09-04,66.82,66.82,0.0,0.0,66.82,66.82,0.0,0.0,66.82,66.82,0.0,0.0,66.82,66.82,0.0,0.0
2016-09-11,65.74,65.74,0.0,0.0,65.82,65.82,0.0,0.0,65.72,65.72,0.0,0.0,65.73,65.73,0.0,0.0
2016-09-18,67.67,67.67,0.0,0.0,67.67,67.67,0.0,0.0,67.67,67.67,0.0,0.0,67.67,67.67,0.0,0.0
2016-09-25,68.05,68.05,0.0,0.0,68.05,68.05,0.0,0.0,68.05,68.05,0.0,0.0,68.05,68.05,0.0,0.0
2016-10-02,67.9,67.9,0.0,0.0,67.9,67.9,0.0,0.0,67.61,67.61,0.0,0.0,67.63,67.63,0.0,0.0
2016-10-09,66.97,66.97,0.0,0.0,66.98,66.98,0.0,0.0,66.87,66.87,0.0,0.0,66.98,66.98,0.0,0.0
2016-10-16,67.7,67.7,0.0,0.0,67.7,67.7,0.0,0.0,67.7,67.7,0.0,0.0,67.7,67.7,0.0,0.0
2016-10-23,68.03,68.03,0.0,0.0,68.03,68.03,0.0,0.0,67.95,67.95,0.0,0.0,67.95,67.95,0.0,0.0
2016-10-30,67.01,67.01,0.0,0.0,67.02,67.02,0.0,0.0,67.01,67.01,0.0,0.0,67.02,67.02,0.0,0.0
2016-11-06,65.76,65.76,0.0,0.0,66.19,66.19,0.0,0.0,65.76,65.76,0.0,0.0,66.18,66.18,0.0,0.0
2016-11-13,66.15,66.15,0.0,0.0,66.22,66.22,0.0,0.0,66.15,66.15,0.0,0.0,66.22,66.22,0.0,0.0
2016-11-20,66.63,66.63,0.0,0.0,66.63,66.63,0.0,0.0,66.63,66.63,0.0,0.0,66.63,66.63,0.0,0.0
2016-11-27,65.59,65.59,0.0,0.0,65.74,65.74,0.0,0.0,65.58,65.58,0.0,0.0,65.74,65.74,0.0,0.0
2016-12-04,66.79,66.79,0.0,0.0,66.87,66.87,0.0,0.0,66.74,66.74,0.0,0.0,66.87,66.87,0.0,0.0
2016-12-11,66.16,66.16,0.0,0.0,66.16,66.16,0.0,0.0,66.16,66.16,0.0,0.0,66.16,66.16,0.0,0.0
2016-12-18,66.7,66.7,0.0,0.0,66.7,66.7,0.0,0.0,66.45,66.45,0.0,0.0,66.45,66.45,0.0,0.0
2016-12-25,65.83,65.83,0.0,0.0,65.83,65.83,0.0,0.0,65.34,65.34,0.0,0.0,65.34,65.34,0.0,0.0
2017-01-01,67.61,67.61,0.0,0.0,67.61,67.61,0.0,0.0,67.54,67.54,0.0,0.0,67.57,67.57,0.0,0.0
2017-01-08,67.82,67.82,0.0,0.0,67.82,67.82,0.0,0.0,67.82,67.82,0.0,0.0,67.82,67.82,0.0,0.0
2017-01-15,67.14,67.14,0.0,0.0,67.21,67.21,0.0,0.0,67.0,67.0,0.0,0.0,67.21,67.21,0.0,0.0
2017-01-22,67.21,67.21,0.0,0.0,67.21,67.21,0.0,0.0,67.21,67.21,0.0,0.0,67.21,67.21,0.0,0.0
2017-01-29,67.65,67.65,0.0,0.0,67.65,67.65,0.0,0.0,67.65,67.65,0.0,0.0,67.65,67.65,0.0,0.0
2017-02-05,67.8,67.8,0.0,0.0,68.1,68.1,0.0,0.0,67.8,67.8,0.0,0.0,68.1,68.1,0.0,0.0
2017-02-12,67.72,67.72,0.0,0.0,67.96,67.96,0.0,0.0,67.72,67.72,0.0,0.0,67.96,67.96,0.0,0.0
2017-02-19,68.51,68.51,0.0,0.0,68.55,68.55,0.0,0.0,68.48,68.48,0.0,0.0,68.48,68.48,0.0,0.0
2017-02-26,68.53,68.53,0.0,0.0,68.53,68.53,0.0,0.0,68.44,68.44,0.0,0.0,68.44,68.44,0.0,0.0
2017-03-05,68.37,68.37,0.0,0.0,68.37,68.37,0.0,0.0,68.28,68.28,0.0,0.0,68.28,68.28,0.0,0.0
2017-03-12,69.1,69.1,0.0,0.0,69.1,69.1,0.0,0.0,69.1,69.1,0.0,0.0,69.1,69.1,0.0,0.0
2017-03-19,69.63,69.63,0.0,0.0,69.66,69.66,0.0,0.0,69.63,69.63,0.0,0.0,69.66,69.66,0.0,0.0
2017-03-26,69.27,69.27,0.0,0.0,69.27,69.27,0.0,0.0,69.1,69.1,0.0,0.0,69.16,69.16,0.0,0.0
2017-04-02,68.57,68.57,0.0,0.0,68.57,68.57,0.0,0.0,68.57,68.57,0.0,0.0,68.57,68.57,0.0,0.0
2017-04-09,69.04,69.04,0.0,0.0,69.04,69.04,0.0,0.0,69.04,69.04,0.0,0.0,69.04,69.04,0.0,0.0
2017-04-16,69.72,69.72,0.0,0.0,69.72,69.72,0.0,0.0,69.72,69.72,0.0,0.0,69.72,69.72,0.0,0.0
2017-04-23,69.43,69.43,0.0,0.0,69.43,69.43,0.0,0.0,69.43,69.43,0.0,0.0,69.43,69.43,0.0,0.0
2017-04-30,70.75,70.75,0.0,0.0,70.75,70.75,0.0,0.0,70.68,70.68,0.0,0.0,70.68,70.68,0.0,0.0
2017-05-07,70.63,70.63,0.0,0.0,70.63,70.63,0.0,0.0,70.63,70.63,0.0,0.0,70.63,70.63,0.0,0.0
2017-05-14,71.6,71.6,0.0,0.0,71.6,71.6,0.0,0.0,71.6,71.6,0.0,0.0,71.6,71.6,0.0,0.0
2017-05-21,71.41,71.41,0.0,0.0,71.41,71.41,0.0,0.0,71.41,71.41,0.0,0.0,71.41,71.41,0.0,0.0
2017-05-28,73.03,73.03,0.0,0.0,73.67,73.67,0.0,0.0,73.03,73.03,0.0,0.0,73.65,73.65,0.0,0.0
2017-06-04,72.66,72.66,0.0,0.0,72.66,72.66,0.0,0.0,72.66,72.66,0.0,0.0,72.66,72.66,0.0,0.0
2017-06-11,72.93,72.93,0.0,0.0,72.93,72.93,0.0,0.0,72.75,72.75,0.0,0.0,72.75,72.75,0.0,0.0
2017-06-18,72.94,72.94,0.0,0.0,72.94,72.94,0.0,0.0,72.94,72.94,0.0,0.0,72.94,72.94,0.0,0.0
2017-06-25,71.73,71.73,0.0,0.0,71.73,71.73,0.0,0.0,71.67,71.67,0.0,0.0,71.67,71.67,0.0,0.0
2017-07-02,71.26,71.26,0.0,0.0,71.26,71.26,0.0,0.0,70.88,70.88,0.0,0.0,70.92,70.92,0.0,0.0
2017-07-09,71.87,71.87,0.0,0.0,71.87,71.87,0.0,0.0,71.87,71.87,0.0,0.0,71.87,71.87,0.0,0.0
2017-07-16,72.37,72.37,0.0,0.0,72.57,72.57,0.0,0.0,72.37,72.37,0.0,0.0,72.53,72.53,0.0,0.0
2017-07-23,73.27,73.27,0.0,0.0,73.3,73.3,0.0,0.0,73.27,73.27,0.0,0.0,73.3,73.3,0.0,0.0
2017-07-30,74.0,74.0,0.0,0.0,74.0,74.0,0.0,0.0,73.96,73.96,0.0,0.0,73.96,73.96,0.0,0.0
2017-08-06,73.41,73.41,0.0,0.0,73.41,73.41,0.0,0.0,73.41,73.41,0.0,0.0,73.41,73.41,0.0,0.0
2017-08-13,73.48,73.48,0.0,0.0,73.52,73.52,0.0,0.0,73.37,73.37,0.0,0.0,73.43,73.43,0.0,0.0
2017-08-20,73.59,73.59,0.0,0.0,73.59,73.59,0.0,0.0,73.59,73.59,0.0,0.0,73.59,73.59,0.0,0.0
2017-08-27,73.59,73.59,0.0,0.0,73.59,73.59,0.0,0.0,73.59,73.59,0.0,0.0,73.59,73.59,0.0,0.0
2017-09-03,73.87,73.87,0.0,0.0,73.87,73.87,0.0,0.0,73.87,73.87,0.0,0.0,73.87,73.87,0.0,0.0
2017-09-10,74.09,74.09,0.0,0.0,74.09,74.09,0.0,0.0,74.09,74.09,0.0,0.0,74.09,74.09,0.0,0.0
2017-09-17,74.3,74.3,0.0,0.0,74.3,74.3,0.0,0.0,74.16,74.16,0.0,0.0,74.18,74.18,0.0,0.0
2017-09-24,74.4,74.4,0.0,0.0,74.51,74.51,0.0,0.0,74.4,74.4,0.0,0.0,74.51,74.51,0.0,0.0
2017-10-01,74.56,74.56,0.0,0.0,74.77,74.77,0.0,0.0,74.56,74.56,0.0,0.0,74.77,74.77,0.0,0.0
2017-10-08,76.79,76.79,0.0,0.0,76.79,76.79,0.0,0.0,76.56,76.56,0.0,0.0,76.56,76.56,0.0,0.0
2017-10-15,76.58,76.58,0.0,0.0,76.58,76.58,0.0,0.0,76.58,76.58,0.0,0.0,76.58,76.58,0.0,0.0
2017-10-22,77.42,77.42,0.0,0.0,77.42,77.42,0.0,0.0,77.25,77.25,0.0,0.0,77.42,77.42,0.0,0.0
2017-10-29,77.86,77.86,0.0,0.0,77.86,77.86,0.0,0.0,77.86,77.86,0.0,0.0,77.86,77.86,0.0,0.0
2017-11-05,76.69,76.69,0.0,0.0,77.38,77.38,0.0,0.0,76.69,76.69,0.0,0.0,77.38,77.38,0.0,0.0
2017-11-12,77.76,77.76,0.0,0.0,77.76,77.76,0.0,0.0,77.75,77.75,0.0,0.0,77.76,77.76,0.0,0.0
2017-11-19,78.89,78.89,0.0,0.0,78.89,78.89,0.0,0.0,78.89,78.89,0.0,0.0,78.89,78.89,0.0,0.0
2017-11-26,78.17,78.17,0.0,0.0,78.17,78.17,0.0,0.0,78.17,78.17,0.0,0.0,78.17,78.17,0.0,0.0
2017-12-03,79.16,79.16,0.0,0.0,79.16,79.16,0.0,0.0,79.16,79.16,0.0,0.0,79.16,79.16,0.0,0.0
2017-12-10,78.4,78.4,0.0,0.0,78.4,78.4,0.0,0.0,78.4,78.4,0.0,0.0,78.4,78.4,0.0,0.0
2017-12-17,78.42,78.42,0.0,0.0,78.42,78.42,0.0,0.0,78.42,78.42,0.0,0.0,78.42,78.42,0.0,0.0
2017-12-24,78.62,78.62,0.0,0.0,78.64,78.64,0.0,0.0,78.62,78.62,0.0,0.0,78.64,78.64,0.0,0.0
2017-12-31,80.41,80.41,0.0,0.0,80.6,80.6,0.0,0.0,80.41,80.41,0.0,0.0,80.6,80.6,0.0,0.0
2018-01-07,81.34,81.34,0.0,0.0,81.85,81.85,0.0,0.0,81.34,81.34,0.0,0.0,81.85,81.85,0.0,0.0
2018-01-14,82.53,82.53,0.0,0.0,82.53,82.53,0.0,0.0,82.53,82.53,0.0,0.0,82.53,82.53,0.0,0.0
2018-01-21,83.13,83.13,0.0,0.0,83.13,83.13,0.0,0.0,83.07,83.07,0.0,0.0,83.07,83.07,0.0,0.0
2018-01-28,79.87,79.87,0.0,0.0,79.87,79.87,0.0,0.0,77.47,77.47,0.0,0.0,77.47,77.47,0.0,0.0
2018-02-04,77.85,77.85,0.0,0.0,78.81,78.81,0.0,0.0,77.83,77.83,0.0,0.0,78.59,78.59,0.0,0.0
2018-02-11,80.2,80.2,0.0,0.0,80.2,80.2,0.0,0.0,80.2,80.2,0.0,0.0,80.2,80.2,0.0,0.0
2018-02-18,81.35,81.35,0.0,0.0,81.35,81.35,0.0,0.0,81.35,81.35,0.0,0.0,81.35,81.35,0.0,0.0
2018-02-25,78.95,78.95,0.0,0.0,79.31,79.31,0.0,0.0,78.95,78.95,0.0,0.0,79.31,79.31,0.0,0.0
2018-03-04,79.72,79.72,0.0,0.0,79.72,79.72,0.0,0.0,79.57,79.57,0.0,0.0,79.59,79.59,0.0,0.0
2018-03-11,79.43,79.43,0.0,0.0,79.43,79.43,0.0,0.0,78.42,78.42,0.0,0.0,78.42,78.42,0.0,0.0
2018-03-18,77.82,77.82,0.0,0.0,77.82,77.82,0.0,0.0,77.82,77.82,0.0,0.0,77.82,77.82,0.0,0.0
2018-03-25,78.8,78.8,0.0,0.0,78.8,78.8,0.0,0.0,78.8,78.8,0.0,0.0,78.8,78.8,0.0,0.0
2018-04-01,80.53,80.53,0.0,0.0,80.53,80.53,0.0,0.0,80.53,80.53,0.0,0.0,80.53,80.53,0.0,0.0
2018-04-08,79.98,79.98,0.0,0.0,79.98,79.98,0.0,0.0,79.98,79.98,0.0,0.0,79.98,79.98,0.0,0.0
2018-04-15,80.67,80.67,0.0,0.0,80.72,80.72,0.0,0.0,80.67,80.67,0.0,0.0,80.72,80.72,0.0,0.0
2018-04-22,80.42,80.42,0.0,0.0,80.42,80.42,0.0,0.0,80.32,80.32,0.0,0.0,80.32,80.32,0.0,0.0
2018-04-29,80.23,80.23,0.0,0.0,80.44,80.44,0.0,0.0,80.21,80.21,0.0,0.0,80.33,80.33,0.0,0.0
2018-05-06,81.34,81.34,0.0,0.0,81.34,81.34,0.0,0.0,81.09,81.09,0.0,0.0,81.09,81.09,0.0,0.0
2018-05-13,80.51,80.51,0.0,0.0,80.51,80.51,0.0,0.0,80.51,80.51,0.0,0.0,80.51,80.51,0.0,0.0
2018-05-20,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0.0
2018-05-27,79.71,79.71,0.0,0.0,79.71,79.71,0.0,0.0,79.58,79.58,0.0,0.0,79.58,79.58,0.0,0.0
2018-06-03,80.43,80.43,0.0,0.0,80.59,80.59,0.0,0.0,80.43,80.43,0.0,0.0,80.59,80.59,0.0,0.0
2018-06-10,79.97,79.97,0.0,0.0,79.97,79.97,0.0,0.0,79.97,79.97,0.0,0.0,79.97,79.97,0.0,0.0
2018-06-17,79.37,79.37,0.0,0.0,79.37,79.37,0.0,0.0,79.29,79.29,0.0,0.0,79.29,79.29,0.0,0.0
2018-06-24,75.98,75.98,0.0,0.0,75.98,75.98,0.0,0.0,75.98,75.98,0.0,0.0,75.98,75.98,0.0,0.0
2018-07-01,77.26,77.26,0.0,0.0,77.26,77.26,0.0,0.0,77.26,77.26,0.0,0.0,77.26,77.26,0.0,0.0
2018-07-08,76.83,76.83,0.0,0.0,76.88,76.88,0.0,0.0,76.83,76.83,0.0,0.0,76.88,76.88,0.0,0.0
2018-07-15,77.88,77.88,0.0,0.0,77.88,77.88,0.0,0.0,77.88,77.88,0.0,0.0,77.88,77.88,0.0,0.0
2018-07-22,78.98,78.98,0.0,0.0,78.98,78.98,0.0,0.0,78.78,78.78,0.0,0.0,78.78,78.78,0.0,0.0
2018-07-29,77.53,77.53,0.0,0.0,77.53,77.53,0.0,0.0,77.53,77.53,0.0,0.0,77.53,77.53,0.0,0.0
2018-08-05,76.29,76.29,0.0,0.0,76.31,76.31,0.0,0.0,76.29,76.29,0.0,0.0,76.31,76.31,0.0,0.0
2018-08-12,75.86,75.86,0.0,0.0,75.86,75.86,0.0,0.0,75.86,75.86,0.0,0.0,75.86,75.86,0.0,0.0
2018-08-19,76.72,76.72,0.0,0.0,76.72,76.72,0.0,0.0,76.72,76.72,0.0,0.0,76.72,76.72,0.0,0.0
2018-08-26,76.98,76.98,0.0,0.0,77.1,77.1,0.0,0.0,76.92,76.92,0.0,0.0,76.99,76.99,0.0,0.0
2018-09-02,75.68,75.68,0.0,0.0,75.68,75.68,0.0,0.0,75.68,75.68,0.0,0.0,75.68,75.68,0.0,0.0
2018-09-09,77.6,77.6,0.0,0.0,77.6,77.6,0.0,0.0,77.6,77.6,0.0,0.0,77.6,77.6,0.0,0.0
2018-09-16,79.62,79.62,0.0,0.0,79.62,79.62,0.0,0.0,79.62,79.62,0.0,0.0,79.62,79.62,0.0,0.0
2018-09-23,80.71,80.71,0.0,0.0,80.71,80.71,0.0,0.0,80.65,80.65,0.0,0.0,80.65,80.65,0.0,0.0
2018-09-30,78.97,78.97,0.0,0.0,78.97,78.97,0.0,0.0,78.97,78.97,0.0,0.0,78.97,78.97,0.0,0.0
2018-10-07,76.25,76.25,0.0,0.0,76.25,76.25,0.0,0.0,74.9,74.9,0.0,0.0,75.5,75.5,0.0,0.0
2018-10-14,75.68,75.68,0.0,0.0,75.68,75.68,0.0,0.0,75.09,75.09,0.0,0.0,75.09,75.09,0.0,0.0
2018-10-21,72.29,72.29,0.0,0.0,72.29,72.29,0.0,0.0,70.7,70.7,0.0,0.0,70.7,70.7,0.0,0.0
2018-10-28,73.0,73.0,0.0,0.0,73.0,73.0,0.0,0.0,73.0,73.0,0.0,0.0,73.0,73.0,0.0,0.0
2018-11-04,73.08,73.08,0.0,0.0,73.08,73.08,0.0,0.0,73.08,73.08,0.0,0.0,73.08,73.08,0.0,0.0
2018-11-11,72.83,72.83,0.0,0.0,72.83,72.83,0.0,0.0,72.53,72.53,0.0,0.0,72.6,72.6,0.0,0.0
2018-11-18,73.0,73.0,0.0,0.0,73.06,73.06,0.0,0.0,72.95,72.95,0.0,0.0,73.06,73.06,0.0,0.0
2018-11-25,74.69,74.69,0.0,0.0,74.72,74.72,0.0,0.0,74.69,74.69,0.0,0.0,74.72,74.72,0.0,0.0
2018-12-02,71.13,71.13,0.0,0.0,71.13,71.13,0.0,0.0,70.22,70.22,0.0,0.0,70.96,70.96,0.0,0.0
2018-12-09,70.01,70.01,0.0,0.0,70.01,70.01,0.0,0.0,70.01,70.01,0.0,0.0,70.01,70.01,0.0,0.0
2018-12-16,65.29,65.29,0.0,0.0,65.3,65.3,0.0,0.0,64.75,64.75,0.0,0.0,64.75,64.75,0.0,0.0
2018-12-23,67.09,67.09,0.0,0.0,67.09,67.09,0.0,0.0,66.87,66.87,0.0,0.0,67.07,67.07,0.0,0.0
2018-12-30,69.33,69.33,0.0,0.0,69.53,69.53,0.0,0.0,69.33,69.33,0.0,0.0,69.53,69.53,0.0,0.0
2019-01-06,69.67,69.67,0.0,0.0,69.67,69.67,0.0,0.0,69.46,69.46,0.0,0.0,69.46,69.46,0.0,0.0
2019-01-13,71.21,71.21,0.0,0.0,71.54,71.54,0.0,0.0,71.21,71.21,0.0,0.0,71.54,71.54,0.0,0.0
2019-01-20,70.69,70.69,0.0,0.0,70.69,70.69,0.0,0.0,70.69,70.69,0.0,0.0,70.69,70.69,0.0,0.0
2019-01-27,71.22,71.22,0.0,0.0,71.64,71.64,0.0,0.0,71.22,71.22,0.0,0.0,71.64,71.64,0.0,0.0
2019-02-03,69.69,69.69,0.0,0.0,69.76,69.76,0.0,0.0,69.69,69.69,0.0,0.0,69.76,69.76,0.0,0.0
2019-02-10,71.63,71.63,0.0,0.0,72.11,72.11,0.0,0.0,71.63,71.63,0.0,0.0,72.11,72.11,0.0,0.0
2019-02-17,72.9,72.9,0.0,0.0,72.9,72.9,0.0,0.0,72.67,72.67,0.0,0.0,72.67,72.67,0.0,0.0
2019-02-24,71.83,71.83,0.0,0.0,71.83,71.83,0.0,0.0,71.83,71.83,0.0,0.0,71.83,71.83,0.0,0.0
2019-03-03,71.34,71.34,0.0,0.0,71.44,71.44,0.0,0.0,71.34,71.34,0.0,0.0,71.39,71.39,0.0,0.0
2019-03-10,71.91,71.91,0.0,0.0,72.03,72.03,0.0,0.0,71.91,71.91,0.0,0.0,72.03,72.03,0.0,0.0
2019-03-17,71.84,71.84,0.0,0.0,71.84,71.84,0.0,0.0,71.84,71.84,0.0,0.0,71.84,71.84,0.0,0.0
2019-03-24,73.41,73.41,0.0,0.0,73.41,73.41,0.0,0.0,73.41,73.41,0.0,0.0,73.41,73.41,0.0,0.0
2019-03-31,73.08,73.08,0.0,0.0,73.14,73.14,0.0,0.0,73.08,73.08,0.0,0.0,73.14,73.14,0.0,0.0
2019-04-07,72.91,72.91,0.0,0.0,72.91,72.91,0.0,0.0,72.91,72.91,0.0,0.0,72.91,72.91,0.0,0.0
2019-04-14,72.98,72.98,0.0,0.0,72.98,72.98,0.0,0.0,72.98,72.98,0.0,0.0,72.98,72.98,0.0,0.0
2019-04-21,73.65,73.65,0.0,0.0,73.65,73.65,0.0,0.0,73.63,73.63,0.0,0.0,73.63,73.63,0.0,0.0
2019-04-28,72.91,72.91,0.0,0.0,73.34,73.34,0.0,0.0,72.91,72.91,0.0,0.0,73.34,73.34,0.0,0.0
2019-05-05,70.25,70.25,0.0,0.0,70.25,70.25,0.0,0.0,69.95,69.95,0.0,0.0,69.95,69.95,0.0,0.0
2019-05-12,70.85,70.85,0.0,0.0,70.85,70.85,0.0,0.0,70.72,70.72,0.0,0.0,70.72,70.72,0.0,0.0
2019-05-19,71.11,71.11,0.0,0.0,71.11,71.11,0.0,0.0,71.11,71.11,0.0,0.0,71.11,71.11,0.0,0.0
2019-05-26,69.48,69.48,0.0,0.0,69.48,69.48,0.0,0.0,69.48,69.48,0.0,0.0,69.48,69.48,0.0,0.0
2019-06-02,71.68,71.68,0.0,0.0,71.68,71.68,0.0,0.0,71.58,71.58,0.0,0.0,71.58,71.58,0.0,0.0
2019-06-09,71.0,71.0,0.0,0.0,71.0,71.0,0.0,0.0,71.0,71.0,0.0,0.0,71.0,71.0,0.0,0.0
2019-06-16,72.01,72.01,0.0,0.0,72.01,72.01,0.0,0.0,71.97,71.97,0.0,0.0,71.97,71.97,0.0,0.0
2019-06-23,73.39,73.39,0.0,0.0,73.39,73.39,0.0,0.0,73.1,73.1,0.0,0.0,73.19,73.19,0.0,0.0
2019-06-30,72.85,72.85,0.0,0.0,72.87,72.87,0.0,0.0,72.85,72.85,0.0,0.0,72.87,72.87,0.0,0.0
2019-07-07,72.86,72.86,0.0,0.0,72.86,72.86,0.0,0.0,72.86,72.86,0.0,0.0,72.86,72.86,0.0,0.0
2019-07-14,72.33,72.33,0.0,0.0,72.33,72.33,0.0,0.0,72.33,72.33,0.0,0.0,72.33,72.33,0.0,0.0
2019-07-21,72.34,72.34,0.0,0.0,72.34,72.34,0.0,0.0,72.34,72.34,0.0,0.0,72.34,72.34,0.0,0.0
2019-07-28,70.15,70.15,0.0,0.0,70.15,70.15,0.0,0.0,69.76,69.76,0.0,0.0,69.76,69.76,0.0,0.0
2019-08-04,70.57,70.57,0.0,0.0,70.57,70.57,0.0,0.0,70.27,70.27,0.0,0.0,70.27,70.27,0.0,0.0
2019-08-11,70.81,70.81,0.0,0.0,70.81,70.81,0.0,0.0,70.66,70.66,0.0,0.0,70.66,70.66,0.0,0.0
