Date,HTLF_stock_Open_average,HTLF_stock_Open_max,HTLF_stock_Open_min,HTLF_stock_Open_volatility,HTLF_stock_Open_change,HTLF_stock_High_average,HTLF_stock_High_max,HTLF_stock_High_min,HTLF_stock_High_volatility,HTLF_stock_High_change,HTLF_stock_Low_average,HTLF_stock_Low_max,HTLF_stock_Low_min,HTLF_stock_Low_volatility,HTLF_stock_Low_change,HTLF_stock_Close_average,HTLF_stock_Close_max,HTLF_stock_Close_min,HTLF_stock_Close_volatility,HTLF_stock_Close_change,HTLF_stock_Volume_average,HTLF_stock_Volume_max,HTLF_stock_Volume_min,HTLF_stock_Volume_volatility,HTLF_stock_Volume_change
2018-01-14,55.075,55.35,54.8,0.5500000000000043,-0.5500000000000043,55.4625,55.65,55.25,0.3999999999999986,0.0,54.5875,54.8,54.4,0.3999999999999986,0.19999999999999574,55.025,55.5,54.75,0.75,0.75,115866,136240,95324,40916,889
2018-01-21,55.61,55.8,55.45,0.3499999999999943,-0.14999999999999858,55.730000000000004,56.0,55.45,0.5499999999999972,-0.19999999999999574,54.916,55.2,54.65,0.5500000000000043,-0.3500000000000014,55.31,55.55,55.05,0.5,-0.5,76762,105543,44210,61333,-39780
2018-01-28,53.9,55.05,52.8,2.25,-1.1000000000000014,54.37,55.25,53.8,1.4500000000000028,-1.3500000000000014,53.008,53.96,52.38,1.5799999999999983,-1.0600000000000023,53.65,55.15,53.05,2.1000000000000014,-2.0,145788,228262,101364,126898,-12393
2018-02-04,51.660000000000004,52.6,50.45,2.1499999999999986,-1.1499999999999986,52.38,53.35,51.95,1.3999999999999986,-1.3999999999999986,50.72,51.2,50.1,1.1000000000000014,-1.1000000000000014,51.466,51.95,50.98,0.970000000000006,0.3500000000000014,113892,139682,91132,48550,-44471
2018-02-11,52.08,52.75,51.45,1.2999999999999972,0.8500000000000014,52.664,53.9,51.77,2.1299999999999955,1.9499999999999957,51.74,52.7,50.85,1.8500000000000014,1.8500000000000014,52.46,53.6,51.45,2.1499999999999986,2.1499999999999986,95041,233762,41364,192398,168831
2018-02-18,53.4875,54.0,53.1,0.8999999999999986,-0.25,53.92,54.18,53.55,0.6300000000000026,-0.4000000000000057,52.7375,53.0,52.55,0.45000000000000284,0.3999999999999986,53.25,53.65,52.85,0.7999999999999972,0.6999999999999957,87511,127545,57028,70517,-47843
2018-02-25,53.65,53.95,53.3,0.6500000000000057,-0.6500000000000057,54.12,54.7,53.8,0.9000000000000057,0.0,52.87,53.1,52.55,0.5500000000000043,-0.5500000000000043,53.56,54.05,53.35,0.6999999999999957,-0.5499999999999972,155720,249918,83180,166738,111386
2018-03-04,54.43,55.35,53.35,2.0,1.7999999999999972,55.074,56.05,53.92,2.1299999999999955,2.1299999999999955,53.89,55.0,52.6,2.3999999999999986,2.3999999999999986,54.86,56.0,53.85,2.1499999999999986,2.1499999999999986,155598,179975,112109,67866,-14734
2018-03-11,55.44,56.05,54.65,1.3999999999999986,-0.8499999999999943,55.72,56.05,55.35,0.6999999999999957,-0.19999999999999574,54.52,55.15,54.25,0.8999999999999986,0.04999999999999716,55.22,55.6,54.6,1.0,-0.30000000000000426,191994,511030,75564,435466,378145
2018-03-18,54.65,55.3,53.5,1.7999999999999972,-1.7999999999999972,54.974,55.6,53.92,1.6799999999999997,-1.3799999999999955,53.474000000000004,54.55,51.6,2.9499999999999957,-2.3999999999999986,53.88,55.1,51.6,3.5,-3.5,117893,185688,82987,102701,102701
2018-03-25,52.9375,53.4,52.45,0.9499999999999957,0.8999999999999986,53.55,53.65,53.4,0.25,0.25,52.35,52.9,52.1,0.7999999999999972,0.7999999999999972,52.9875,53.35,52.45,0.8999999999999986,-0.30000000000000426,122878,158885,82482,76403,-52110
2018-04-01,52.89,53.55,52.35,1.1999999999999957,0.0,53.35,53.6,53.05,0.5500000000000043,0.15000000000000568,52.0,52.85,51.45,1.3999999999999986,-0.04999999999999716,52.76,53.5,52.05,1.4500000000000028,-0.10000000000000142,96106,144846,70548,74298,9240
2018-04-08,52.800000000000004,53.75,52.35,1.3999999999999986,1.3999999999999986,53.26,53.8,52.8,1.0,0.9500000000000028,52.33,52.95,51.75,1.2000000000000028,1.1499999999999986,52.8,53.5,51.8,1.7000000000000028,1.4000000000000057,70334,82143,54593,27550,-1592
2018-04-15,53.589999999999996,53.9,53.15,0.75,0.44999999999999574,54.08,54.65,53.8,0.8500000000000014,0.7999999999999972,53.19,53.85,52.8,1.0500000000000043,0.8500000000000014,53.7,54.25,53.2,1.0499999999999972,0.5499999999999972,63137,88612,48189,40423,-14347
2018-04-22,54.55,55.0,54.15,0.8500000000000014,-0.30000000000000426,54.769999999999996,55.0,54.4,0.6000000000000014,-0.45000000000000284,53.96,54.2,53.7,0.5,-0.3500000000000014,54.37,54.85,54.05,0.8000000000000043,-0.8000000000000043,68182,89386,48887,40499,-22673
2018-04-29,53.45,54.25,52.75,1.5,-1.5,54.21,54.75,53.7,1.0499999999999972,-0.5,52.73,53.6,52.15,1.4500000000000028,-1.0500000000000043,53.53,54.05,53.05,1.0,0.05000000000000426,86272,100596,66102,34494,-4887
2018-05-06,54.38,55.0,53.75,1.25,1.1499999999999986,54.910000000000004,55.35,54.1,1.25,1.1999999999999957,54.13,54.7,53.2,1.5,1.5,54.55,55.0,53.65,1.3500000000000014,1.1499999999999986,68351,81063,62019,19044,-3662
2018-05-13,54.64,55.55,53.9,1.6499999999999986,0.7999999999999972,55.134,55.65,54.67,0.9799999999999969,0.75,54.258,55.02,53.75,1.2700000000000031,1.1200000000000045,54.68,55.3,54.05,1.25,1.0,79692,99453,66687,32766,-7452
2018-05-20,55.59,55.8,55.2,0.5999999999999943,0.25,55.95,56.25,55.7,0.5499999999999972,-0.14999999999999858,55.19,55.7,54.75,0.9500000000000028,-0.25,55.64,55.9,55.2,0.6999999999999957,-0.5,89014,102692,69225,33467,33467
