Date,DLXStock_Open_average,DLXStock_Open_max,DLXStock_Open_min,DLXStock_Open_volatility,DLXStock_Open_change,DLXStock_High_average,DLXStock_High_max,DLXStock_High_min,DLXStock_High_volatility,DLXStock_High_change,DLXStock_Low_average,DLXStock_Low_max,DLXStock_Low_min,DLXStock_Low_volatility,DLXStock_Low_change,DLXStock_Close_average,DLXStock_Close_max,DLXStock_Close_min,DLXStock_Close_volatility,DLXStock_Close_change,DLXStock_Volume_average,DLXStock_Volume_max,DLXStock_Volume_min,DLXStock_Volume_volatility,DLXStock_Volume_change
2018-01-14,77.05,77.86,76.07,1.7900000000000063,-1.7900000000000063,77.82000000000001,78.87,77.31,1.5600000000000023,-1.4399999999999977,76.3925,76.81,75.98,0.8299999999999983,-0.6400000000000006,76.91499999999999,77.36,76.22,1.1400000000000006,0.5799999999999983,232149,270434,201972,68462,50227
2018-01-21,77.126,78.31,74.71,3.6000000000000085,-2.5900000000000034,77.962,78.31,77.28,1.0300000000000011,-0.480000000000004,75.582,77.26,72.95,4.310000000000002,-2.950000000000003,76.68,77.69,73.51,4.179999999999993,-0.5499999999999972,415938,697930,233728,464202,322094
2018-01-28,75.122,76.87,73.7,3.1700000000000017,-3.1700000000000017,75.688,76.87,74.38,2.490000000000009,-2.490000000000009,74.428,75.75,73.22,2.530000000000001,-2.530000000000001,74.702,75.84,73.62,2.219999999999999,-2.219999999999999,386140,480766,335484,145282,-41941
2018-02-04,71.23,72.83,69.07,3.760000000000005,-1.6200000000000045,72.26,73.4,71.21,2.190000000000012,-2.190000000000012,69.592,70.6,68.2,2.3999999999999915,-2.230000000000004,70.82,72.14,69.85,2.2900000000000063,-0.6400000000000006,518160,595031,469119,125912,16810
2018-02-11,70.456,71.56,69.59,1.9699999999999989,1.3299999999999983,71.376,72.69,70.28,2.4099999999999966,2.069999999999993,69.984,71.08,69.0,2.0799999999999983,2.0799999999999983,71.09,72.27,70.04,2.2299999999999898,2.069999999999993,346165,550141,206644,343497,78278
2018-02-18,72.7225,73.43,72.0,1.4300000000000068,1.3599999999999994,73.6925,74.3,72.54,1.759999999999991,1.4099999999999966,72.21,72.71,71.47,1.2399999999999949,1.2000000000000028,72.9525,73.81,71.8,2.010000000000005,2.010000000000005,263622,287745,237693,50052,-29087
2018-02-25,72.508,74.13,70.02,4.109999999999999,-3.969999999999999,73.18,74.62,71.45,3.1700000000000017,-3.0999999999999943,71.28399999999999,73.06,69.57,3.490000000000009,-3.490000000000009,71.984,74.14,70.48,3.6599999999999966,-2.969999999999999,277461,416147,229617,186530,20564
2018-03-04,72.542,74.04,70.7,3.3400000000000034,3.3400000000000034,73.656,75.14,71.59,3.549999999999997,3.549999999999997,72.062,73.33,69.92,3.4099999999999966,3.4099999999999966,73.348,75.12,71.04,4.079999999999998,4.079999999999998,245866,379111,154876,224235,-204385
2018-03-11,74.574,75.2,73.48,1.7199999999999989,-1.7199999999999989,75.09400000000001,76.06,74.4,1.6599999999999966,-1.6599999999999966,73.916,74.75,73.23,1.519999999999996,-1.5,74.244,74.84,73.51,1.3299999999999983,-0.710000000000008,282310,479939,150340,329599,161562
2018-03-18,73.464,74.02,72.41,1.6099999999999994,-1.6099999999999994,73.97200000000001,74.68,72.73,1.9500000000000028,-1.9500000000000028,72.626,73.67,70.53,3.1400000000000006,-2.9099999999999966,72.846,73.81,70.58,3.230000000000004,-3.1200000000000045,238319,263215,214289,48926,-25900
