Date,AMG_Open_average,AMG_Open_max,AMG_Open_min,AMG_Open_volatility,AMG_Open_change,AMG_High_average,AMG_High_max,AMG_High_min,AMG_High_volatility,AMG_High_change,AMG_Low_average,AMG_Low_max,AMG_Low_min,AMG_Low_volatility,AMG_Low_change,AMG_Close_average,AMG_Close_max,AMG_Close_min,AMG_Close_volatility,AMG_Close_change,AMG_Volume_average,AMG_Volume_max,AMG_Volume_min,AMG_Volume_volatility,AMG_Volume_change
2018-01-14,207.132,211.66,204.41,7.25,6.819999999999993,210.13400000000001,214.0,206.07,7.930000000000007,7.930000000000007,205.14,209.52,201.51,8.01000000000002,8.01000000000002,208.396,213.97,203.01,10.960000000000008,10.960000000000008,336987,489960,216520,273440,-127318
2018-01-21,211.514,214.27,206.15,8.120000000000005,-7.689999999999998,214.132,217.0,212.0,5.0,-1.6899999999999977,209.234,211.97,203.56,8.409999999999997,-8.409999999999997,212.06799999999998,215.76,209.21,6.549999999999983,-3.7099999999999795,380324,570975,217130,353845,348567
2018-01-28,200.998,208.25,194.65,13.599999999999994,-13.599999999999994,202.738,209.25,197.65,11.599999999999994,-11.599999999999994,195.564,201.89,186.6,15.289999999999992,-15.289999999999992,198.044,203.22,188.5,14.719999999999999,-14.719999999999999,614443,859692,450329,409363,-235475
2018-02-04,184.298,188.61,181.6,7.010000000000019,-0.4000000000000057,187.344,191.35,182.07,9.280000000000001,-6.969999999999999,180.00199999999998,186.67,173.93,12.73999999999998,-1.5300000000000011,183.822,190.7,179.11,11.589999999999975,-9.509999999999991,597082,719019,381060,337959,-321235
2018-02-11,185.375,190.76,180.53,10.22999999999999,8.930000000000007,189.455,192.91,182.49,10.419999999999987,10.310000000000002,183.86,188.86,178.64,10.220000000000027,10.220000000000027,188.365,191.79,181.93,9.859999999999985,9.859999999999985,576068,689105,366922,322183,-271770
2018-02-18,189.376,190.74,187.83,2.9099999999999966,0.3900000000000148,192.57,195.1,190.01,5.090000000000003,2.759999999999991,187.416,189.78,186.57,3.210000000000008,2.9399999999999977,189.606,194.86,186.83,8.030000000000001,7.560000000000002,399388,477440,274084,203356,-119532
2018-02-25,188.644,194.06,183.85,10.210000000000008,-8.860000000000014,191.094,195.38,188.15,7.22999999999999,-6.030000000000001,186.236,190.09,182.33,7.759999999999991,-5.210000000000008,188.124,190.25,185.37,4.8799999999999955,-2.0900000000000034,424181,512508,264405,248103,-86795
2018-03-04,191.668,195.55,188.72,6.8300000000000125,6.8300000000000125,193.5,197.03,190.68,6.349999999999994,5.189999999999998,189.758,193.63,187.16,6.469999999999999,6.469999999999999,192.856,196.11,190.1,6.010000000000019,2.9299999999999784,360033,411565,290582,120983,64982
2018-03-11,193.734,196.23,190.57,5.659999999999997,-3.530000000000001,195.10999999999999,196.9,193.62,3.280000000000001,-3.280000000000001,190.992,194.11,188.2,5.910000000000025,-5.910000000000025,192.386,194.95,190.46,4.489999999999981,-4.289999999999992,442394,775981,300237,475744,10695
2018-03-18,188.218,191.27,184.97,6.300000000000011,-6.300000000000011,190.526,194.9,186.47,8.430000000000007,-2.240000000000009,184.71,188.44,180.62,7.819999999999993,-5.439999999999998,187.23999999999998,192.26,180.92,11.340000000000003,-0.6500000000000057,374085,513214,288957,224257,-224257
