Date,JJSF_Open_average,JJSF_Open_max,JJSF_Open_min,JJSF_Open_volatility,JJSF_Open_change,JJSF_High_average,JJSF_High_max,JJSF_High_min,JJSF_High_volatility,JJSF_High_change,JJSF_Low_average,JJSF_Low_max,JJSF_Low_min,JJSF_Low_volatility,JJSF_Low_change,JJSF_Close_average,JJSF_Close_max,JJSF_Close_min,JJSF_Close_volatility,JJSF_Close_change,JJSF_Volume_average,JJSF_Volume_max,JJSF_Volume_min,JJSF_Volume_volatility,JJSF_Volume_change
2018-01-14,150.286,153.8,147.28,6.52000000000001,6.200000000000017,152.42600000000002,153.99,147.96,6.030000000000001,5.840000000000003,148.496,150.07,146.49,3.579999999999984,2.530000000000001,150.55,153.8,146.66,7.140000000000015,3.0900000000000034,65066,101373,49530,51843,-51843
2018-01-21,149.974,150.96,148.84,2.1200000000000045,-1.3199999999999932,151.114,151.56,150.91,0.6500000000000057,-0.060000000000002274,147.716,148.84,146.64,2.200000000000017,0.2599999999999909,149.556,150.92,148.36,2.559999999999974,-0.6699999999999875,84056,137076,33373,103703,26928
2018-01-28,139.532,142.7,136.65,6.049999999999983,-6.049999999999983,142.022,145.66,138.23,7.430000000000007,-7.430000000000007,135.902,137.76,133.06,4.699999999999989,-4.699999999999989,137.438,139.54,133.24,6.299999999999983,-5.75,125175,174935,76243,98692,-98692
2018-02-04,134.128,135.84,131.47,4.3700000000000045,2.9399999999999977,136.26,137.17,135.56,1.6099999999999852,-1.6099999999999852,131.772,134.53,128.53,6.0,4.1699999999999875,134.19,135.91,132.17,3.740000000000009,-1.6699999999999875,83524,127856,50153,77703,-55988
2018-02-11,136.1475,138.84,133.38,5.460000000000008,4.8799999999999955,138.76,140.7,135.3,5.399999999999977,5.399999999999977,135.03,137.04,132.5,4.539999999999992,4.389999999999986,137.7125,139.1,134.61,4.489999999999981,4.489999999999981,96214,142321,59539,82782,82782
2018-02-18,136.978,138.84,135.43,3.4099999999999966,-3.319999999999993,137.79,139.72,135.69,4.030000000000001,-1.9000000000000057,135.20399999999998,137.42,134.14,3.280000000000001,-2.530000000000001,136.344,138.6,134.63,3.969999999999999,-1.4799999999999898,81455,88573,65565,23008,-20281
2018-02-25,135.53,137.01,132.9,4.109999999999985,-0.3199999999999932,138.25,139.46,136.22,3.240000000000009,0.20000000000001705,134.366,136.16,132.43,3.7299999999999898,-0.15000000000000568,136.18,138.69,134.33,4.359999999999985,2.530000000000001,57789,68530,51571,16959,-7940
2018-03-04,140.87,141.97,138.91,3.0600000000000023,2.890000000000015,142.36599999999999,143.57,141.0,2.569999999999993,2.569999999999993,139.674,141.05,137.18,3.8700000000000045,3.8700000000000045,141.23600000000002,141.8,140.94,0.8600000000000136,0.17000000000001592,48639,65446,39009,26437,-26327
2018-03-11,138.654,141.65,135.39,6.260000000000019,-5.150000000000006,139.506,142.72,136.79,5.930000000000007,-5.930000000000007,136.07399999999998,140.26,133.03,7.22999999999999,-7.22999999999999,137.624,141.01,135.38,5.6299999999999955,-4.899999999999977,90812,210142,48013,162129,20706
2018-03-18,134.48399999999998,136.38,133.35,3.030000000000001,-2.8100000000000023,136.058,137.0,135.4,1.5999999999999943,-1.5999999999999943,132.554,134.81,130.28,4.530000000000001,-4.530000000000001,134.07399999999998,135.66,132.01,3.6500000000000057,-0.47999999999998977,76148,104669,30626,74043,65604
2018-03-25,135.54,136.57,135.07,1.5,1.329999999999984,137.305,139.06,136.53,2.530000000000001,-0.44999999999998863,134.055,135.28,133.15,2.1299999999999955,-0.6399999999999864,135.1325,136.56,134.27,2.289999999999992,-0.8100000000000023,52651,69422,42419,27003,-2627
2018-04-01,137.956,140.0,135.07,4.930000000000007,3.990000000000009,140.11599999999999,141.88,137.97,3.9099999999999966,2.030000000000001,136.71,139.68,134.94,4.740000000000009,1.2299999999999898,138.894,140.53,137.44,3.0900000000000034,1.3499999999999943,79847,130276,47586,82690,-26748
2018-04-08,140.042,140.5,139.4,1.0999999999999943,0.5999999999999943,141.102,142.95,140.5,2.4499999999999886,2.1799999999999784,138.678,139.5,137.73,1.7700000000000102,0.040000000000020464,140.454,142.41,139.54,2.8700000000000045,2.3100000000000023,72802,96858,47646,49212,-49212
2018-04-15,142.83,144.36,141.4,2.960000000000008,-1.6000000000000227,143.356,144.36,141.99,2.3700000000000045,-1.9799999999999898,141.198,143.12,139.4,3.719999999999999,-1.6200000000000045,142.272,143.99,140.66,3.3300000000000125,-3.3100000000000023,40960,53835,29475,24360,-13300
2018-04-22,140.296,140.64,139.46,1.1799999999999784,-1.039999999999992,141.706,142.24,141.04,1.200000000000017,0.5200000000000102,138.348,139.17,136.06,3.109999999999985,-2.5500000000000114,139.536,140.47,137.41,3.0600000000000023,-2.8600000000000136,46983,70403,28476,41927,34194
2018-04-29,131.57,135.5,128.26,7.240000000000009,-2.460000000000008,133.98000000000002,137.11,131.27,5.840000000000003,-1.75,128.918,133.04,125.98,7.059999999999988,3.4299999999999784,131.66,135.05,128.82,6.230000000000018,2.980000000000018,77575,102619,55396,47223,-7523
2018-05-06,135.952,137.31,134.72,2.5900000000000034,2.5900000000000034,136.982,138.3,135.91,2.390000000000015,2.390000000000015,134.85399999999998,135.76,133.89,1.8700000000000045,1.509999999999991,136.018,137.08,135.5,1.5800000000000125,0.46999999999999886,57474,96592,29832,66760,-36309
2018-05-13,138.5,140.99,135.55,5.439999999999998,5.079999999999984,140.072,141.46,136.92,4.5400000000000205,4.5400000000000205,137.214,138.68,134.82,3.8600000000000136,3.240000000000009,139.44,140.85,136.71,4.139999999999986,4.139999999999986,85218,112672,59422,53250,13794
2018-05-20,138.4375,140.52,136.87,3.6500000000000057,-1.7199999999999989,139.61,140.52,138.47,2.0500000000000114,-0.2600000000000193,137.04500000000002,137.35,136.87,0.47999999999998977,0.2599999999999909,138.3025,139.07,137.25,1.8199999999999932,1.8199999999999932,75878,91852,66022,25830,5125
