Date,Vanguard Mega Cap_Open_average,Vanguard Mega Cap_Open_max,Vanguard Mega Cap_Open_min,Vanguard Mega Cap_Open_volatility,Vanguard Mega Cap_Open_change,Vanguard Mega Cap_High_average,Vanguard Mega Cap_High_max,Vanguard Mega Cap_High_min,Vanguard Mega Cap_High_volatility,Vanguard Mega Cap_High_change,Vanguard Mega Cap_Low_average,Vanguard Mega Cap_Low_max,Vanguard Mega Cap_Low_min,Vanguard Mega Cap_Low_volatility,Vanguard Mega Cap_Low_change,Vanguard Mega Cap_Close_average,Vanguard Mega Cap_Close_max,Vanguard Mega Cap_Close_min,Vanguard Mega Cap_Close_volatility,Vanguard Mega Cap_Close_change
2018-12-16,82.84,82.84,82.84,0.0,0.0,83.35,83.35,83.35,0.0,0.0,81.32,81.32,81.32,0.0,0.0,81.34,81.34,81.34,0.0,0.0
2018-12-23,86.75,86.75,86.75,0.0,0.0,86.88,86.88,86.88,0.0,0.0,86.0,86.0,86.0,0.0,0.0,86.88,86.88,86.88,0.0,0.0
2018-12-30,87.81,87.81,87.81,0.0,0.0,88.79,88.79,88.79,0.0,0.0,87.46,87.46,87.46,0.0,0.0,88.26,88.26,88.26,0.0,0.0
2019-01-06,89.03,89.03,89.03,0.0,0.0,89.48,89.48,89.48,0.0,0.0,88.88,88.88,88.88,0.0,0.0,89.24,89.24,89.24,0.0,0.0
2019-01-13,91.91,91.91,91.91,0.0,0.0,92.48,92.48,92.48,0.0,0.0,91.56,91.56,91.56,0.0,0.0,92.28,92.28,92.28,0.0,0.0
2019-01-20,91.14,91.14,91.14,0.0,0.0,91.24,91.24,91.24,0.0,0.0,90.61,90.61,90.61,0.0,0.0,91.24,91.24,91.24,0.0,0.0
2019-01-27,93.47,93.47,93.47,0.0,0.0,94.11,94.11,94.11,0.0,0.0,93.24,93.24,93.24,0.0,0.0,94.11,94.11,94.11,0.0,0.0
2019-02-03,93.75,93.75,93.75,0.0,0.0,93.82,93.82,93.82,0.0,0.0,93.36,93.36,93.36,0.0,0.0,93.52,93.52,93.52,0.0,0.0
2019-02-10,95.54,95.54,95.54,0.0,0.0,95.86,95.86,95.86,0.0,0.0,95.41,95.41,95.41,0.0,0.0,95.86,95.86,95.86,0.0,0.0
2019-02-17,96.99,96.99,96.99,0.0,0.0,97.17,97.17,97.17,0.0,0.0,96.55,96.55,96.55,0.0,0.0,96.62,96.62,96.62,0.0,0.0
2019-02-24,97.37,97.37,97.37,0.0,0.0,97.37,97.37,97.37,0.0,0.0,95.73,95.73,95.73,0.0,0.0,96.59,96.59,96.59,0.0,0.0
2019-03-03,95.19,95.19,95.19,0.0,0.0,96.37,96.37,96.37,0.0,0.0,95.19,95.19,95.19,0.0,0.0,96.35,96.35,96.35,0.0,0.0
2019-03-10,97.9,97.9,97.9,0.0,0.0,98.21,98.21,98.21,0.0,0.0,97.84,97.84,97.84,0.0,0.0,98.16,98.16,98.16,0.0,0.0
2019-03-17,96.42,96.42,96.42,0.0,0.0,96.84,96.84,96.84,0.0,0.0,96.04,96.04,96.04,0.0,0.0,96.5,96.5,96.5,0.0,0.0
2019-03-24,98.41,98.41,98.41,0.0,0.0,98.87,98.87,98.87,0.0,0.0,98.33,98.33,98.33,0.0,0.0,98.79,98.79,98.79,0.0,0.0
2019-03-31,99.44,99.44,99.44,0.0,0.0,99.75,99.75,99.75,0.0,0.0,99.24,99.24,99.24,0.0,0.0,99.74,99.74,99.74,0.0,0.0
2019-04-07,100.19,100.19,100.19,0.0,0.0,100.19,100.19,100.19,0.0,0.0,99.81,99.81,99.81,0.0,0.0,100.13,100.13,100.13,0.0,0.0
2019-04-14,99.92,99.92,99.92,0.0,0.0,100.4,100.4,100.4,0.0,0.0,99.92,99.92,99.92,0.0,0.0,100.36,100.36,100.36,0.0,0.0
2019-04-21,101.52,101.52,101.52,0.0,0.0,101.86,101.86,101.86,0.0,0.0,101.52,101.52,101.52,0.0,0.0,101.68,101.68,101.68,0.0,0.0
2019-04-28,99.97,99.97,99.97,0.0,0.0,101.43,101.43,101.43,0.0,0.0,99.93,99.93,99.93,0.0,0.0,101.33,101.33,101.33,0.0,0.0
2019-05-05,97.68,97.68,97.68,0.0,0.0,97.95,97.95,97.95,0.0,0.0,96.85,96.85,96.85,0.0,0.0,97.17,97.17,97.17,0.0,0.0
2019-05-12,98.27,98.27,98.27,0.0,0.0,98.69,98.69,98.69,0.0,0.0,98.0,98.0,98.0,0.0,0.0,98.35,98.35,98.35,0.0,0.0
2019-05-19,98.19,98.19,98.19,0.0,0.0,98.33,98.33,98.33,0.0,0.0,97.71,97.71,97.71,0.0,0.0,97.88,97.88,97.88,0.0,0.0
2019-05-26,95.17,95.17,95.17,0.0,0.0,95.47,95.47,95.47,0.0,0.0,94.29,94.29,94.29,0.0,0.0,94.81,94.81,94.81,0.0,0.0
2019-06-02,99.98,99.98,99.98,0.0,0.0,100.54,100.54,100.54,0.0,0.0,99.88,99.88,99.88,0.0,0.0,99.89,99.89,99.89,0.0,0.0
2019-06-09,100.03,100.03,100.03,0.0,0.0,100.35,100.35,100.35,0.0,0.0,100.03,100.03,100.03,0.0,0.0,100.13,100.13,100.13,0.0,0.0
2019-06-16,102.24,102.24,102.24,0.0,0.0,102.4,102.4,102.4,0.0,0.0,102.06,102.06,102.06,0.0,0.0,102.15,102.15,102.15,0.0,0.0
2019-06-23,102.46,102.46,102.46,0.0,0.0,102.58,102.58,102.58,0.0,0.0,101.74,101.74,101.74,0.0,0.0,102.12,102.12,102.12,0.0,0.0
2019-06-30,102.67,102.67,102.67,0.0,0.0,102.7,102.7,102.7,0.0,0.0,102.42,102.42,102.42,0.0,0.0,102.64,102.64,102.64,0.0,0.0
2019-07-07,104.18,104.18,104.18,0.0,0.0,104.36,104.36,104.36,0.0,0.0,103.88,103.88,103.88,0.0,0.0,104.09,104.09,104.09,0.0,0.0
2019-07-14,102.97,102.97,102.97,0.0,0.0,103.28,103.28,103.28,0.0,0.0,102.81,102.81,102.81,0.0,0.0,103.11,103.11,103.11,0.0,0.0
2019-07-21,104.49,104.49,104.49,0.0,0.0,104.54,104.54,104.54,0.0,0.0,104.16,104.16,104.16,0.0,0.0,104.36,104.36,104.36,0.0,0.0
2019-07-28,99.68,99.68,99.68,0.0,0.0,99.86,99.86,99.86,0.0,0.0,97.5,97.5,97.5,0.0,0.0,98.33,98.33,98.33,0.0,0.0
2019-08-04,100.34,100.34,100.34,0.0,0.0,100.48,100.48,100.48,0.0,0.0,99.38,99.38,99.38,0.0,0.0,99.73,99.73,99.73,0.0,0.0
2019-08-11,101.13,101.13,101.13,0.0,0.0,101.41,101.41,101.41,0.0,0.0,100.88,100.88,100.88,0.0,0.0,101.17,101.17,101.17,0.0,0.0
2019-08-18,99.42,99.42,99.42,0.0,0.0,99.7,99.7,99.7,0.0,0.0,98.94,98.94,98.94,0.0,0.0,99.7,99.7,99.7,0.0,0.0
2019-08-25,101.71,101.71,101.71,0.0,0.0,101.88,101.88,101.88,0.0,0.0,100.96,100.96,100.96,0.0,0.0,101.26,101.26,101.26,0.0,0.0
2019-09-01,103.57,103.57,103.57,0.0,0.0,103.57,103.57,103.57,0.0,0.0,102.92,102.92,102.92,0.0,0.0,103.2,103.2,103.2,0.0,0.0
2019-09-08,103.66,103.66,103.66,0.0,0.0,103.92,103.92,103.92,0.0,0.0,103.55,103.55,103.55,0.0,0.0,103.76,103.76,103.76,0.0,0.0
2019-09-15,103.33,103.33,103.33,0.0,0.0,103.9,103.9,103.9,0.0,0.0,103.33,103.33,103.33,0.0,0.0,103.66,103.66,103.66,0.0,0.0
2019-09-22,102.8,102.8,102.8,0.0,0.0,103.32,103.32,103.32,0.0,0.0,102.8,102.8,102.8,0.0,0.0,103.11,103.11,103.11,0.0,0.0
2019-09-29,101.53,101.53,101.53,0.0,0.0,102.15,102.15,102.15,0.0,0.0,101.31,101.31,101.31,0.0,0.0,101.45,101.45,101.45,0.0,0.0
2019-10-06,102.37,102.37,102.37,0.0,0.0,102.67,102.67,102.67,0.0,0.0,102.37,102.37,102.37,0.0,0.0,102.44,102.44,102.44,0.0,0.0
2019-10-13,103.52,103.52,103.52,0.0,0.0,103.77,103.77,103.77,0.0,0.0,103.42,103.42,103.42,0.0,0.0,103.77,103.77,103.77,0.0,0.0
2019-10-20,104.85,104.85,104.85,0.0,0.0,105.18,105.18,105.18,0.0,0.0,104.85,104.85,104.85,0.0,0.0,105.04,105.04,105.04,0.0,0.0
2019-10-27,106.63,106.63,106.63,0.0,0.0,106.64,106.64,106.64,0.0,0.0,106.29,106.29,106.29,0.0,0.0,106.44,106.44,106.44,0.0,0.0
2019-11-03,106.7,106.7,106.7,0.0,0.0,106.98,106.98,106.98,0.0,0.0,106.45,106.45,106.45,0.0,0.0,106.93,106.93,106.93,0.0,0.0
2019-11-10,108.06,108.06,108.06,0.0,0.0,108.33,108.33,108.33,0.0,0.0,107.9,107.9,107.9,0.0,0.0,108.24,108.24,108.24,0.0,0.0
2019-11-17,108.26,108.26,108.26,0.0,0.0,108.72,108.72,108.72,0.0,0.0,108.26,108.26,108.26,0.0,0.0,108.72,108.72,108.72,0.0,0.0
2019-11-24,109.16,109.16,109.16,0.0,0.0,109.16,109.16,109.16,0.0,0.0,107.96,107.96,107.96,0.0,0.0,108.14,108.14,108.14,0.0,0.0
2019-12-01,109.13,109.13,109.13,0.0,0.0,109.36,109.36,109.36,0.0,0.0,108.86,108.86,108.86,0.0,0.0,108.9,108.9,108.9,0.0,0.0
2019-12-08,110.79,110.79,110.79,0.0,0.0,111.11,111.11,111.11,0.0,0.0,110.79,110.79,110.79,0.0,0.0,110.89,110.89,110.89,0.0,0.0
2019-12-15,112.22,112.22,112.22,0.0,0.0,112.22,112.22,112.22,0.0,0.0,112.02,112.02,112.02,0.0,0.0,112.04,112.04,112.04,0.0,0.0
2019-12-22,112.27,112.27,112.27,0.0,0.0,112.27,112.27,112.27,0.0,0.0,111.34,111.34,111.34,0.0,0.0,111.52,111.52,111.52,0.0,0.0
2019-12-29,111.75,111.75,111.75,0.0,0.0,112.49,112.49,112.49,0.0,0.0,111.53,111.53,111.53,0.0,0.0,112.07,112.07,112.07,0.0,0.0
