Date,MMSI_Open_average,MMSI_Open_max,MMSI_Open_min,MMSI_Open_volatility,MMSI_Open_change,MMSI_High_average,MMSI_High_max,MMSI_High_min,MMSI_High_volatility,MMSI_High_change,MMSI_Low_average,MMSI_Low_max,MMSI_Low_min,MMSI_Low_volatility,MMSI_Low_change,MMSI_Close_average,MMSI_Close_max,MMSI_Close_min,MMSI_Close_volatility,MMSI_Close_change,MMSI_Volume_average,MMSI_Volume_max,MMSI_Volume_min,MMSI_Volume_volatility,MMSI_Volume_change
2018-01-14,46.45,48.1,45.45,2.6499999999999986,2.6499999999999986,47.37,48.1,45.85,2.25,2.25,45.746,46.6,45.0,1.6000000000000014,1.6000000000000014,46.69,48.0,45.5,2.5,1.25,406111,560087,297308,262779,9362
2018-01-21,46.75,46.95,46.55,0.4000000000000057,0.25,47.27,47.45,47.0,0.45000000000000284,0.3500000000000014,46.38,46.7,46.15,0.5500000000000043,0.5500000000000043,46.77,47.0,46.45,0.5499999999999972,0.3999999999999986,212794,259412,174566,84846,67487
2018-01-28,46.05,47.0,44.8,2.200000000000003,-1.6500000000000057,46.37,47.15,44.95,2.1999999999999957,-2.1999999999999957,45.28,46.2,43.8,2.4000000000000057,-2.1000000000000014,45.62,46.75,43.8,2.950000000000003,-2.950000000000003,251606,370219,177348,192871,192871
2018-02-04,43.11,43.85,42.6,1.25,-0.04999999999999716,43.730000000000004,44.2,43.1,1.1000000000000014,-0.25,42.3,43.05,41.55,1.5,-0.20000000000000284,43.08,44.05,42.1,1.9499999999999957,-0.7999999999999972,232414,265340,195139,70201,-35231
2018-02-11,43.575,44.95,42.45,2.5,1.8500000000000014,44.6125,46.25,43.2,3.049999999999997,3.049999999999997,43.2875,44.95,42.45,2.5,2.5,44.175,45.7,42.75,2.950000000000003,2.950000000000003,399171,942683,160285,782398,65239
2018-02-18,45.87,46.6,45.35,1.25,1.25,46.72,47.9,45.65,2.25,2.25,45.58,46.55,44.85,1.6999999999999957,1.6999999999999957,46.32,47.8,45.5,2.299999999999997,2.299999999999997,188482,291832,123845,167987,12999
2018-02-25,46.39,47.8,44.85,2.9499999999999957,-2.9499999999999957,47.13,49.5,44.95,4.549999999999997,-2.8999999999999986,45.18,46.8,44.1,2.6999999999999957,-2.6999999999999957,45.519999999999996,46.9,44.5,2.3999999999999986,-2.3999999999999986,485056,649228,318495,330733,214876
2018-03-04,45.57,46.5,44.55,1.9500000000000028,1.4000000000000057,46.55,47.55,45.6,1.9499999999999957,1.9499999999999957,45.25,45.95,44.25,1.7000000000000028,1.7000000000000028,46.08,47.0,45.05,1.9500000000000028,1.9500000000000028,406202,605835,192369,413466,-135609
2018-03-11,46.55,47.5,44.9,2.6000000000000014,-2.25,46.78,47.95,45.1,2.8500000000000014,-2.299999999999997,45.480000000000004,46.7,43.2,3.5,-3.3999999999999986,45.9,47.3,43.9,3.3999999999999986,-3.3999999999999986,392944,802116,216873,585243,120855
2018-03-18,44.03,44.15,43.95,0.19999999999999574,0.0,44.476,44.8,44.23,0.5700000000000003,-0.2700000000000031,43.484,43.8,43.05,0.75,-0.75,44.0,44.5,43.3,1.2000000000000028,0.0,348446,444315,241356,202959,45630
2018-03-25,44.275,44.8,43.5,1.2999999999999972,0.44999999999999574,45.0,45.55,44.45,1.0999999999999943,0.8499999999999943,43.595,44.0,43.18,0.8200000000000003,0.7000000000000028,44.45,45.35,43.5,1.8500000000000014,1.25,454547,558748,314220,244528,244528
2018-04-01,45.190000000000005,45.65,44.45,1.1999999999999957,0.5,45.776,46.4,45.2,1.1999999999999957,0.6799999999999997,44.63,45.4,44.0,1.3999999999999986,0.75,45.33,46.0,45.0,1.0,0.25,286574,419490,218927,200563,-175294
2018-04-08,45.31,45.6,45.15,0.45000000000000284,-0.3500000000000014,45.9,46.15,45.6,0.5499999999999972,-0.04999999999999716,44.903999999999996,45.3,44.5,0.7999999999999972,-0.3200000000000003,45.31,45.9,44.8,1.1000000000000014,0.29999999999999716,272272,461134,183305,277829,277829
2018-04-15,45.97,46.3,45.65,0.6499999999999986,-0.29999999999999716,46.32,46.5,45.85,0.6499999999999986,-0.14999999999999858,45.518,45.75,45.24,0.509999999999998,0.30000000000000426,45.79,45.95,45.6,0.3500000000000014,0.0,268350,405111,175879,229232,-229232
2018-04-22,46.45,48.0,44.9,3.1000000000000014,2.1000000000000014,47.63,49.0,46.05,2.950000000000003,2.5999999999999943,45.874,47.87,44.05,3.8200000000000003,2.969999999999999,46.58,48.5,45.05,3.450000000000003,3.3999999999999986,703609,1047686,247965,799721,745297
2018-04-29,49.45,50.45,48.45,2.0,2.0,50.28,51.25,48.95,2.299999999999997,2.299999999999997,48.944,50.2,48.2,2.0,2.0,49.94,50.85,48.9,1.9500000000000028,1.9500000000000028,503120,829643,227207,602436,22460
2018-05-06,51.48,52.15,50.85,1.2999999999999972,1.1999999999999957,51.9,52.55,51.15,1.3999999999999986,1.0500000000000043,51.01,51.75,50.45,1.2999999999999972,0.6999999999999957,51.54,52.1,51.05,1.0500000000000043,0.45000000000000284,326489,788936,171858,617078,527407
2018-05-13,52.19,53.75,50.85,2.8999999999999986,2.549999999999997,53.089999999999996,54.6,51.4,3.200000000000003,3.200000000000003,51.77,53.1,50.45,2.6499999999999986,2.5,52.63,54.05,50.7,3.3499999999999943,3.3499999999999943,357051,448043,292143,155900,-72246
2018-05-20,54.15,54.5,53.5,1.0,0.29999999999999716,54.6,54.8,54.25,0.5499999999999972,0.3500000000000014,53.3,53.6,52.85,0.75,0.15000000000000568,54.05,54.6,53.55,1.0500000000000043,-0.05000000000000426,279942,374616,161892,212724,-138219
2018-05-27,53.04,55.2,50.35,4.850000000000001,-0.75,53.980000000000004,55.5,52.35,3.1499999999999986,-1.1499999999999986,51.172,53.55,47.35,6.199999999999996,-1.0499999999999972,52.9,55.15,51.3,3.8500000000000014,-1.75,692830,2141836,238775,1903061,48160
2018-06-03,50.300000000000004,52.1,48.65,3.450000000000003,-3.1499999999999986,50.94,52.35,49.85,2.5,-2.0,49.12,51.1,47.3,3.8000000000000043,-2.450000000000003,49.88,51.2,48.5,2.700000000000003,-1.25,516842,803277,344031,459246,-169729
2018-06-10,49.83,50.4,49.35,1.0499999999999972,-0.05000000000000426,50.344,50.8,49.85,0.9499999999999957,-0.3999999999999986,49.35,49.7,49.15,0.5500000000000043,-0.3500000000000014,49.97,50.45,49.4,1.0500000000000043,-0.20000000000000284,309180,502200,238857,263343,27805
2018-06-17,50.39,50.85,50.0,0.8500000000000014,0.3999999999999986,51.01,51.55,50.5,1.0499999999999972,0.5499999999999972,49.583999999999996,50.4,48.51,1.8900000000000006,-1.2199999999999989,50.5,50.85,49.95,0.8999999999999986,0.30000000000000426,375174,623413,177875,445538,432971
2018-06-24,51.88,52.75,50.85,1.8999999999999986,0.6999999999999957,52.99,53.4,52.55,0.8500000000000014,0.8500000000000014,51.211999999999996,51.75,50.65,1.1000000000000014,0.7000000000000028,52.31,53.3,51.2,2.0999999999999943,1.0,485874,672217,366072,306145,50970
2018-07-01,53.8625,55.3,53.2,2.0999999999999943,1.8999999999999986,54.442499999999995,55.42,53.4,2.020000000000003,2.020000000000003,53.075,54.2,52.45,1.75,1.75,54.05,55.2,53.1,2.1000000000000014,1.3999999999999986,290905,430450,100594,329856,139370
2018-07-08,55.42,55.85,55.05,0.8000000000000043,0.6499999999999986,55.922000000000004,56.76,55.45,1.3099999999999952,0.3999999999999986,54.922,55.4,54.51,0.8900000000000006,0.6900000000000048,55.52,55.75,55.2,0.5499999999999972,0.20000000000000284,367193,559969,161844,398125,-169531
2018-07-15,56.03,56.85,55.6,1.25,-0.5499999999999972,56.56,56.85,56.25,0.6000000000000014,-0.45000000000000284,55.252,55.85,54.75,1.1000000000000014,-0.6900000000000048,56.09,56.65,55.8,0.8500000000000014,-0.44999999999999574,338876,453908,258065,195843,125614
2018-07-22,56.2,60.9,54.1,6.799999999999997,-6.699999999999996,56.794,61.17,54.2,6.969999999999999,-6.969999999999999,54.48,57.0,52.9,4.100000000000001,-4.100000000000001,55.019999999999996,57.35,53.0,4.350000000000001,-4.350000000000001,1244431,3442202,417870,3024332,-797576
2018-07-29,54.73,55.6,53.05,2.5500000000000043,2.5500000000000043,55.59,56.3,54.45,1.8499999999999943,1.8499999999999943,54.44,55.4,52.65,2.75,2.75,55.41,56.25,54.3,1.9500000000000028,1.9500000000000028,343207,437606,283009,154597,-154597
2018-08-05,53.87,55.3,49.95,5.349999999999994,4.849999999999994,55.58,56.1,55.05,1.0500000000000043,-0.29999999999999716,53.416000000000004,54.53,49.95,4.579999999999998,4.25,54.89,55.2,54.5,0.7000000000000028,-0.25,308118,634638,184216,450422,-390088
2018-08-12,56.129999999999995,56.9,55.15,1.75,1.75,56.698,56.95,56.0,0.9500000000000028,0.9500000000000028,55.57,56.2,54.85,1.3500000000000014,1.0500000000000043,56.41,56.65,55.75,0.8999999999999986,0.75,246749,301368,196891,104477,90416
2018-08-19,57.43,57.75,56.75,1.0,1.0,58.18,58.6,57.9,0.7000000000000028,0.3999999999999986,57.174,57.5,56.75,0.75,0.75,57.72,58.0,57.4,0.6000000000000014,0.10000000000000142,215275,292808,142369,150439,48957
2018-08-26,58.349999999999994,58.55,58.15,0.3999999999999986,0.3999999999999986,58.7875,59.0,58.4,0.6000000000000014,0.6000000000000014,57.93,58.35,57.77,0.5799999999999983,0.0,58.6,58.85,58.3,0.5500000000000043,0.5500000000000043,211264,253164,161450,91714,72628
2018-09-02,60.24,61.7,58.9,2.8000000000000043,2.8000000000000043,61.11,62.7,59.25,3.450000000000003,2.75,59.410000000000004,61.1,58.1,3.0,1.6499999999999986,60.31,61.45,58.9,2.5500000000000043,1.25,422309,621119,275614,345505,345505
2018-09-09,61.4,62.55,60.0,2.549999999999997,2.549999999999997,62.29,63.2,61.5,1.7000000000000028,1.1499999999999986,60.71,62.0,59.7,2.299999999999997,0.29999999999999716,61.58,62.85,60.7,2.1499999999999986,-0.44999999999999574,321170,369722,222536,147186,60755
2018-09-16,61.08,61.2,60.85,0.3500000000000014,0.25,61.454,61.55,61.25,0.29999999999999716,-0.04999999999999716,60.47,60.65,60.15,0.5,0.09999999999999432,61.18,61.5,60.8,0.7000000000000028,-0.29999999999999716,383195,851307,213558,637749,37018
2018-09-23,61.138,61.7,60.3,1.4000000000000057,0.28999999999999915,61.842,62.56,61.1,1.4600000000000009,0.5600000000000023,60.46,60.95,59.95,1.0,-0.15000000000000568,61.31,62.0,60.4,1.6000000000000014,0.25,409807,600455,222180,378275,262530
2018-09-30,65.268,65.96,64.25,1.7099999999999937,-0.030000000000001137,65.9,66.34,65.5,0.8400000000000034,-0.8400000000000034,63.834,64.5,62.9,1.6000000000000014,-1.0600000000000023,65.016,65.94,64.08,1.8599999999999994,-1.4300000000000068,660993,792015,405216,386799,-386799
2018-10-07,62.466,63.83,61.8,2.030000000000001,-1.769999999999996,63.138,65.34,62.31,3.030000000000001,-2.8300000000000054,61.098,62.67,60.3,2.3700000000000045,-1.6200000000000045,61.796,62.69,61.0,1.6899999999999977,-0.6599999999999966,550820,892650,261925,630725,-630725
2018-10-14,63.724,64.82,62.61,2.2099999999999937,0.39000000000000057,64.646,65.18,63.35,1.8300000000000054,-1.3000000000000043,62.668,63.65,61.92,1.7299999999999969,-0.1700000000000017,63.620000000000005,64.95,62.2,2.75,-2.219999999999999,402282,561742,294300,267442,91745
