Date,ATVI_stock_Open_average,ATVI_stock_Open_max,ATVI_stock_Open_min,ATVI_stock_Open_volatility,ATVI_stock_Open_change,ATVI_stock_High_average,ATVI_stock_High_max,ATVI_stock_High_min,ATVI_stock_High_volatility,ATVI_stock_High_change,ATVI_stock_Low_average,ATVI_stock_Low_max,ATVI_stock_Low_min,ATVI_stock_Low_volatility,ATVI_stock_Low_change,ATVI_stock_Close_average,ATVI_stock_Close_max,ATVI_stock_Close_min,ATVI_stock_Close_volatility,ATVI_stock_Close_change,ATVI_stock_Volume_average,ATVI_stock_Volume_max,ATVI_stock_Volume_min,ATVI_stock_Volume_volatility,ATVI_stock_Volume_change
2018-01-14,70.305,70.92,69.97,0.9500000000000028,-0.7000000000000028,70.89,71.18,70.72,0.46000000000000796,-0.3400000000000034,68.96000000000001,69.48,68.4,1.0799999999999983,1.0799999999999983,69.86,70.57,68.71,1.8599999999999994,1.8599999999999994,5819506,7076063,5210041,1866022,-161673
2018-01-21,71.074,71.66,70.45,1.2099999999999937,0.8900000000000006,71.89200000000001,72.59,71.2,1.3900000000000006,1.1899999999999977,70.282,71.15,69.68,1.4699999999999989,1.0699999999999932,71.25399999999999,72.52,70.08,2.4399999999999977,1.2199999999999989,5724085,9137394,3862712,5274682,1885782
2018-01-28,72.608,73.48,71.44,2.0400000000000063,0.1599999999999966,73.34,74.94,71.88,3.0600000000000023,0.2799999999999869,71.986,73.16,70.73,2.4299999999999926,-0.3200000000000074,72.592,74.13,71.42,2.7099999999999937,-1.0300000000000011,6308553,7863823,5136990,2726833,-1665408
2018-02-04,68.556,70.54,66.0,4.540000000000006,-3.5500000000000114,69.88,71.13,67.78,3.3499999999999943,-3.3499999999999943,66.22800000000001,69.43,63.32,6.1100000000000065,-3.5899999999999963,68.01,69.7,65.83,3.8700000000000045,-0.9000000000000057,11340366,18582250,6255211,12327039,8421518
2018-02-11,68.85799999999999,71.96,67.16,4.799999999999997,4.799999999999997,70.30199999999999,72.13,68.21,3.9200000000000017,2.9299999999999926,68.058,69.79,67.11,2.680000000000007,2.6300000000000097,69.636,71.99,68.03,3.9599999999999937,1.8700000000000045,6713430,8315677,5373597,2942080,-1817978
2018-02-18,70.22,70.9,69.95,0.9500000000000028,-0.01999999999999602,71.475,72.07,70.7,1.3699999999999903,0.7799999999999869,69.7075,70.22,69.07,1.1500000000000057,0.04000000000000625,70.655,72.07,69.49,2.5799999999999983,1.2299999999999898,5503366,5842100,5229239,612861,455707
2018-02-25,72.652,73.16,71.22,1.9399999999999977,-1.460000000000008,74.014,74.82,73.36,1.4599999999999937,0.22999999999998977,71.986,72.97,70.74,2.230000000000004,-1.940000000000012,72.984,74.01,72.01,2.0,0.8500000000000085,6309267,8123915,4141839,3982076,2073909
2018-03-04,74.762,76.86,73.38,3.480000000000004,3.200000000000003,76.026,78.25,74.14,4.109999999999999,2.9000000000000057,73.834,76.41,72.75,3.6599999999999966,3.489999999999995,75.624,78.22,73.92,4.299999999999997,3.1200000000000045,7663966,8934731,5834774,3099957,2658182
2018-03-11,75.988,79.24,72.99,6.25,-5.36999999999999,76.30799999999999,79.63,73.7,5.929999999999993,-5.72999999999999,74.03,76.29,71.61,4.680000000000007,-4.680000000000007,74.414,76.86,71.68,5.179999999999993,-5.179999999999993,9170924,11755687,5108464,6647223,2099152
2018-03-18,70.806,71.34,69.86,1.480000000000004,-1.1400000000000006,71.8,72.63,70.52,2.1099999999999994,-1.6300000000000097,69.884,71.11,68.02,3.0900000000000034,-1.7900000000000063,70.366,71.61,68.04,3.569999999999993,-3.009999999999991,5527267,8278549,3994453,4284096,-2892130
2018-03-25,68.0925,70.67,65.93,4.739999999999995,-3.0900000000000034,68.84,70.67,66.54,4.1299999999999955,-2.1299999999999955,65.84,68.43,64.45,3.980000000000004,-3.510000000000005,67.45,70.08,65.97,4.109999999999999,-2.6200000000000045,8553025,11704314,4709366,6994948,6994948
2018-04-01,65.838,67.2,63.95,3.25,-0.9500000000000028,66.726,67.66,65.86,1.7999999999999972,-0.8700000000000045,64.396,66.15,63.52,2.6300000000000026,0.03999999999999204,65.586,66.53,64.56,1.9699999999999989,-0.5300000000000011,6109728,9041779,4489722,4552057,-4442663
2018-04-08,66.326,67.46,65.16,2.299999999999997,2.299999999999997,67.152,67.59,66.77,0.8200000000000074,0.8200000000000074,65.41199999999999,65.8,64.96,0.8400000000000034,0.3300000000000125,66.24799999999999,67.22,65.77,1.4500000000000028,0.10999999999999943,5108139,6588199,3140316,3447883,-1745617
2018-04-15,67.644,68.75,66.53,2.219999999999999,0.9099999999999966,68.114,69.01,66.85,2.160000000000011,0.6200000000000045,66.846,67.97,65.76,2.2099999999999937,0.19999999999998863,67.502,68.69,66.3,2.3900000000000006,-0.2600000000000051,4995046,5717845,4257371,1460474,-958408
2018-04-22,66.11,66.69,65.26,1.4299999999999926,0.09000000000000341,66.966,67.84,65.76,2.0799999999999983,-0.5400000000000063,65.026,65.97,64.01,1.9599999999999937,-0.45999999999999375,65.70400000000001,66.34,64.82,1.5200000000000102,-0.4399999999999977,4500841,4825775,3903632,922143,326137
2018-04-29,66.948,68.49,65.86,2.6299999999999955,0.4399999999999977,68.886,71.03,66.6,4.430000000000007,3.3200000000000074,65.722,67.66,64.06,3.5999999999999943,0.7399999999999949,67.84,69.84,66.35,3.490000000000009,3.490000000000009,10137377,22232008,4360295,17871713,6297901
2018-05-06,70.892,72.77,69.66,3.1099999999999994,2.5,71.724,72.91,70.16,2.75,2.049999999999997,70.236,71.32,69.18,2.1399999999999864,1.6700000000000017,71.178,72.9,69.61,3.2900000000000063,1.3299999999999983,5106894,5744520,4059219,1685301,-748254
2018-05-13,71.16,71.87,70.3,1.5700000000000074,-0.3500000000000085,71.896,72.34,71.16,1.1800000000000068,-0.20000000000000284,70.392,71.05,69.67,1.3799999999999955,0.01999999999999602,71.17,71.99,70.17,1.8199999999999932,0.28999999999999204,4802240,6447396,2964785,3482611,2708556
2018-05-20,71.518,72.5,70.66,1.8400000000000034,-1.8400000000000034,72.326,73.5,71.81,1.6899999999999977,-1.6899999999999977,70.724,71.23,70.05,1.1800000000000068,-0.5900000000000034,71.36,71.74,70.8,0.9399999999999977,0.009999999999990905,4688388,6392087,3705573,2686514,-2686514
2018-05-27,70.9925,71.42,70.8,0.6200000000000045,0.6200000000000045,71.9725,73.21,71.19,2.019999999999996,2.019999999999996,70.46000000000001,70.77,69.87,0.8999999999999915,0.8999999999999915,71.3175,73.03,70.64,2.3900000000000006,2.3900000000000006,5347096,6388352,4093806,2294546,1532409
2018-06-03,73.50800000000001,74.79,72.79,2.0,0.20000000000000284,74.466,75.28,73.35,1.9300000000000068,0.9699999999999989,72.928,73.45,72.19,1.2600000000000051,0.7900000000000063,73.718,74.79,72.77,2.0200000000000102,1.5,5097234,6638541,4134504,2504037,538064
2018-06-10,76.002,77.66,74.25,3.4099999999999966,3.4099999999999966,77.234,79.25,75.53,3.719999999999999,2.299999999999997,75.57600000000001,76.8,74.22,2.5799999999999983,2.1500000000000057,76.54599999999999,77.71,75.0,2.7099999999999937,2.4099999999999966,6273613,8634789,4311531,4323258,1488100
2018-06-17,76.908,77.25,76.46,0.7900000000000063,-0.5600000000000023,77.474,77.93,76.56,1.3700000000000045,-1.3700000000000045,75.888,76.78,75.22,1.5600000000000023,-1.25,76.796,77.87,75.98,1.8900000000000006,-1.8900000000000006,3901402,4233816,3566053,667763,-14260
