Date,NP_Open_average,NP_Open_max,NP_Open_min,NP_Open_volatility,NP_Open_change,NP_High_average,NP_High_max,NP_High_min,NP_High_volatility,NP_High_change,NP_Low_average,NP_Low_max,NP_Low_min,NP_Low_volatility,NP_Low_change,NP_Close_average,NP_Close_max,NP_Close_min,NP_Close_volatility,NP_Close_change,NP_Volume_average,NP_Volume_max,NP_Volume_min,NP_Volume_volatility,NP_Volume_change
2018-01-14,92.3625,93.0,91.4,1.5999999999999943,-1.5999999999999943,93.275,93.5,92.9,0.5999999999999943,-0.09999999999999432,91.455,91.97,91.0,0.9699999999999989,0.4000000000000057,92.3,92.9,91.55,1.3500000000000085,0.9000000000000057,57787,97591,30383,67208,-18500
2018-01-21,93.14,94.9,92.5,2.4000000000000057,2.0500000000000114,94.09,95.4,92.95,2.450000000000003,2.4000000000000057,92.47,94.1,91.78,2.319999999999993,2.319999999999993,93.43,94.85,92.4,2.4499999999999886,1.4500000000000028,79933,127294,56055,71239,-5903
2018-01-28,92.34,93.75,90.35,3.4000000000000057,-3.4000000000000057,93.0,95.1,90.6,4.5,-3.6499999999999915,90.79,93.6,88.75,4.849999999999994,-4.199999999999989,91.66,93.7,90.2,3.5,-3.5,80473,112376,48648,63728,18919
2018-02-04,86.5,89.85,84.35,5.5,-5.5,87.724,91.47,85.85,5.6200000000000045,-5.6200000000000045,84.67999999999999,87.75,82.7,5.049999999999997,-5.049999999999997,85.66,87.95,83.6,4.3500000000000085,-3.1000000000000085,84556,181188,53822,127366,-14616
2018-02-11,83.84,85.3,79.6,5.700000000000003,-5.650000000000006,84.476,85.88,80.3,5.579999999999998,-5.200000000000003,81.82,84.0,78.55,5.450000000000003,-5.450000000000003,82.94,85.4,79.25,6.150000000000006,-5.75,114687,207870,45636,162234,146086
2018-02-18,79.3,79.6,78.8,0.7999999999999972,0.6000000000000085,80.625,80.95,80.35,0.6000000000000085,-0.5499999999999972,78.9,79.15,78.75,0.4000000000000057,0.3500000000000085,79.475,79.9,79.05,0.8500000000000085,0.20000000000000284,106511,128436,77372,51064,-51064
2018-02-25,78.23,79.95,76.4,3.549999999999997,-3.549999999999997,79.35600000000001,80.45,77.7,2.75,-2.049999999999997,77.27,79.45,75.5,3.950000000000003,-3.950000000000003,77.9,79.5,76.5,3.0,-1.4500000000000028,70206,88039,50038,38001,13967
2018-03-04,78.96,80.0,77.6,2.4000000000000057,2.4000000000000057,80.01,81.25,78.2,3.049999999999997,3.049999999999997,78.46,79.6,77.5,2.0999999999999943,2.0999999999999943,79.49,80.5,77.7,2.799999999999997,2.799999999999997,94723,138593,48080,90513,-54921
2018-03-11,80.53,81.25,80.0,1.25,-0.75,81.53,81.8,80.95,0.8499999999999943,-0.4000000000000057,79.95,80.4,79.75,0.6500000000000057,0.0,80.46,80.95,80.1,0.8500000000000085,0.6500000000000057,102716,167299,69261,98038,43504
2018-03-18,80.66,81.25,80.05,1.2000000000000028,-0.7000000000000028,81.28,82.75,80.05,2.700000000000003,-1.1000000000000085,79.674,80.45,78.25,2.200000000000003,-1.75,80.2,81.85,78.3,3.549999999999997,-2.299999999999997,98422,128450,68956,59494,21647
2018-03-25,78.8625,79.3,78.35,0.9500000000000028,-0.9500000000000028,79.75,80.65,79.2,1.4500000000000028,-1.4500000000000028,78.0375,78.6,77.3,1.2999999999999972,-0.25,78.4375,79.2,77.85,1.3500000000000085,-0.7999999999999972,89286,112428,68316,44112,16786
2018-04-01,78.12,79.35,77.25,2.0999999999999943,0.20000000000000284,78.92,79.65,78.3,1.3500000000000085,0.7000000000000028,77.16,78.1,76.45,1.6499999999999915,0.25,78.22,79.1,77.2,1.8999999999999915,0.14999999999999147,101256,185385,49031,136354,14362
2018-04-08,78.0,78.5,77.5,1.0,0.75,79.1,79.6,78.35,1.25,0.9500000000000028,77.51,78.1,77.05,1.0499999999999972,0.5,78.25,79.1,77.15,1.9499999999999886,1.75,89091,117474,63154,54320,-11371
2018-04-15,80.6,81.4,79.2,2.200000000000003,2.200000000000003,81.506,82.2,80.85,1.3500000000000085,1.1300000000000097,80.084,81.2,78.7,2.5,1.8499999999999943,80.97200000000001,81.61,80.15,1.4599999999999937,0.29999999999999716,88966,120977,51598,69379,-50849
2018-04-22,80.01,81.15,79.1,2.0500000000000114,-2.0500000000000114,80.14,81.2,79.2,2.0,-2.0,78.71,80.0,77.75,2.25,-2.25,79.25,80.35,78.0,2.3499999999999943,-2.3499999999999943,62867,82871,40043,42828,-5445
2018-04-29,78.2,78.6,77.6,1.0,0.29999999999999716,79.21,80.1,78.45,1.6499999999999915,1.0499999999999972,77.56,78.45,76.0,2.450000000000003,0.8500000000000085,78.63,79.45,78.0,1.4500000000000028,1.4500000000000028,101364,152316,45265,107051,-95347
2018-05-06,78.94,79.75,76.75,3.0,-0.09999999999999432,80.12,80.95,79.2,1.75,0.7999999999999972,78.59,79.55,76.5,3.049999999999997,0.14999999999999147,79.81,80.75,79.0,1.75,0.8499999999999943,101063,201189,63102,138087,-20806
2018-05-13,80.72,81.6,80.0,1.5999999999999943,0.7999999999999972,81.37,81.85,80.65,1.1999999999999886,1.0499999999999972,80.304,80.9,79.85,1.0500000000000114,1.0500000000000114,80.85000000000001,81.7,80.0,1.7000000000000028,1.7000000000000028,75902,104885,65284,39601,-8958
2018-05-20,82.59,83.25,82.05,1.2000000000000028,0.29999999999999716,83.19,83.95,82.7,1.25,0.20000000000000284,81.84,82.25,80.95,1.2999999999999972,-1.0,82.61,83.55,81.45,2.0999999999999943,-1.0,88891,212307,31533,180774,28554
2018-05-27,81.3375,81.95,80.85,1.1000000000000085,0.6000000000000085,82.4,82.58,82.27,0.3100000000000023,0.030000000000001137,80.825,81.15,80.2,0.9500000000000028,0.9500000000000028,81.4625,82.05,81.0,1.0499999999999972,0.6500000000000057,78156,93103,59166,33937,-15550
2018-06-03,82.67,83.25,81.75,1.5,0.8499999999999943,83.44,84.05,82.65,1.3999999999999915,0.8499999999999943,82.34,82.7,81.75,0.9500000000000028,0.8499999999999943,82.84,83.1,82.5,0.5999999999999943,0.4000000000000057,63625,88592,40748,47844,-25800
2018-06-10,83.21000000000001,83.5,82.9,0.5999999999999943,0.5499999999999972,83.81,84.45,83.3,1.1500000000000057,0.5,82.586,83.25,81.65,1.5999999999999943,0.4000000000000057,83.44,84.1,82.6,1.5,0.6499999999999915,71038,126340,46086,80254,73981
2018-06-17,84.63,85.2,83.75,1.4500000000000028,1.0499999999999972,85.4,85.7,84.8,0.9000000000000057,0.7000000000000028,84.01,84.35,83.35,1.0,0.8000000000000114,84.83,85.2,84.35,0.8500000000000085,-0.45000000000000284,70047,89137,45862,43275,43275
2018-06-24,84.55,85.1,84.25,0.8499999999999943,0.8499999999999943,85.32000000000001,85.9,84.7,1.2000000000000028,0.7000000000000028,83.94,84.5,83.2,1.2999999999999972,0.5999999999999943,84.62,84.95,84.2,0.75,0.6499999999999915,79378,159904,54145,105759,88780
2018-07-01,85.25,86.1,84.4,1.6999999999999886,1.6999999999999886,85.95,87.1,85.0,2.0999999999999943,2.0999999999999943,84.65,86.1,83.7,2.3999999999999915,2.3999999999999915,85.6875,86.7,84.9,1.7999999999999972,1.75,41980,61479,26034,35445,-28579
2018-07-08,87.16,87.95,86.85,1.1000000000000085,0.20000000000000284,88.05,88.7,87.45,1.25,-0.29999999999999716,86.44,86.8,85.85,0.9500000000000028,0.25,87.2,88.15,86.6,1.5500000000000114,-1.1000000000000085,48416,58958,27822,31136,-26310
