Date,Oppenheimer Fin RevenueEtf_Open_average,Oppenheimer Fin RevenueEtf_Open_max,Oppenheimer Fin RevenueEtf_Open_min,Oppenheimer Fin RevenueEtf_Open_volatility,Oppenheimer Fin RevenueEtf_Open_change,Oppenheimer Fin RevenueEtf_High_average,Oppenheimer Fin RevenueEtf_High_max,Oppenheimer Fin RevenueEtf_High_min,Oppenheimer Fin RevenueEtf_High_volatility,Oppenheimer Fin RevenueEtf_High_change,Oppenheimer Fin RevenueEtf_Low_average,Oppenheimer Fin RevenueEtf_Low_max,Oppenheimer Fin RevenueEtf_Low_min,Oppenheimer Fin RevenueEtf_Low_volatility,Oppenheimer Fin RevenueEtf_Low_change,Oppenheimer Fin RevenueEtf_Close_average,Oppenheimer Fin RevenueEtf_Close_max,Oppenheimer Fin RevenueEtf_Close_min,Oppenheimer Fin RevenueEtf_Close_volatility,Oppenheimer Fin RevenueEtf_Close_change
2018-06-03,67.42,67.42,67.42,0.0,0.0,67.71,67.71,67.71,0.0,0.0,67.42,67.42,67.42,0.0,0.0,67.71,67.71,67.71,0.0,0.0
2018-06-10,66.13,66.13,66.13,0.0,0.0,66.49,66.49,66.49,0.0,0.0,66.12,66.12,66.12,0.0,0.0,66.46,66.46,66.46,0.0,0.0
2018-06-17,65.72,65.72,65.72,0.0,0.0,65.73,65.73,65.73,0.0,0.0,65.6,65.6,65.6,0.0,0.0,65.65,65.65,65.65,0.0,0.0
2018-06-24,65.13,65.13,65.13,0.0,0.0,65.34,65.34,65.34,0.0,0.0,65.13,65.13,65.13,0.0,0.0,65.25,65.25,65.25,0.0,0.0
2018-07-01,63.85,63.85,63.85,0.0,0.0,64.59,64.59,64.59,0.0,0.0,63.85,63.85,63.85,0.0,0.0,64.55,64.55,64.55,0.0,0.0
2018-07-08,64.93,64.93,64.93,0.0,0.0,65.33,65.33,65.33,0.0,0.0,64.93,64.93,64.93,0.0,0.0,65.3,65.3,65.3,0.0,0.0
2018-07-15,66.37,66.37,66.37,0.0,0.0,66.38,66.38,66.38,0.0,0.0,66.37,66.37,66.37,0.0,0.0,66.38,66.38,66.38,0.0,0.0
2018-07-22,67.71,67.71,67.71,0.0,0.0,68.08,68.08,68.08,0.0,0.0,67.71,67.71,67.71,0.0,0.0,67.9,67.9,67.9,0.0,0.0
2018-07-29,67.88,67.88,67.88,0.0,0.0,67.96,67.96,67.96,0.0,0.0,67.86,67.86,67.86,0.0,0.0,67.96,67.96,67.96,0.0,0.0
2018-08-05,67.77,67.77,67.77,0.0,0.0,67.77,67.77,67.77,0.0,0.0,67.55,67.55,67.55,0.0,0.0,67.65,67.65,67.65,0.0,0.0
2018-08-12,68.02,68.02,68.02,0.0,0.0,68.25,68.25,68.25,0.0,0.0,68.02,68.02,68.02,0.0,0.0,68.25,68.25,68.25,0.0,0.0
2018-08-19,68.55,68.55,68.55,0.0,0.0,68.55,68.55,68.55,0.0,0.0,68.45,68.45,68.45,0.0,0.0,68.45,68.45,68.45,0.0,0.0
2018-08-26,68.37,68.37,68.37,0.0,0.0,68.59,68.59,68.59,0.0,0.0,68.23,68.23,68.23,0.0,0.0,68.42,68.42,68.42,0.0,0.0
2018-09-02,68.62,68.62,68.62,0.0,0.0,68.62,68.62,68.62,0.0,0.0,68.62,68.62,68.62,0.0,0.0,68.62,68.62,68.62,0.0,0.0
2018-09-09,68.03,68.03,68.03,0.0,0.0,68.62,68.62,68.62,0.0,0.0,68.03,68.03,68.03,0.0,0.0,68.58,68.58,68.58,0.0,0.0
2018-09-16,70.58,70.58,70.58,0.0,0.0,70.58,70.58,70.58,0.0,0.0,70.37,70.37,70.37,0.0,0.0,70.39,70.39,70.39,0.0,0.0
2018-09-23,67.58,67.58,67.58,0.0,0.0,67.79,67.79,67.79,0.0,0.0,67.58,67.58,67.58,0.0,0.0,67.61,67.61,67.61,0.0,0.0
2018-09-30,68.75,68.75,68.75,0.0,0.0,68.75,68.75,68.75,0.0,0.0,68.34,68.34,68.34,0.0,0.0,68.43,68.43,68.43,0.0,0.0
2018-10-07,65.37,65.37,65.37,0.0,0.0,65.53,65.53,65.53,0.0,0.0,63.94,63.94,63.94,0.0,0.0,64.73,64.73,64.73,0.0,0.0
2018-10-14,65.0,65.0,65.0,0.0,0.0,65.5,65.5,65.5,0.0,0.0,65.0,65.0,65.0,0.0,0.0,65.2,65.2,65.2,0.0,0.0
2018-10-21,61.22,61.22,61.22,0.0,0.0,61.74,61.74,61.74,0.0,0.0,61.19,61.19,61.19,0.0,0.0,61.29,61.29,61.29,0.0,0.0
2018-10-28,64.75,64.75,64.75,0.0,0.0,64.75,64.75,64.75,0.0,0.0,63.79,63.79,63.79,0.0,0.0,63.79,63.79,63.79,0.0,0.0
2018-11-04,66.2,66.2,66.2,0.0,0.0,66.43,66.43,66.43,0.0,0.0,65.86,65.86,65.86,0.0,0.0,65.86,65.86,65.86,0.0,0.0
2018-11-11,64.56,64.56,64.56,0.0,0.0,64.72,64.72,64.72,0.0,0.0,64.56,64.56,64.56,0.0,0.0,64.72,64.72,64.72,0.0,0.0
2018-11-18,63.1,63.1,63.1,0.0,0.0,63.11,63.11,63.11,0.0,0.0,63.1,63.1,63.1,0.0,0.0,63.11,63.11,63.11,0.0,0.0
2018-11-25,64.97,64.97,64.97,0.0,0.0,65.26,65.26,65.26,0.0,0.0,64.83,64.83,64.83,0.0,0.0,65.26,65.26,65.26,0.0,0.0
2018-12-02,61.39,61.39,61.39,0.0,0.0,61.39,61.39,61.39,0.0,0.0,60.92,60.92,60.92,0.0,0.0,61.23,61.23,61.23,0.0,0.0
2018-12-09,58.9,58.9,58.9,0.0,0.0,58.9,58.9,58.9,0.0,0.0,58.39,58.39,58.39,0.0,0.0,58.5,58.5,58.5,0.0,0.0
2018-12-16,56.41,56.41,56.41,0.0,0.0,56.52,56.52,56.52,0.0,0.0,55.4,55.4,55.4,0.0,0.0,55.58,55.58,55.58,0.0,0.0
2018-12-23,57.16,57.16,57.16,0.0,0.0,57.78,57.78,57.78,0.0,0.0,57.02,57.02,57.02,0.0,0.0,57.1,57.1,57.1,0.0,0.0
2018-12-30,58.34,58.34,58.34,0.0,0.0,58.98,58.98,58.98,0.0,0.0,58.34,58.34,58.34,0.0,0.0,58.87,58.87,58.87,0.0,0.0
2019-01-06,59.51,59.51,59.51,0.0,0.0,59.65,59.65,59.65,0.0,0.0,59.51,59.51,59.51,0.0,0.0,59.65,59.65,59.65,0.0,0.0
2019-01-13,62.66,62.66,62.66,0.0,0.0,63.3,63.3,63.3,0.0,0.0,62.66,62.66,62.66,0.0,0.0,63.21,63.21,63.21,0.0,0.0
2019-01-20,62.8,62.8,62.8,0.0,0.0,63.49,63.49,63.49,0.0,0.0,62.8,62.8,62.8,0.0,0.0,63.23,63.23,63.23,0.0,0.0
2019-01-27,63.62,63.62,63.62,0.0,0.0,63.65,63.65,63.65,0.0,0.0,63.41,63.41,63.41,0.0,0.0,63.47,63.47,63.47,0.0,0.0
2019-02-03,62.09,62.09,62.09,0.0,0.0,62.35,62.35,62.35,0.0,0.0,61.81,61.81,61.81,0.0,0.0,62.35,62.35,62.35,0.0,0.0
2019-02-10,64.06,64.06,64.06,0.0,0.0,64.37,64.37,64.37,0.0,0.0,64.06,64.06,64.06,0.0,0.0,64.37,64.37,64.37,0.0,0.0
2019-02-17,64.34,64.34,64.34,0.0,0.0,64.65,64.65,64.65,0.0,0.0,64.34,64.34,64.34,0.0,0.0,64.43,64.43,64.43,0.0,0.0
2019-02-24,64.86,64.86,64.86,0.0,0.0,64.98,64.98,64.98,0.0,0.0,64.86,64.86,64.86,0.0,0.0,64.98,64.98,64.98,0.0,0.0
2019-03-03,63.02,63.02,63.02,0.0,0.0,63.32,63.32,63.32,0.0,0.0,63.02,63.02,63.02,0.0,0.0,63.32,63.32,63.32,0.0,0.0
2019-03-10,65.13,65.13,65.13,0.0,0.0,65.18,65.18,65.18,0.0,0.0,65.09,65.09,65.09,0.0,0.0,65.18,65.18,65.18,0.0,0.0
2019-03-17,62.02,62.02,62.02,0.0,0.0,62.39,62.39,62.39,0.0,0.0,61.96,61.96,61.96,0.0,0.0,61.96,61.96,61.96,0.0,0.0
2019-03-24,62.81,62.81,62.81,0.0,0.0,62.81,62.81,62.81,0.0,0.0,62.73,62.73,62.73,0.0,0.0,62.73,62.73,62.73,0.0,0.0
2019-03-31,64.16,64.16,64.16,0.0,0.0,64.96,64.96,64.96,0.0,0.0,64.16,64.16,64.16,0.0,0.0,64.93,64.93,64.93,0.0,0.0
2019-04-07,66.37,66.37,66.37,0.0,0.0,66.37,66.37,66.37,0.0,0.0,66.34,66.34,66.34,0.0,0.0,66.34,66.34,66.34,0.0,0.0
2019-04-14,66.25,66.25,66.25,0.0,0.0,66.96,66.96,66.96,0.0,0.0,66.25,66.25,66.25,0.0,0.0,66.75,66.75,66.75,0.0,0.0
2019-04-21,67.03,67.03,67.03,0.0,0.0,67.56,67.56,67.56,0.0,0.0,66.95,66.95,66.95,0.0,0.0,67.56,67.56,67.56,0.0,0.0
2019-04-28,68.41,68.41,68.41,0.0,0.0,68.76,68.76,68.76,0.0,0.0,68.41,68.41,68.41,0.0,0.0,68.64,68.64,68.64,0.0,0.0
2019-05-05,66.08,66.08,66.08,0.0,0.0,67.12,67.12,67.12,0.0,0.0,66.08,66.08,66.08,0.0,0.0,67.12,67.12,67.12,0.0,0.0
2019-05-12,64.84,64.84,64.84,0.0,0.0,65.97,65.97,65.97,0.0,0.0,64.84,64.84,64.84,0.0,0.0,65.97,65.97,65.97,0.0,0.0
2019-05-19,65.44,65.44,65.44,0.0,0.0,65.82,65.82,65.82,0.0,0.0,65.44,65.44,65.44,0.0,0.0,65.82,65.82,65.82,0.0,0.0
2019-05-26,63.8,63.8,63.8,0.0,0.0,64.0,64.0,64.0,0.0,0.0,63.6,63.6,63.6,0.0,0.0,63.6,63.6,63.6,0.0,0.0
2019-06-02,66.6,66.6,66.6,0.0,0.0,66.72,66.72,66.72,0.0,0.0,66.41,66.41,66.41,0.0,0.0,66.41,66.41,66.41,0.0,0.0
2019-06-09,66.49,66.49,66.49,0.0,0.0,67.11,67.11,67.11,0.0,0.0,66.49,66.49,66.49,0.0,0.0,66.85,66.85,66.85,0.0,0.0
2019-06-16,67.44,67.44,67.44,0.0,0.0,67.44,67.44,67.44,0.0,0.0,67.06,67.06,67.06,0.0,0.0,67.06,67.06,67.06,0.0,0.0
2019-06-23,67.45,67.45,67.45,0.0,0.0,67.83,67.83,67.83,0.0,0.0,67.45,67.45,67.45,0.0,0.0,67.83,67.83,67.83,0.0,0.0
2019-06-30,69.01,69.01,69.01,0.0,0.0,69.01,69.01,69.01,0.0,0.0,69.01,69.01,69.01,0.0,0.0,69.01,69.01,69.01,0.0,0.0
2019-07-07,69.08,69.08,69.08,0.0,0.0,69.35,69.35,69.35,0.0,0.0,69.05,69.05,69.05,0.0,0.0,69.35,69.35,69.35,0.0,0.0
2019-07-14,68.68,68.68,68.68,0.0,0.0,68.68,68.68,68.68,0.0,0.0,68.36,68.36,68.36,0.0,0.0,68.36,68.36,68.36,0.0,0.0
2019-07-21,69.97,69.97,69.97,0.0,0.0,70.24,70.24,70.24,0.0,0.0,69.97,69.97,69.97,0.0,0.0,70.24,70.24,70.24,0.0,0.0
2019-07-28,66.9,66.9,66.9,0.0,0.0,66.92,66.92,66.92,0.0,0.0,66.9,66.9,66.9,0.0,0.0,66.92,66.92,66.92,0.0,0.0
2019-08-04,65.99,65.99,65.99,0.0,0.0,66.01,66.01,66.01,0.0,0.0,65.99,65.99,65.99,0.0,0.0,66.0,66.0,66.0,0.0,0.0
2019-08-11,63.72,63.72,63.72,0.0,0.0,64.47,64.47,64.47,0.0,0.0,63.72,63.72,63.72,0.0,0.0,64.45,64.45,64.45,0.0,0.0
2019-08-18,64.52,64.52,64.52,0.0,0.0,64.52,64.52,64.52,0.0,0.0,62.83,62.83,62.83,0.0,0.0,62.83,62.83,62.83,0.0,0.0
2019-08-25,65.03,65.03,65.03,0.0,0.0,65.03,65.03,65.03,0.0,0.0,65.03,65.03,65.03,0.0,0.0,65.03,65.03,65.03,0.0,0.0
2019-09-01,65.37,65.37,65.37,0.0,0.0,66.35,66.35,66.35,0.0,0.0,65.37,65.37,65.37,0.0,0.0,66.27,66.27,66.27,0.0,0.0
2019-09-08,69.58,69.58,69.58,0.0,0.0,69.59,69.59,69.59,0.0,0.0,69.3,69.3,69.3,0.0,0.0,69.3,69.3,69.3,0.0,0.0
2019-09-15,69.15,69.15,69.15,0.0,0.0,69.15,69.15,69.15,0.0,0.0,68.59,68.59,68.59,0.0,0.0,68.69,68.69,68.69,0.0,0.0
2019-09-22,67.88,67.88,67.88,0.0,0.0,68.52,68.52,68.52,0.0,0.0,67.88,67.88,67.88,0.0,0.0,68.14,68.14,68.14,0.0,0.0
2019-09-29,66.13,66.13,66.13,0.0,0.0,66.67,66.67,66.67,0.0,0.0,66.13,66.13,66.13,0.0,0.0,66.67,66.67,66.67,0.0,0.0
2019-10-06,66.3,66.3,66.3,0.0,0.0,67.68,67.68,67.68,0.0,0.0,66.3,66.3,66.3,0.0,0.0,67.19,67.19,67.19,0.0,0.0
2019-10-13,67.87,67.87,67.87,0.0,0.0,68.21,68.21,68.21,0.0,0.0,67.87,67.87,67.87,0.0,0.0,68.07,68.07,68.07,0.0,0.0
2019-10-20,69.05,69.05,69.05,0.0,0.0,69.56,69.56,69.56,0.0,0.0,69.05,69.05,69.05,0.0,0.0,69.43,69.43,69.43,0.0,0.0
2019-10-27,69.21,69.21,69.21,0.0,0.0,70.33,70.33,70.33,0.0,0.0,69.21,69.21,69.21,0.0,0.0,70.23,70.23,70.23,0.0,0.0
2019-11-03,72.33,72.33,72.33,0.0,0.0,72.33,72.33,72.33,0.0,0.0,72.33,72.33,72.33,0.0,0.0,72.33,72.33,72.33,0.0,0.0
2019-11-10,71.88,71.88,71.88,0.0,0.0,71.93,71.93,71.93,0.0,0.0,71.87,71.87,71.87,0.0,0.0,71.92,71.92,71.92,0.0,0.0
2019-11-17,71.58,71.58,71.58,0.0,0.0,72.16,72.16,72.16,0.0,0.0,71.58,71.58,71.58,0.0,0.0,72.16,72.16,72.16,0.0,0.0
2019-11-24,72.93,72.93,72.93,0.0,0.0,72.93,72.93,72.93,0.0,0.0,72.69,72.69,72.69,0.0,0.0,72.69,72.69,72.69,0.0,0.0
2019-12-01,73.06,73.06,73.06,0.0,0.0,73.26,73.26,73.26,0.0,0.0,73.06,73.06,73.06,0.0,0.0,73.14,73.14,73.14,0.0,0.0
2019-12-08,74.23,74.23,74.23,0.0,0.0,74.23,74.23,74.23,0.0,0.0,73.86,73.86,73.86,0.0,0.0,73.96,73.96,73.96,0.0,0.0
2019-12-15,74.71,74.71,74.71,0.0,0.0,74.71,74.71,74.71,0.0,0.0,74.31,74.31,74.31,0.0,0.0,74.48,74.48,74.48,0.0,0.0
2019-12-22,74.15,74.15,74.15,0.0,0.0,74.15,74.15,74.15,0.0,0.0,74.13,74.13,74.13,0.0,0.0,74.13,74.13,74.13,0.0,0.0
2019-12-29,74.08,74.08,74.08,0.0,0.0,74.08,74.08,74.08,0.0,0.0,74.08,74.08,74.08,0.0,0.0,74.08,74.08,74.08,0.0,0.0
