Date,First Trust Dorsey Wright Peoples PortfolioEtf_Open_average,First Trust Dorsey Wright Peoples PortfolioEtf_Open_max,First Trust Dorsey Wright Peoples PortfolioEtf_Open_min,First Trust Dorsey Wright Peoples PortfolioEtf_Open_volatility,First Trust Dorsey Wright Peoples PortfolioEtf_Open_change,First Trust Dorsey Wright Peoples PortfolioEtf_High_average,First Trust Dorsey Wright Peoples PortfolioEtf_High_max,First Trust Dorsey Wright Peoples PortfolioEtf_High_min,First Trust Dorsey Wright Peoples PortfolioEtf_High_volatility,First Trust Dorsey Wright Peoples PortfolioEtf_High_change,First Trust Dorsey Wright Peoples PortfolioEtf_Low_average,First Trust Dorsey Wright Peoples PortfolioEtf_Low_max,First Trust Dorsey Wright Peoples PortfolioEtf_Low_min,First Trust Dorsey Wright Peoples PortfolioEtf_Low_volatility,First Trust Dorsey Wright Peoples PortfolioEtf_Low_change,First Trust Dorsey Wright Peoples PortfolioEtf_Close_average,First Trust Dorsey Wright Peoples PortfolioEtf_Close_max,First Trust Dorsey Wright Peoples PortfolioEtf_Close_min,First Trust Dorsey Wright Peoples PortfolioEtf_Close_volatility,First Trust Dorsey Wright Peoples PortfolioEtf_Close_change
2018-09-23,30.18,30.18,30.18,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.18,30.18,30.18,0.0,0.0,30.43,30.43,30.43,0.0,0.0
2018-09-30,30.27,30.27,30.27,0.0,0.0,30.27,30.27,30.27,0.0,0.0,29.9,29.9,29.9,0.0,0.0,30.04,30.04,30.04,0.0,0.0
2018-10-07,28.66,28.66,28.66,0.0,0.0,28.66,28.66,28.66,0.0,0.0,28.66,28.66,28.66,0.0,0.0,28.66,28.66,28.66,0.0,0.0
2018-10-14,28.95,28.95,28.95,0.0,0.0,28.95,28.95,28.95,0.0,0.0,28.65,28.65,28.65,0.0,0.0,28.67,28.67,28.67,0.0,0.0
2018-10-21,27.32,27.32,27.32,0.0,0.0,27.46,27.46,27.46,0.0,0.0,27.26,27.26,27.26,0.0,0.0,27.36,27.36,27.36,0.0,0.0
2018-10-28,28.7,28.7,28.7,0.0,0.0,28.7,28.7,28.7,0.0,0.0,28.31,28.31,28.31,0.0,0.0,28.43,28.43,28.43,0.0,0.0
2018-11-04,28.89,28.89,28.89,0.0,0.0,28.95,28.95,28.95,0.0,0.0,28.8,28.8,28.8,0.0,0.0,28.8,28.8,28.8,0.0,0.0
2018-11-11,28.51,28.51,28.51,0.0,0.0,28.51,28.51,28.51,0.0,0.0,28.44,28.44,28.44,0.0,0.0,28.44,28.44,28.44,0.0,0.0
2018-11-18,27.7,27.7,27.7,0.0,0.0,27.8,27.8,27.8,0.0,0.0,27.7,27.7,27.7,0.0,0.0,27.78,27.78,27.78,0.0,0.0
2018-11-25,28.58,28.58,28.58,0.0,0.0,28.8,28.8,28.8,0.0,0.0,28.57,28.57,28.57,0.0,0.0,28.74,28.74,28.74,0.0,0.0
2018-12-02,28.13,28.13,28.13,0.0,0.0,28.13,28.13,28.13,0.0,0.0,27.83,27.83,27.83,0.0,0.0,27.83,27.83,27.83,0.0,0.0
2018-12-09,27.4,27.4,27.4,0.0,0.0,27.4,27.4,27.4,0.0,0.0,27.13,27.13,27.13,0.0,0.0,27.13,27.13,27.13,0.0,0.0
2018-12-16,25.54,25.54,25.54,0.0,0.0,25.74,25.74,25.74,0.0,0.0,25.18,25.18,25.18,0.0,0.0,25.18,25.18,25.18,0.0,0.0
2018-12-23,25.92,25.92,25.92,0.0,0.0,26.08,26.08,26.08,0.0,0.0,25.64,25.64,25.64,0.0,0.0,25.71,25.71,25.71,0.0,0.0
2018-12-30,25.97,25.97,25.97,0.0,0.0,25.97,25.97,25.97,0.0,0.0,25.97,25.97,25.97,0.0,0.0,25.97,25.97,25.97,0.0,0.0
2019-01-06,27.22,27.22,27.22,0.0,0.0,27.24,27.24,27.24,0.0,0.0,27.17,27.17,27.17,0.0,0.0,27.24,27.24,27.24,0.0,0.0
2019-01-13,27.86,27.86,27.86,0.0,0.0,28.05,28.05,28.05,0.0,0.0,27.86,27.86,27.86,0.0,0.0,28.05,28.05,28.05,0.0,0.0
2019-01-20,27.91,27.91,27.91,0.0,0.0,28.12,28.12,28.12,0.0,0.0,27.91,27.91,27.91,0.0,0.0,28.11,28.11,28.11,0.0,0.0
2019-01-27,28.55,28.55,28.55,0.0,0.0,28.61,28.61,28.61,0.0,0.0,28.54,28.54,28.54,0.0,0.0,28.54,28.54,28.54,0.0,0.0
2019-02-03,28.48,28.48,28.48,0.0,0.0,28.51,28.51,28.51,0.0,0.0,28.48,28.48,28.48,0.0,0.0,28.51,28.51,28.51,0.0,0.0
2019-02-10,29.41,29.41,29.41,0.0,0.0,29.48,29.48,29.48,0.0,0.0,29.36,29.36,29.36,0.0,0.0,29.47,29.47,29.47,0.0,0.0
2019-02-17,29.69,29.69,29.69,0.0,0.0,29.72,29.72,29.72,0.0,0.0,29.58,29.58,29.58,0.0,0.0,29.59,29.59,29.59,0.0,0.0
2019-02-24,29.97,29.97,29.97,0.0,0.0,29.97,29.97,29.97,0.0,0.0,29.65,29.65,29.65,0.0,0.0,29.84,29.84,29.84,0.0,0.0
2019-03-03,28.81,28.81,28.81,0.0,0.0,28.86,28.86,28.86,0.0,0.0,28.79,28.79,28.79,0.0,0.0,28.86,28.86,28.86,0.0,0.0
2019-03-10,29.79,29.79,29.79,0.0,0.0,29.79,29.79,29.79,0.0,0.0,29.7,29.7,29.7,0.0,0.0,29.75,29.75,29.75,0.0,0.0
2019-03-17,29.74,29.74,29.74,0.0,0.0,29.74,29.74,29.74,0.0,0.0,29.43,29.43,29.43,0.0,0.0,29.43,29.43,29.43,0.0,0.0
2019-03-24,29.71,29.71,29.71,0.0,0.0,29.77,29.77,29.77,0.0,0.0,29.71,29.71,29.71,0.0,0.0,29.77,29.77,29.77,0.0,0.0
2019-03-31,30.38,30.38,30.38,0.0,0.0,30.47,30.47,30.47,0.0,0.0,30.38,30.38,30.38,0.0,0.0,30.4,30.4,30.4,0.0,0.0
2019-04-07,30.75,30.75,30.75,0.0,0.0,30.75,30.75,30.75,0.0,0.0,30.67,30.67,30.67,0.0,0.0,30.67,30.67,30.67,0.0,0.0
2019-04-14,30.47,30.47,30.47,0.0,0.0,30.54,30.54,30.54,0.0,0.0,30.47,30.47,30.47,0.0,0.0,30.52,30.52,30.52,0.0,0.0
2019-04-21,30.56,30.56,30.56,0.0,0.0,30.79,30.79,30.79,0.0,0.0,30.55,30.55,30.55,0.0,0.0,30.76,30.76,30.76,0.0,0.0
2019-04-28,30.88,30.88,30.88,0.0,0.0,30.93,30.93,30.93,0.0,0.0,30.83,30.83,30.83,0.0,0.0,30.86,30.86,30.86,0.0,0.0
2019-05-05,29.81,29.81,29.81,0.0,0.0,30.29,30.29,30.29,0.0,0.0,29.81,29.81,29.81,0.0,0.0,30.29,30.29,30.29,0.0,0.0
2019-05-12,30.1,30.1,30.1,0.0,0.0,30.24,30.24,30.24,0.0,0.0,30.08,30.08,30.08,0.0,0.0,30.18,30.18,30.18,0.0,0.0
2019-05-19,29.67,29.67,29.67,0.0,0.0,29.71,29.71,29.71,0.0,0.0,29.65,29.65,29.65,0.0,0.0,29.68,29.68,29.68,0.0,0.0
2019-05-26,29.06,29.06,29.06,0.0,0.0,29.09,29.09,29.09,0.0,0.0,28.9,28.9,28.9,0.0,0.0,29.01,29.01,29.01,0.0,0.0
2019-06-02,30.19,30.19,30.19,0.0,0.0,30.41,30.41,30.41,0.0,0.0,30.18,30.18,30.18,0.0,0.0,30.36,30.36,30.36,0.0,0.0
2019-06-09,30.49,30.49,30.49,0.0,0.0,30.49,30.49,30.49,0.0,0.0,30.3,30.3,30.3,0.0,0.0,30.32,30.32,30.32,0.0,0.0
2019-06-16,31.06,31.06,31.06,0.0,0.0,31.06,31.06,31.06,0.0,0.0,30.88,30.88,30.88,0.0,0.0,30.94,30.94,30.94,0.0,0.0
2019-06-23,30.91,30.91,30.91,0.0,0.0,30.92,30.92,30.92,0.0,0.0,30.83,30.83,30.83,0.0,0.0,30.92,30.92,30.92,0.0,0.0
2019-06-30,31.28,31.28,31.28,0.0,0.0,31.46,31.46,31.46,0.0,0.0,31.22,31.22,31.22,0.0,0.0,31.46,31.46,31.46,0.0,0.0
2019-07-07,31.58,31.58,31.58,0.0,0.0,31.68,31.68,31.68,0.0,0.0,31.55,31.55,31.55,0.0,0.0,31.59,31.59,31.59,0.0,0.0
2019-07-14,31.55,31.55,31.55,0.0,0.0,31.55,31.55,31.55,0.0,0.0,31.37,31.37,31.37,0.0,0.0,31.37,31.37,31.37,0.0,0.0
2019-07-21,31.75,31.75,31.75,0.0,0.0,31.79,31.79,31.79,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.74,31.74,31.74,0.0,0.0
2019-07-28,30.78,30.78,30.78,0.0,0.0,30.86,30.86,30.86,0.0,0.0,30.65,30.65,30.65,0.0,0.0,30.79,30.79,30.79,0.0,0.0
2019-08-04,30.83,30.83,30.83,0.0,0.0,30.83,30.83,30.83,0.0,0.0,30.5,30.5,30.5,0.0,0.0,30.77,30.77,30.77,0.0,0.0
2019-08-11,30.02,30.02,30.02,0.0,0.0,30.28,30.28,30.28,0.0,0.0,30.02,30.02,30.02,0.0,0.0,30.28,30.28,30.28,0.0,0.0
2019-08-18,30.61,30.61,30.61,0.0,0.0,30.61,30.61,30.61,0.0,0.0,29.94,29.94,29.94,0.0,0.0,29.94,29.94,29.94,0.0,0.0
2019-08-25,30.57,30.57,30.57,0.0,0.0,30.67,30.67,30.67,0.0,0.0,30.53,30.53,30.53,0.0,0.0,30.58,30.58,30.58,0.0,0.0
2019-09-01,31.19,31.19,31.19,0.0,0.0,31.28,31.28,31.28,0.0,0.0,31.19,31.19,31.19,0.0,0.0,31.22,31.22,31.22,0.0,0.0
2019-09-08,31.55,31.55,31.55,0.0,0.0,31.71,31.71,31.71,0.0,0.0,31.55,31.55,31.55,0.0,0.0,31.6,31.6,31.6,0.0,0.0
2019-09-15,31.52,31.52,31.52,0.0,0.0,31.54,31.54,31.54,0.0,0.0,31.52,31.52,31.52,0.0,0.0,31.54,31.54,31.54,0.0,0.0
2019-09-22,31.2,31.2,31.2,0.0,0.0,31.23,31.23,31.23,0.0,0.0,30.83,30.83,30.83,0.0,0.0,30.83,30.83,30.83,0.0,0.0
2019-09-29,30.54,30.54,30.54,0.0,0.0,30.71,30.71,30.71,0.0,0.0,30.52,30.52,30.52,0.0,0.0,30.71,30.71,30.71,0.0,0.0
2019-10-06,31.16,31.16,31.16,0.0,0.0,31.16,31.16,31.16,0.0,0.0,31.0,31.0,31.0,0.0,0.0,31.03,31.03,31.03,0.0,0.0
2019-10-13,31.24,31.24,31.24,0.0,0.0,31.24,31.24,31.24,0.0,0.0,31.03,31.03,31.03,0.0,0.0,31.13,31.13,31.13,0.0,0.0
2019-10-20,31.43,31.43,31.43,0.0,0.0,31.49,31.49,31.49,0.0,0.0,31.41,31.41,31.41,0.0,0.0,31.42,31.42,31.42,0.0,0.0
2019-10-27,31.53,31.53,31.53,0.0,0.0,31.86,31.86,31.86,0.0,0.0,31.53,31.53,31.53,0.0,0.0,31.81,31.81,31.81,0.0,0.0
2019-11-03,32.08,32.08,32.08,0.0,0.0,32.08,32.08,32.08,0.0,0.0,31.9,31.9,31.9,0.0,0.0,32.07,32.07,32.07,0.0,0.0
2019-11-10,32.23,32.23,32.23,0.0,0.0,32.45,32.45,32.45,0.0,0.0,32.23,32.23,32.23,0.0,0.0,32.42,32.42,32.42,0.0,0.0
2019-11-17,32.4,32.4,32.4,0.0,0.0,32.47,32.47,32.47,0.0,0.0,32.3,32.3,32.3,0.0,0.0,32.41,32.41,32.41,0.0,0.0
2019-11-24,32.85,32.85,32.85,0.0,0.0,32.85,32.85,32.85,0.0,0.0,32.77,32.77,32.77,0.0,0.0,32.79,32.79,32.79,0.0,0.0
2019-12-01,32.84,32.84,32.84,0.0,0.0,32.86,32.86,32.86,0.0,0.0,32.77,32.77,32.77,0.0,0.0,32.77,32.77,32.77,0.0,0.0
2019-12-08,33.04,33.04,33.04,0.0,0.0,33.04,33.04,33.04,0.0,0.0,32.76,32.76,32.76,0.0,0.0,32.84,32.84,32.84,0.0,0.0
2019-12-15,33.34,33.34,33.34,0.0,0.0,33.45,33.45,33.45,0.0,0.0,33.3,33.3,33.3,0.0,0.0,33.4,33.4,33.4,0.0,0.0
2019-12-22,33.56,33.56,33.56,0.0,0.0,33.56,33.56,33.56,0.0,0.0,33.43,33.43,33.43,0.0,0.0,33.44,33.44,33.44,0.0,0.0
2019-12-29,33.13,33.13,33.13,0.0,0.0,33.51,33.51,33.51,0.0,0.0,33.13,33.13,33.13,0.0,0.0,33.44,33.44,33.44,0.0,0.0
