Date,COTY_Open_average,COTY_Open_max,COTY_Open_min,COTY_Open_volatility,COTY_Open_change,COTY_High_average,COTY_High_max,COTY_High_min,COTY_High_volatility,COTY_High_change,COTY_Low_average,COTY_Low_max,COTY_Low_min,COTY_Low_volatility,COTY_Low_change,COTY_Close_average,COTY_Close_max,COTY_Close_min,COTY_Close_volatility,COTY_Close_change,COTY_Volume_average,COTY_Volume_max,COTY_Volume_min,COTY_Volume_volatility,COTY_Volume_change
2018-01-14,20.538,20.84,20.09,0.75,-0.26000000000000156,20.854,21.18,20.56,0.620000000000001,-0.1999999999999993,20.266,20.58,19.97,0.6099999999999994,0.3099999999999987,20.506,20.89,20.01,0.879999999999999,0.490000000000002,4047820,5880663,2943665,2936998,-2712205
2018-01-21,20.508,20.92,20.15,0.7700000000000031,-0.7700000000000031,20.58,20.95,20.22,0.7300000000000004,-0.7300000000000004,20.104,20.45,19.69,0.759999999999998,-0.759999999999998,20.264,20.77,19.7,1.0700000000000003,-1.0700000000000003,4773119,6571791,3976408,2595383,729543
2018-01-28,19.124,19.7,17.9,1.8000000000000007,-1.7700000000000031,19.26,19.93,18.12,1.8099999999999987,-1.8099999999999987,18.564,19.48,17.26,2.219999999999999,-2.1499999999999986,18.698,19.69,17.28,2.41,-2.41,5765959,7430256,4099044,3331212,1829414
2018-02-04,18.686,20.02,16.9,3.120000000000001,3.120000000000001,19.206,20.64,17.48,3.16,3.16,18.358,19.98,16.5,3.4800000000000004,3.4800000000000004,19.03,20.42,17.43,2.990000000000002,2.990000000000002,11276185,15122202,6314959,8807243,3587201
2018-02-11,20.94,21.53,20.35,1.1799999999999997,1.0700000000000003,21.335,21.64,20.76,0.879999999999999,0.8399999999999999,20.75,21.27,20.21,1.0599999999999987,0.9600000000000009,21.197499999999998,21.53,20.56,0.9700000000000024,0.8900000000000006,5941156,7354435,5000647,2353788,-2353788
2018-02-18,21.036,21.5,20.7,0.8000000000000007,-0.6900000000000013,21.176,21.68,20.86,0.8200000000000003,-0.8200000000000003,20.644,21.09,20.29,0.8000000000000007,-0.6900000000000013,20.810000000000002,21.19,20.64,0.5500000000000007,-0.5500000000000007,4858490,5902863,3267495,2635368,-2237810
2018-02-25,19.528,20.54,18.95,1.5899999999999999,-1.3699999999999974,19.768,20.64,19.23,1.4100000000000001,-1.1000000000000014,19.17,19.83,18.87,0.9599999999999973,-0.889999999999997,19.4,19.85,19.04,0.8100000000000023,-0.5100000000000016,4344985,5112874,3176424,1936450,1367087
2018-03-04,19.34,19.44,19.12,0.3200000000000003,-0.030000000000001137,19.518,19.8,19.39,0.41000000000000014,-0.07000000000000028,19.134,19.2,19.1,0.09999999999999787,0.0,19.274,19.4,19.19,0.2099999999999973,-0.05999999999999872,3807233,5598802,2726049,2872753,-2273201
2018-03-11,18.934,19.21,18.47,0.740000000000002,-0.34999999999999787,19.092000000000002,19.28,18.94,0.33999999999999986,-0.2699999999999996,18.684,18.95,18.43,0.5199999999999996,-0.379999999999999,18.828,19.2,18.57,0.629999999999999,-0.620000000000001,4352857,6857097,2490712,4366385,1317959
2018-03-18,18.362000000000002,18.64,18.19,0.4499999999999993,-0.3500000000000014,18.506,18.66,18.36,0.3000000000000007,-0.120000000000001,18.168,18.25,18.01,0.23999999999999844,-0.03999999999999915,18.292,18.46,18.07,0.39000000000000057,0.08999999999999986,3732797,4413246,3259638,1153608,821083
2018-03-25,18.36,18.41,18.24,0.1700000000000017,-0.1700000000000017,18.5425,18.9,18.27,0.629999999999999,-0.14000000000000057,18.0475,18.26,17.64,0.620000000000001,-0.3999999999999986,18.13,18.3,17.68,0.620000000000001,-0.6099999999999994,4748064,5855495,3971711,1883784,1455990
2018-04-01,18.208,18.41,17.83,0.5800000000000018,0.5100000000000016,18.536,18.75,18.26,0.48999999999999844,0.29999999999999716,18.064,18.27,17.68,0.5899999999999999,0.490000000000002,18.32,18.45,18.24,0.21000000000000085,0.08999999999999986,3931043,5875421,2113779,3761642,-3761642
