Date,SPDR Russell 1000 Momentum_etf_Open_average,SPDR Russell 1000 Momentum_etf_Open_max,SPDR Russell 1000 Momentum_etf_Open_min,SPDR Russell 1000 Momentum_etf_Open_volatility,SPDR Russell 1000 Momentum_etf_Open_change,SPDR Russell 1000 Momentum_etf_High_average,SPDR Russell 1000 Momentum_etf_High_max,SPDR Russell 1000 Momentum_etf_High_min,SPDR Russell 1000 Momentum_etf_High_volatility,SPDR Russell 1000 Momentum_etf_High_change,SPDR Russell 1000 Momentum_etf_Low_average,SPDR Russell 1000 Momentum_etf_Low_max,SPDR Russell 1000 Momentum_etf_Low_min,SPDR Russell 1000 Momentum_etf_Low_volatility,SPDR Russell 1000 Momentum_etf_Low_change,SPDR Russell 1000 Momentum_etf_Close_average,SPDR Russell 1000 Momentum_etf_Close_max,SPDR Russell 1000 Momentum_etf_Close_min,SPDR Russell 1000 Momentum_etf_Close_volatility,SPDR Russell 1000 Momentum_etf_Close_change
2018-11-11,69.81,69.81,69.81,0.0,0.0,70.32,70.32,70.32,0.0,0.0,69.73,69.73,69.73,0.0,0.0,70.32,70.32,70.32,0.0,0.0
2018-11-18,68.29,68.29,68.29,0.0,0.0,68.36,68.36,68.36,0.0,0.0,68.29,68.29,68.29,0.0,0.0,68.35,68.35,68.35,0.0,0.0
2018-11-25,70.0,70.0,70.0,0.0,0.0,70.47,70.47,70.47,0.0,0.0,69.99,69.99,69.99,0.0,0.0,70.3,70.3,70.3,0.0,0.0
2018-12-02,68.29,68.29,68.29,0.0,0.0,68.86,68.86,68.86,0.0,0.0,66.62,66.62,66.62,0.0,0.0,66.77,66.77,66.77,0.0,0.0
2018-12-09,66.07,66.07,66.07,0.0,0.0,66.26,66.26,66.26,0.0,0.0,65.5,65.5,65.5,0.0,0.0,65.5,65.5,65.5,0.0,0.0
2018-12-16,62.19,62.19,62.19,0.0,0.0,62.19,62.19,62.19,0.0,0.0,61.06,61.06,61.06,0.0,0.0,61.06,61.06,61.06,0.0,0.0
2018-12-23,62.5,62.5,62.5,0.0,0.0,62.5,62.5,62.5,0.0,0.0,62.18,62.18,62.18,0.0,0.0,62.18,62.18,62.18,0.0,0.0
2018-12-30,62.36,62.36,62.36,0.0,0.0,63.4,63.4,63.4,0.0,0.0,62.36,62.36,62.36,0.0,0.0,63.32,63.32,63.32,0.0,0.0
2019-01-06,65.3,65.3,65.3,0.0,0.0,65.74,65.74,65.74,0.0,0.0,65.3,65.3,65.3,0.0,0.0,65.74,65.74,65.74,0.0,0.0
2019-01-13,67.21,67.21,67.21,0.0,0.0,67.54,67.54,67.54,0.0,0.0,67.21,67.21,67.21,0.0,0.0,67.54,67.54,67.54,0.0,0.0
2019-01-20,67.34,67.34,67.34,0.0,0.0,67.74,67.74,67.74,0.0,0.0,67.34,67.34,67.34,0.0,0.0,67.67,67.67,67.67,0.0,0.0
2019-01-27,68.5,68.5,68.5,0.0,0.0,68.76,68.76,68.76,0.0,0.0,68.5,68.5,68.5,0.0,0.0,68.76,68.76,68.76,0.0,0.0
2019-02-03,68.97,68.97,68.97,0.0,0.0,68.97,68.97,68.97,0.0,0.0,68.97,68.97,68.97,0.0,0.0,68.97,68.97,68.97,0.0,0.0
2019-02-10,70.98,70.98,70.98,0.0,0.0,70.98,70.98,70.98,0.0,0.0,70.98,70.98,70.98,0.0,0.0,70.98,70.98,70.98,0.0,0.0
2019-02-17,71.45,71.45,71.45,0.0,0.0,71.52,71.52,71.52,0.0,0.0,71.45,71.45,71.45,0.0,0.0,71.52,71.52,71.52,0.0,0.0
2019-02-24,71.34,71.34,71.34,0.0,0.0,71.55,71.55,71.55,0.0,0.0,71.25,71.25,71.25,0.0,0.0,71.55,71.55,71.55,0.0,0.0
2019-03-03,69.16,69.16,69.16,0.0,0.0,69.43,69.43,69.43,0.0,0.0,69.16,69.16,69.16,0.0,0.0,69.43,69.43,69.43,0.0,0.0
2019-03-10,70.91,70.91,70.91,0.0,0.0,70.91,70.91,70.91,0.0,0.0,70.91,70.91,70.91,0.0,0.0,70.91,70.91,70.91,0.0,0.0
2019-03-17,70.68,70.68,70.68,0.0,0.0,70.68,70.68,70.68,0.0,0.0,70.05,70.05,70.05,0.0,0.0,70.05,70.05,70.05,0.0,0.0
2019-03-24,71.21,71.21,71.21,0.0,0.0,71.21,71.21,71.21,0.0,0.0,71.21,71.21,71.21,0.0,0.0,71.21,71.21,71.21,0.0,0.0
2019-03-31,72.62,72.62,72.62,0.0,0.0,72.83,72.83,72.83,0.0,0.0,72.62,72.62,72.62,0.0,0.0,72.83,72.83,72.83,0.0,0.0
2019-04-07,73.03,73.03,73.03,0.0,0.0,73.22,73.22,73.22,0.0,0.0,73.03,73.03,73.03,0.0,0.0,73.22,73.22,73.22,0.0,0.0
2019-04-14,72.88,72.88,72.88,0.0,0.0,72.88,72.88,72.88,0.0,0.0,72.83,72.83,72.83,0.0,0.0,72.83,72.83,72.83,0.0,0.0
2019-04-21,73.31,73.31,73.31,0.0,0.0,73.32,73.32,73.32,0.0,0.0,73.31,73.31,73.31,0.0,0.0,73.32,73.32,73.32,0.0,0.0
2019-04-28,73.11,73.11,73.11,0.0,0.0,73.47,73.47,73.47,0.0,0.0,73.11,73.11,73.11,0.0,0.0,73.47,73.47,73.47,0.0,0.0
2019-05-05,71.21,71.21,71.21,0.0,0.0,71.98,71.98,71.98,0.0,0.0,71.21,71.21,71.21,0.0,0.0,71.98,71.98,71.98,0.0,0.0
2019-05-12,71.61,71.61,71.61,0.0,0.0,71.61,71.61,71.61,0.0,0.0,71.07,71.07,71.07,0.0,0.0,71.07,71.07,71.07,0.0,0.0
2019-05-19,70.14,70.14,70.14,0.0,0.0,70.14,70.14,70.14,0.0,0.0,70.09,70.09,70.09,0.0,0.0,70.09,70.09,70.09,0.0,0.0
2019-05-26,68.43,68.43,68.43,0.0,0.0,68.43,68.43,68.43,0.0,0.0,68.42,68.42,68.42,0.0,0.0,68.42,68.42,68.42,0.0,0.0
2019-06-02,71.65,71.65,71.65,0.0,0.0,71.65,71.65,71.65,0.0,0.0,71.53,71.53,71.53,0.0,0.0,71.53,71.53,71.53,0.0,0.0
2019-06-09,71.74,71.74,71.74,0.0,0.0,71.91,71.91,71.91,0.0,0.0,71.74,71.74,71.74,0.0,0.0,71.91,71.91,71.91,0.0,0.0
2019-06-16,73.14,73.14,73.14,0.0,0.0,73.23,73.23,73.23,0.0,0.0,73.14,73.14,73.14,0.0,0.0,73.17,73.17,73.17,0.0,0.0
2019-06-23,72.64,72.64,72.64,0.0,0.0,72.97,72.97,72.97,0.0,0.0,72.64,72.64,72.64,0.0,0.0,72.97,72.97,72.97,0.0,0.0
2019-06-30,73.52,73.52,73.52,0.0,0.0,74.06,74.06,74.06,0.0,0.0,73.5,73.5,73.5,0.0,0.0,74.0,74.0,74.0,0.0,0.0
2019-07-07,74.22,74.22,74.22,0.0,0.0,74.43,74.43,74.43,0.0,0.0,74.22,74.22,74.22,0.0,0.0,74.43,74.43,74.43,0.0,0.0
2019-07-14,74.11,74.11,74.11,0.0,0.0,74.15,74.15,74.15,0.0,0.0,73.8,73.8,73.8,0.0,0.0,73.8,73.8,73.8,0.0,0.0
2019-07-21,74.62,74.62,74.62,0.0,0.0,74.83,74.83,74.83,0.0,0.0,74.62,74.62,74.62,0.0,0.0,74.83,74.83,74.83,0.0,0.0
2019-07-28,72.29,72.29,72.29,0.0,0.0,72.56,72.56,72.56,0.0,0.0,72.29,72.29,72.29,0.0,0.0,72.37,72.37,72.37,0.0,0.0
2019-08-04,72.33,72.33,72.33,0.0,0.0,72.33,72.33,72.33,0.0,0.0,72.33,72.33,72.33,0.0,0.0,72.33,72.33,72.33,0.0,0.0
2019-08-11,71.39,71.39,71.39,0.0,0.0,71.39,71.39,71.39,0.0,0.0,71.39,71.39,71.39,0.0,0.0,71.39,71.39,71.39,0.0,0.0
2019-08-18,70.22,70.22,70.22,0.0,0.0,70.22,70.22,70.22,0.0,0.0,70.22,70.22,70.22,0.0,0.0,70.22,70.22,70.22,0.0,0.0
2019-08-25,72.21,72.21,72.21,0.0,0.0,72.21,72.21,72.21,0.0,0.0,72.21,72.21,72.21,0.0,0.0,72.21,72.21,72.21,0.0,0.0
2019-09-01,73.73,73.73,73.73,0.0,0.0,73.76,73.76,73.76,0.0,0.0,73.47,73.47,73.47,0.0,0.0,73.47,73.47,73.47,0.0,0.0
2019-09-08,74.57,74.57,74.57,0.0,0.0,74.57,74.57,74.57,0.0,0.0,74.23,74.23,74.23,0.0,0.0,74.3,74.3,74.3,0.0,0.0
2019-09-15,74.32,74.32,74.32,0.0,0.0,74.32,74.32,74.32,0.0,0.0,73.98,73.98,73.98,0.0,0.0,74.02,74.02,74.02,0.0,0.0
2019-09-22,73.68,73.68,73.68,0.0,0.0,73.68,73.68,73.68,0.0,0.0,72.99,72.99,72.99,0.0,0.0,73.07,73.07,73.07,0.0,0.0
2019-09-29,72.18,72.18,72.18,0.0,0.0,72.53,72.53,72.53,0.0,0.0,72.18,72.18,72.18,0.0,0.0,72.53,72.53,72.53,0.0,0.0
2019-10-06,73.25,73.25,73.25,0.0,0.0,73.62,73.62,73.62,0.0,0.0,73.13,73.13,73.13,0.0,0.0,73.13,73.13,73.13,0.0,0.0
2019-10-13,73.59,73.59,73.59,0.0,0.0,73.63,73.63,73.63,0.0,0.0,73.59,73.59,73.59,0.0,0.0,73.63,73.63,73.63,0.0,0.0
2019-10-20,74.1,74.1,74.1,0.0,0.0,74.7,74.7,74.7,0.0,0.0,74.1,74.1,74.1,0.0,0.0,74.6,74.6,74.6,0.0,0.0
2019-10-27,75.25,75.25,75.25,0.0,0.0,75.25,75.25,75.25,0.0,0.0,75.25,75.25,75.25,0.0,0.0,75.25,75.25,75.25,0.0,0.0
2019-11-03,75.78,75.78,75.78,0.0,0.0,75.83,75.83,75.83,0.0,0.0,75.78,75.78,75.78,0.0,0.0,75.83,75.83,75.83,0.0,0.0
2019-11-10,76.66,76.66,76.66,0.0,0.0,76.66,76.66,76.66,0.0,0.0,76.62,76.62,76.62,0.0,0.0,76.64,76.64,76.64,0.0,0.0
2019-11-17,75.95,75.95,75.95,0.0,0.0,76.14,76.14,76.14,0.0,0.0,75.93,75.93,75.93,0.0,0.0,76.14,76.14,76.14,0.0,0.0
2019-11-24,77.3,77.3,77.3,0.0,0.0,77.3,77.3,77.3,0.0,0.0,76.97,76.97,76.97,0.0,0.0,76.97,76.97,76.97,0.0,0.0
2019-12-01,77.25,77.25,77.25,0.0,0.0,77.25,77.25,77.25,0.0,0.0,77.07,77.07,77.07,0.0,0.0,77.07,77.07,77.07,0.0,0.0
2019-12-08,77.56,77.56,77.56,0.0,0.0,77.56,77.56,77.56,0.0,0.0,77.33,77.33,77.33,0.0,0.0,77.35,77.35,77.35,0.0,0.0
2019-12-15,78.52,78.52,78.52,0.0,0.0,78.72,78.72,78.72,0.0,0.0,78.52,78.52,78.52,0.0,0.0,78.72,78.72,78.72,0.0,0.0
2019-12-22,78.33,78.33,78.33,0.0,0.0,78.33,78.33,78.33,0.0,0.0,78.28,78.28,78.28,0.0,0.0,78.28,78.28,78.28,0.0,0.0
2019-12-29,77.87,77.87,77.87,0.0,0.0,78.0,78.0,78.0,0.0,0.0,77.87,77.87,77.87,0.0,0.0,78.0,78.0,78.0,0.0,0.0
