Date,INWKStock_Open_average,INWKStock_Open_max,INWKStock_Open_min,INWKStock_Open_volatility,INWKStock_Open_change,INWKStock_High_average,INWKStock_High_max,INWKStock_High_min,INWKStock_High_volatility,INWKStock_High_change,INWKStock_Low_average,INWKStock_Low_max,INWKStock_Low_min,INWKStock_Low_volatility,INWKStock_Low_change,INWKStock_Close_average,INWKStock_Close_max,INWKStock_Close_min,INWKStock_Close_volatility,INWKStock_Close_change,INWKStock_Volume_average,INWKStock_Volume_max,INWKStock_Volume_min,INWKStock_Volume_volatility,INWKStock_Volume_change
2018-01-14,10.105,10.28,10.0,0.27999999999999936,-0.27999999999999936,10.2,10.36,10.14,0.21999999999999886,-0.1999999999999993,9.955,10.01,9.9,0.10999999999999943,-0.07000000000000028,10.059999999999999,10.12,9.99,0.129999999999999,0.129999999999999,207110,257067,118886,138181,-21170
2018-01-21,9.998,10.12,9.82,0.29999999999999893,-0.08000000000000007,10.096,10.19,10.01,0.17999999999999972,0.07000000000000028,9.86,9.99,9.56,0.4299999999999997,0.040000000000000924,10.054,10.19,9.99,0.1999999999999993,0.1399999999999988,281736,709988,111928,598060,89099
2018-01-28,10.032,10.24,9.86,0.3800000000000008,-0.27000000000000135,10.139999999999999,10.44,9.86,0.5800000000000001,-0.5800000000000001,9.832,10.05,9.59,0.46000000000000085,-0.46000000000000085,9.962,10.34,9.59,0.75,-0.75,275651,399554,175164,224390,149971
2018-02-04,9.116,9.5,8.88,0.6199999999999992,-0.46000000000000085,9.246,9.58,9.1,0.4800000000000004,-0.4399999999999995,8.806000000000001,9.06,8.19,0.870000000000001,-0.14000000000000057,9.052,9.12,8.95,0.16999999999999993,-0.009999999999999787,309998,516440,205809,310631,-21120
2018-02-11,8.92,9.07,8.73,0.33999999999999986,-0.120000000000001,9.038,9.15,8.93,0.22000000000000064,0.0600000000000005,8.848,8.95,8.73,0.21999999999999886,-0.019999999999999574,8.918,9.02,8.81,0.20999999999999908,-0.08000000000000007,269112,337912,229589,108323,-11502
2018-02-18,8.942499999999999,9.01,8.9,0.10999999999999943,0.07000000000000028,9.055,9.09,9.03,0.0600000000000005,0.05000000000000071,8.86,8.92,8.84,0.08000000000000007,0.08000000000000007,8.93,9.0,8.86,0.14000000000000057,0.14000000000000057,245492,406827,142629,264198,-12613
2018-02-25,9.188,9.41,9.02,0.39000000000000057,0.08999999999999986,9.416,9.71,9.14,0.5700000000000003,0.21999999999999886,9.064,9.15,8.9,0.25,0.09999999999999964,9.216000000000001,9.38,8.98,0.40000000000000036,0.33000000000000007,278088,458954,106117,352837,197508
2018-03-04,9.462,9.65,9.26,0.39000000000000057,0.39000000000000057,9.592,9.74,9.43,0.3100000000000005,0.3100000000000005,9.382,9.59,9.21,0.379999999999999,0.3699999999999992,9.534,9.63,9.4,0.23000000000000043,0.23000000000000043,138690,172060,105017,67043,25188
2018-03-11,9.198,9.67,8.8,0.8699999999999992,-0.5,9.338000000000001,9.71,9.16,0.5500000000000007,-0.3200000000000003,9.026,9.57,8.27,1.3000000000000007,-0.40000000000000036,9.272,9.66,9.12,0.5400000000000009,-0.3800000000000008,513411,730587,186403,544184,369965
2018-03-18,9.09,9.24,8.95,0.2900000000000009,-0.2900000000000009,9.172,9.36,9.0,0.35999999999999943,-0.35999999999999943,8.972,9.2,8.8,0.3999999999999986,-0.3999999999999986,9.01,9.23,8.8,0.4299999999999997,-0.4299999999999997,322065,419362,227523,191839,161026
2018-03-25,8.9375,9.03,8.89,0.1399999999999988,0.1399999999999988,9.07,9.21,8.92,0.2900000000000009,0.2900000000000009,8.885,8.99,8.74,0.25,0.25,8.9575,9.05,8.84,0.21000000000000085,0.21000000000000085,473350,667550,279497,388053,238829
2018-04-01,9.152,9.45,8.96,0.48999999999999844,0.41000000000000014,9.302,9.54,9.08,0.4599999999999991,0.4599999999999991,9.012,9.22,8.79,0.4300000000000015,0.28000000000000114,9.236,9.49,9.01,0.4800000000000004,0.3800000000000008,258337,279945,228087,51858,-29705
2018-04-08,9.508000000000001,9.55,9.43,0.120000000000001,0.05000000000000071,9.626,9.7,9.56,0.1399999999999988,-0.1399999999999988,9.450000000000001,9.49,9.41,0.08000000000000007,0.019999999999999574,9.496,9.54,9.47,0.06999999999999851,-0.009999999999999787,314335,403019,236125,166894,-166894
2018-04-15,9.856,10.06,9.52,0.5400000000000009,0.5400000000000009,10.066,10.25,9.72,0.5299999999999994,0.5299999999999994,9.652,10.02,9.46,0.5599999999999987,0.11999999999999922,10.01,10.25,9.7,0.5500000000000007,0.5500000000000007,397070,692130,223179,468951,-68514
2018-04-22,10.24,10.29,10.19,0.09999999999999964,-0.03999999999999915,10.3,10.39,10.25,0.14000000000000057,-0.14000000000000057,10.162,10.2,10.13,0.06999999999999851,-0.049999999999998934,10.204,10.22,10.16,0.0600000000000005,0.009999999999999787,209359,240305,170036,70269,-70269
2018-04-29,9.954,10.21,9.71,0.5,-0.5,10.026,10.28,9.86,0.41999999999999993,-0.41999999999999993,9.822,10.1,9.69,0.41000000000000014,-0.3899999999999988,9.882,10.1,9.72,0.379999999999999,-0.33000000000000007,156131,181155,111472,69683,-65117
2018-05-06,9.294,9.76,9.07,0.6899999999999995,-0.6899999999999995,9.408,9.81,9.07,0.7400000000000002,-0.7400000000000002,9.094,9.66,8.88,0.7799999999999994,-0.7100000000000009,9.192,9.68,9.0,0.6799999999999997,-0.6799999999999997,238367,504786,108786,396000,-42281
2018-05-13,8.852,8.99,8.77,0.22000000000000064,-0.16000000000000014,8.908,9.04,8.84,0.1999999999999993,-0.1899999999999995,8.754,8.8,8.7,0.10000000000000142,-0.10000000000000142,8.786,8.86,8.71,0.14999999999999858,-0.11999999999999922,212807,335923,93302,242621,-61058
2018-05-20,8.67,8.73,8.61,0.120000000000001,-0.10000000000000142,8.738,8.82,8.67,0.15000000000000036,-0.040000000000000924,8.52,8.6,8.29,0.3100000000000005,0.2400000000000002,8.684,8.77,8.6,0.16999999999999993,0.02999999999999936,160302,260823,80184,180639,50181
2018-05-27,8.84,8.91,8.71,0.1999999999999993,0.1899999999999995,8.9475,9.06,8.9,0.16000000000000014,-0.019999999999999574,8.7075,8.82,8.63,0.1899999999999995,-0.02999999999999936,8.8225,8.88,8.78,0.10000000000000142,-0.10000000000000142,324312,869252,106272,762980,762980
2018-06-03,8.822,8.95,8.67,0.27999999999999936,0.14999999999999858,9.004,9.16,8.84,0.3200000000000003,0.16000000000000014,8.766,8.87,8.63,0.23999999999999844,0.1899999999999995,8.874,8.96,8.77,0.19000000000000128,0.13000000000000078,387057,794616,171078,623538,141599
2018-06-10,8.89,9.1,8.72,0.379999999999999,-0.17999999999999972,8.982,9.14,8.77,0.370000000000001,-0.27000000000000135,8.736,8.88,8.59,0.2900000000000009,-0.20999999999999908,8.879999999999999,9.12,8.73,0.3899999999999988,-0.2699999999999996,210717,263688,142115,121573,-17218
2018-06-17,8.954,9.13,8.8,0.33000000000000007,0.33000000000000007,9.068,9.26,8.85,0.41000000000000014,0.41000000000000014,8.864,9.09,8.64,0.4499999999999993,0.4499999999999993,9.04,9.25,8.84,0.41000000000000014,0.41000000000000014,455485,1529777,132625,1397152,1320026
2018-06-24,8.904,9.17,8.7,0.47000000000000064,-0.47000000000000064,8.914,9.17,8.71,0.4599999999999991,-0.4599999999999991,8.698,8.99,8.46,0.5299999999999994,-0.5299999999999994,8.796,9.0,8.67,0.33000000000000007,-0.3100000000000005,176096,208957,130782,78175,-4893
2018-07-01,8.8675,9.0,8.67,0.33000000000000007,0.33000000000000007,8.9525,9.03,8.81,0.21999999999999886,0.21999999999999886,8.695,8.8,8.45,0.3500000000000014,0.3500000000000014,8.9225,9.0,8.81,0.1899999999999995,0.129999999999999,102172,113006,86369,26637,-26477
2018-07-08,8.826,8.96,8.74,0.22000000000000064,-0.20000000000000107,8.884,9.01,8.78,0.23000000000000043,-0.16000000000000014,8.646,8.82,8.31,0.5099999999999998,-0.0600000000000005,8.778,8.88,8.73,0.15000000000000036,-0.10000000000000142,128982,189672,89336,100336,-78908
2018-07-15,8.714,8.78,8.62,0.16000000000000014,-0.09999999999999964,8.76,8.82,8.68,0.14000000000000057,-0.10999999999999943,8.576,8.68,8.49,0.1899999999999995,-0.08000000000000007,8.672,8.79,8.53,0.2599999999999998,-0.1800000000000015,145706,166683,119700,46983,6632
2018-07-22,8.32,8.44,8.15,0.28999999999999915,-0.1899999999999995,8.408,8.5,8.26,0.2400000000000002,-0.21000000000000085,8.08,8.2,7.88,0.3199999999999994,0.15999999999999925,8.254,8.43,8.09,0.33999999999999986,-0.22000000000000064,135095,163521,119571,43950,-6229
2018-07-29,7.406,8.72,6.06,2.660000000000001,-2.119999999999999,7.64,8.93,6.23,2.6999999999999993,-2.5299999999999994,6.92,8.63,5.9,2.7300000000000004,-2.2699999999999996,7.18,8.86,6.02,2.84,-2.620000000000001,797234,1670626,171640,1498986,421466
2018-08-05,6.568,6.86,6.09,0.7700000000000005,0.7700000000000005,6.84,6.99,6.61,0.3799999999999999,0.2999999999999998,6.326,6.57,6.0,0.5700000000000003,0.5499999999999998,6.7139999999999995,6.89,6.57,0.3199999999999994,0.16000000000000014,729321,989896,528888,461008,-192357
2018-08-12,6.904,7.23,6.54,0.6900000000000004,0.4800000000000004,7.192,7.6,6.64,0.96,0.7000000000000002,6.7860000000000005,7.21,6.36,0.8499999999999996,0.8499999999999996,7.01,7.45,6.51,0.9400000000000004,0.9400000000000004,668699,1536313,377093,1159220,-54991
2018-08-19,7.582,7.66,7.48,0.17999999999999972,0.05999999999999961,7.694,7.76,7.62,0.13999999999999968,-0.05999999999999961,7.4639999999999995,7.52,7.35,0.16999999999999993,0.1200000000000001,7.558,7.67,7.5,0.16999999999999993,-0.05999999999999961,324731,469697,188800,280897,27376
2018-08-26,7.61,7.73,7.51,0.22000000000000064,0.1299999999999999,7.74,7.84,7.63,0.20999999999999996,0.20000000000000018,7.548,7.63,7.41,0.21999999999999975,0.17999999999999972,7.672,7.82,7.51,0.3100000000000005,0.3100000000000005,360358,695213,197744,497469,-365187
2018-09-02,7.75,7.82,7.69,0.1299999999999999,-0.1299999999999999,7.82,7.83,7.81,0.020000000000000462,0.0,7.595,7.66,7.55,0.11000000000000032,-0.08000000000000007,7.7425,7.8,7.7,0.09999999999999964,-0.04999999999999982,238077,360798,136396,224402,-31566
2018-09-09,7.832,7.89,7.75,0.13999999999999968,0.10000000000000053,7.896,7.93,7.88,0.04999999999999982,0.02999999999999936,7.712,7.77,7.66,0.10999999999999943,0.10999999999999943,7.848,7.87,7.77,0.10000000000000053,0.0,167785,235244,127461,107783,-107783
2018-09-16,7.832,7.96,7.75,0.20999999999999996,0.16000000000000014,7.958,8.11,7.87,0.23999999999999932,0.20999999999999908,7.6499999999999995,7.93,7.0,0.9299999999999997,0.20999999999999996,7.8839999999999995,8.11,7.75,0.35999999999999943,0.35999999999999943,206687,493923,106711,387212,364528
2018-09-23,8.001999999999999,8.12,7.93,0.1899999999999995,-0.11999999999999922,8.058,8.12,8.0,0.11999999999999922,-0.11999999999999922,7.902,7.96,7.81,0.15000000000000036,-0.03000000000000025,7.966,8.02,7.92,0.09999999999999964,-0.08000000000000007,269406,573286,143919,429367,406469
2018-09-30,7.862,7.99,7.69,0.2999999999999998,-0.25,7.982,8.05,7.84,0.21000000000000085,-0.21000000000000085,7.736,7.86,7.56,0.3000000000000007,-0.3000000000000007,7.796,7.95,7.65,0.2999999999999998,-0.20999999999999996,248062,335407,191463,143944,-94020
2018-10-07,7.522,7.64,7.33,0.3099999999999996,-0.2999999999999998,7.626,7.83,7.39,0.4400000000000004,-0.4299999999999997,7.398,7.61,7.19,0.41999999999999993,-0.39000000000000057,7.454,7.64,7.25,0.3899999999999997,-0.27999999999999936,193170,251324,138515,112809,63759
2018-10-14,7.37,7.56,7.25,0.3099999999999996,0.04999999999999982,7.4879999999999995,7.62,7.36,0.2599999999999998,0.10999999999999943,7.274,7.39,7.21,0.17999999999999972,0.03000000000000025,7.364,7.56,7.24,0.3199999999999994,0.009999999999999787,187734,291509,86624,204885,-134557
2018-10-21,7.242,7.33,7.1,0.23000000000000043,-0.16000000000000014,7.388,7.57,7.13,0.4400000000000004,-0.3799999999999999,7.138,7.25,6.9,0.34999999999999964,-0.34999999999999964,7.198,7.41,6.9,0.5099999999999998,-0.5099999999999998,133483,184966,92578,92388,-11967
2018-10-28,7.122,7.33,6.9,0.4299999999999997,0.2400000000000002,7.352,7.58,7.13,0.4500000000000002,0.25,7.022,7.17,6.83,0.33999999999999986,0.2599999999999998,7.136,7.25,6.9,0.34999999999999964,0.2999999999999998,182438,263747,127003,136744,-41234
