Date,CETV_Open_average,CETV_Open_max,CETV_Open_min,CETV_Open_volatility,CETV_Open_change,CETV_High_average,CETV_High_max,CETV_High_min,CETV_High_volatility,CETV_High_change,CETV_Low_average,CETV_Low_max,CETV_Low_min,CETV_Low_volatility,CETV_Low_change,CETV_Close_average,CETV_Close_max,CETV_Close_min,CETV_Close_volatility,CETV_Close_change,CETV_Volume_average,CETV_Volume_max,CETV_Volume_min,CETV_Volume_volatility,CETV_Volume_change
2018-09-23,3.78,3.8,3.7,0.09999999999999964,0.0,3.81,3.85,3.8,0.050000000000000266,0.0,3.684,3.7,3.62,0.08000000000000007,-0.08000000000000007,3.726,3.75,3.68,0.06999999999999984,-0.06999999999999984,64472,119818,35882,83936,13383
2018-09-30,3.62,3.7,3.5,0.20000000000000018,-0.020000000000000018,3.69,3.79,3.65,0.14000000000000012,-0.10999999999999988,3.544,3.57,3.5,0.06999999999999984,0.04999999999999982,3.62,3.67,3.58,0.08999999999999986,0.040000000000000036,64812,92833,43766,49067,-28085
2018-10-07,3.5060000000000002,3.61,3.41,0.19999999999999973,-0.19999999999999973,3.582,3.67,3.48,0.18999999999999995,-0.1200000000000001,3.444,3.57,3.36,0.20999999999999996,-0.18999999999999995,3.47,3.62,3.36,0.26000000000000023,-0.18000000000000016,119447,172907,78512,94395,-48355
2018-10-14,3.498,3.55,3.43,0.11999999999999966,0.08999999999999986,3.598,3.63,3.55,0.08000000000000007,-0.040000000000000036,3.47,3.53,3.43,0.09999999999999964,0.029999999999999805,3.526,3.56,3.5,0.06000000000000005,-0.040000000000000036,112685,230654,45497,185157,-25155
2018-10-21,3.394,3.47,3.31,0.16000000000000014,-0.10000000000000009,3.442,3.53,3.37,0.1599999999999997,-0.1599999999999997,3.27,3.45,3.08,0.3700000000000001,-0.25,3.348,3.48,3.25,0.22999999999999998,-0.22999999999999998,91884,175003,54596,120407,-9957
2018-10-28,3.378,3.47,3.24,0.22999999999999998,0.16999999999999993,3.426,3.47,3.34,0.13000000000000034,0.11000000000000032,3.33,3.37,3.24,0.1299999999999999,0.08999999999999986,3.382,3.42,3.33,0.08999999999999986,0.06000000000000005,59317,75678,50433,25245,18385
2018-11-04,3.394,3.43,3.36,0.07000000000000028,0.020000000000000018,3.434,3.47,3.4,0.07000000000000028,-0.040000000000000036,3.338,3.4,3.23,0.16999999999999993,0.1200000000000001,3.396,3.43,3.36,0.07000000000000028,-0.03000000000000025,73212,115004,40773,74231,74231
2018-11-11,3.354,3.42,3.3,0.1200000000000001,-0.10999999999999988,3.402,3.46,3.34,0.1200000000000001,-0.08000000000000007,3.2520000000000002,3.35,3.12,0.22999999999999998,-0.14000000000000012,3.316,3.37,3.23,0.14000000000000012,-0.14000000000000012,59492,81367,36104,45263,-26904
2018-11-18,3.245,3.33,3.15,0.18000000000000016,0.10000000000000009,3.3075,3.38,3.23,0.1499999999999999,0.1499999999999999,3.21,3.3,3.12,0.17999999999999972,0.17999999999999972,3.26,3.33,3.14,0.18999999999999995,0.18999999999999995,97128,154462,29685,124777,-20412
2018-11-25,3.298,3.31,3.28,0.03000000000000025,0.0,3.366,3.41,3.32,0.0900000000000003,0.06000000000000005,3.262,3.3,3.22,0.07999999999999963,0.04999999999999982,3.298,3.34,3.25,0.08999999999999986,0.06000000000000005,785531,2236265,96092,2140173,273712
2018-12-02,3.1950000000000003,3.31,3.14,0.16999999999999993,-0.16000000000000014,3.25,3.36,3.2,0.1599999999999997,-0.1599999999999997,3.1325000000000003,3.18,3.11,0.07000000000000028,-0.06000000000000005,3.1550000000000002,3.19,3.13,0.06000000000000005,-0.029999999999999805,181103,231571,131451,100120,100120
2018-12-09,3.208,3.23,3.18,0.04999999999999982,-0.040000000000000036,3.24,3.28,3.22,0.05999999999999961,0.0,3.166,3.21,3.14,0.06999999999999984,0.0,3.19,3.22,3.16,0.06000000000000005,-0.009999999999999787,217630,439135,60765,378370,97976
2018-12-16,2.96,3.21,2.74,0.46999999999999975,-0.46999999999999975,2.996,3.21,2.78,0.43000000000000016,-0.43000000000000016,2.822,3.08,2.69,0.3900000000000001,-0.3900000000000001,2.858,3.09,2.69,0.3999999999999999,-0.3999999999999999,929469,2901150,81192,2819958,-368189
2018-12-23,2.765,2.85,2.73,0.1200000000000001,0.1200000000000001,2.83,2.9,2.79,0.10999999999999988,0.08999999999999986,2.71,2.74,2.67,0.07000000000000028,0.07000000000000028,2.7675,2.8,2.72,0.07999999999999963,-0.020000000000000018,361137,476489,236454,240035,149419
2018-12-30,2.8325,2.88,2.78,0.10000000000000009,0.10000000000000009,2.895,2.99,2.84,0.15000000000000036,0.13000000000000034,2.7875,2.88,2.7,0.17999999999999972,0.1499999999999999,2.8675,2.97,2.8,0.17000000000000037,0.17000000000000037,395401,813306,193441,619865,-107626
2019-01-06,3.174,3.23,3.07,0.16000000000000014,0.16000000000000014,3.226,3.27,3.11,0.16000000000000014,0.13000000000000034,3.162,3.2,3.05,0.15000000000000036,0.15000000000000036,3.204,3.24,3.1,0.14000000000000012,0.1299999999999999,202809,329766,93380,236386,-207118
2019-01-13,3.255,3.26,3.25,0.009999999999999787,-0.009999999999999787,3.2925,3.37,3.26,0.11000000000000032,0.10000000000000009,3.225,3.25,3.2,0.04999999999999982,0.020000000000000018,3.255,3.31,3.23,0.08000000000000007,0.06999999999999984,180506,240413,101962,138451,1878
2019-01-20,3.222,3.33,3.14,0.18999999999999995,-0.18999999999999995,3.24,3.33,3.14,0.18999999999999995,-0.18999999999999995,3.138,3.22,3.06,0.16000000000000014,-0.14000000000000012,3.176,3.24,3.1,0.14000000000000012,-0.14000000000000012,828805,2305215,240298,2064917,-328087
2019-01-27,3.074,3.12,3.03,0.0900000000000003,-0.020000000000000018,3.11,3.14,3.08,0.06000000000000005,0.020000000000000018,3.024,3.09,3.0,0.08999999999999986,0.08999999999999986,3.062,3.12,3.01,0.11000000000000032,0.0900000000000003,620452,1299670,172654,1127016,200426
2019-02-03,3.184,3.23,3.16,0.06999999999999984,0.06999999999999984,3.238,3.3,3.18,0.11999999999999966,0.08999999999999986,3.148,3.2,3.11,0.0900000000000003,0.0900000000000003,3.198,3.27,3.12,0.1499999999999999,0.1499999999999999,540782,1489421,227679,1261742,-1072101
2019-02-10,3.3024999999999998,3.35,3.28,0.07000000000000028,0.07000000000000028,3.34,3.39,3.3,0.0900000000000003,0.07000000000000028,3.2775,3.33,3.24,0.08999999999999986,0.07000000000000028,3.32,3.38,3.28,0.10000000000000009,0.08999999999999986,262803,352960,187464,165496,76258
2019-02-17,3.548,3.75,3.44,0.31000000000000005,0.31000000000000005,3.628,3.82,3.47,0.34999999999999964,0.34999999999999964,3.5260000000000002,3.74,3.43,0.31000000000000005,0.31000000000000005,3.596,3.76,3.43,0.3299999999999996,0.3299999999999996,512773,1018175,225931,792244,513067
2019-02-24,3.6,3.72,3.51,0.2100000000000004,-0.2100000000000004,3.622,3.72,3.55,0.17000000000000037,-0.11000000000000032,3.522,3.55,3.5,0.04999999999999982,-0.03000000000000025,3.562,3.65,3.51,0.14000000000000012,-0.10000000000000009,619190,1986604,237838,1748766,-1737487
2019-03-03,3.544,3.62,3.47,0.1499999999999999,-0.06000000000000005,3.58,3.64,3.49,0.1499999999999999,-0.040000000000000036,3.4939999999999998,3.53,3.43,0.09999999999999964,-0.020000000000000018,3.538,3.61,3.48,0.1299999999999999,-0.040000000000000036,187372,251159,119717,131442,-35847
2019-03-10,3.558,3.59,3.54,0.04999999999999982,-0.04999999999999982,3.588,3.6,3.56,0.040000000000000036,-0.029999999999999805,3.524,3.54,3.5,0.040000000000000036,-0.020000000000000018,3.538,3.55,3.51,0.040000000000000036,-0.040000000000000036,175222,450362,70489,379873,112495
2019-03-17,3.594,3.74,3.52,0.2200000000000002,0.2200000000000002,3.664,3.85,3.55,0.30000000000000027,0.30000000000000027,3.556,3.7,3.47,0.22999999999999998,0.2200000000000002,3.592,3.74,3.47,0.27,0.1900000000000004,289411,516311,188721,327590,244381
2019-03-24,3.874,4.07,3.75,0.3200000000000003,0.3200000000000003,3.9379999999999997,4.09,3.78,0.31000000000000005,0.31000000000000005,3.836,3.98,3.71,0.27,0.27,3.894,3.99,3.77,0.2200000000000002,0.2200000000000002,475831,1268258,189622,1078636,113315
2019-03-31,4.026,4.05,3.98,0.06999999999999984,0.06000000000000005,4.08,4.15,4.03,0.1200000000000001,0.1200000000000001,3.9859999999999998,4.02,3.95,0.0699999999999994,0.009999999999999787,4.056,4.15,4.02,0.13000000000000078,0.13000000000000078,153751,183922,113888,70034,68063
2019-04-07,4.134,4.16,4.1,0.0600000000000005,0.010000000000000675,4.162,4.19,4.15,0.040000000000000036,0.019999999999999574,4.1080000000000005,4.15,4.07,0.08000000000000007,0.019999999999999574,4.126,4.16,4.09,0.07000000000000028,0.019999999999999574,136655,192678,51341,141337,-30526
2019-04-14,4.1025,4.15,4.05,0.10000000000000053,-0.09000000000000075,4.1375,4.16,4.1,0.0600000000000005,-0.020000000000000462,4.035,4.06,4.01,0.04999999999999982,-0.040000000000000036,4.0875,4.15,4.06,0.09000000000000075,-0.08000000000000007,243630,390338,106501,283837,86844
2019-04-21,4.066,4.18,3.99,0.1899999999999995,-0.09999999999999964,4.104,4.19,4.01,0.1800000000000006,-0.1800000000000006,4.014,4.08,3.98,0.10000000000000009,-0.06999999999999984,4.048,4.15,3.99,0.16000000000000014,-0.16000000000000014,372234,678682,144469,534213,-453533
2019-04-28,3.926,3.99,3.85,0.14000000000000012,-0.14000000000000012,3.992,4.19,3.89,0.30000000000000027,-0.30000000000000027,3.866,3.9,3.83,0.06999999999999984,-0.06999999999999984,3.902,3.96,3.85,0.10999999999999988,-0.10999999999999988,318243,649602,135381,514221,-514221
2019-05-05,3.822,3.86,3.75,0.10999999999999988,-0.08999999999999986,3.866,3.9,3.8,0.10000000000000009,-0.07000000000000028,3.786,3.81,3.74,0.06999999999999984,-0.06999999999999984,3.824,3.87,3.77,0.10000000000000009,-0.04999999999999982,323500,367774,229170,138604,-138604
2019-05-12,3.752,3.79,3.69,0.10000000000000009,-0.08999999999999986,3.808,3.87,3.73,0.14000000000000012,-0.1200000000000001,3.7239999999999998,3.78,3.63,0.1499999999999999,-0.1499999999999999,3.746,3.81,3.65,0.16000000000000014,-0.16000000000000014,196907,259966,148395,111571,-62534
2019-05-19,3.6425,3.65,3.64,0.009999999999999787,0.009999999999999787,3.695,3.71,3.69,0.020000000000000018,-0.020000000000000018,3.6225,3.64,3.6,0.040000000000000036,-0.020000000000000018,3.645,3.65,3.63,0.020000000000000018,-0.020000000000000018,260562,320113,173188,146925,-62515
2019-05-26,3.64,3.68,3.62,0.06000000000000005,0.040000000000000036,3.698,3.75,3.66,0.08999999999999986,0.040000000000000036,3.624,3.68,3.59,0.0900000000000003,0.07000000000000028,3.66,3.72,3.61,0.11000000000000032,0.07000000000000028,485992,794062,359163,434899,-269055
2019-06-02,3.892,4.0,3.72,0.2799999999999998,0.2799999999999998,3.968,4.07,3.83,0.2400000000000002,0.2400000000000002,3.884,3.98,3.72,0.2599999999999998,0.2599999999999998,3.938,4.01,3.82,0.18999999999999995,0.18999999999999995,239053,350207,160471,189736,-81994
2019-06-09,4.076,4.14,4.03,0.10999999999999943,0.09999999999999964,4.124,4.17,4.07,0.09999999999999964,0.09999999999999964,4.04,4.1,4.0,0.09999999999999964,0.08999999999999986,4.088,4.15,4.03,0.1200000000000001,0.1200000000000001,169164,275602,99313,176289,24558
2019-06-16,4.146,4.19,4.07,0.1200000000000001,-0.03000000000000025,4.186,4.25,4.14,0.11000000000000032,-0.08999999999999986,4.102,4.13,4.06,0.07000000000000028,0.0,4.13,4.15,4.11,0.040000000000000036,-0.010000000000000675,297722,541714,123966,417748,-269947
2019-06-23,4.212,4.36,4.14,0.22000000000000064,0.22000000000000064,4.302,4.43,4.21,0.21999999999999975,0.20000000000000018,4.182,4.28,4.13,0.15000000000000036,0.15000000000000036,4.248,4.36,4.18,0.1800000000000006,0.1200000000000001,455395,1248694,157482,1091212,113148
2019-06-30,4.3100000000000005,4.32,4.3,0.020000000000000462,0.020000000000000462,4.359999999999999,4.38,4.34,0.040000000000000036,-0.040000000000000036,4.2675,4.29,4.25,0.040000000000000036,-0.019999999999999574,4.3149999999999995,4.33,4.3,0.03000000000000025,0.010000000000000675,174355,193530,157606,35924,-35924
2019-07-07,4.36,4.4,4.31,0.09000000000000075,0.010000000000000675,4.412,4.47,4.35,0.1200000000000001,0.03000000000000025,4.308,4.38,4.23,0.14999999999999947,0.02999999999999936,4.344,4.4,4.29,0.11000000000000032,-0.04999999999999982,256531,316736,201809,114927,-114927
2019-07-14,4.252,4.3,4.2,0.09999999999999964,-0.05999999999999961,4.288,4.31,4.27,0.040000000000000036,-0.009999999999999787,4.212,4.24,4.18,0.0600000000000005,-0.009999999999999787,4.252,4.29,4.2,0.08999999999999986,0.0,214801,311918,182153,129765,3807
2019-07-21,4.548,4.69,4.4,0.29000000000000004,0.29000000000000004,4.638,4.71,4.46,0.25,0.23000000000000043,4.5,4.62,4.37,0.25,0.22999999999999954,4.601999999999999,4.68,4.43,0.25,0.20999999999999996,504198,867626,245355,622271,-36932
2019-07-28,4.636,4.67,4.62,0.04999999999999982,0.009999999999999787,4.7059999999999995,4.8,4.64,0.16000000000000014,-0.040000000000000036,4.569999999999999,4.64,4.47,0.16999999999999993,-0.08999999999999986,4.638,4.7,4.53,0.16999999999999993,-0.09999999999999964,461603,725004,321760,403244,45648
2019-08-04,4.622,4.75,4.45,0.2999999999999998,0.2999999999999998,4.74,4.84,4.62,0.21999999999999975,0.21999999999999975,4.546,4.7,4.18,0.5200000000000005,0.5200000000000005,4.678,4.74,4.59,0.15000000000000036,0.14000000000000057,401668,514239,293759,220480,-100435
2019-08-11,4.602,4.66,4.54,0.1200000000000001,-0.019999999999999574,4.636,4.73,4.57,0.16000000000000014,-0.1200000000000001,4.544,4.63,4.48,0.14999999999999947,-0.07000000000000028,4.588,4.69,4.53,0.16000000000000014,-0.08000000000000007,303098,397536,199717,197819,114260
2019-08-18,4.712,4.77,4.63,0.13999999999999968,0.03000000000000025,4.762,4.81,4.72,0.08999999999999986,0.010000000000000675,4.638,4.7,4.59,0.11000000000000032,0.040000000000000036,4.71,4.78,4.62,0.16000000000000014,-0.009999999999999787,394892,551707,307411,244296,-184178
2019-08-25,4.6225,4.75,4.56,0.1900000000000004,-0.15000000000000036,4.655,4.75,4.59,0.16000000000000014,-0.09999999999999964,4.5375,4.57,4.5,0.07000000000000028,-0.019999999999999574,4.5825,4.64,4.55,0.08999999999999986,0.08000000000000007,236467,385695,147924,237771,141027
2019-09-01,4.508,4.64,4.42,0.21999999999999975,-0.14999999999999947,4.582,4.64,4.53,0.10999999999999943,-0.04999999999999982,4.454,4.49,4.4,0.08999999999999986,0.020000000000000462,4.502,4.56,4.41,0.14999999999999947,0.04999999999999982,300755,632822,148387,484435,-1143
2019-09-08,4.5,4.56,4.42,0.13999999999999968,-0.1200000000000001,4.544,4.6,4.5,0.09999999999999964,-0.09999999999999964,4.45,4.51,4.41,0.09999999999999964,-0.09999999999999964,4.488,4.54,4.45,0.08999999999999986,-0.05999999999999961,279558,417257,196129,221128,3645
2019-09-15,4.428,4.47,4.35,0.1200000000000001,-0.019999999999999574,4.486,4.52,4.46,0.05999999999999961,0.03999999999999915,4.396,4.45,4.35,0.10000000000000053,0.020000000000000462,4.43,4.47,4.37,0.09999999999999964,0.040000000000000036,385981,554984,223897,331087,194696
2019-09-22,4.636,4.8,4.5,0.2999999999999998,0.019999999999999574,4.708,4.85,4.53,0.3199999999999994,-0.2699999999999996,4.554,4.73,4.46,0.27000000000000046,-0.03000000000000025,4.63,4.78,4.49,0.29000000000000004,-0.29000000000000004,534084,858812,274403,584409,-584409
2019-09-29,4.444,4.51,4.38,0.1299999999999999,-0.019999999999999574,4.5040000000000004,4.57,4.44,0.1299999999999999,0.040000000000000036,4.404,4.44,4.35,0.09000000000000075,0.03000000000000025,4.44,4.49,4.38,0.11000000000000032,0.019999999999999574,672495,1855191,285429,1569762,1532130
2019-10-06,4.462,4.55,4.33,0.21999999999999975,0.1200000000000001,4.536,4.64,4.44,0.1999999999999993,0.05999999999999961,4.418,4.5,4.32,0.17999999999999972,0.16999999999999993,4.46,4.53,4.32,0.20999999999999996,0.20999999999999996,258223,343612,118867,224745,-106539
2019-10-13,4.722,4.95,4.49,0.45999999999999996,0.41999999999999993,4.812,5.03,4.54,0.4900000000000002,0.4299999999999997,4.658,4.88,4.43,0.4500000000000002,0.4500000000000002,4.75,4.95,4.45,0.5,0.45999999999999996,570850,1859493,166681,1692812,78052
2019-10-20,4.724,4.92,4.44,0.47999999999999954,-0.47999999999999954,4.748,4.95,4.46,0.4900000000000002,-0.4900000000000002,4.654,4.86,4.38,0.4800000000000004,-0.4800000000000004,4.678,4.87,4.41,0.45999999999999996,-0.45999999999999996,4472860,21532784,162666,21370118,21370118
2019-10-27,4.44,4.47,4.41,0.05999999999999961,0.040000000000000036,4.472,4.52,4.44,0.07999999999999918,0.040000000000000036,4.432,4.45,4.41,0.040000000000000036,0.03000000000000025,4.454000000000001,4.49,4.44,0.04999999999999982,0.009999999999999787,1722513,2477007,606320,1870687,-906146
