Date,TCO_Open_average,TCO_Open_max,TCO_Open_min,TCO_Open_volatility,TCO_Open_change,TCO_High_average,TCO_High_max,TCO_High_min,TCO_High_volatility,TCO_High_change,TCO_Low_average,TCO_Low_max,TCO_Low_min,TCO_Low_volatility,TCO_Low_change,TCO_Close_average,TCO_Close_max,TCO_Close_min,TCO_Close_volatility,TCO_Close_change,TCO_Volume_average,TCO_Volume_max,TCO_Volume_min,TCO_Volume_volatility,TCO_Volume_change
2018-01-14,61.9,62.53,61.41,1.1200000000000045,-0.6600000000000037,62.526,63.38,62.08,1.3000000000000043,-0.6099999999999994,61.344,61.81,61.03,0.7800000000000011,0.7800000000000011,61.912,62.74,61.05,1.6900000000000048,1.6900000000000048,936669,1610184,568129,1042055,1042055
2018-01-21,63.628,63.97,63.09,0.8799999999999955,0.6499999999999986,64.084,64.44,63.87,0.5700000000000003,-0.5700000000000003,62.878,63.17,62.47,0.7000000000000028,-0.6200000000000045,63.676,63.78,63.44,0.3400000000000034,-0.3400000000000034,871584,1011322,688656,322666,-322666
2018-01-28,61.128,63.21,59.03,4.18,-4.18,61.79,63.45,59.9,3.5500000000000043,-3.5500000000000043,59.71,61.88,56.83,5.050000000000004,-5.050000000000004,60.02,61.88,56.88,5.0,-5.0,761249,1071266,554343,516923,356380
2018-02-04,56.78,58.69,55.87,2.8200000000000003,2.8200000000000003,57.974,59.18,56.87,2.3100000000000023,2.1500000000000057,55.552,56.31,54.88,1.4299999999999997,1.3500000000000014,56.948,58.6,54.97,3.6300000000000026,2.469999999999999,1139387,1622609,698831,923778,-630827
2018-02-11,59.1275,60.11,58.28,1.8299999999999983,1.8299999999999983,60.15,61.21,59.27,1.9399999999999977,1.9399999999999977,58.5975,60.11,57.12,2.990000000000002,2.240000000000002,59.7525,60.74,58.94,1.8000000000000043,1.8000000000000043,698677,827653,617212,210441,-27086
2018-02-18,60.641999999999996,61.2,59.4,1.8000000000000043,0.22000000000000597,61.462,61.84,61.16,0.6800000000000068,-0.010000000000005116,59.924,60.82,59.03,1.7899999999999991,-0.36999999999999744,60.634,61.81,59.13,2.6799999999999997,0.7199999999999989,605416,1078140,442240,635900,-581056
2018-02-25,59.578,62.02,58.39,3.6300000000000026,-2.6600000000000037,60.622,62.8,59.61,3.1899999999999977,-2.279999999999994,58.444,59.28,58.16,1.1200000000000045,0.980000000000004,59.1,59.87,58.46,1.4099999999999966,0.8399999999999963,883494,1228131,482894,745237,-672485
2018-03-04,58.482,59.64,57.09,2.549999999999997,-2.3699999999999974,58.97,60.39,57.78,2.6099999999999994,-2.2900000000000063,57.602,58.9,56.58,2.3200000000000003,-1.8099999999999952,58.146,59.9,57.2,2.6999999999999957,-2.1999999999999957,704834,1063213,532143,531070,492216
2018-03-11,57.506,57.95,57.0,0.9500000000000028,-0.6700000000000017,57.908,58.58,57.28,1.2999999999999972,-1.2999999999999972,56.968,57.28,56.56,0.7199999999999989,-0.7199999999999989,57.482,58.28,56.91,1.3700000000000045,-1.3700000000000045,542278,689607,363175,326432,-326367
2018-03-18,56.468,56.95,55.98,0.970000000000006,-0.28000000000000114,57.174,57.62,56.85,0.769999999999996,-0.28999999999999915,55.98,56.07,55.9,0.1700000000000017,-0.09000000000000341,56.44,57.22,56.03,1.1899999999999977,0.7999999999999972,403372,506841,262136,244705,225512
2018-03-25,56.845,57.77,55.95,1.8200000000000003,-0.020000000000003126,57.7,58.17,56.87,1.3000000000000043,0.7700000000000031,55.7675,56.57,54.9,1.6700000000000017,0.990000000000002,56.7175,57.79,55.79,2.0,0.5900000000000034,573375,684950,356225,328725,-326033
2018-04-01,57.868,58.77,56.63,2.1400000000000006,1.4299999999999997,58.682,59.46,58.03,1.4299999999999997,0.1700000000000017,57.262,58.2,56.2,2.0,1.0700000000000003,58.104,58.9,57.39,1.509999999999998,-0.3100000000000023,632543,794947,457153,337794,46013
2018-04-08,57.614000000000004,58.11,56.92,1.1899999999999977,-0.6099999999999994,58.013999999999996,58.75,57.12,1.6300000000000026,-0.6499999999999986,56.96,57.68,56.24,1.4399999999999977,-0.240000000000002,57.582,58.25,56.93,1.3200000000000003,-0.7700000000000031,394206,423835,353555,70280,-876
2018-04-15,56.897999999999996,58.07,54.99,3.0799999999999983,-2.6699999999999946,57.316,58.49,55.06,3.4299999999999997,-3.4299999999999997,55.648,57.56,53.49,4.07,-3.6699999999999946,56.054,57.87,53.84,4.029999999999994,-4.029999999999994,558968,964060,291929,672131,172029
2018-04-22,54.144,55.31,53.49,1.8200000000000003,1.3700000000000045,54.848,56.42,53.82,2.6000000000000014,2.3400000000000034,53.518,54.52,52.94,1.5800000000000054,1.5600000000000023,54.426,55.98,53.33,2.6499999999999986,2.269999999999996,851532,1291926,665190,626736,-141951
2018-04-29,56.338,57.04,55.97,1.0700000000000003,0.9499999999999957,56.972,57.71,56.57,1.1400000000000006,1.1400000000000006,55.836,56.65,54.66,1.990000000000002,0.9799999999999969,56.588,57.11,56.28,0.8299999999999983,0.8299999999999983,529731,772646,339611,433035,-426920
2018-05-06,56.292,57.05,55.84,1.2099999999999937,-1.2099999999999937,56.686,57.1,56.39,0.7100000000000009,-0.7100000000000009,55.114,55.96,52.15,3.8100000000000023,-3.8100000000000023,55.494,56.21,53.24,2.969999999999999,-2.8900000000000006,763208,2004106,417966,1586140,1542278
2018-05-13,52.660000000000004,53.25,52.15,1.1000000000000014,-0.8700000000000045,53.044000000000004,53.61,52.45,1.1599999999999966,-0.8299999999999983,51.882,52.76,50.65,2.1099999999999994,-1.5900000000000034,52.424,52.95,51.87,1.0800000000000054,-0.46999999999999886,701281,939230,500436,438794,-276847
2018-05-20,52.9,53.3,52.25,1.0499999999999972,1.0499999999999972,53.5075,53.85,53.0,0.8500000000000014,0.8500000000000014,52.4775,52.96,52.03,0.9299999999999997,0.9299999999999997,53.1375,53.54,52.64,0.8999999999999986,0.8999999999999986,600584,735029,471766,263263,170660
2018-05-27,54.298,54.95,53.32,1.6300000000000026,1.6300000000000026,55.086,55.62,54.25,1.3699999999999974,1.3699999999999974,53.83,54.83,53.02,1.8099999999999952,1.8099999999999952,54.668,55.46,53.9,1.5600000000000023,1.5600000000000023,736008,1326378,477616,848762,115017
2018-06-03,56.202,56.69,55.62,1.0700000000000003,0.9299999999999997,56.74,57.09,56.3,0.7900000000000063,0.3300000000000054,55.964,56.29,55.6,0.6899999999999977,0.6099999999999994,56.408,56.84,55.86,0.980000000000004,0.6700000000000017,557102,758843,337894,420949,-420949
2018-06-10,56.396,57.4,55.93,1.4699999999999989,-0.5200000000000031,57.034,57.79,56.52,1.269999999999996,-1.1599999999999966,55.864,56.28,55.53,0.75,-0.46000000000000085,56.48,57.35,55.82,1.5300000000000011,-0.8999999999999986,784888,929736,513620,416116,-144793
2018-06-17,58.19,60.84,56.27,4.57,4.57,59.338,61.02,56.9,4.1200000000000045,4.1200000000000045,57.814,59.43,56.12,3.3100000000000023,3.3100000000000023,58.976,60.81,56.46,4.350000000000001,3.8900000000000006,817195,1205726,555613,650113,298781
