Date,CORV_Open_average,CORV_Open_max,CORV_Open_min,CORV_Open_volatility,CORV_Open_change,CORV_High_average,CORV_High_max,CORV_High_min,CORV_High_volatility,CORV_High_change,CORV_Low_average,CORV_Low_max,CORV_Low_min,CORV_Low_volatility,CORV_Low_change,CORV_Close_average,CORV_Close_max,CORV_Close_min,CORV_Close_volatility,CORV_Close_change,CORV_Volume_average,CORV_Volume_max,CORV_Volume_min,CORV_Volume_volatility,CORV_Volume_change
2018-01-14,1.568,1.63,1.54,0.08999999999999986,-0.05999999999999983,1.59,1.64,1.56,0.07999999999999985,-0.06999999999999984,1.536,1.54,1.53,0.010000000000000009,0.0,1.5450000000000002,1.55,1.5390000000000001,0.010999999999999899,0.0,67633,83412,47468,35944,-383
2018-01-21,1.56,1.61,1.52,0.09000000000000008,-0.030000000000000027,1.5902,1.62,1.56,0.06000000000000005,-0.010999999999999899,1.5194,1.557,1.49,0.06699999999999995,-0.06000000000000005,1.544,1.61,1.49,0.1200000000000001,-0.1200000000000001,74276,106203,42750,63453,34629
2018-01-28,1.5006,1.54,1.46,0.08000000000000007,-0.040000000000000036,1.5206,1.57,1.49,0.08000000000000007,-0.030000000000000027,1.4326,1.473,1.31,0.16300000000000003,-0.16300000000000003,1.48,1.52,1.42,0.10000000000000009,-0.08000000000000007,95184,149713,42690,107023,86646
2018-02-04,1.418,1.46,1.39,0.07000000000000006,-0.030000000000000027,1.4562,1.4809999999999999,1.42,0.06099999999999994,-0.010999999999999899,1.3679999999999999,1.39,1.33,0.05999999999999983,-0.019999999999999796,1.4258,1.469,1.38,0.08900000000000019,0.019000000000000128,60363,104059,31879,72180,-25048
2018-02-11,1.43875,1.46,1.41,0.050000000000000044,-0.014999999999999902,1.4797500000000001,1.5,1.469,0.030999999999999917,0.010999999999999899,1.4132500000000001,1.444,1.4,0.04400000000000004,0.04400000000000004,1.4425,1.47,1.41,0.06000000000000005,0.06000000000000005,29630,49996,12563,37433,-37433
2018-02-18,1.43,1.46,1.39,0.07000000000000006,-0.06000000000000005,1.4614,1.48,1.44,0.040000000000000036,-0.013000000000000123,1.3925999999999998,1.43,1.38,0.050000000000000044,-0.040000000000000036,1.412,1.44,1.4,0.040000000000000036,-0.040000000000000036,40572,76422,20538,55884,55884
2018-02-25,1.406,1.43,1.38,0.050000000000000044,0.010000000000000009,1.462,1.55,1.43,0.1200000000000001,0.1100000000000001,1.389,1.4240000000000002,1.37,0.05400000000000005,0.04300000000000015,1.438,1.52,1.39,0.13000000000000012,0.13000000000000012,28447,61772,7599,54173,54173
2018-03-04,1.6376,1.75,1.54,0.20999999999999996,0.1180000000000001,1.7058,1.75,1.61,0.1399999999999999,0.07899999999999996,1.5814,1.67,1.46,0.20999999999999996,0.1200000000000001,1.626,1.73,1.46,0.27,0.15000000000000013,90651,245708,19341,226367,-92611
2018-03-11,1.538,1.65,1.46,0.18999999999999995,-0.04999999999999982,1.618,1.72,1.53,0.18999999999999995,-0.11999999999999988,1.52,1.6,1.46,0.14000000000000012,-0.040000000000000036,1.564,1.66,1.49,0.16999999999999993,-0.08999999999999986,61382,109460,11183,98277,-97961
2018-03-18,1.928,2.2,1.68,0.5200000000000002,-0.2500000000000002,2.068,2.38,1.94,0.43999999999999995,-0.2799999999999998,1.778,1.85,1.68,0.17000000000000015,0.10000000000000009,1.906,2.1,1.79,0.31000000000000005,0.31000000000000005,1220840,5084246,135092,4949154,-4877022
2018-03-25,2.2375,2.38,2.1,0.2799999999999998,0.2799999999999998,2.36375,2.45,2.285,0.16500000000000004,0.16500000000000004,2.1487499999999997,2.263,2.052,0.21099999999999985,0.05799999999999983,2.2425,2.32,2.2,0.11999999999999966,0.0,284425,466503,145527,320976,-242681
2018-04-01,2.292,2.4,2.18,0.21999999999999975,0.17999999999999972,2.358,2.45,2.23,0.2200000000000002,0.1299999999999999,2.242,2.3,2.15,0.1499999999999999,0.1499999999999999,2.292,2.34,2.19,0.1499999999999999,0.10999999999999988,119693,168120,88427,79693,19694
2018-04-08,2.31,2.41,2.25,0.16000000000000014,0.16000000000000014,2.3726000000000003,2.43,2.299,0.13100000000000023,0.1200000000000001,2.271,2.34,2.2,0.13999999999999968,0.09499999999999975,2.33,2.39,2.26,0.13000000000000034,0.08000000000000007,73187,88064,52367,35697,3562
2018-04-15,2.342,2.39,2.27,0.1200000000000001,-0.10000000000000009,2.388,2.43,2.33,0.10000000000000009,-0.0900000000000003,2.3162,2.37,2.26,0.11000000000000032,-0.11000000000000032,2.334,2.4,2.27,0.1299999999999999,-0.1299999999999999,65044,152810,34091,118719,-110203
2018-04-22,2.224,2.29,2.14,0.1499999999999999,-0.06999999999999984,2.2842000000000002,2.39,2.21,0.18000000000000016,0.08000000000000007,2.1498,2.211,2.061,0.1499999999999999,-0.020000000000000018,2.236,2.35,2.14,0.20999999999999996,0.0900000000000003,83671,155947,26835,129112,49343
2018-04-29,2.2988,2.34,2.24,0.09999999999999964,0.009999999999999787,2.3609999999999998,2.38,2.33,0.04999999999999982,0.04899999999999993,2.2586,2.298,2.22,0.07799999999999985,0.07799999999999985,2.306,2.33,2.27,0.06000000000000005,0.029999999999999805,22852,27859,18448,9411,-4274
2018-05-06,2.276,2.3,2.27,0.029999999999999805,0.0,2.332,2.38,2.3,0.08000000000000007,0.04999999999999982,2.261,2.27,2.25,0.020000000000000018,0.004999999999999893,2.303,2.375,2.27,0.10499999999999998,0.07500000000000018,53191,115427,10731,104696,87602
2018-05-13,2.318,2.4,2.12,0.2799999999999998,-0.020000000000000018,2.407,2.45,2.365,0.08499999999999996,-0.0349999999999997,2.2306,2.34,1.99,0.34999999999999987,-0.12699999999999978,2.343,2.38,2.28,0.10000000000000009,-0.10000000000000009,46101,90444,25100,65344,-32075
2018-05-20,2.2247500000000002,2.3,2.12,0.17999999999999972,-0.17999999999999972,2.26975,2.3,2.25,0.04999999999999982,-0.04999999999999982,2.122,2.1590000000000003,2.1,0.05900000000000016,0.019000000000000128,2.2275,2.25,2.16,0.08999999999999986,-0.08999999999999986,40108,55930,25929,30001,15547
2018-05-27,2.144,2.2,2.11,0.0900000000000003,0.040000000000000036,2.23,2.28,2.2,0.07999999999999963,-0.07999999999999963,2.0766,2.15,2.001,0.14900000000000002,-0.01100000000000012,2.186,2.21,2.16,0.04999999999999982,-0.029999999999999805,54660,100736,9315,91421,-38339
2018-06-03,2.172,2.32,2.06,0.2599999999999998,0.11999999999999966,2.4336,3.4,2.17,1.23,1.19,2.112,2.28,2.05,0.22999999999999998,0.22999999999999998,2.268,3.0,2.07,0.9300000000000002,0.9100000000000001,1191275,5758634,35321,5723313,5684059
2018-06-10,3.682,4.08,3.0,1.08,1.0599999999999996,3.992,4.2,3.54,0.6600000000000001,0.5300000000000002,3.3802000000000003,3.75,2.95,0.7999999999999998,0.7999999999999998,3.822,4.0,3.49,0.5099999999999998,0.4099999999999997,603744,1152687,199726,952961,-952961
2018-06-17,3.672,3.8,3.56,0.23999999999999977,-0.23999999999999977,3.812,3.91,3.75,0.16000000000000014,0.11000000000000032,3.5478,3.62,3.46,0.16000000000000014,-0.10000000000000009,3.72,3.8,3.68,0.11999999999999966,0.11999999999999966,95116,125103,47425,77678,7406
2018-06-24,3.7582,3.83,3.71,0.1200000000000001,0.040000000000000036,3.9542,4.2,3.821,0.379,0.33000000000000007,3.7208,3.8,3.6180000000000003,0.1819999999999995,0.0349999999999997,3.832,4.03,3.75,0.28000000000000025,0.18000000000000016,146090,264449,84822,179627,30915
2018-07-01,4.0475,4.11,3.94,0.17000000000000037,0.08000000000000007,4.27225,4.468999999999999,4.03,0.43899999999999917,0.43899999999999917,3.875,4.11,3.71,0.40000000000000036,-0.08000000000000007,4.02925,4.14,3.9,0.23999999999999977,0.06700000000000017,134196,255315,63664,191651,191651
2018-07-08,3.9,3.97,3.81,0.16000000000000014,0.16000000000000014,4.002,4.11,3.95,0.16000000000000014,-0.14000000000000012,3.804,3.83,3.75,0.08000000000000007,0.04999999999999982,3.888,3.95,3.85,0.10000000000000009,-0.020000000000000018,55418,119931,23361,96570,-71029
2018-07-15,3.942,4.04,3.81,0.22999999999999998,0.22999999999999998,4.072,4.2,3.9,0.30000000000000027,0.30000000000000027,3.8698,4.0089999999999995,3.66,0.3489999999999993,0.1989999999999994,4.014,4.2,3.84,0.3600000000000003,0.3600000000000003,69200,122977,22462,100515,10097
2018-07-22,4.1676,4.248,4.05,0.1980000000000004,0.019999999999999574,4.326,4.65,4.14,0.5100000000000007,0.35000000000000053,4.0546,4.12,4.02,0.10000000000000053,-0.001000000000000334,4.2498000000000005,4.6,4.07,0.5299999999999994,0.4899999999999993,103435,171366,42769,128597,113656
2018-07-29,4.756,4.89,4.67,0.21999999999999975,0.0,4.832,5.0,4.73,0.2699999999999996,-0.019999999999999574,4.5888,4.69,4.5,0.1900000000000004,0.1200000000000001,4.7258,4.81,4.67,0.13999999999999968,-0.05999999999999961,146857,302284,52794,249490,-121381
2018-08-05,4.854,4.96,4.7,0.2599999999999998,0.08999999999999986,4.944,5.0,4.9,0.09999999999999964,-0.010000000000000675,4.706,4.86,4.6,0.2600000000000007,-0.04999999999999982,4.844,4.91,4.74,0.16999999999999993,-0.16999999999999993,85173,140258,28269,111989,-37730
2018-08-12,4.976,5.15,4.7,0.4500000000000002,0.16000000000000014,5.085,5.24,4.9,0.33999999999999986,0.16500000000000004,4.7134,5.077,4.52,0.5570000000000004,0.08000000000000007,4.894,5.13,4.56,0.5700000000000003,0.05999999999999961,217350,350653,119564,231089,172068
2018-08-19,4.602,4.81,4.42,0.3899999999999997,-0.20999999999999996,4.708,4.98,4.54,0.4400000000000004,-0.29000000000000004,4.392399999999999,4.6,4.27,0.33000000000000007,-0.021999999999999353,4.5360000000000005,4.67,4.44,0.22999999999999954,-0.22999999999999954,152943,300041,70795,229246,-229246
2018-08-26,4.4575,4.53,4.36,0.16999999999999993,0.11000000000000032,4.665,4.75,4.63,0.1200000000000001,0.1200000000000001,4.31725,4.5,4.2,0.2999999999999998,0.23099999999999987,4.4575,4.5,4.36,0.13999999999999968,0.13999999999999968,133315,263929,69653,194276,54603
2018-09-02,4.814,5.1,4.55,0.5499999999999998,0.41000000000000014,4.9816,5.15,4.648,0.5020000000000007,0.3120000000000003,4.574,4.76,4.27,0.4900000000000002,0.47000000000000064,4.798,5.04,4.43,0.6100000000000003,0.4300000000000006,292367,871348,80839,790509,9458
2018-09-09,4.74,5.06,4.51,0.5499999999999998,-0.20000000000000018,4.8870000000000005,5.115,4.65,0.46499999999999986,-0.46499999999999986,4.542,4.75,4.2,0.5499999999999998,-0.5499999999999998,4.676,4.99,4.3,0.6900000000000004,-0.6900000000000004,149234,209554,78876,130678,59574
2018-09-16,4.284,4.47,3.98,0.48999999999999977,-0.3400000000000003,4.368,4.55,4.12,0.4299999999999997,-0.4299999999999997,4.066,4.17,3.94,0.22999999999999998,-0.19999999999999973,4.236,4.44,4.02,0.4200000000000008,-0.40000000000000036,183443,340746,112284,228462,228462
2018-09-23,3.9,4.04,3.76,0.28000000000000025,-0.06999999999999984,4.0203999999999995,4.06,3.89,0.16999999999999948,-0.0019999999999997797,3.7472000000000003,3.91,3.6010000000000004,0.3089999999999997,-0.16999999999999993,3.858,4.02,3.71,0.3099999999999996,-0.13000000000000034,147436,269644,69414,200230,-70840
2018-09-30,3.868,4.0,3.78,0.2200000000000002,-0.020000000000000018,3.954,4.05,3.88,0.16999999999999993,-0.07000000000000028,3.6498,3.779,3.51,0.26900000000000013,-0.18000000000000016,3.828,3.95,3.59,0.3600000000000003,-0.3600000000000003,180752,541424,45663,495761,-432769
2018-10-07,3.3592,3.56,3.156,0.4039999999999999,-0.22999999999999998,3.4946,3.59,3.27,0.31999999999999984,-0.03699999999999992,3.1652,3.3,2.95,0.34999999999999964,-0.2599999999999998,3.276,3.32,3.22,0.09999999999999964,-0.040000000000000036,138334,231284,44601,186683,81066
2018-10-14,3.4048,3.52,3.28,0.2400000000000002,0.06400000000000006,3.5168,3.66,3.344,0.3160000000000003,-0.3160000000000003,3.173,3.315,2.97,0.34499999999999975,-0.22999999999999998,3.366,3.57,3.12,0.44999999999999973,-0.44999999999999973,65700,102804,42900,59904,30940
2018-10-21,3.708,3.82,3.64,0.17999999999999972,0.0,3.922,4.25,3.75,0.5,-0.5,3.608,3.71,3.52,0.18999999999999995,-0.08000000000000007,3.724,3.93,3.59,0.3400000000000003,-0.3400000000000003,416605,1554062,73240,1480822,-1480822
2018-10-28,3.4819999999999998,3.63,3.38,0.25,-0.10000000000000009,3.612,3.74,3.48,0.26000000000000023,-0.040000000000000036,3.4,3.54,3.3,0.2400000000000002,-0.10000000000000009,3.472,3.6,3.38,0.2200000000000002,-0.040000000000000036,140982,274255,42941,231314,102606
2018-11-04,3.454,3.68,3.08,0.6000000000000001,-0.4299999999999997,3.532,3.76,3.14,0.6199999999999997,-0.54,3.27,3.5,2.99,0.5099999999999998,-0.5099999999999998,3.374,3.61,3.11,0.5,-0.4900000000000002,144828,186485,114268,72217,-22199
2018-11-11,3.126,3.17,3.06,0.10999999999999988,-0.009999999999999787,3.212,3.29,3.14,0.1499999999999999,0.06999999999999984,2.999,3.12,2.82,0.30000000000000027,0.054999999999999716,3.12,3.26,2.95,0.3099999999999996,0.16999999999999993,55310,113188,24458,88730,25519
2018-11-18,3.2925,3.39,3.22,0.16999999999999993,0.14000000000000012,3.475,3.52,3.42,0.10000000000000009,0.040000000000000036,3.27,3.31,3.22,0.08999999999999986,0.04999999999999982,3.365,3.45,3.3,0.15000000000000036,0.15000000000000036,61681,83303,22425,60878,12890
2018-11-25,3.41,3.51,3.33,0.17999999999999972,0.10999999999999988,3.5418,3.58,3.49,0.08999999999999986,-0.03100000000000014,3.332,3.36,3.31,0.04999999999999982,0.029999999999999805,3.442,3.51,3.4,0.10999999999999988,-0.010000000000000231,60482,94721,19356,75365,-49997
2018-12-02,3.48,3.54,3.38,0.16000000000000014,-0.010000000000000231,3.5425,3.62,3.47,0.1499999999999999,-0.0900000000000003,3.4,3.47,3.35,0.1200000000000001,-0.07000000000000028,3.4625,3.53,3.4,0.1299999999999999,-0.020000000000000018,67522,128553,38719,89834,-83976
2018-12-09,3.622,3.76,3.5,0.2599999999999998,0.08999999999999986,3.718,3.79,3.58,0.20999999999999996,0.08000000000000007,3.512,3.65,3.4,0.25,0.03000000000000025,3.634,3.76,3.5,0.2599999999999998,-0.04999999999999982,89397,145289,51934,93355,19019
2018-12-16,2.9002,3.46,2.3,1.1600000000000001,-1.1600000000000001,2.961,3.51,2.4,1.1099999999999999,-1.1099999999999999,2.5668,3.1,2.144,0.956,-0.8599999999999999,2.632,3.18,2.27,0.9100000000000001,-0.9100000000000001,286946,814391,57905,756486,-23274
2018-12-23,2.335,2.55,2.25,0.2999999999999998,-0.2599999999999998,2.44625,2.55,2.34,0.20999999999999996,-0.004999999999999893,2.22,2.23,2.2,0.029999999999999805,-0.009999999999999787,2.3200000000000003,2.49,2.25,0.2400000000000002,0.2400000000000002,83181,114066,53921,60145,-10350
2018-12-30,2.41125,2.49,2.3,0.1900000000000004,-0.10000000000000009,2.4475,2.53,2.38,0.1499999999999999,-0.1299999999999999,2.3075,2.36,2.24,0.11999999999999966,-0.11999999999999966,2.33875,2.44,2.24,0.19999999999999973,-0.19999999999999973,65228,78084,53617,24467,-8389
