Date,SPDR S&P Telecom_Open_average,SPDR S&P Telecom_Open_max,SPDR S&P Telecom_Open_min,SPDR S&P Telecom_Open_volatility,SPDR S&P Telecom_Open_change,SPDR S&P Telecom_High_average,SPDR S&P Telecom_High_max,SPDR S&P Telecom_High_min,SPDR S&P Telecom_High_volatility,SPDR S&P Telecom_High_change,SPDR S&P Telecom_Low_average,SPDR S&P Telecom_Low_max,SPDR S&P Telecom_Low_min,SPDR S&P Telecom_Low_volatility,SPDR S&P Telecom_Low_change,SPDR S&P Telecom_Close_average,SPDR S&P Telecom_Close_max,SPDR S&P Telecom_Close_min,SPDR S&P Telecom_Close_volatility,SPDR S&P Telecom_Close_change
2018-09-23,76.5,76.5,76.5,0.0,0.0,76.5,76.5,76.5,0.0,0.0,74.81,74.81,74.81,0.0,0.0,75.0,75.0,75.0,0.0,0.0
2018-09-30,73.49,73.49,73.49,0.0,0.0,73.65,73.65,73.65,0.0,0.0,72.23,72.23,72.23,0.0,0.0,73.0,73.0,73.0,0.0,0.0
2018-10-07,69.59,69.59,69.59,0.0,0.0,70.68,70.68,70.68,0.0,0.0,69.41,69.41,69.41,0.0,0.0,70.19,70.19,70.19,0.0,0.0
2018-10-14,71.63,71.63,71.63,0.0,0.0,72.11,72.11,72.11,0.0,0.0,71.25,71.25,71.25,0.0,0.0,71.47,71.47,71.47,0.0,0.0
2018-10-21,69.27,69.27,69.27,0.0,0.0,69.69,69.69,69.69,0.0,0.0,66.46,66.46,66.46,0.0,0.0,67.3,67.3,67.3,0.0,0.0
2018-10-28,72.78,72.78,72.78,0.0,0.0,72.78,72.78,72.78,0.0,0.0,72.05,72.05,72.05,0.0,0.0,72.37,72.37,72.37,0.0,0.0
2018-11-04,72.18,72.18,72.18,0.0,0.0,72.18,72.18,72.18,0.0,0.0,70.08,70.08,70.08,0.0,0.0,70.11,70.11,70.11,0.0,0.0
2018-11-11,70.88,70.88,70.88,0.0,0.0,70.88,70.88,70.88,0.0,0.0,69.16,69.16,69.16,0.0,0.0,69.25,69.25,69.25,0.0,0.0
2018-11-18,69.5,69.5,69.5,0.0,0.0,69.83,69.83,69.83,0.0,0.0,69.5,69.5,69.5,0.0,0.0,69.74,69.74,69.74,0.0,0.0
2018-11-25,73.63,73.63,73.63,0.0,0.0,73.63,73.63,73.63,0.0,0.0,71.05,71.05,71.05,0.0,0.0,71.58,71.58,71.58,0.0,0.0
2018-12-02,67.23,67.23,67.23,0.0,0.0,67.83,67.83,67.83,0.0,0.0,66.47,66.47,66.47,0.0,0.0,67.75,67.75,67.75,0.0,0.0
2018-12-09,65.91,65.91,65.91,0.0,0.0,66.26,66.26,66.26,0.0,0.0,64.41,64.41,64.41,0.0,0.0,64.52,64.52,64.52,0.0,0.0
2018-12-16,59.61,59.61,59.61,0.0,0.0,59.61,59.61,59.61,0.0,0.0,58.68,58.68,58.68,0.0,0.0,58.72,58.72,58.72,0.0,0.0
2018-12-23,62.33,62.33,62.33,0.0,0.0,63.02,63.02,63.02,0.0,0.0,62.1,62.1,62.1,0.0,0.0,62.76,62.76,62.76,0.0,0.0
2018-12-30,64.75,64.75,64.75,0.0,0.0,66.25,66.25,66.25,0.0,0.0,64.7,64.7,64.7,0.0,0.0,65.74,65.74,65.74,0.0,0.0
2019-01-06,67.17,67.17,67.17,0.0,0.0,67.41,67.41,67.41,0.0,0.0,66.92,66.92,66.92,0.0,0.0,66.92,66.92,66.92,0.0,0.0
2019-01-13,68.45,68.45,68.45,0.0,0.0,68.45,68.45,68.45,0.0,0.0,67.73,67.73,67.73,0.0,0.0,67.93,67.93,67.93,0.0,0.0
2019-01-20,67.48,67.48,67.48,0.0,0.0,67.8,67.8,67.8,0.0,0.0,67.19,67.19,67.19,0.0,0.0,67.44,67.44,67.44,0.0,0.0
2019-01-27,69.12,69.12,69.12,0.0,0.0,69.12,69.12,69.12,0.0,0.0,68.66,68.66,68.66,0.0,0.0,68.91,68.91,68.91,0.0,0.0
2019-02-03,68.83,68.83,68.83,0.0,0.0,69.52,69.52,69.52,0.0,0.0,68.83,68.83,68.83,0.0,0.0,69.52,69.52,69.52,0.0,0.0
2019-02-10,70.89,70.89,70.89,0.0,0.0,72.12,72.12,72.12,0.0,0.0,70.89,70.89,70.89,0.0,0.0,72.12,72.12,72.12,0.0,0.0
2019-02-17,73.93,73.93,73.93,0.0,0.0,73.93,73.93,73.93,0.0,0.0,73.08,73.08,73.08,0.0,0.0,73.08,73.08,73.08,0.0,0.0
2019-02-24,72.83,72.83,72.83,0.0,0.0,72.83,72.83,72.83,0.0,0.0,71.34,71.34,71.34,0.0,0.0,72.06,72.06,72.06,0.0,0.0
2019-03-03,69.71,69.71,69.71,0.0,0.0,70.91,70.91,70.91,0.0,0.0,69.71,69.71,69.71,0.0,0.0,70.91,70.91,70.91,0.0,0.0
2019-03-10,71.27,71.27,71.27,0.0,0.0,71.53,71.53,71.53,0.0,0.0,70.91,70.91,70.91,0.0,0.0,71.37,71.37,71.37,0.0,0.0
2019-03-17,69.75,69.75,69.75,0.0,0.0,70.08,70.08,70.08,0.0,0.0,69.26,69.26,69.26,0.0,0.0,69.84,69.84,69.84,0.0,0.0
2019-03-24,71.49,71.49,71.49,0.0,0.0,71.84,71.84,71.84,0.0,0.0,71.45,71.45,71.45,0.0,0.0,71.84,71.84,71.84,0.0,0.0
2019-03-31,73.56,73.56,73.56,0.0,0.0,73.56,73.56,73.56,0.0,0.0,72.75,72.75,72.75,0.0,0.0,73.34,73.34,73.34,0.0,0.0
2019-04-07,75.0,75.0,75.0,0.0,0.0,75.0,75.0,75.0,0.0,0.0,74.2,74.2,74.2,0.0,0.0,74.32,74.32,74.32,0.0,0.0
2019-04-14,73.94,73.94,73.94,0.0,0.0,74.46,74.46,74.46,0.0,0.0,73.91,73.91,73.91,0.0,0.0,74.46,74.46,74.46,0.0,0.0
2019-04-21,73.09,73.09,73.09,0.0,0.0,73.56,73.56,73.56,0.0,0.0,73.09,73.09,73.09,0.0,0.0,73.32,73.32,73.32,0.0,0.0
2019-04-28,72.02,72.02,72.02,0.0,0.0,72.74,72.74,72.74,0.0,0.0,71.82,71.82,71.82,0.0,0.0,72.56,72.56,72.56,0.0,0.0
2019-05-05,69.08,69.08,69.08,0.0,0.0,69.08,69.08,69.08,0.0,0.0,67.78,67.78,67.78,0.0,0.0,67.91,67.91,67.91,0.0,0.0
2019-05-12,68.4,68.4,68.4,0.0,0.0,68.49,68.49,68.49,0.0,0.0,67.95,67.95,67.95,0.0,0.0,67.95,67.95,67.95,0.0,0.0
2019-05-19,67.46,67.46,67.46,0.0,0.0,67.67,67.67,67.67,0.0,0.0,67.36,67.36,67.36,0.0,0.0,67.62,67.62,67.62,0.0,0.0
2019-05-26,65.16,65.16,65.16,0.0,0.0,65.59,65.59,65.59,0.0,0.0,65.11,65.11,65.11,0.0,0.0,65.28,65.28,65.28,0.0,0.0
2019-06-02,68.45,68.45,68.45,0.0,0.0,68.83,68.83,68.83,0.0,0.0,68.19,68.19,68.19,0.0,0.0,68.19,68.19,68.19,0.0,0.0
2019-06-09,67.7,67.7,67.7,0.0,0.0,67.82,67.82,67.82,0.0,0.0,67.51,67.51,67.51,0.0,0.0,67.51,67.51,67.51,0.0,0.0
2019-06-16,68.25,68.25,68.25,0.0,0.0,68.25,68.25,68.25,0.0,0.0,67.57,67.57,67.57,0.0,0.0,67.57,67.57,67.57,0.0,0.0
2019-06-23,69.0,69.0,69.0,0.0,0.0,69.0,69.0,69.0,0.0,0.0,68.39,68.39,68.39,0.0,0.0,68.46,68.46,68.46,0.0,0.0
2019-06-30,69.24,69.24,69.24,0.0,0.0,69.24,69.24,69.24,0.0,0.0,68.62,68.62,68.62,0.0,0.0,68.64,68.64,68.64,0.0,0.0
2019-07-07,70.94,70.94,70.94,0.0,0.0,70.94,70.94,70.94,0.0,0.0,70.41,70.41,70.41,0.0,0.0,70.6,70.6,70.6,0.0,0.0
2019-07-14,70.46,70.46,70.46,0.0,0.0,70.46,70.46,70.46,0.0,0.0,69.83,69.83,69.83,0.0,0.0,69.85,69.85,69.85,0.0,0.0
2019-07-21,72.44,72.44,72.44,0.0,0.0,72.44,72.44,72.44,0.0,0.0,71.92,71.92,71.92,0.0,0.0,72.25,72.25,72.25,0.0,0.0
2019-07-28,66.66,66.66,66.66,0.0,0.0,66.66,66.66,66.66,0.0,0.0,65.67,65.67,65.67,0.0,0.0,66.3,66.3,66.3,0.0,0.0
2019-08-04,66.55,66.55,66.55,0.0,0.0,66.55,66.55,66.55,0.0,0.0,66.22,66.22,66.22,0.0,0.0,66.24,66.24,66.24,0.0,0.0
2019-08-11,66.86,66.86,66.86,0.0,0.0,66.99,66.99,66.99,0.0,0.0,66.44,66.44,66.44,0.0,0.0,66.73,66.73,66.73,0.0,0.0
2019-08-18,65.04,65.04,65.04,0.0,0.0,65.64,65.64,65.64,0.0,0.0,65.04,65.04,65.04,0.0,0.0,65.63,65.63,65.63,0.0,0.0
2019-08-25,67.05,67.05,67.05,0.0,0.0,67.06,67.06,67.06,0.0,0.0,66.67,66.67,66.67,0.0,0.0,66.87,66.87,66.87,0.0,0.0
2019-09-01,68.06,68.06,68.06,0.0,0.0,68.06,68.06,68.06,0.0,0.0,67.75,67.75,67.75,0.0,0.0,67.91,67.91,67.91,0.0,0.0
2019-09-08,69.6,69.6,69.6,0.0,0.0,69.87,69.87,69.87,0.0,0.0,69.14,69.14,69.14,0.0,0.0,69.86,69.86,69.86,0.0,0.0
2019-09-15,68.16,68.16,68.16,0.0,0.0,68.57,68.57,68.57,0.0,0.0,67.97,67.97,67.97,0.0,0.0,68.36,68.36,68.36,0.0,0.0
2019-09-22,67.13,67.13,67.13,0.0,0.0,67.37,67.37,67.37,0.0,0.0,66.93,66.93,66.93,0.0,0.0,67.13,67.13,67.13,0.0,0.0
2019-09-29,64.79,64.79,64.79,0.0,0.0,65.53,65.53,65.53,0.0,0.0,64.79,64.79,64.79,0.0,0.0,65.37,65.37,65.37,0.0,0.0
2019-10-06,65.37,65.37,65.37,0.0,0.0,65.54,65.54,65.54,0.0,0.0,65.37,65.37,65.37,0.0,0.0,65.39,65.39,65.39,0.0,0.0
2019-10-13,68.88,68.88,68.88,0.0,0.0,68.88,68.88,68.88,0.0,0.0,67.62,67.62,67.62,0.0,0.0,67.67,67.67,67.67,0.0,0.0
2019-10-20,67.8,67.8,67.8,0.0,0.0,68.41,68.41,68.41,0.0,0.0,67.8,67.8,67.8,0.0,0.0,67.9,67.9,67.9,0.0,0.0
2019-10-27,67.69,67.69,67.69,0.0,0.0,68.07,68.07,68.07,0.0,0.0,67.6,67.6,67.6,0.0,0.0,67.63,67.63,67.63,0.0,0.0
2019-11-03,68.66,68.66,68.66,0.0,0.0,69.27,69.27,69.27,0.0,0.0,68.66,68.66,68.66,0.0,0.0,69.0,69.0,69.0,0.0,0.0
2019-11-10,69.03,69.03,69.03,0.0,0.0,69.25,69.25,69.25,0.0,0.0,68.89,68.89,68.89,0.0,0.0,69.19,69.19,69.19,0.0,0.0
2019-11-17,68.88,68.88,68.88,0.0,0.0,69.2,69.2,69.2,0.0,0.0,68.88,68.88,68.88,0.0,0.0,69.17,69.17,69.17,0.0,0.0
2019-11-24,68.1,68.1,68.1,0.0,0.0,68.2,68.2,68.2,0.0,0.0,68.05,68.05,68.05,0.0,0.0,68.19,68.19,68.19,0.0,0.0
2019-12-01,67.09,67.09,67.09,0.0,0.0,67.09,67.09,67.09,0.0,0.0,67.09,67.09,67.09,0.0,0.0,67.09,67.09,67.09,0.0,0.0
2019-12-08,68.14,68.14,68.14,0.0,0.0,69.37,69.37,69.37,0.0,0.0,68.14,68.14,68.14,0.0,0.0,68.91,68.91,68.91,0.0,0.0
2019-12-15,70.07,70.07,70.07,0.0,0.0,70.11,70.11,70.11,0.0,0.0,69.83,69.83,69.83,0.0,0.0,69.83,69.83,69.83,0.0,0.0
2019-12-22,69.77,69.77,69.77,0.0,0.0,69.9,69.9,69.9,0.0,0.0,69.59,69.59,69.59,0.0,0.0,69.64,69.64,69.64,0.0,0.0
2019-12-29,69.78,69.78,69.78,0.0,0.0,69.95,69.95,69.95,0.0,0.0,69.69,69.69,69.69,0.0,0.0,69.95,69.95,69.95,0.0,0.0
