Date,RCLStock_Open_average,RCLStock_Open_max,RCLStock_Open_min,RCLStock_Open_volatility,RCLStock_Open_change,RCLStock_High_average,RCLStock_High_max,RCLStock_High_min,RCLStock_High_volatility,RCLStock_High_change,RCLStock_Low_average,RCLStock_Low_max,RCLStock_Low_min,RCLStock_Low_volatility,RCLStock_Low_change,RCLStock_Close_average,RCLStock_Close_max,RCLStock_Close_min,RCLStock_Close_volatility,RCLStock_Close_change,RCLStock_Volume_average,RCLStock_Volume_max,RCLStock_Volume_min,RCLStock_Volume_volatility,RCLStock_Volume_change
2018-01-14,129.0625,130.31,127.56,2.75,1.9300000000000068,130.1925,130.61,129.25,1.3600000000000136,1.1599999999999966,127.625,128.93,125.79,3.1400000000000006,3.010000000000005,128.8125,130.21,126.75,3.460000000000008,2.219999999999999,1467255,1754524,1328376,426148,105550
2018-01-21,130.15,132.6,127.92,4.679999999999993,3.719999999999999,132.13,135.19,128.89,6.300000000000011,6.300000000000011,128.574,132.12,126.54,5.579999999999998,5.579999999999998,131.06799999999998,134.98,127.22,7.759999999999991,6.280000000000001,2413418,4607329,1569027,3038302,-169028
2018-01-28,133.614,134.55,132.68,1.8700000000000045,-1.8700000000000045,134.606,135.65,133.28,2.3700000000000045,-2.3700000000000045,132.364,133.75,129.21,4.539999999999992,-4.539999999999992,132.91400000000002,134.77,129.66,5.110000000000014,-5.110000000000014,1369999,1455622,1296898,158724,114287
2018-02-04,126.41199999999999,128.89,122.77,6.11999999999999,-4.799999999999983,128.47,130.09,125.61,4.480000000000004,-4.329999999999998,123.288,127.16,119.76,7.3999999999999915,-4.789999999999992,125.694,128.52,122.45,6.070000000000007,-0.9000000000000057,1771459,2334475,1221472,1113003,550835
2018-02-11,129.132,131.38,126.51,4.86999999999999,4.589999999999989,131.336,132.7,130.15,2.549999999999983,2.1999999999999886,128.38,130.27,125.97,4.300000000000011,4.300000000000011,130.44400000000002,131.71,129.03,2.680000000000007,2.4099999999999966,1508338,2081633,993050,1088583,-885908
2018-02-18,131.1925,132.04,130.32,1.7199999999999989,-0.6800000000000068,132.4525,133.09,130.78,2.3100000000000023,-2.1399999999999864,130.09,130.6,129.59,1.009999999999991,-0.9000000000000057,130.4775,131.56,129.6,1.960000000000008,-1.3600000000000136,1328321,1652819,1045226,607593,-110027
2018-02-25,128.03,130.96,123.0,7.960000000000008,-7.960000000000008,128.522,131.27,123.14,8.13000000000001,-8.13000000000001,125.886,129.94,120.96,8.980000000000004,-8.980000000000004,126.492,130.4,122.63,7.77000000000001,-7.77000000000001,1547975,1898476,1058398,840078,840078
2018-03-04,123.208,125.69,121.6,4.090000000000003,4.069999999999993,124.472,126.67,122.47,4.200000000000003,4.200000000000003,122.474,124.43,120.44,3.990000000000009,3.990000000000009,124.018,126.62,121.36,5.260000000000005,5.260000000000005,2005724,2536785,1503912,1032873,390117
2018-03-11,126.032,127.24,124.53,2.7099999999999937,-2.7099999999999937,126.434,127.24,125.11,2.1299999999999955,-2.1299999999999955,124.744,125.39,124.26,1.1299999999999955,-0.5099999999999909,125.248,125.95,124.65,1.2999999999999972,-0.5100000000000051,1136868,1262084,843484,418600,88755
2018-03-18,123.912,125.29,120.49,4.800000000000011,-4.3500000000000085,124.712,126.96,120.96,6.0,-4.63000000000001,121.596,124.39,116.98,7.409999999999997,-6.5,121.974,124.86,117.04,7.819999999999993,-7.3799999999999955,1353131,1697023,959256,737767,648139
2018-03-25,118.5375,120.0,117.23,2.769999999999996,-1.3100000000000023,119.715,121.24,118.72,2.519999999999996,-1.25,116.8725,117.69,115.94,1.75,-0.7600000000000051,118.1225,119.92,116.53,3.3900000000000006,-2.180000000000007,1068267,1199286,966223,233063,36201
2018-04-01,116.69,118.0,114.22,3.780000000000001,-0.8599999999999994,117.85,118.79,116.97,1.8200000000000074,-0.9299999999999926,114.832,116.86,113.92,2.9399999999999977,-0.7199999999999989,116.282,117.82,114.83,2.989999999999995,-1.4300000000000068,1237234,1918005,875730,1042275,-122138
2018-04-08,114.768,116.17,112.77,3.4000000000000057,-0.5100000000000051,116.0,117.37,115.01,2.3599999999999994,-1.6400000000000006,113.082,115.06,110.88,4.180000000000007,-1.8100000000000023,113.93599999999999,115.13,112.92,2.2099999999999937,-1.3900000000000006,1518523,2626497,1125445,1501052,-6543
2018-04-15,117.01,118.45,114.76,3.6899999999999977,3.6899999999999977,118.282,119.98,116.09,3.8900000000000006,3.8900000000000006,116.768,118.13,114.43,3.6999999999999886,3.6999999999999886,117.608,119.09,115.71,3.3800000000000097,3.3800000000000097,1581419,2333597,1221607,1111990,1111990
2018-04-22,118.062,120.52,113.21,7.310000000000002,-6.340000000000003,119.156,120.73,115.45,5.280000000000001,-5.280000000000001,115.004,118.85,111.04,7.809999999999988,-7.809999999999988,116.044,119.71,111.82,7.890000000000001,-7.890000000000001,2210006,3348664,1343546,2005118,1752239
2018-04-29,108.63799999999999,112.24,105.94,6.299999999999997,-6.299999999999997,109.496,112.64,107.24,5.400000000000006,-4.439999999999998,106.484,107.96,105.11,2.8499999999999943,-2.6499999999999915,107.728,109.56,106.34,3.219999999999999,-0.8299999999999983,2611992,4778260,1514258,3264002,-3264002
2018-05-06,106.07600000000001,107.45,104.4,3.049999999999997,-0.15000000000000568,106.972,107.95,105.33,2.6200000000000045,0.06999999999999318,104.88,106.07,103.76,2.309999999999988,1.3699999999999903,105.726,107.27,104.07,3.200000000000003,2.0,2414762,3280821,2025768,1255053,1166746
2018-05-13,107.08,107.87,106.59,1.2800000000000011,0.18999999999999773,107.92999999999999,108.71,107.39,1.3199999999999932,-0.12999999999999545,106.32600000000001,107.04,105.9,1.1400000000000006,-0.1599999999999966,107.21,107.99,106.62,1.3699999999999903,-0.1700000000000017,1760688,2050900,1272998,777902,511085
2018-05-20,107.09,107.97,106.5,1.4699999999999989,-1.1899999999999977,108.282,110.42,107.24,3.180000000000007,2.280000000000001,106.184,107.0,105.02,1.980000000000004,-0.4899999999999949,107.512,109.8,106.33,3.469999999999999,2.5799999999999983,1617869,2520823,975827,1544996,1516352
2018-05-27,106.6425,108.8,104.92,3.8799999999999955,-3.8799999999999955,107.37,109.78,106.16,3.6200000000000045,-3.1400000000000006,104.8175,105.05,104.6,0.45000000000000284,-0.4200000000000017,105.785,106.33,104.98,1.3499999999999943,0.5499999999999972,1781788,2659428,1328603,1330825,-1139473
2018-06-03,104.034,106.34,101.93,4.409999999999997,-2.3299999999999983,105.31,107.03,104.2,2.8299999999999983,-2.8299999999999983,102.95,105.64,101.2,4.439999999999998,-3.0900000000000034,104.184,106.51,102.15,4.359999999999999,-3.030000000000001,2097295,3661830,1153834,2507996,-19993
