Date,NWPX_Open_average,NWPX_Open_max,NWPX_Open_min,NWPX_Open_volatility,NWPX_Open_change,NWPX_High_average,NWPX_High_max,NWPX_High_min,NWPX_High_volatility,NWPX_High_change,NWPX_Low_average,NWPX_Low_max,NWPX_Low_min,NWPX_Low_volatility,NWPX_Low_change,NWPX_Close_average,NWPX_Close_max,NWPX_Close_min,NWPX_Close_volatility,NWPX_Close_change,NWPX_Volume_average,NWPX_Volume_max,NWPX_Volume_min,NWPX_Volume_volatility,NWPX_Volume_change
2018-03-25,18.215,19.42,17.28,2.1400000000000006,-2.1400000000000006,18.9925,19.97,18.47,1.5,-1.5,17.53,18.12,17.22,0.9000000000000021,-0.8900000000000006,17.677500000000002,18.21,17.3,0.9100000000000001,-0.7200000000000024,51617,69482,33949,35533,-10835
2018-04-01,18.478,19.34,17.64,1.6999999999999993,1.620000000000001,19.308,19.79,18.26,1.5299999999999976,1.5299999999999976,18.356,19.23,17.6,1.629999999999999,1.629999999999999,18.808,19.4,17.83,1.5700000000000003,1.4600000000000009,41682,65065,27836,37229,-28257
2018-04-08,19.592,19.98,19.19,0.7899999999999991,-0.16000000000000014,19.984,20.46,19.69,0.7699999999999996,-0.7300000000000004,19.11,19.32,18.77,0.5500000000000007,-0.08999999999999986,19.464000000000002,19.87,19.14,0.7300000000000004,-0.3500000000000014,38276,48791,23106,25685,-10213
2018-04-15,19.768,20.05,19.45,0.6000000000000014,0.379999999999999,20.074,20.21,19.91,0.3000000000000007,0.19000000000000128,19.21,19.44,19.01,0.4299999999999997,0.23999999999999844,19.796,20.01,19.44,0.5700000000000003,0.21999999999999886,42905,66111,19754,46357,9775
2018-04-22,20.076,20.37,19.95,0.4200000000000017,-0.060000000000002274,20.256,20.43,20.1,0.3299999999999983,0.16999999999999815,19.63,19.73,19.45,0.28000000000000114,0.23000000000000043,20.004,20.39,19.73,0.6600000000000001,-0.259999999999998,19643,24471,16218,8253,891
2018-04-29,19.474,19.72,19.03,0.6899999999999977,-0.04999999999999716,19.81,20.08,19.39,0.6899999999999977,0.35999999999999943,19.012,19.23,18.82,0.41000000000000014,-0.41000000000000014,19.514,19.93,19.04,0.8900000000000006,0.23999999999999844,31911,44213,7686,36527,34704
2018-05-06,20.196,20.37,19.96,0.41000000000000014,0.2799999999999976,20.594,20.91,20.14,0.7699999999999996,0.7699999999999996,19.716,20.2,19.11,1.0899999999999999,0.7199999999999989,20.226,20.44,19.98,0.46000000000000085,0.46000000000000085,37957,48367,21545,26822,-3106
2018-05-13,21.15,21.87,20.4,1.4700000000000024,1.4700000000000024,21.506,21.89,20.77,1.120000000000001,1.1000000000000014,20.758,21.48,19.9,1.5800000000000018,1.5800000000000018,21.336,21.74,20.74,1.0,1.0,34974,45186,25476,19710,-19710
2018-05-20,21.515,21.79,21.28,0.509999999999998,-0.17999999999999972,21.669999999999998,21.91,21.58,0.33000000000000185,-0.3000000000000007,21.165,21.34,21.01,0.3299999999999983,0.14000000000000057,21.494999999999997,21.58,21.32,0.259999999999998,0.23999999999999844,17377,35184,6459,28725,-28725
2018-05-27,21.418,21.5,21.24,0.26000000000000156,0.0799999999999983,21.79,22.0,21.5,0.5,-0.5,21.11,21.25,20.86,0.39000000000000057,-0.019999999999999574,21.330000000000002,21.45,21.05,0.3999999999999986,-0.05999999999999872,34303,55689,22361,33328,-6574
2018-06-03,21.376,21.52,21.27,0.25,-0.08000000000000185,21.518,21.58,21.44,0.13999999999999702,-0.10999999999999943,21.232,21.26,21.21,0.05000000000000071,-0.0400000000000027,21.378,21.48,21.28,0.1999999999999993,-0.08999999999999986,21883,33204,12593,20611,-1803
2018-06-10,21.2,21.42,20.76,0.6600000000000001,-0.6600000000000001,21.452,21.87,21.14,0.7300000000000004,-0.2699999999999996,20.668,21.3,19.31,1.990000000000002,-0.620000000000001,21.146,21.42,20.86,0.5600000000000023,-0.5,29449,53324,11342,41982,-7342
2018-06-17,20.73,21.25,20.13,1.120000000000001,0.5199999999999996,21.304,21.99,20.82,1.1699999999999982,0.6099999999999994,20.212,20.54,19.81,0.7300000000000004,0.23999999999999844,20.888,21.43,20.42,1.009999999999998,0.6499999999999986,49171,100267,29558,70709,-4105
2018-06-24,20.268,21.24,19.28,1.9599999999999973,-1.8599999999999994,20.64,21.55,19.76,1.7899999999999991,-1.7899999999999991,19.644000000000002,20.78,19.17,1.6099999999999994,-1.6099999999999994,19.974,21.24,19.37,1.8699999999999974,-1.509999999999998,54506,61382,38112,23270,-20767
2018-07-01,20.240000000000002,20.7,19.73,0.9699999999999989,0.9699999999999989,20.7075,21.11,20.35,0.759999999999998,0.759999999999998,20.18,20.68,19.7,0.9800000000000004,0.9800000000000004,20.482499999999998,21.08,19.91,1.1699999999999982,1.1699999999999982,19201,22224,15290,6934,-3914
2018-07-08,20.488,21.07,20.11,0.9600000000000009,-0.9200000000000017,20.664,21.38,20.15,1.2300000000000004,-1.2300000000000004,19.998,20.66,19.38,1.2800000000000011,-1.2800000000000011,20.234,20.71,19.52,1.1900000000000013,-1.1900000000000013,19541,36862,6481,30381,20288
2018-07-15,19.554000000000002,19.78,19.26,0.5199999999999996,0.13000000000000256,19.804,20.08,19.52,0.5599999999999987,-0.34999999999999787,19.236,19.5,18.95,0.5500000000000007,0.25,19.574,19.73,19.34,0.39000000000000057,0.14999999999999858,34450,53056,21917,31139,-15989
2018-07-22,19.36,19.77,19.03,0.7399999999999984,-0.7399999999999984,19.55,19.78,19.35,0.4299999999999997,-0.21000000000000085,19.046,19.23,18.8,0.4299999999999997,-0.1999999999999993,19.25,19.46,18.9,0.5600000000000023,-0.060000000000002274,26298,54255,9562,44693,-28031
2018-07-29,19.302,19.5,19.0,0.5,-0.09999999999999787,19.616,19.82,19.39,0.4299999999999997,0.26000000000000156,19.12,19.3,19.0,0.3000000000000007,0.019999999999999574,19.436,19.68,19.22,0.46000000000000085,0.120000000000001,15289,23221,9754,13467,10277
2018-08-05,19.148,19.67,18.55,1.120000000000001,-1.120000000000001,19.39,19.75,18.89,0.8599999999999994,-0.8599999999999994,18.593999999999998,19.08,17.9,1.1799999999999997,-1.1799999999999997,18.776,19.27,18.0,1.2699999999999996,-1.2699999999999996,46133,61068,23539,37529,6719
2018-08-12,17.652,18.01,17.39,0.620000000000001,-0.5700000000000003,17.976,18.52,17.44,1.0799999999999983,-1.0799999999999983,17.296,17.78,16.76,1.0199999999999996,-1.0199999999999996,17.483999999999998,17.88,16.91,0.9699999999999989,-0.9699999999999989,26112,49031,8858,40173,21639
2018-08-19,17.092,17.86,16.82,1.0399999999999991,0.9399999999999977,17.49,18.0,17.03,0.9699999999999989,0.6799999999999997,16.91,17.45,16.65,0.8000000000000007,0.6499999999999986,17.188,17.77,16.75,1.0199999999999996,0.6600000000000001,35951,48223,24108,24115,1252
2018-08-26,17.8175,18.0,17.55,0.4499999999999993,0.3299999999999983,18.065,18.18,17.92,0.259999999999998,0.259999999999998,17.6825,17.8,17.55,0.25,0.10999999999999943,17.995,18.09,17.85,0.23999999999999844,0.2099999999999973,8218,12812,4372,8440,8440
2018-09-02,17.946,18.17,17.82,0.3500000000000014,0.25,18.084,18.2,17.95,0.25,0.18000000000000327,17.494,17.71,17.09,0.620000000000001,-0.22000000000000242,17.866,17.96,17.62,0.33999999999999986,-0.3200000000000003,24926,37148,13672,23476,-2991
2018-09-09,17.948,18.8,17.53,1.2699999999999996,1.2699999999999996,18.47,19.34,17.75,1.5899999999999999,1.5899999999999999,17.776,18.63,17.11,1.5199999999999996,1.5199999999999996,18.294,19.14,17.66,1.4800000000000004,1.4800000000000004,20305,32844,15280,17564,1001
2018-09-16,19.79,20.83,19.19,1.639999999999997,1.639999999999997,20.224,20.97,19.45,1.5199999999999996,1.5199999999999996,19.514,20.25,18.97,1.2800000000000011,1.1600000000000001,20.01,20.84,19.3,1.5399999999999991,1.0500000000000007,39877,63922,17287,46635,22399
2018-09-23,19.72,20.35,19.4,0.9500000000000028,-0.5100000000000016,20.07,20.35,19.85,0.5,-0.3500000000000014,19.382,19.54,19.16,0.379999999999999,0.0799999999999983,19.558,19.75,19.35,0.3999999999999986,0.07000000000000028,30619,34397,25942,8455,5866
2018-09-30,19.96,20.43,19.61,0.8200000000000003,0.490000000000002,20.356,20.74,19.87,0.8699999999999974,0.7300000000000004,19.626,20.08,19.41,0.6699999999999982,0.5799999999999983,20.104,20.36,19.75,0.6099999999999994,0.5799999999999983,58648,113143,27527,85616,-45414
2018-10-07,20.136,20.48,19.6,0.879999999999999,-0.8099999999999987,20.494,20.74,19.84,0.8999999999999986,-0.8900000000000006,19.722,20.3,18.74,1.5600000000000023,-1.5600000000000023,19.946,20.55,18.88,1.6700000000000017,-1.6700000000000017,67796,122669,30007,92662,-92662
2018-10-14,18.552,18.98,18.35,0.629999999999999,-0.629999999999999,18.824,19.21,18.56,0.6500000000000021,-0.6500000000000021,18.206,18.48,17.85,0.629999999999999,-0.629999999999999,18.384,18.62,17.99,0.6300000000000026,-0.5899999999999999,57550,113592,14131,99461,-11728
2018-10-21,17.366,17.69,16.97,0.7200000000000024,-0.0400000000000027,17.766,18.01,17.41,0.6000000000000014,0.020000000000003126,16.978,17.46,16.52,0.9400000000000013,0.05000000000000071,17.348,17.79,16.9,0.8900000000000006,0.33999999999999986,24661,37747,17119,20628,-20628
2018-10-28,18.188,18.99,17.78,1.2099999999999973,1.2099999999999973,18.544,19.36,17.78,1.5799999999999983,1.5799999999999983,17.91,18.62,17.45,1.1700000000000017,1.0700000000000003,18.451999999999998,19.35,17.7,1.6500000000000021,1.6500000000000021,22022,30231,10580,19651,11380
2018-11-04,21.104,23.42,19.36,4.060000000000002,4.060000000000002,22.176,24.97,19.75,5.219999999999999,5.219999999999999,20.68,22.95,18.9,4.050000000000001,4.050000000000001,21.994,24.9,19.57,5.329999999999998,5.199999999999999,88737,132957,31306,101651,68448
2018-11-11,24.276,24.82,23.91,0.9100000000000001,-0.6600000000000001,24.574,25.05,24.17,0.879999999999999,-0.6000000000000014,23.848,24.02,23.72,0.3000000000000007,-0.0799999999999983,24.11,24.45,23.94,0.509999999999998,-0.34999999999999787,57291,81066,35358,45708,-42166
2018-11-18,23.345,23.81,23.04,0.7699999999999996,-0.4399999999999977,23.59,23.81,23.37,0.4399999999999977,-0.4399999999999977,22.9625,23.12,22.84,0.28000000000000114,0.08999999999999986,23.259999999999998,23.41,23.19,0.21999999999999886,0.03999999999999915,24995,37104,7273,29831,1248
2018-11-25,23.208,23.59,22.74,0.8500000000000014,0.8500000000000014,23.438,23.6,23.15,0.45000000000000284,0.4400000000000013,22.786,23.0,22.52,0.4800000000000004,-0.1999999999999993,23.376,23.59,23.05,0.5399999999999991,0.34999999999999787,30695,41465,19184,22281,-7881
2018-12-02,22.705,23.41,22.34,1.0700000000000003,-1.0,22.97,23.46,22.5,0.9600000000000009,-0.9600000000000009,22.1275,22.62,21.81,0.8100000000000023,-0.8100000000000023,22.475,22.74,22.35,0.389999999999997,-0.3299999999999983,33956,50627,20946,29681,16367
2018-12-09,23.330000000000002,23.87,22.86,1.0100000000000016,0.40000000000000213,23.588,23.89,23.32,0.5700000000000003,0.14000000000000057,22.594,22.95,22.07,0.879999999999999,-0.17999999999999972,23.264,23.87,23.01,0.8599999999999994,0.03999999999999915,43041,73143,29572,43571,-759
2018-12-16,22.744,23.43,21.21,2.219999999999999,-1.8599999999999994,23.088,23.66,21.67,1.9899999999999984,-1.9899999999999984,22.024,23.04,20.76,2.2799999999999976,-2.2799999999999976,22.38,23.4,21.12,2.2799999999999976,-2.2699999999999996,78962,162730,27575,135155,-5174
2018-12-23,22.1425,23.3,21.19,2.1099999999999994,2.1099999999999994,22.9525,23.45,22.35,1.0999999999999979,1.0599999999999987,21.7925,22.93,21.12,1.8099999999999987,1.7399999999999984,22.8025,23.31,22.08,1.2300000000000004,1.2100000000000009,75614,95208,54543,40665,40665
2018-12-30,23.2325,23.4,22.94,0.4599999999999973,0.259999999999998,23.5875,23.77,23.44,0.3299999999999983,-0.3299999999999983,22.830000000000002,22.93,22.71,0.21999999999999886,0.21999999999999886,23.235,23.4,23.15,0.25,-0.25,63274,109910,34117,75793,-21391
2019-01-06,23.142,23.28,22.97,0.3100000000000023,-0.3100000000000023,23.228,23.35,22.97,0.38000000000000256,-0.33999999999999986,22.7,23.04,22.0,1.0399999999999991,-0.8999999999999986,23.028,23.2,22.65,0.5500000000000007,-0.5,33920,57463,20885,36578,-19638
2019-01-13,22.4825,22.65,22.27,0.379999999999999,-0.13999999999999702,22.77,23.07,22.65,0.4200000000000017,0.4200000000000017,22.2775,22.5,22.06,0.4400000000000013,0.4400000000000013,22.564999999999998,23.02,22.29,0.7300000000000004,0.7300000000000004,45964,87887,21707,66180,66180
2019-01-20,22.156,23.02,21.49,1.5300000000000011,-1.5300000000000011,22.32,23.14,21.79,1.3500000000000014,-1.3500000000000014,21.524,22.18,21.02,1.1600000000000001,-1.1600000000000001,21.83,22.43,21.53,0.8999999999999986,-0.7699999999999996,23315,26977,18112,8865,-1490
2019-01-27,22.516,23.11,21.71,1.3999999999999986,1.3999999999999986,22.816,23.3,22.05,1.25,1.25,22.366,22.94,21.71,1.2300000000000004,1.2300000000000004,22.768,23.26,21.98,1.2800000000000011,1.2800000000000011,27309,34040,12574,21466,-12707
2019-02-03,23.732,24.45,23.18,1.2699999999999996,1.0399999999999991,24.214,24.79,23.41,1.379999999999999,1.379999999999999,23.56,24.12,23.07,1.0500000000000007,1.0500000000000007,24.066,24.68,23.15,1.5300000000000011,1.5300000000000011,35554,55749,19031,36718,-36718
2019-02-10,24.6375,24.95,24.18,0.7699999999999996,-0.46999999999999886,24.9425,25.56,24.21,1.3499999999999979,-0.9299999999999997,23.955,24.56,23.62,0.9399999999999977,-0.8699999999999974,24.4125,24.98,23.79,1.1900000000000013,-1.1900000000000013,37748,46324,29520,16804,-5849
2019-02-17,24.44,25.11,23.8,1.3099999999999987,1.3099999999999987,24.898,25.4,24.3,1.0999999999999979,1.0999999999999979,24.192,24.61,23.59,1.0199999999999996,1.0199999999999996,24.669999999999998,25.31,24.05,1.259999999999998,1.259999999999998,36934,56256,24112,32144,12291
2019-02-24,25.064,25.9,24.08,1.8200000000000003,-1.240000000000002,25.268,25.98,24.39,1.5899999999999999,-1.5899999999999999,24.566,25.27,23.77,1.5,-1.25,24.788,25.98,23.95,2.030000000000001,-2.030000000000001,34588,67094,17569,49525,-49195
2019-03-03,23.764,24.0,23.36,0.6400000000000006,0.010000000000001563,24.098,24.43,23.69,0.7399999999999984,0.030000000000001137,23.226,23.82,22.86,0.9600000000000009,0.7300000000000004,23.804,24.24,23.35,0.889999999999997,0.5399999999999991,37108,44499,24065,20434,19446
2019-03-10,24.546,24.74,24.28,0.4599999999999973,0.4599999999999973,25.088,25.43,24.76,0.6699999999999982,0.3999999999999986,24.256,24.61,23.89,0.7199999999999989,0.029999999999997584,24.628,24.85,24.4,0.45000000000000284,0.45000000000000284,69321,142941,17900,125041,55311
2019-03-17,24.6,24.87,24.03,0.8399999999999999,-0.8399999999999999,24.726,25.04,24.03,1.009999999999998,-1.009999999999998,23.924,24.46,23.26,1.1999999999999993,-1.1999999999999993,24.29,24.81,23.59,1.2199999999999989,-1.2199999999999989,46343,70219,29831,40388,22035
2019-03-24,24.028,24.45,23.64,0.8099999999999987,0.39000000000000057,24.416,24.99,23.73,1.259999999999998,1.259999999999998,23.56,23.89,22.97,0.9200000000000017,0.8399999999999999,24.13,24.71,23.56,1.1500000000000021,1.1500000000000021,106823,143398,72818,70580,28721
2019-03-31,24.908,25.67,24.58,1.0900000000000034,0.9800000000000004,25.5,26.05,24.91,1.1400000000000006,1.1400000000000006,24.722,25.61,24.26,1.3499999999999979,1.3499999999999979,25.178,26.0,24.57,1.4299999999999997,1.3399999999999999,60890,72403,42074,30329,-6885
2019-04-07,25.966,26.22,25.55,0.6699999999999982,0.120000000000001,26.144,26.32,25.88,0.4400000000000013,0.120000000000001,25.534,25.88,25.3,0.5799999999999983,-0.029999999999997584,25.862,26.21,25.38,0.8300000000000018,-0.17999999999999972,32101,58532,19144,39388,-3183
2019-04-14,25.6025,25.82,25.46,0.35999999999999943,0.16999999999999815,25.89,26.05,25.64,0.41000000000000014,-0.3299999999999983,25.2775,25.46,25.15,0.3100000000000023,-0.3100000000000023,25.65,25.83,25.43,0.3999999999999986,-0.3999999999999986,43185,62650,28471,34179,-19041
2019-04-21,24.612,25.4,24.05,1.3499999999999979,-1.3499999999999979,24.762,25.51,24.15,1.360000000000003,-1.360000000000003,24.056,24.44,23.56,0.8800000000000026,-0.8500000000000014,24.312,24.63,23.94,0.6899999999999977,-0.6699999999999982,36676,54850,23485,31365,-26370
2019-04-28,23.784,24.0,23.55,0.4499999999999993,-0.0799999999999983,24.258,24.46,23.6,0.8599999999999994,0.10000000000000142,23.53,23.87,23.3,0.5700000000000003,0.40000000000000213,23.896,24.31,23.51,0.7999999999999972,0.21000000000000085,36292,50579,27246,23333,23333
2019-05-05,24.66,25.59,23.93,1.6600000000000001,1.4199999999999982,25.29,26.48,24.27,2.210000000000001,2.1999999999999993,24.066,25.17,23.64,1.5300000000000011,1.5300000000000011,24.972,26.29,23.82,2.469999999999999,2.3200000000000003,37014,48387,21348,27039,27039
2019-05-12,25.636,26.3,25.14,1.1600000000000001,-1.1600000000000001,25.962,26.3,25.54,0.7600000000000016,-0.7600000000000016,25.066000000000003,25.5,24.76,0.7399999999999984,0.03999999999999915,25.536,25.89,25.11,0.7800000000000011,0.21000000000000085,31987,54101,22983,31118,-26391
2019-05-19,24.9325,25.46,24.38,1.0800000000000018,-1.0800000000000018,25.23,26.11,24.64,1.4699999999999989,-1.4699999999999989,24.450000000000003,25.12,24.01,1.1099999999999994,-1.0,24.6675,25.23,24.25,0.9800000000000004,-0.8300000000000018,16828,20849,12009,8840,-8840
2019-05-26,23.516000000000002,24.42,23.05,1.370000000000001,-1.1700000000000017,24.044,24.62,23.79,0.8300000000000018,-0.8300000000000018,22.842,23.19,22.2,0.990000000000002,-0.990000000000002,23.434,23.67,23.22,0.45000000000000284,0.1700000000000017,32574,44919,22562,22357,-12911
2019-06-02,24.274,24.61,23.84,0.7699999999999996,0.7699999999999996,24.462,24.61,24.24,0.370000000000001,0.21000000000000085,23.958,24.12,23.79,0.33000000000000185,0.33000000000000185,24.336,24.59,24.03,0.5599999999999987,0.030000000000001137,19879,28005,13176,14829,-10773
2019-06-09,24.814,25.1,24.38,0.7200000000000024,0.370000000000001,25.128,25.95,24.67,1.2799999999999976,0.35999999999999943,24.442,24.93,24.1,0.8299999999999983,0.11999999999999744,24.71,25.07,24.28,0.7899999999999991,-0.14000000000000057,17926,31996,8917,23079,-19609
2019-06-16,24.674,25.33,24.44,0.889999999999997,0.889999999999997,25.068,25.89,24.64,1.25,1.0899999999999999,23.982,25.33,22.08,3.25,1.1699999999999982,24.814,25.36,24.29,1.0700000000000003,0.8099999999999987,33337,87025,13489,73536,17993
2019-06-23,25.31,25.75,25.1,0.6499999999999986,0.4299999999999997,25.834,26.33,25.47,0.8599999999999994,0.8599999999999994,25.038,25.66,24.56,1.1000000000000014,0.6000000000000014,25.474,26.03,25.06,0.9700000000000024,0.6000000000000014,30867,61103,20274,40829,2443
2019-06-30,25.59,26.0,25.15,0.8500000000000014,-0.629999999999999,25.9575,26.05,25.68,0.370000000000001,0.0,25.255,25.61,25.1,0.509999999999998,-0.509999999999998,25.5625,25.8,25.25,0.5500000000000007,-0.25,14136,20060,9507,10553,10553
2019-07-07,25.474,25.68,25.3,0.379999999999999,0.379999999999999,25.862,26.31,25.55,0.759999999999998,0.129999999999999,25.032,25.34,24.9,0.4400000000000013,0.010000000000001563,25.506,25.64,25.37,0.2699999999999996,0.07000000000000028,20318,44059,9793,34266,4533
2019-07-14,24.488,25.77,23.38,2.3900000000000006,-2.3200000000000003,24.644,25.79,23.79,2.0,-2.0,23.79,25.28,22.87,2.41,-2.41,24.092000000000002,25.46,23.46,2.0,-1.8599999999999994,28300,55592,13701,41891,5502
2019-07-21,24.096,24.6,23.56,1.0400000000000027,0.6900000000000013,24.656,25.34,24.03,1.3099999999999987,0.28999999999999915,23.74,24.1,23.54,0.5600000000000023,-0.019999999999999574,24.102,24.6,23.54,1.0600000000000023,-0.28999999999999915,13432,19132,7646,11486,5655
2019-07-28,23.03,23.79,22.16,1.629999999999999,-1.3399999999999999,23.532,24.18,22.76,1.4199999999999982,-1.2699999999999996,22.468,23.36,21.58,1.7800000000000011,-1.7000000000000028,22.956,23.87,22.46,1.4100000000000001,-1.3200000000000003,28245,40685,23013,17672,6401
2019-08-04,23.264,26.2,18.04,8.16,6.940000000000001,25.364,26.71,23.45,3.2600000000000016,2.039999999999999,22.708,24.59,18.04,6.550000000000001,6.390000000000001,24.69,26.1,22.95,3.150000000000002,2.039999999999999,34905,41476,25702,15774,-1594
2019-08-11,25.78,26.86,24.98,1.879999999999999,1.879999999999999,26.384,26.95,25.74,1.2100000000000009,0.879999999999999,25.356,26.25,24.71,1.5399999999999991,1.009999999999998,26.018,26.7,25.42,1.2799999999999976,-0.259999999999998,29205,37642,18249,19393,10505
2019-08-18,26.02,26.87,25.23,1.6400000000000006,-0.8000000000000007,26.372,27.81,25.34,2.469999999999999,-1.3500000000000014,25.316,26.25,24.76,1.4899999999999984,-0.29999999999999716,25.848,26.61,24.95,1.6600000000000001,-1.4100000000000001,27222,48387,13500,34887,-21417
2019-08-25,23.7825,24.82,23.25,1.5700000000000003,-1.5700000000000003,23.8975,24.82,23.34,1.4800000000000004,-1.4800000000000004,22.8825,23.74,22.52,1.2199999999999989,-1.0999999999999979,23.2425,23.83,23.0,0.8299999999999983,-0.8299999999999983,43763,64902,26568,38334,38334
2019-09-01,24.636,25.7,23.05,2.6499999999999986,1.5899999999999999,25.346,25.82,24.95,0.870000000000001,0.05999999999999872,24.28,25.0,23.05,1.9499999999999993,1.5899999999999999,24.956,25.48,24.5,0.9800000000000004,0.22999999999999687,21817,38670,10491,28179,-28179
2019-09-08,26.928,27.9,25.07,2.8299999999999983,2.669999999999998,27.858,28.93,26.16,2.7699999999999996,2.7699999999999996,26.654,27.61,25.07,2.539999999999999,2.34,27.634,28.19,26.13,2.0600000000000023,2.0600000000000023,25375,32244,14509,17735,17735
2019-09-15,28.052,28.2,27.83,0.370000000000001,-0.05000000000000071,28.306,28.78,27.97,0.8100000000000023,0.120000000000001,27.704,28.05,27.36,0.6900000000000013,0.03999999999999915,28.066,28.43,27.82,0.6099999999999994,0.0,30209,65974,15212,50762,-5439
2019-09-22,27.502,28.03,26.67,1.3599999999999994,-0.23000000000000043,28.086,28.38,27.83,0.5500000000000007,0.2099999999999973,26.902,27.8,25.96,1.8399999999999999,1.8399999999999999,27.564,28.15,26.66,1.4899999999999984,1.4899999999999984,23256,26591,17201,9390,1893
2019-09-29,27.698,28.03,27.4,0.6300000000000026,-0.21000000000000085,27.996,28.25,27.73,0.5199999999999996,-0.4299999999999997,27.114,27.37,26.79,0.5800000000000018,-0.05999999999999872,27.572,27.74,27.3,0.4399999999999977,-0.3200000000000003,26813,46646,16872,29774,-1107
2019-10-06,26.988,27.32,26.79,0.5300000000000011,0.21000000000000085,27.284,27.81,27.0,0.8099999999999987,0.39000000000000057,26.206,26.93,25.02,1.9100000000000001,0.5399999999999991,26.91,27.24,26.61,0.629999999999999,0.3000000000000007,38623,56305,25422,30883,-440
2019-10-13,27.292,27.92,26.8,1.120000000000001,1.120000000000001,27.908,28.59,27.39,1.1999999999999993,1.1000000000000014,27.286,27.92,26.77,1.1500000000000021,1.1500000000000021,27.642,28.31,27.1,1.2099999999999973,1.2099999999999973,29751,53799,12918,40881,12765
2019-10-20,28.89,29.38,28.26,1.1199999999999974,1.1199999999999974,29.474,29.87,29.15,0.7200000000000024,0.5899999999999999,28.75,29.38,28.23,1.1499999999999986,1.1499999999999986,29.201999999999998,29.55,28.77,0.7800000000000011,0.5100000000000016,25054,33333,17411,15922,-7778
2019-10-27,30.514,32.0,29.34,2.66,1.6700000000000017,31.416,33.19,29.85,3.3399999999999963,3.1499999999999986,30.136,31.01,29.34,1.6700000000000017,1.6700000000000017,30.652,32.44,29.6,2.8399999999999963,2.8399999999999963,89603,223422,21567,201855,201855
