Date,KEYS_stock_Open_average,KEYS_stock_Open_max,KEYS_stock_Open_min,KEYS_stock_Open_volatility,KEYS_stock_Open_change,KEYS_stock_High_average,KEYS_stock_High_max,KEYS_stock_High_min,KEYS_stock_High_volatility,KEYS_stock_High_change,KEYS_stock_Low_average,KEYS_stock_Low_max,KEYS_stock_Low_min,KEYS_stock_Low_volatility,KEYS_stock_Low_change,KEYS_stock_Close_average,KEYS_stock_Close_max,KEYS_stock_Close_min,KEYS_stock_Close_volatility,KEYS_stock_Close_change,KEYS_stock_Volume_average,KEYS_stock_Volume_max,KEYS_stock_Volume_min,KEYS_stock_Volume_volatility,KEYS_stock_Volume_change
2018-01-14,45.44,45.92,44.97,0.9500000000000028,0.7899999999999991,45.9325,46.43,45.16,1.2700000000000031,1.2700000000000031,45.195,45.81,44.47,1.3400000000000034,1.3400000000000034,45.715,46.33,44.75,1.5799999999999983,1.5799999999999983,657669,752719,450760,301959,36923
2018-01-21,46.33,46.53,46.02,0.509999999999998,-0.21999999999999886,46.612,46.9,46.46,0.4399999999999977,0.0899999999999963,45.93,46.38,45.55,0.8300000000000054,-0.10000000000000142,46.275999999999996,46.58,45.74,0.8399999999999963,0.10000000000000142,582936,780146,410098,370048,-139742
2018-01-28,46.902,47.5,46.53,0.9699999999999989,-0.09999999999999432,47.558,48.03,46.92,1.1099999999999994,-1.1099999999999994,46.574,46.85,46.12,0.730000000000004,-0.6799999999999997,47.02,47.65,46.38,1.269999999999996,-1.269999999999996,844090,1233099,561602,671497,-671497
2018-02-04,44.838,45.76,43.94,1.8200000000000003,-1.4899999999999949,45.478,46.66,44.55,2.1099999999999994,-2.1099999999999994,43.7,44.83,42.13,2.6999999999999957,-2.6999999999999957,44.458,45.23,43.26,1.9699999999999989,-1.5800000000000054,973509,1114228,792364,321864,18061
2018-02-11,44.57,45.91,43.55,2.3599999999999994,2.3599999999999994,45.308,46.06,44.3,1.7600000000000051,1.7600000000000051,44.342,45.52,43.49,2.030000000000001,2.030000000000001,45.144,45.98,44.03,1.9499999999999957,1.8399999999999963,487464,623479,258363,365116,-315398
2018-02-18,45.78,45.88,45.59,0.28999999999999915,0.23999999999999488,46.1775,46.34,46.03,0.3100000000000023,0.3100000000000023,45.495000000000005,45.57,45.31,0.259999999999998,0.020000000000003126,45.7825,46.29,45.57,0.7199999999999989,0.5899999999999963,495689,604549,394436,210113,177624
2018-02-25,47.156,47.6,46.55,1.0500000000000043,0.5,48.226,50.04,47.2,2.8399999999999963,2.1000000000000014,46.758,47.32,45.98,1.3400000000000034,0.5599999999999952,47.638,49.42,46.58,2.8400000000000034,1.6700000000000017,1274105,2951274,647923,2303351,2131991
2018-03-04,51.71,53.08,48.99,4.089999999999996,4.089999999999996,52.778,54.11,50.72,3.3900000000000006,3.3900000000000006,51.44,52.84,48.91,3.930000000000007,3.930000000000007,52.472,54.07,50.54,3.530000000000001,3.530000000000001,1620398,2284351,933397,1350954,-715856
2018-03-11,54.016,54.65,53.4,1.25,-0.7899999999999991,54.444,55.21,53.71,1.5,-1.5,53.554,54.1,53.24,0.8599999999999994,-0.8200000000000003,53.768,54.62,53.38,1.2399999999999949,-1.2299999999999969,1144501,2121894,670119,1451775,1202470
2018-03-18,52.598,53.15,51.82,1.3299999999999983,-1.3299999999999983,53.086,53.68,52.17,1.509999999999998,-1.1899999999999977,51.984,52.69,50.77,1.9199999999999946,-1.3699999999999974,52.25,53.16,50.81,2.3499999999999943,-1.8799999999999955,842514,1246406,654007,592399,-155217
