Date,Global X Southeast Asia_etf_Open_average,Global X Southeast Asia_etf_Open_max,Global X Southeast Asia_etf_Open_min,Global X Southeast Asia_etf_Open_volatility,Global X Southeast Asia_etf_Open_change,Global X Southeast Asia_etf_High_average,Global X Southeast Asia_etf_High_max,Global X Southeast Asia_etf_High_min,Global X Southeast Asia_etf_High_volatility,Global X Southeast Asia_etf_High_change,Global X Southeast Asia_etf_Low_average,Global X Southeast Asia_etf_Low_max,Global X Southeast Asia_etf_Low_min,Global X Southeast Asia_etf_Low_volatility,Global X Southeast Asia_etf_Low_change,Global X Southeast Asia_etf_Close_average,Global X Southeast Asia_etf_Close_max,Global X Southeast Asia_etf_Close_min,Global X Southeast Asia_etf_Close_volatility,Global X Southeast Asia_etf_Close_change
2018-01-14,17.86,17.86,17.86,0.0,0.0,18.01,18.01,18.01,0.0,0.0,17.85,17.85,17.85,0.0,0.0,17.85,17.85,17.85,0.0,0.0
2018-01-21,18.08,18.08,18.08,0.0,0.0,18.44,18.44,18.44,0.0,0.0,18.0,18.0,18.0,0.0,0.0,18.3,18.3,18.3,0.0,0.0
2018-01-28,17.81,17.81,17.81,0.0,0.0,17.82,17.82,17.82,0.0,0.0,17.54,17.54,17.54,0.0,0.0,17.57,17.57,17.57,0.0,0.0
2018-02-04,17.12,17.12,17.12,0.0,0.0,17.32,17.32,17.32,0.0,0.0,16.9,16.9,16.9,0.0,0.0,17.12,17.12,17.12,0.0,0.0
2018-02-11,17.86,17.86,17.86,0.0,0.0,17.98,17.98,17.98,0.0,0.0,17.86,17.86,17.86,0.0,0.0,17.97,17.97,17.97,0.0,0.0
2018-02-18,18.11,18.11,18.11,0.0,0.0,18.25,18.25,18.25,0.0,0.0,18.03,18.03,18.03,0.0,0.0,18.17,18.17,18.17,0.0,0.0
2018-02-25,17.82,17.82,17.82,0.0,0.0,18.07,18.07,18.07,0.0,0.0,17.7,17.7,17.7,0.0,0.0,18.07,18.07,18.07,0.0,0.0
2018-03-04,17.77,17.77,17.77,0.0,0.0,18.03,18.03,18.03,0.0,0.0,17.77,17.77,17.77,0.0,0.0,18.01,18.01,18.01,0.0,0.0
2018-03-11,17.69,17.69,17.69,0.0,0.0,17.69,17.69,17.69,0.0,0.0,17.69,17.69,17.69,0.0,0.0,17.69,17.69,17.69,0.0,0.0
2018-03-18,17.55,17.55,17.55,0.0,0.0,17.61,17.61,17.61,0.0,0.0,17.45,17.45,17.45,0.0,0.0,17.48,17.48,17.48,0.0,0.0
2018-03-25,17.7,17.7,17.7,0.0,0.0,17.72,17.72,17.72,0.0,0.0,17.69,17.69,17.69,0.0,0.0,17.69,17.69,17.69,0.0,0.0
2018-04-01,17.74,17.74,17.74,0.0,0.0,17.74,17.74,17.74,0.0,0.0,17.26,17.26,17.26,0.0,0.0,17.54,17.54,17.54,0.0,0.0
2018-04-08,17.87,17.87,17.87,0.0,0.0,17.88,17.88,17.88,0.0,0.0,17.72,17.72,17.72,0.0,0.0,17.86,17.86,17.86,0.0,0.0
2018-04-15,18.09,18.09,18.09,0.0,0.0,18.1,18.1,18.1,0.0,0.0,18.09,18.09,18.09,0.0,0.0,18.09,18.09,18.09,0.0,0.0
2018-04-22,17.81,17.81,17.81,0.0,0.0,17.84,17.84,17.84,0.0,0.0,17.76,17.76,17.76,0.0,0.0,17.84,17.84,17.84,0.0,0.0
2018-04-29,17.5,17.5,17.5,0.0,0.0,17.73,17.73,17.73,0.0,0.0,17.5,17.5,17.5,0.0,0.0,17.6,17.6,17.6,0.0,0.0
2018-05-06,17.36,17.36,17.36,0.0,0.0,17.36,17.36,17.36,0.0,0.0,17.29,17.29,17.29,0.0,0.0,17.29,17.29,17.29,0.0,0.0
2018-05-13,17.0,17.0,17.0,0.0,0.0,17.03,17.03,17.03,0.0,0.0,17.0,17.0,17.0,0.0,0.0,17.01,17.01,17.01,0.0,0.0
2018-05-20,16.85,16.85,16.85,0.0,0.0,17.15,17.15,17.15,0.0,0.0,16.85,16.85,16.85,0.0,0.0,17.15,17.15,17.15,0.0,0.0
