Date,S_Open_average,S_Open_max,S_Open_min,S_Open_volatility,S_Open_change,S_High_average,S_High_max,S_High_min,S_High_volatility,S_High_change,S_Low_average,S_Low_max,S_Low_min,S_Low_volatility,S_Low_change,S_Close_average,S_Close_max,S_Close_min,S_Close_volatility,S_Close_change,S_Volume_average,S_Volume_max,S_Volume_min,S_Volume_volatility,S_Volume_change
2018-01-14,5.52,5.71,5.34,0.3700000000000001,-0.21999999999999975,5.578,5.74,5.49,0.25,-0.25,5.37,5.6,5.24,0.35999999999999943,-0.3199999999999994,5.444,5.6,5.32,0.27999999999999936,-0.27999999999999936,20546138,27041916,15117008,11924908,4499260
2018-01-21,5.298,5.34,5.25,0.08999999999999986,0.08000000000000007,5.35,5.38,5.32,0.05999999999999961,0.019999999999999574,5.218,5.26,5.1,0.16000000000000014,0.15000000000000036,5.308,5.37,5.26,0.11000000000000032,-0.03000000000000025,13546919,23209470,9450238,13759232,-13759232
2018-01-28,5.338,5.5,5.26,0.2400000000000002,0.10000000000000053,5.368,5.51,5.28,0.22999999999999954,0.1200000000000001,5.128,5.22,4.91,0.3099999999999996,-0.10000000000000053,5.242,5.36,5.1,0.2600000000000007,-0.16000000000000014,24317877,42406084,10128504,32277580,10229622
2018-02-04,5.303999999999999,5.51,5.06,0.4500000000000002,0.28000000000000025,5.466,5.64,5.24,0.39999999999999947,0.16999999999999993,5.17,5.32,5.01,0.3100000000000005,0.2400000000000002,5.31,5.51,5.1,0.41000000000000014,0.16999999999999993,21106554,35559432,7369259,28190173,-9872859
2018-02-11,5.345,5.49,5.26,0.23000000000000043,0.20999999999999996,5.4175,5.52,5.32,0.1999999999999993,0.16999999999999993,5.25,5.31,5.19,0.11999999999999922,0.11999999999999922,5.3625,5.49,5.26,0.23000000000000043,0.1299999999999999,10466155,12454225,9404884,3049341,2844657
2018-02-18,5.334,5.44,5.21,0.23000000000000043,-0.07000000000000028,5.428,5.57,5.31,0.2600000000000007,-0.1200000000000001,5.264,5.35,5.18,0.16999999999999993,-0.10999999999999943,5.336,5.45,5.23,0.21999999999999975,-0.10000000000000053,10937505,12713063,8645253,4067810,-4067810
2018-02-25,5.2540000000000004,5.33,5.19,0.13999999999999968,-0.07000000000000028,5.344,5.42,5.28,0.13999999999999968,0.03000000000000025,5.202,5.25,5.16,0.08999999999999986,0.0,5.272,5.38,5.19,0.1899999999999995,0.1299999999999999,10700404,15507189,7643809,7863380,-2731960
2018-03-04,5.335999999999999,5.39,5.31,0.08000000000000007,-0.08000000000000007,5.376,5.44,5.34,0.10000000000000053,-0.10000000000000053,5.266,5.29,5.23,0.05999999999999961,-0.03000000000000025,5.318,5.35,5.3,0.04999999999999982,-0.02999999999999936,8003956,9488230,6919081,2569149,1313923
2018-03-11,5.298,5.35,5.26,0.08999999999999986,0.0699999999999994,5.342,5.38,5.31,0.07000000000000028,0.04999999999999982,5.2059999999999995,5.22,5.18,0.040000000000000036,0.03000000000000025,5.286,5.36,5.25,0.11000000000000032,-0.040000000000000036,12175848,17391798,9718026,7673772,1823622
2018-03-18,5.106,5.2,4.96,0.2400000000000002,-0.2400000000000002,5.15,5.25,5.02,0.23000000000000043,-0.21000000000000085,5.002,5.15,4.88,0.27000000000000046,-0.25,5.062,5.19,4.92,0.27000000000000046,-0.1800000000000006,12290722,15150330,7687212,7463118,-6741810
