Date,DHI_Open_average,DHI_Open_max,DHI_Open_min,DHI_Open_volatility,DHI_Open_change,DHI_High_average,DHI_High_max,DHI_High_min,DHI_High_volatility,DHI_High_change,DHI_Low_average,DHI_Low_max,DHI_Low_min,DHI_Low_volatility,DHI_Low_change,DHI_Close_average,DHI_Close_max,DHI_Close_min,DHI_Close_volatility,DHI_Close_change,DHI_Volume_average,DHI_Volume_max,DHI_Volume_min,DHI_Volume_volatility,DHI_Volume_change
2018-01-14,51.684,52.26,51.21,1.0499999999999972,-0.2700000000000031,52.12,52.45,51.52,0.9299999999999997,0.3499999999999943,50.902,51.13,50.69,0.44000000000000483,0.3200000000000003,51.544,52.37,50.83,1.5399999999999991,1.5399999999999991,3495514,4770812,2336120,2434692,2434692
2018-01-21,51.516,52.52,50.07,2.450000000000003,-2.450000000000003,51.714,52.73,50.25,2.479999999999997,-2.3800000000000026,50.246,51.77,48.18,3.5900000000000034,-3.5900000000000034,50.65,52.38,48.32,4.060000000000002,-4.060000000000002,5791946,9399871,3310692,6089179,5527525
2018-01-28,48.018,50.51,45.74,4.769999999999996,-2.049999999999997,48.762,51.24,46.87,4.3700000000000045,-1.8500000000000014,46.782000000000004,48.38,44.4,3.980000000000004,-2.740000000000002,47.354,49.05,44.74,4.309999999999995,-3.789999999999999,8080447,10727141,6072737,4654404,-1594818
2018-02-04,45.182,46.29,43.94,2.3500000000000014,0.7199999999999989,46.156,47.43,45.2,2.229999999999997,-1.1099999999999994,44.306,45.87,43.41,2.460000000000001,0.6900000000000048,45.174,46.29,44.08,2.210000000000001,-1.269999999999996,8153124,9567441,6733809,2833632,-213085
2018-02-11,45.1025,45.9,44.57,1.3299999999999983,0.3999999999999986,45.71,46.06,45.14,0.9200000000000017,0.9200000000000017,44.655,45.14,44.37,0.7700000000000031,0.7700000000000031,45.2375,45.57,44.85,0.7199999999999989,0.7199999999999989,6158976,7143523,5377609,1765914,428673
2018-02-18,44.958,45.56,44.31,1.25,-0.7899999999999991,45.342,46.47,44.49,1.9799999999999969,-1.0,44.242,44.93,43.51,1.4200000000000017,-1.2199999999999989,44.623999999999995,45.16,44.26,0.8999999999999986,-0.8599999999999994,4475996,5088365,3527249,1561116,-292344
2018-02-25,42.730000000000004,44.45,41.81,2.6400000000000006,-2.6400000000000006,43.22,45.18,42.16,3.020000000000003,-2.5600000000000023,41.95,43.34,41.34,2.0,-1.6000000000000014,42.36,43.35,41.9,1.4500000000000028,-1.1300000000000026,6675721,9601404,4592941,5008463,-361195
2018-03-04,43.446,43.88,42.5,1.3800000000000026,1.3800000000000026,43.858,44.5,43.48,1.0200000000000031,1.0200000000000031,42.904,43.76,42.0,1.759999999999998,1.759999999999998,43.724000000000004,44.34,43.44,0.9000000000000057,0.9000000000000057,3798410,5429257,2671780,2757477,-2757477
2018-03-11,44.214,45.08,43.38,1.6999999999999957,-0.980000000000004,44.49,45.2,43.68,1.5200000000000031,-1.5200000000000031,43.616,44.59,42.85,1.740000000000002,-1.740000000000002,43.98,44.76,43.45,1.3099999999999952,-1.2199999999999989,3827756,5324359,2527907,2796452,-2796452
2018-03-18,43.95,44.63,43.5,1.1300000000000026,1.0500000000000043,44.55,44.9,43.9,1.0,1.0,43.376000000000005,43.81,43.15,0.6600000000000037,0.6600000000000037,43.832,44.68,43.18,1.5,1.5,3554196,4966234,1316598,3649636,3097661
2018-03-25,43.9075,44.7,43.49,1.2100000000000009,-1.0800000000000054,44.175,44.92,43.67,1.25,-1.25,42.8375,43.39,41.66,1.730000000000004,-1.730000000000004,43.300000000000004,43.84,42.31,1.5300000000000011,-1.4600000000000009,3757450,4287879,3117287,1170592,59363
2018-04-01,44.532000000000004,46.34,42.45,3.8900000000000006,3.0500000000000043,45.732,47.0,42.97,4.030000000000001,2.8800000000000026,43.94,45.77,41.75,4.020000000000003,3.1899999999999977,45.1,46.56,42.88,3.6799999999999997,2.1999999999999957,4275407,6552582,2323452,4229130,-2128122
2018-04-08,44.936,45.63,44.53,1.1000000000000014,-0.8300000000000054,45.256,45.97,44.76,1.2100000000000009,-0.7299999999999969,44.326,45.06,43.8,1.2600000000000051,-0.6700000000000017,44.668,45.33,44.22,1.1099999999999994,-0.5399999999999991,3401885,4194169,2310981,1883188,-1496883
2018-04-15,44.63,45.64,43.08,2.5600000000000023,-2.1600000000000037,44.976,46.05,43.59,2.4599999999999937,-2.009999999999998,43.717999999999996,45.23,42.62,2.6099999999999994,-2.3900000000000006,44.248,45.57,43.01,2.5600000000000023,-1.9600000000000009,4635916,7345411,3197385,4148026,109126
2018-04-22,44.76,45.53,43.75,1.7800000000000011,1.0100000000000051,45.548,46.28,44.92,1.3599999999999994,0.46999999999999886,43.788000000000004,44.97,42.95,2.019999999999996,0.7000000000000028,44.682,45.47,43.74,1.7299999999999969,0.3999999999999986,5311377,7143410,3422877,3720533,-2250790
2018-04-29,44.204,44.9,43.74,1.1599999999999966,0.8999999999999986,44.74,45.21,44.45,0.759999999999998,0.759999999999998,43.716,44.62,43.05,1.5700000000000003,1.0,44.388,44.99,43.61,1.3800000000000026,0.75,3736964,6870098,2166210,4703888,-559322
2018-05-06,44.264,44.92,43.66,1.2600000000000051,-0.8299999999999983,44.688,45.29,44.2,1.0899999999999963,-1.0899999999999963,43.692,44.5,43.25,1.25,-1.0900000000000034,43.96,44.92,43.51,1.4100000000000037,-1.4100000000000037,3301460,5257266,2152319,3104947,3104947
2018-05-13,41.54,42.81,40.44,2.3700000000000045,-0.75,41.984,42.89,41.04,1.8500000000000014,-0.46999999999999886,40.78,41.5,39.97,1.5300000000000011,1.2199999999999989,41.28,41.84,40.58,1.2600000000000051,1.0399999999999991,5708099,10975711,2952923,8022788,-7092239
2018-05-20,41.3575,41.76,40.72,1.0399999999999991,0.5599999999999952,42.192499999999995,43.06,41.44,1.6200000000000045,1.6200000000000045,41.004999999999995,41.76,40.47,1.2899999999999991,1.2899999999999991,41.72,42.66,40.87,1.7899999999999991,1.7899999999999991,3903603,5024771,3126027,1898744,-618752
2018-05-27,42.616,43.34,42.18,1.1600000000000037,0.46000000000000085,43.02,43.58,42.5,1.0799999999999983,-0.7899999999999991,42.104,42.32,41.85,0.46999999999999886,-0.17999999999999972,42.386,43.03,42.09,0.9399999999999977,-0.9399999999999977,4081030,5071535,3010254,2061281,-1552248
2018-06-03,42.626,44.19,41.98,2.210000000000001,2.1400000000000006,43.44,44.64,42.37,2.270000000000003,1.8700000000000045,42.22,43.53,41.19,2.3400000000000034,1.6200000000000045,43.002,44.19,41.99,2.1999999999999957,2.059999999999995,3881245,6697567,2956560,3741007,74829
2018-06-10,43.462,44.56,42.52,2.039999999999999,-1.6299999999999955,43.88,45.0,43.23,1.7700000000000031,-1.6799999999999997,42.508,44.09,41.49,2.6000000000000014,-2.6000000000000014,43.162,44.92,41.93,2.990000000000002,-2.990000000000002,5205605,7298060,3612040,3686020,1756300
2018-06-17,41.37,41.79,40.46,1.3299999999999983,-1.2299999999999969,41.71,42.38,40.76,1.6200000000000045,-1.6200000000000045,40.688,41.5,39.77,1.7299999999999969,-1.7299999999999969,41.122,41.78,40.06,1.7199999999999989,-1.6499999999999986,3736616,4533293,2634276,1899017,424036
2018-06-24,40.738,41.15,40.03,1.1199999999999974,-0.36999999999999744,41.172,41.87,40.51,1.3599999999999994,-0.769999999999996,40.136,40.82,39.33,1.490000000000002,0.060000000000002274,40.614000000000004,41.07,40.09,0.9799999999999969,0.6199999999999974,4179578,5000416,2965075,2035341,-1093855
2018-07-01,41.4475,41.72,41.23,0.490000000000002,0.490000000000002,41.755,42.13,41.51,0.6200000000000045,0.490000000000002,41.045,41.49,40.83,0.6600000000000037,0.5399999999999991,41.4225,41.82,41.12,0.7000000000000028,0.7000000000000028,2669102,3250134,1775225,1474909,1474909
2018-07-08,41.492,41.9,41.25,0.6499999999999986,-0.4399999999999977,41.906,42.09,41.64,0.45000000000000284,0.0,41.036,41.28,40.63,0.6499999999999986,-0.30000000000000426,41.559999999999995,41.98,41.16,0.8200000000000003,0.44999999999999574,3594701,5003885,2255734,2748151,514994
2018-07-15,42.73,43.2,41.92,1.2800000000000011,0.6299999999999955,43.266,43.72,42.72,1.0,-0.6300000000000026,42.262,43.06,41.62,1.4400000000000048,-0.2600000000000051,42.836,43.28,41.88,1.3999999999999986,-1.3399999999999963,3678780,5072879,2918422,2154457,-654708
2018-07-22,42.288,44.31,40.23,4.080000000000005,2.490000000000002,43.198,44.92,40.37,4.550000000000004,2.5899999999999963,41.314,43.61,38.58,5.030000000000001,3.289999999999999,42.272,43.9,39.54,4.359999999999999,3.3200000000000003,8788606,13483387,5638833,7844554,409662
2018-07-29,43.826,43.98,43.64,0.3399999999999963,-0.20999999999999375,44.16,44.4,43.84,0.5599999999999952,-0.5599999999999952,43.336,43.6,42.82,0.7800000000000011,-0.7100000000000009,43.776,43.84,43.7,0.14000000000000057,0.0799999999999983,5754099,10402844,3184311,7218533,-5477222
2018-08-05,44.35,44.87,43.71,1.1599999999999966,1.1599999999999966,44.904,45.45,44.45,1.0,0.4799999999999969,43.774,44.21,43.17,1.0399999999999991,-0.46000000000000085,44.366,45.0,43.52,1.4799999999999969,-0.769999999999996,3230936,3887581,2059987,1827594,898966
2018-08-12,44.016,44.51,43.5,1.009999999999998,1.009999999999998,44.668,45.09,44.14,0.9500000000000028,0.6300000000000026,43.802,44.38,43.24,1.1400000000000006,0.9400000000000048,44.262,44.79,43.83,0.9600000000000009,0.7999999999999972,3040251,3645521,2583979,1061542,511623
2018-08-19,45.498,46.36,44.96,1.3999999999999986,-0.44000000000000483,45.986,46.91,45.27,1.6399999999999935,-1.3299999999999983,45.096000000000004,45.61,44.76,0.8500000000000014,-0.6400000000000006,45.496,46.47,44.96,1.509999999999998,-1.0899999999999963,3345385,7279340,1945842,5333498,-5333498
2018-08-26,45.0325,45.33,44.48,0.8500000000000014,-0.8500000000000014,45.355000000000004,45.6,44.85,0.75,-0.75,44.625,45.11,44.2,0.9099999999999966,-0.9099999999999966,44.8725,45.32,44.51,0.8100000000000023,-0.8100000000000023,2197580,2600345,1779445,820900,269510
2018-09-02,44.397999999999996,45.23,43.1,2.1299999999999955,-1.3699999999999974,44.754,45.72,43.33,2.3900000000000006,-1.5700000000000003,43.808,44.65,42.73,1.9200000000000017,-1.6400000000000006,44.084,45.11,42.87,2.240000000000002,-1.8100000000000023,2854500,4901397,2035801,2865596,931018
2018-09-09,42.956,43.59,42.38,1.2100000000000009,0.46000000000000085,43.534,43.91,43.16,0.75,-0.6100000000000065,42.336000000000006,42.95,41.7,1.25,0.03999999999999915,42.938,43.5,42.54,0.9600000000000009,-0.45000000000000284,4243484,5446723,2743679,2703044,-1875507
2018-09-16,42.628,43.07,42.24,0.8299999999999983,-0.29999999999999716,43.044,43.63,42.41,1.220000000000006,-1.220000000000006,42.116,42.54,41.66,0.8800000000000026,-0.6899999999999977,42.54,43.18,41.95,1.2299999999999969,-1.2299999999999969,3580241,5058405,2320370,2738035,2417896
2018-09-23,42.403999999999996,43.39,41.75,1.6400000000000006,0.04999999999999716,42.94,43.62,42.43,1.1899999999999977,-0.35999999999999943,41.828,42.09,41.56,0.5300000000000011,-0.1700000000000017,42.354,42.99,41.83,1.1600000000000037,-0.7700000000000031,3333054,4203080,2714737,1488343,-1138133
2018-09-30,41.304,42.5,39.9,2.6000000000000014,-2.280000000000001,41.798,42.93,40.86,2.0700000000000003,-2.0700000000000003,40.554,42.18,39.43,2.75,-2.3200000000000003,41.096,42.59,40.26,2.3300000000000054,-1.9400000000000048,5608798,8087296,3935130,4152166,1137003
2018-10-07,38.748,40.5,37.42,3.0799999999999983,-3.0799999999999983,39.158,40.76,37.99,2.769999999999996,-2.769999999999996,37.992,39.26,37.28,1.9799999999999969,-1.9799999999999969,38.178000000000004,39.39,37.63,1.759999999999998,-1.7100000000000009,5348865,7801267,3435710,4365557,-1744309
2018-10-14,37.376,38.27,36.05,2.220000000000006,-2.030000000000001,37.72,38.67,36.1,2.5700000000000003,-2.5700000000000003,36.508,37.59,34.88,2.710000000000001,-2.710000000000001,36.94,38.65,34.97,3.6799999999999997,-3.6799999999999997,5677858,8075580,3988951,4086629,3427587
2018-10-21,35.354,36.71,34.62,2.0900000000000034,2.0900000000000034,36.502,37.13,35.91,1.220000000000006,0.44999999999999574,34.562,34.78,34.37,0.4100000000000037,0.28000000000000114,35.362,36.05,34.42,1.6299999999999955,-0.6400000000000006,7509085,10296336,5295008,5001328,-5001328
2018-10-28,36.198,37.3,34.93,2.3699999999999974,1.1600000000000037,37.054,37.38,36.41,0.970000000000006,0.970000000000006,35.502,36.04,34.63,1.4099999999999966,1.4099999999999966,36.548,37.36,35.96,1.3999999999999986,1.0,5692553,6087851,5086418,1001433,-510762
2018-11-04,35.656,37.83,33.98,3.8500000000000014,-3.3600000000000065,36.258,37.93,34.49,3.4399999999999977,-3.1099999999999994,35.014,36.87,33.7,3.1699999999999946,-3.0999999999999943,35.518,37.59,33.89,3.700000000000003,-3.6000000000000014,7395801,12309445,3696319,8613126,3076021
2018-11-11,34.176,35.09,33.47,1.6200000000000045,0.490000000000002,34.892,35.52,33.96,1.5600000000000023,0.240000000000002,33.604,34.27,32.53,1.740000000000002,0.12999999999999545,34.498,34.96,33.58,1.3800000000000026,0.2700000000000031,7128346,9570849,4968396,4602453,363327
2018-11-18,35.19,36.04,34.23,1.8100000000000023,1.8100000000000023,35.96,36.38,35.29,1.0900000000000034,1.0900000000000034,34.945,35.59,34.22,1.3700000000000045,1.3700000000000045,35.6475,36.12,34.86,1.259999999999998,1.259999999999998,6116463,7857444,2377153,5480291,676562
2018-11-25,36.894,37.66,35.81,1.8499999999999943,1.8499999999999943,37.46,38.11,36.65,1.4600000000000009,1.4600000000000009,36.314,37.0,35.2,1.7999999999999972,0.9199999999999946,37.236,37.99,36.3,1.6900000000000048,1.6900000000000048,4996804,5969485,4057308,1912177,-521398
2018-12-02,36.7175,37.47,35.94,1.5300000000000011,-1.009999999999998,37.4,37.81,36.96,0.8500000000000014,-0.7999999999999972,36.085,36.43,35.76,0.6700000000000017,-0.490000000000002,36.405,36.96,35.92,1.0399999999999991,-0.35999999999999943,4850482,7758803,3576650,4182153,-4182153
2018-12-09,35.906,36.42,35.29,1.1300000000000026,-1.1300000000000026,36.438,36.62,35.99,0.6299999999999955,-0.5899999999999963,35.528,35.88,35.13,0.75,-0.519999999999996,35.717999999999996,36.08,35.3,0.7800000000000011,-0.44000000000000483,3806037,5763587,2901341,2862246,1266135
