Date,CCIHY_Open_average,CCIHY_Open_max,CCIHY_Open_min,CCIHY_Open_volatility,CCIHY_Open_change,CCIHY_High_average,CCIHY_High_max,CCIHY_High_min,CCIHY_High_volatility,CCIHY_High_change,CCIHY_Low_average,CCIHY_Low_max,CCIHY_Low_min,CCIHY_Low_volatility,CCIHY_Low_change,CCIHY_Close_average,CCIHY_Close_max,CCIHY_Close_min,CCIHY_Close_volatility,CCIHY_Close_change,CCIHY_Volume_average,CCIHY_Volume_max,CCIHY_Volume_min,CCIHY_Volume_volatility,CCIHY_Volume_change
2018-01-14,2.348,2.44,2.25,0.18999999999999995,0.029999999999999805,2.504,2.59,2.43,0.1599999999999997,0.0,2.274,2.35,2.2,0.1499999999999999,-0.04999999999999982,2.368,2.47,2.29,0.18000000000000016,-0.009999999999999787,745757,1383593,368345,1015248,-903398
2018-01-21,2.214,2.37,2.03,0.3400000000000003,-0.27,2.2600000000000002,2.43,2.05,0.38000000000000034,-0.38000000000000034,2.102,2.3,1.92,0.3799999999999999,-0.3799999999999999,2.134,2.32,1.92,0.3999999999999999,-0.3999999999999999,537147,690375,471593,218782,-52918
2018-01-28,1.66,1.92,1.42,0.5,-0.5,1.736,1.94,1.57,0.3699999999999999,-0.3699999999999999,1.548,1.77,1.31,0.45999999999999996,-0.45999999999999996,1.588,1.85,1.37,0.48,-0.48,532233,729510,269768,459742,233896
2018-02-04,1.322,1.39,1.29,0.09999999999999987,-0.010000000000000009,1.424,1.56,1.3,0.26,-0.08999999999999986,1.25,1.32,1.18,0.14000000000000012,-0.020000000000000018,1.296,1.36,1.24,0.1200000000000001,-0.07000000000000006,498060,878628,367573,511055,-34795
2018-02-11,1.42,1.59,1.25,0.3400000000000001,0.31000000000000005,1.5775000000000001,1.73,1.33,0.3999999999999999,0.22999999999999998,1.34,1.46,1.25,0.20999999999999996,0.1200000000000001,1.4725,1.63,1.28,0.34999999999999987,0.1399999999999999,1215260,2721253,322665,2398588,116917
2018-02-18,1.402,1.45,1.37,0.07999999999999985,0.07999999999999985,1.46,1.48,1.43,0.050000000000000044,0.010000000000000009,1.3760000000000001,1.4,1.36,0.039999999999999813,0.039999999999999813,1.418,1.47,1.38,0.09000000000000008,0.050000000000000044,176218,265760,125063,140697,78742
2018-02-25,1.346,1.45,1.25,0.19999999999999996,-0.1499999999999999,1.3980000000000001,1.54,1.32,0.21999999999999997,-0.20999999999999996,1.286,1.39,1.22,0.16999999999999993,-0.11999999999999988,1.32,1.39,1.28,0.10999999999999988,-0.08999999999999986,284767,485220,114132,371088,-371088
2018-03-04,1.292,1.32,1.26,0.06000000000000005,0.020000000000000018,1.318,1.35,1.3,0.050000000000000044,0.050000000000000044,1.266,1.3,1.25,0.050000000000000044,0.050000000000000044,1.302,1.34,1.27,0.07000000000000006,0.040000000000000036,113235,163402,63326,100076,98362
2018-03-11,1.328,1.36,1.3,0.06000000000000005,-0.040000000000000036,1.366,1.43,1.32,0.10999999999999988,-0.040000000000000036,1.27,1.28,1.26,0.020000000000000018,0.0,1.324,1.4,1.29,0.10999999999999988,0.0,362129,1139505,54669,1084836,23369
2018-03-18,1.368,1.45,1.29,0.15999999999999992,0.010000000000000009,1.464,1.62,1.33,0.29000000000000004,0.010000000000000009,1.278,1.37,1.22,0.15000000000000013,-0.050000000000000044,1.34,1.45,1.26,0.18999999999999995,-0.020000000000000018,1034737,2261787,76935,2184852,213087
2018-03-25,1.165,1.28,1.08,0.19999999999999996,-0.19999999999999996,1.175,1.29,1.1,0.18999999999999995,-0.17999999999999994,1.09,1.22,1.03,0.18999999999999995,-0.18999999999999995,1.115,1.23,1.06,0.16999999999999993,-0.16999999999999993,315316,556322,117959,438363,-249756
2018-04-01,1.066,1.11,1.02,0.09000000000000008,0.040000000000000036,1.114,1.14,1.09,0.04999999999999982,0.039999999999999813,1.046,1.08,1.0,0.08000000000000007,0.06000000000000005,1.086,1.12,1.02,0.10000000000000009,0.10000000000000009,92752,149536,46693,102843,-57018
2018-04-08,1.266,1.4,1.15,0.25,0.09000000000000008,1.38,1.48,1.28,0.19999999999999996,-0.1499999999999999,1.21,1.29,1.12,0.16999999999999993,0.11999999999999988,1.27,1.39,1.21,0.17999999999999994,0.030000000000000027,1117234,2795948,176282,2619666,-1053680
2018-04-15,1.276,1.31,1.25,0.06000000000000005,-0.06000000000000005,1.332,1.39,1.29,0.09999999999999987,-0.07999999999999985,1.24,1.26,1.21,0.050000000000000044,-0.050000000000000044,1.264,1.29,1.22,0.07000000000000006,-0.040000000000000036,311682,677877,158906,518971,-485946
