Date,JEC_Open_average,JEC_Open_max,JEC_Open_min,JEC_Open_volatility,JEC_Open_change,JEC_High_average,JEC_High_max,JEC_High_min,JEC_High_volatility,JEC_High_change,JEC_Low_average,JEC_Low_max,JEC_Low_min,JEC_Low_volatility,JEC_Low_change,JEC_Close_average,JEC_Close_max,JEC_Close_min,JEC_Close_volatility,JEC_Close_change,JEC_Volume_average,JEC_Volume_max,JEC_Volume_min,JEC_Volume_volatility,JEC_Volume_change
2018-01-14,69.766,70.0,69.43,0.5699999999999932,-0.29000000000000625,70.152,70.47,69.9,0.5699999999999932,0.12000000000000455,69.166,69.47,68.77,0.7000000000000028,0.21999999999999886,69.714,70.23,69.39,0.8400000000000034,0.8100000000000023,944006,1411935,649736,762199,-425737
2018-01-21,70.422,71.0,70.04,0.9599999999999937,0.8499999999999943,70.88000000000001,72.18,70.13,2.0500000000000114,1.7800000000000011,69.718,70.52,69.32,1.2000000000000028,1.0,70.196,71.05,69.86,1.1899999999999977,1.1700000000000017,831408,1446959,576905,870054,803060
2018-01-28,69.276,70.79,66.21,4.5800000000000125,-4.460000000000008,69.74,71.02,66.83,4.189999999999998,-4.189999999999998,67.166,69.01,63.06,5.950000000000003,-5.469999999999999,67.89,70.02,63.15,6.869999999999997,-6.550000000000004,1150994,1819806,817375,1002431,639929
2018-02-04,63.268,66.14,59.45,6.689999999999998,3.539999999999999,65.184,67.1,63.66,3.4399999999999977,-1.1000000000000014,60.82,62.92,56.55,6.3700000000000045,4.920000000000002,63.658,66.01,62.23,3.7800000000000082,-1.0499999999999972,2468610,3666171,2030225,1635946,-504083
2018-02-11,62.8575,64.0,61.58,2.4200000000000017,0.9499999999999957,63.7975,64.3,63.01,1.2899999999999991,1.2899999999999991,62.1775,63.14,61.32,1.8200000000000003,1.6600000000000037,63.207499999999996,63.71,62.27,1.4399999999999977,0.9199999999999946,1497947,1669651,1327360,342291,158892
2018-02-18,62.646,62.91,62.4,0.509999999999998,-0.0799999999999983,63.467999999999996,63.84,63.25,0.5900000000000034,-0.22999999999999687,61.872,62.11,61.23,0.8800000000000026,-0.21999999999999886,62.498,63.01,62.06,0.9499999999999957,0.5399999999999991,1227888,1878546,966552,911994,-16680
2018-02-25,60.818,62.92,58.56,4.359999999999999,-3.3999999999999986,61.616,63.64,60.16,3.480000000000004,-3.020000000000003,59.902,61.72,58.29,3.4299999999999997,-2.4399999999999977,60.458,61.74,59.34,2.3999999999999986,-1.6300000000000026,1745333,2229011,1179896,1049115,-911481
2018-03-04,60.256,60.79,59.48,1.3100000000000023,0.5300000000000011,60.632,60.89,60.36,0.5300000000000011,0.18999999999999773,59.6,59.91,59.11,0.7999999999999972,-0.06999999999999318,60.246,60.8,59.61,1.1899999999999977,0.22999999999999687,1043660,1227322,910383,316939,-236273
2018-03-11,60.3,60.61,59.95,0.6599999999999966,0.0,60.955999999999996,61.36,60.68,0.6799999999999997,-0.6799999999999997,59.694,59.89,59.36,0.5300000000000011,-0.5300000000000011,60.138,60.95,59.78,1.1700000000000017,-0.20000000000000284,1397067,2009716,834166,1175550,444744
2018-03-18,59.14,60.19,57.72,2.469999999999999,-2.229999999999997,59.812,61.17,57.89,3.280000000000001,-1.2100000000000009,57.834,59.99,55.42,4.57,-3.740000000000002,58.334,60.53,55.57,4.960000000000001,-2.3500000000000014,1276460,2403550,637920,1765630,1513379
