Date,AXE_Open_average,AXE_Open_max,AXE_Open_min,AXE_Open_volatility,AXE_Open_change,AXE_High_average,AXE_High_max,AXE_High_min,AXE_High_volatility,AXE_High_change,AXE_Low_average,AXE_Low_max,AXE_Low_min,AXE_Low_volatility,AXE_Low_change,AXE_Close_average,AXE_Close_max,AXE_Close_min,AXE_Close_volatility,AXE_Close_change,AXE_Volume_average,AXE_Volume_max,AXE_Volume_min,AXE_Volume_volatility,AXE_Volume_change
2018-01-14,78.8,79.85,77.8,2.049999999999997,0.3499999999999943,79.776,80.5,78.78,1.7199999999999989,-0.5,77.75,78.75,76.95,1.7999999999999972,0.7999999999999972,78.77,79.95,77.5,2.450000000000003,1.9500000000000028,189188,278634,146525,132109,26536
2018-01-21,80.1,80.8,79.1,1.7000000000000028,-0.3500000000000085,80.924,81.47,80.3,1.1700000000000017,0.6500000000000057,79.18,79.5,78.65,0.8499999999999943,0.3999999999999915,80.09,80.55,79.6,0.9500000000000028,0.9000000000000057,234030,282497,196668,85829,85829
2018-01-28,83.55,85.7,82.0,3.700000000000003,-0.5,85.48,88.85,82.6,6.25,-6.25,81.786,82.5,79.15,3.3499999999999943,-3.3499999999999943,83.25,85.35,79.2,6.1499999999999915,-5.950000000000003,311982,547456,172322,375134,-356411
2018-02-04,77.52,78.55,76.7,1.8499999999999943,-0.5499999999999972,78.49,79.75,77.2,2.549999999999997,-2.4000000000000057,76.09,77.9,73.9,4.0,-1.2999999999999972,77.27,78.85,75.95,2.8999999999999915,-2.1999999999999886,157563,177136,147387,29749,-22537
2018-02-11,77.30000000000001,79.0,76.15,2.8499999999999943,1.5,78.475,79.05,77.35,1.7000000000000028,1.1500000000000057,76.55,77.5,75.5,2.0,2.0,77.7875,78.5,77.0,1.5,0.5999999999999943,134005,169123,104401,64722,-38208
2018-02-18,77.52,78.25,77.0,1.25,1.25,78.56,79.15,78.05,1.1000000000000085,0.9000000000000057,77.0,77.85,76.45,1.3999999999999915,1.3999999999999915,77.65,79.05,76.75,2.299999999999997,2.299999999999997,122690,165548,92958,72590,-72396
2018-02-25,76.22,78.75,73.95,4.799999999999997,-3.950000000000003,77.19,79.8,75.55,4.25,-3.5,75.0,77.3,73.2,4.099999999999994,-2.6499999999999915,75.78,77.3,74.9,2.3999999999999915,-1.5999999999999943,122227,151534,84906,66628,52901
2018-03-04,76.64,78.15,75.8,2.3500000000000085,1.9000000000000057,77.77,79.5,76.7,2.799999999999997,1.9000000000000057,76.0,77.8,74.95,2.8499999999999943,2.8499999999999943,77.00999999999999,78.55,75.8,2.75,1.7000000000000028,132656,164299,109708,54591,-54591
2018-03-11,79.03,80.0,78.4,1.5999999999999943,0.7999999999999972,79.794,80.5,79.05,1.4500000000000028,0.5700000000000074,77.98,78.4,77.4,1.0,-0.75,78.87,80.35,78.3,2.049999999999997,0.4000000000000057,195500,293680,105970,187710,-53077
2018-03-18,76.98,79.1,73.4,5.699999999999989,-5.699999999999989,77.87,80.4,75.25,5.150000000000006,-4.349999999999994,75.33,78.5,71.9,6.599999999999994,-5.849999999999994,76.1,79.1,71.95,7.1499999999999915,-3.549999999999997,117817,185123,70722,114401,26704
2018-03-25,74.7375,75.15,73.85,1.3000000000000114,0.0,75.575,76.55,74.85,1.7000000000000028,-0.5,73.475,74.65,72.8,1.8500000000000085,-0.7000000000000028,74.4,75.75,73.6,2.1500000000000057,-0.30000000000001137,127611,156202,112924,43278,10686
2018-04-01,74.96,76.2,73.4,2.799999999999997,1.0499999999999972,76.01,77.05,75.2,1.8499999999999943,0.25,74.09,75.1,73.4,1.6999999999999886,0.8499999999999943,75.2,76.5,74.5,2.0,-0.4000000000000057,87996,107401,64227,43174,4032
2018-04-08,76.55,77.55,75.85,1.7000000000000028,1.3499999999999943,77.39,78.25,76.45,1.7999999999999972,0.20000000000000284,75.83,77.15,74.85,2.3000000000000114,2.200000000000003,76.94,77.85,76.15,1.6999999999999886,0.5499999999999972,145562,276865,63435,213430,-29428
2018-04-15,78.49,79.2,77.8,1.4000000000000057,-0.3499999999999943,79.1,80.1,78.45,1.6499999999999915,-0.5499999999999972,78.004,78.92,77.3,1.6200000000000045,-0.3500000000000085,78.48,79.15,78.05,1.1000000000000085,-0.6999999999999886,139491,319886,74436,245450,-240484
2018-04-22,70.43,78.45,59.6,18.85,-18.85,70.99,79.25,60.85,18.4,-17.6,66.266,77.7,58.13,19.57,-19.369999999999997,67.13,78.5,58.9,19.6,-19.6,538208,1198624,156255,1042369,225652
2018-04-29,59.06,60.7,56.35,4.350000000000001,-1.6499999999999986,60.2,61.25,58.75,2.5,-0.9500000000000028,58.174,60.05,56.25,3.799999999999997,-1.1699999999999946,59.07,60.45,56.75,3.700000000000003,-0.7000000000000028,285864,460593,183484,277109,-255181
2018-05-06,61.99,64.0,60.1,3.8999999999999986,3.8999999999999986,62.839999999999996,64.35,60.6,3.749999999999993,3.749999999999993,61.622,63.2,59.55,3.6500000000000057,3.6099999999999994,62.52,63.8,60.45,3.3499999999999943,3.25,217798,256798,160824,95974,64499
2018-05-13,62.71,63.2,62.1,1.1000000000000014,-0.20000000000000284,63.27,63.95,62.55,1.4000000000000057,0.25,62.236,62.93,61.6,1.3299999999999983,0.030000000000001137,62.72,63.75,61.9,1.8500000000000014,0.5499999999999972,203656,269677,109123,160554,-150530
2018-05-20,62.05,63.95,60.85,3.1000000000000014,-3.1000000000000014,62.4625,64.2,61.6,2.6000000000000014,-2.4000000000000057,61.2875,62.35,60.75,1.6000000000000014,-1.6000000000000014,61.5125,62.4,61.1,1.2999999999999972,-1.2999999999999972,131933,164232,107958,56274,27581
2018-05-27,61.67,62.7,60.3,2.4000000000000057,2.4000000000000057,62.55,63.85,61.3,2.5500000000000043,2.5500000000000043,61.41,62.7,60.3,2.4000000000000057,2.4000000000000057,61.9,63.35,60.8,2.5500000000000043,2.5500000000000043,176361,194880,142733,52147,35646
2018-06-03,64.32000000000001,64.95,63.25,1.7000000000000028,1.7000000000000028,65.064,66.17,64.1,2.0700000000000074,2.0700000000000074,63.99,64.95,63.05,1.9000000000000057,1.9000000000000057,64.88,66.05,64.1,1.9500000000000028,1.9500000000000028,104040,116534,90995,25539,-12029
