Date,ACNB_Open_average,ACNB_Open_max,ACNB_Open_min,ACNB_Open_volatility,ACNB_Open_change,ACNB_High_average,ACNB_High_max,ACNB_High_min,ACNB_High_volatility,ACNB_High_change,ACNB_Low_average,ACNB_Low_max,ACNB_Low_min,ACNB_Low_volatility,ACNB_Low_change,ACNB_Close_average,ACNB_Close_max,ACNB_Close_min,ACNB_Close_volatility,ACNB_Close_change,ACNB_Volume_average,ACNB_Volume_max,ACNB_Volume_min,ACNB_Volume_volatility,ACNB_Volume_change
2018-01-14,30.105999999999998,30.3,29.83,0.4700000000000024,0.4700000000000024,30.419999999999998,30.5,30.15,0.3500000000000014,0.3500000000000014,30.058,30.25,29.77,0.4800000000000004,0.3500000000000014,30.32,30.5,29.85,0.6499999999999986,0.6499999999999986,4876,11145,1844,9301,-8179
2018-01-21,30.37,30.5,30.25,0.25,-0.14999999999999858,30.45,30.5,30.35,0.14999999999999858,0.05000000000000071,30.164,30.27,30.05,0.21999999999999886,0.21999999999999886,30.37,30.45,30.3,0.14999999999999858,-0.09999999999999787,3376,5359,1303,4056,-2111
2018-01-28,29.88,30.3,28.7,1.6000000000000014,-1.6000000000000014,29.99,30.5,28.7,1.8000000000000007,-1.6999999999999993,29.3,30.2,27.45,2.75,-2.75,29.44,30.4,27.45,2.9499999999999993,-2.9499999999999993,6197,12312,2058,10254,10254
2018-02-04,27.96,28.45,27.3,1.1499999999999986,0.6999999999999993,28.7,29.0,28.45,0.5500000000000007,-0.1999999999999993,27.564,27.87,27.3,0.5700000000000003,0.05000000000000071,27.77,28.0,27.5,0.5,0.25,8109,11226,4231,6995,-2040
2018-02-11,27.512500000000003,27.6,27.3,0.3000000000000007,-0.25,28.09,28.41,27.9,0.5100000000000016,-0.15000000000000213,27.4,27.55,27.3,0.25,-0.25,27.5,27.7,27.4,0.3000000000000007,-0.3000000000000007,5374,5764,5032,732,732
2018-02-18,27.830000000000002,28.3,27.3,1.0,1.0,28.516000000000002,29.03,27.95,1.0800000000000018,1.0500000000000007,27.726,28.15,27.3,0.8499999999999979,0.8499999999999979,28.03,28.55,27.55,1.0,1.0,6794,11152,2537,8615,-5677
2018-02-25,28.102,28.49,27.4,1.0899999999999999,-0.08000000000000185,28.318,28.49,28.15,0.33999999999999986,-0.05000000000000071,27.802,28.18,27.4,0.7800000000000011,0.379999999999999,28.13,28.25,28.0,0.25,0.05000000000000071,7122,13754,2817,10937,377
2018-03-04,28.368,28.75,28.09,0.6600000000000001,0.5,28.75,29.15,28.5,0.6499999999999986,0.5499999999999972,28.17,28.75,27.6,1.1499999999999986,1.1499999999999986,28.63,29.15,28.4,0.75,0.75,4984,8343,3601,4742,-1161
2018-03-11,29.334,29.9,28.77,1.129999999999999,0.75,29.61,29.95,29.35,0.5999999999999979,0.5500000000000007,29.024,29.3,28.77,0.5300000000000011,0.3500000000000014,29.51,29.9,29.1,0.7999999999999972,0.75,9960,24605,4029,20576,3977
2018-03-18,29.46,29.95,28.95,1.0,-1.0,29.59,29.95,29.25,0.6999999999999993,-0.6499999999999986,29.14,29.75,28.6,1.1499999999999986,-1.0500000000000007,29.310000000000002,29.85,28.6,1.25,-0.5500000000000007,5717,9006,3187,5819,3246
2018-03-25,29.1375,29.3,28.8,0.5,-0.05000000000000071,29.275,29.5,29.1,0.3999999999999986,-0.10000000000000142,28.7825,29.25,28.4,0.8500000000000014,-0.40000000000000213,28.9625,29.25,28.6,0.6499999999999986,-0.29999999999999716,4931,5504,4551,953,808
2018-04-01,28.91,29.4,28.55,0.8499999999999979,-0.10000000000000142,29.169999999999998,29.45,28.9,0.5500000000000007,0.1999999999999993,28.436,28.7,28.05,0.6499999999999986,0.04999999999999716,28.810000000000002,29.3,28.25,1.0500000000000007,0.4499999999999993,4871,9750,1556,8194,-3756
2018-04-08,28.928,29.43,28.56,0.870000000000001,0.3500000000000014,29.318,29.5,28.91,0.5899999999999999,0.5899999999999999,28.71,29.0,28.5,0.5,0.4499999999999993,29.01,29.3,28.75,0.5500000000000007,0.5,7800,16844,2839,14005,-9075
2018-04-15,29.43,29.6,29.3,0.3000000000000007,0.10000000000000142,29.67,29.85,29.5,0.3500000000000014,0.20000000000000284,29.32,29.55,29.1,0.4499999999999993,0.4499999999999993,29.49,29.7,29.25,0.4499999999999993,0.4499999999999993,8489,14969,3361,11608,-2050
2018-04-22,29.9,30.2,29.45,0.75,0.34999999999999787,30.21,30.5,29.85,0.6499999999999986,0.3999999999999986,29.708,30.0,29.45,0.5500000000000007,0.26000000000000156,29.89,30.0,29.75,0.25,0.14999999999999858,7893,11215,3714,7501,4227
