Date,MTD_stock_Open_average,MTD_stock_Open_max,MTD_stock_Open_min,MTD_stock_Open_volatility,MTD_stock_Open_change,MTD_stock_High_average,MTD_stock_High_max,MTD_stock_High_min,MTD_stock_High_volatility,MTD_stock_High_change,MTD_stock_Low_average,MTD_stock_Low_max,MTD_stock_Low_min,MTD_stock_Low_volatility,MTD_stock_Low_change,MTD_stock_Close_average,MTD_stock_Close_max,MTD_stock_Close_min,MTD_stock_Close_volatility,MTD_stock_Close_change,MTD_stock_Volume_average,MTD_stock_Volume_max,MTD_stock_Volume_min,MTD_stock_Volume_volatility,MTD_stock_Volume_change
2018-01-14,654.79,656.94,653.12,3.82000000000005,3.6400000000001,662.2775,667.53,660.16,7.3700000000000045,7.319999999999936,652.0275,656.94,648.89,8.050000000000068,8.050000000000068,656.5925,666.69,649.42,17.270000000000095,17.270000000000095,141930,188638,101619,87019,59452
2018-01-21,671.578,679.08,665.81,13.270000000000095,13.270000000000095,679.212,693.18,671.77,21.409999999999968,21.409999999999968,667.912,676.46,657.93,18.530000000000086,18.530000000000086,676.2139999999999,692.3,667.15,25.149999999999977,21.41999999999996,178602,225730,146087,79643,34609
2018-01-28,681.486,690.39,676.0,14.389999999999986,-9.419999999999959,686.152,697.26,680.97,16.289999999999964,-16.289999999999964,672.944,685.34,666.17,19.170000000000073,-19.170000000000073,677.8919999999999,685.79,667.16,18.629999999999995,-18.629999999999995,139529,176030,115190,60840,46290
2018-02-04,636.87,666.34,614.06,52.280000000000086,-52.280000000000086,648.8340000000001,668.42,637.99,30.42999999999995,-30.42999999999995,614.396,636.71,580.43,56.280000000000086,-54.73000000000002,623.222,641.96,600.37,41.59000000000003,-35.129999999999995,250780,413202,166025,247177,210412
2018-02-11,616.684,628.94,605.54,23.40000000000009,23.40000000000009,626.842,639.95,617.35,22.600000000000023,20.730000000000018,612.318,628.94,602.13,26.81000000000006,26.81000000000006,623.714,634.37,613.69,20.67999999999995,20.5,145542,177571,101997,75574,-65984
2018-02-18,629.6,632.81,624.66,8.149999999999977,-3.869999999999891,639.53,646.97,634.88,12.090000000000032,1.82000000000005,623.2775,625.44,620.26,5.180000000000064,5.180000000000064,628.475,636.1,624.22,11.879999999999995,11.879999999999995,123113,158273,81591,76682,-41103
2018-02-25,621.626,636.94,589.6,47.34000000000003,-47.34000000000003,624.278,639.69,594.62,45.07000000000005,-45.07000000000005,609.266,629.4,585.33,44.069999999999936,-44.069999999999936,613.57,636.63,593.26,43.370000000000005,-43.370000000000005,175755,273588,75704,197884,197884
2018-03-04,603.442,614.22,592.16,22.06000000000006,17.950000000000045,611.204,619.65,602.69,16.959999999999923,16.959999999999923,597.744,606.03,585.59,20.43999999999994,20.43999999999994,607.932,616.0,599.95,16.049999999999955,16.049999999999955,183262,239665,128381,111284,-111284
2018-03-11,614.41,618.42,608.62,9.799999999999955,-0.7899999999999636,618.328,620.66,615.0,5.659999999999968,-3.1200000000000045,608.666,613.69,604.07,9.620000000000005,-2.410000000000082,612.35,615.91,606.13,9.779999999999973,-2.0299999999999727,172881,223508,113786,109722,-22542
2018-03-18,604.8059999999999,613.55,586.01,27.539999999999964,-24.289999999999964,610.08,618.99,594.24,24.75,-19.25999999999999,594.502,610.37,565.86,44.50999999999999,-40.66999999999996,596.4159999999999,611.9,566.87,45.02999999999997,-44.639999999999986,178492,232408,120011,112397,38098
2018-03-25,577.52,588.76,572.42,16.340000000000032,-2.0400000000000773,586.5375,591.48,576.77,14.710000000000036,-2.67999999999995,568.2025,571.5,564.53,6.970000000000027,3.7100000000000364,577.2225,588.75,571.9,16.850000000000023,-13.720000000000027,225906,275344,175561,99783,63551
2018-04-01,570.45,577.98,559.46,18.519999999999982,-1.6399999999999864,577.45,581.9,574.27,7.6299999999999955,-1.8799999999999955,558.056,573.88,546.04,27.840000000000032,-4.5,567.744,577.67,555.26,22.409999999999968,-7.419999999999959,256673,286916,194841,92075,-11225
2018-04-08,564.608,572.3,553.56,18.74000000000001,18.74000000000001,574.656,581.21,569.86,11.350000000000023,2.439999999999941,561.822,567.06,553.56,13.5,11.460000000000036,566.928,571.28,560.22,11.059999999999945,7.990000000000009,158244,214725,104596,110129,-26988
2018-04-15,578.332,584.61,570.49,14.120000000000005,7.769999999999982,582.794,589.96,575.88,14.080000000000041,4.909999999999968,573.448,578.53,569.55,8.980000000000018,2.7200000000000273,578.418,585.63,570.76,14.870000000000005,6.0,148477,170595,122597,47998,47998
2018-04-22,565.38,577.1,561.93,15.170000000000073,-13.240000000000009,570.5600000000001,582.07,564.34,17.730000000000018,-15.590000000000032,561.35,573.24,553.93,19.31000000000006,-10.909999999999968,564.904,574.35,560.67,13.680000000000064,-10.340000000000032,132275,174204,82009,92195,16019
2018-04-29,564.422,580.0,555.37,24.629999999999995,13.799999999999955,571.0600000000001,580.0,566.2,13.799999999999955,13.799999999999955,554.164,560.12,550.03,10.090000000000032,-9.419999999999959,563.15,574.8,552.97,21.829999999999927,-6.959999999999923,281615,375290,181225,194065,88244
2018-05-06,555.288,566.0,548.66,17.340000000000032,10.399999999999977,560.494,567.26,552.4,14.860000000000014,3.3099999999999454,550.874,561.64,544.64,17.0,11.639999999999986,555.192,563.72,546.43,17.290000000000077,10.82000000000005,194713,235075,152414,82661,37208
2018-05-13,561.88,566.07,557.01,9.06000000000006,-3.07000000000005,567.15,575.41,561.72,13.68999999999994,4.389999999999986,557.444,563.24,547.38,15.860000000000014,-1.1399999999999864,564.28,573.19,556.44,16.75,4.2700000000000955,248506,433915,167926,265989,41135
2018-05-20,572.456,583.03,565.74,17.289999999999964,-10.25,575.2139999999999,585.63,565.74,19.889999999999986,-16.68999999999994,566.79,575.99,552.79,23.200000000000045,-23.200000000000045,569.264,582.01,554.83,27.17999999999995,-27.17999999999995,203906,273480,136771,136709,-64185
2018-05-27,551.775,555.0,549.79,5.210000000000036,3.5,558.6475,569.5,554.4,15.100000000000023,14.690000000000055,547.5825,554.83,540.24,14.590000000000032,14.590000000000032,554.5475,569.0,546.74,22.25999999999999,22.25999999999999,241086,323457,181656,141801,129813
2018-06-03,577.8779999999999,590.78,567.4,23.379999999999995,23.379999999999995,585.76,595.31,574.71,20.59999999999991,20.59999999999991,575.886,588.97,564.82,24.149999999999977,24.149999999999977,583.34,594.86,572.16,22.700000000000045,22.700000000000045,286850,366687,235608,131079,1850
2018-06-10,594.538,595.37,592.78,2.590000000000032,-2.019999999999982,595.63,596.28,594.7,1.5799999999999272,-1.2699999999999818,589.072,591.61,583.25,8.360000000000014,-6.399999999999977,592.424,595.14,589.0,6.139999999999986,-3.2799999999999727,226167,292335,191138,101197,62426
2018-06-17,581.636,585.85,578.99,6.860000000000014,-6.860000000000014,583.776,586.38,581.33,5.0499999999999545,-1.5399999999999636,575.168,578.64,572.65,5.990000000000009,-4.3799999999999955,580.932,585.31,576.33,8.979999999999905,-3.0,223802,324682,170263,154419,7225
2018-06-24,572.06,575.52,564.88,10.639999999999986,-0.4499999999999318,577.9639999999999,584.65,573.87,10.779999999999973,4.649999999999977,565.612,573.64,560.43,13.210000000000036,9.819999999999936,571.976,578.63,564.3,14.330000000000041,8.159999999999968,220686,310580,158024,152556,-54714
2018-07-01,579.3075,583.75,574.38,9.370000000000005,9.370000000000005,585.385,590.78,576.46,14.319999999999936,9.93999999999994,575.1975,580.75,566.05,14.700000000000045,14.700000000000045,579.78,583.97,570.8,13.170000000000073,12.970000000000027,176390,206802,139532,67270,-51676
2018-07-08,587.692,592.45,583.91,8.540000000000077,-1.1100000000000136,591.95,596.13,585.72,10.409999999999968,-10.089999999999918,584.602,591.79,579.87,11.919999999999959,-3.3600000000000136,588.044,594.76,581.93,12.830000000000041,-11.629999999999995,158958,186444,141739,44705,44705
2018-07-15,584.64,595.01,573.8,21.210000000000036,13.069999999999936,591.6320000000001,603.19,582.99,20.200000000000045,20.200000000000045,581.47,594.54,573.8,20.74000000000001,19.819999999999936,589.288,602.56,575.36,27.199999999999932,27.199999999999932,154656,164620,128961,35659,2205
2018-07-22,604.9540000000001,612.59,594.75,17.840000000000032,9.830000000000041,611.384,620.35,602.6,17.75,9.340000000000032,596.816,609.28,586.4,22.879999999999995,-6.779999999999973,603.572,617.94,589.94,28.0,-4.669999999999959,210589,319341,165807,153534,130759
