Date,Guggenheim Invest S&P 500 Equal Weight Financials_Open_average,Guggenheim Invest S&P 500 Equal Weight Financials_Open_max,Guggenheim Invest S&P 500 Equal Weight Financials_Open_min,Guggenheim Invest S&P 500 Equal Weight Financials_Open_volatility,Guggenheim Invest S&P 500 Equal Weight Financials_Open_change,Guggenheim Invest S&P 500 Equal Weight Financials_High_average,Guggenheim Invest S&P 500 Equal Weight Financials_High_max,Guggenheim Invest S&P 500 Equal Weight Financials_High_min,Guggenheim Invest S&P 500 Equal Weight Financials_High_volatility,Guggenheim Invest S&P 500 Equal Weight Financials_High_change,Guggenheim Invest S&P 500 Equal Weight Financials_Low_average,Guggenheim Invest S&P 500 Equal Weight Financials_Low_max,Guggenheim Invest S&P 500 Equal Weight Financials_Low_min,Guggenheim Invest S&P 500 Equal Weight Financials_Low_volatility,Guggenheim Invest S&P 500 Equal Weight Financials_Low_change,Guggenheim Invest S&P 500 Equal Weight Financials_Close_average,Guggenheim Invest S&P 500 Equal Weight Financials_Close_max,Guggenheim Invest S&P 500 Equal Weight Financials_Close_min,Guggenheim Invest S&P 500 Equal Weight Financials_Close_volatility,Guggenheim Invest S&P 500 Equal Weight Financials_Close_change
2019-01-06,37.49,37.49,37.49,0.0,0.0,38.21,38.21,38.21,0.0,0.0,37.49,37.49,37.49,0.0,0.0,38.1,38.1,38.1,0.0,0.0
2019-01-13,39.8,39.8,39.8,0.0,0.0,40.19,40.19,40.19,0.0,0.0,39.65,39.65,39.65,0.0,0.0,40.09,40.09,40.09,0.0,0.0
2019-01-20,39.95,39.95,39.95,0.0,0.0,40.25,40.25,40.25,0.0,0.0,39.89,39.89,39.89,0.0,0.0,40.19,40.19,40.19,0.0,0.0
2019-01-27,40.35,40.35,40.35,0.0,0.0,40.5,40.5,40.5,0.0,0.0,40.13,40.13,40.13,0.0,0.0,40.5,40.5,40.5,0.0,0.0
2019-02-03,40.31,40.31,40.31,0.0,0.0,40.34,40.34,40.34,0.0,0.0,40.1,40.1,40.1,0.0,0.0,40.31,40.31,40.31,0.0,0.0
2019-02-10,40.97,40.97,40.97,0.0,0.0,41.48,41.48,41.48,0.0,0.0,40.97,40.97,40.97,0.0,0.0,41.48,41.48,41.48,0.0,0.0
2019-02-17,42.01,42.01,42.01,0.0,0.0,42.34,42.34,42.34,0.0,0.0,41.92,41.92,41.92,0.0,0.0,41.92,41.92,41.92,0.0,0.0
2019-02-24,42.34,42.34,42.34,0.0,0.0,42.53,42.53,42.53,0.0,0.0,41.67,41.67,41.67,0.0,0.0,41.93,41.93,41.93,0.0,0.0
2019-03-03,40.87,40.87,40.87,0.0,0.0,41.18,41.18,41.18,0.0,0.0,40.87,40.87,40.87,0.0,0.0,41.06,41.06,41.06,0.0,0.0
2019-03-10,41.79,41.79,41.79,0.0,0.0,42.22,42.22,42.22,0.0,0.0,41.79,41.79,41.79,0.0,0.0,42.08,42.08,42.08,0.0,0.0
2019-03-17,39.46,39.46,39.46,0.0,0.0,39.73,39.73,39.73,0.0,0.0,39.22,39.22,39.22,0.0,0.0,39.41,39.41,39.41,0.0,0.0
2019-03-24,40.62,40.62,40.62,0.0,0.0,41.3,41.3,41.3,0.0,0.0,40.62,40.62,40.62,0.0,0.0,41.26,41.26,41.26,0.0,0.0
2019-03-31,41.66,41.66,41.66,0.0,0.0,41.82,41.82,41.82,0.0,0.0,41.66,41.66,41.66,0.0,0.0,41.8,41.8,41.8,0.0,0.0
2019-04-07,42.52,42.52,42.52,0.0,0.0,42.54,42.54,42.54,0.0,0.0,42.18,42.18,42.18,0.0,0.0,42.25,42.25,42.25,0.0,0.0
2019-04-14,42.54,42.54,42.54,0.0,0.0,42.65,42.65,42.65,0.0,0.0,42.42,42.42,42.42,0.0,0.0,42.54,42.54,42.54,0.0,0.0
2019-04-21,43.4,43.4,43.4,0.0,0.0,43.85,43.85,43.85,0.0,0.0,43.4,43.4,43.4,0.0,0.0,43.65,43.65,43.65,0.0,0.0
2019-04-28,43.12,43.12,43.12,0.0,0.0,43.73,43.73,43.73,0.0,0.0,43.05,43.05,43.05,0.0,0.0,43.59,43.59,43.59,0.0,0.0
2019-05-05,42.43,42.43,42.43,0.0,0.0,42.43,42.43,42.43,0.0,0.0,41.72,41.72,41.72,0.0,0.0,41.83,41.83,41.83,0.0,0.0
2019-05-12,42.13,42.13,42.13,0.0,0.0,42.46,42.46,42.46,0.0,0.0,42.13,42.13,42.13,0.0,0.0,42.42,42.42,42.42,0.0,0.0
2019-05-19,42.2,42.2,42.2,0.0,0.0,42.34,42.34,42.34,0.0,0.0,42.05,42.05,42.05,0.0,0.0,42.31,42.31,42.31,0.0,0.0
2019-05-26,41.11,41.11,41.11,0.0,0.0,41.51,41.51,41.51,0.0,0.0,41.1,41.1,41.1,0.0,0.0,41.43,41.43,41.43,0.0,0.0
2019-06-02,43.08,43.08,43.08,0.0,0.0,43.36,43.36,43.36,0.0,0.0,43.08,43.08,43.08,0.0,0.0,43.08,43.08,43.08,0.0,0.0
2019-06-09,43.04,43.04,43.04,0.0,0.0,43.09,43.09,43.09,0.0,0.0,42.53,42.53,42.53,0.0,0.0,42.53,42.53,42.53,0.0,0.0
2019-06-16,42.85,42.85,42.85,0.0,0.0,43.12,43.12,43.12,0.0,0.0,42.71,42.71,42.71,0.0,0.0,42.73,42.73,42.73,0.0,0.0
2019-06-23,43.76,43.76,43.76,0.0,0.0,44.01,44.01,44.01,0.0,0.0,43.61,43.61,43.61,0.0,0.0,43.89,43.89,43.89,0.0,0.0
2019-06-30,44.22,44.22,44.22,0.0,0.0,44.28,44.28,44.28,0.0,0.0,43.96,43.96,43.96,0.0,0.0,44.08,44.08,44.08,0.0,0.0
2019-07-07,44.64,44.64,44.64,0.0,0.0,44.64,44.64,44.64,0.0,0.0,44.26,44.26,44.26,0.0,0.0,44.35,44.35,44.35,0.0,0.0
2019-07-14,44.17,44.17,44.17,0.0,0.0,44.3,44.3,44.3,0.0,0.0,43.98,43.98,43.98,0.0,0.0,44.17,44.17,44.17,0.0,0.0
2019-07-21,45.11,45.11,45.11,0.0,0.0,45.14,45.14,45.14,0.0,0.0,44.73,44.73,44.73,0.0,0.0,44.73,44.73,44.73,0.0,0.0
2019-07-28,42.32,42.32,42.32,0.0,0.0,42.32,42.32,42.32,0.0,0.0,41.45,41.45,41.45,0.0,0.0,41.67,41.67,41.67,0.0,0.0
2019-08-04,42.03,42.03,42.03,0.0,0.0,42.1,42.1,42.1,0.0,0.0,41.53,41.53,41.53,0.0,0.0,41.61,41.61,41.61,0.0,0.0
2019-08-11,42.07,42.07,42.07,0.0,0.0,42.09,42.09,42.09,0.0,0.0,41.9,41.9,41.9,0.0,0.0,41.92,41.92,41.92,0.0,0.0
2019-08-18,40.98,40.98,40.98,0.0,0.0,41.1,41.1,41.1,0.0,0.0,40.8,40.8,40.8,0.0,0.0,41.1,41.1,41.1,0.0,0.0
2019-08-25,41.96,41.96,41.96,0.0,0.0,42.01,42.01,42.01,0.0,0.0,41.73,41.73,41.73,0.0,0.0,41.81,41.81,41.81,0.0,0.0
2019-09-01,43.03,43.03,43.03,0.0,0.0,43.51,43.51,43.51,0.0,0.0,42.98,42.98,42.98,0.0,0.0,43.39,43.39,43.39,0.0,0.0
2019-09-08,44.03,44.03,44.03,0.0,0.0,44.27,44.27,44.27,0.0,0.0,44.03,44.03,44.03,0.0,0.0,44.27,44.27,44.27,0.0,0.0
2019-09-15,43.55,43.55,43.55,0.0,0.0,43.99,43.99,43.99,0.0,0.0,43.55,43.55,43.55,0.0,0.0,43.87,43.87,43.87,0.0,0.0
2019-09-22,43.76,43.76,43.76,0.0,0.0,43.76,43.76,43.76,0.0,0.0,43.58,43.58,43.58,0.0,0.0,43.65,43.65,43.65,0.0,0.0
2019-09-29,42.28,42.28,42.28,0.0,0.0,42.53,42.53,42.53,0.0,0.0,42.21,42.21,42.21,0.0,0.0,42.24,42.24,42.24,0.0,0.0
2019-10-06,42.58,42.58,42.58,0.0,0.0,42.84,42.84,42.84,0.0,0.0,42.58,42.58,42.58,0.0,0.0,42.83,42.83,42.83,0.0,0.0
2019-10-13,43.62,43.62,43.62,0.0,0.0,43.88,43.88,43.88,0.0,0.0,43.62,43.62,43.62,0.0,0.0,43.81,43.81,43.81,0.0,0.0
2019-10-20,44.08,44.08,44.08,0.0,0.0,44.32,44.32,44.32,0.0,0.0,44.08,44.08,44.08,0.0,0.0,44.22,44.22,44.22,0.0,0.0
2019-10-27,44.99,44.99,44.99,0.0,0.0,45.2,45.2,45.2,0.0,0.0,44.98,44.98,44.98,0.0,0.0,45.15,45.15,45.15,0.0,0.0
2019-11-03,45.6,45.6,45.6,0.0,0.0,45.76,45.76,45.76,0.0,0.0,45.5,45.5,45.5,0.0,0.0,45.66,45.66,45.66,0.0,0.0
2019-11-10,45.63,45.63,45.63,0.0,0.0,45.77,45.77,45.77,0.0,0.0,45.56,45.56,45.56,0.0,0.0,45.75,45.75,45.75,0.0,0.0
2019-11-17,46.02,46.02,46.02,0.0,0.0,46.37,46.37,46.37,0.0,0.0,46.02,46.02,46.02,0.0,0.0,46.35,46.35,46.35,0.0,0.0
2019-11-24,46.55,46.55,46.55,0.0,0.0,46.55,46.55,46.55,0.0,0.0,45.98,45.98,45.98,0.0,0.0,46.02,46.02,46.02,0.0,0.0
2019-12-01,46.4,46.4,46.4,0.0,0.0,46.56,46.56,46.56,0.0,0.0,46.34,46.34,46.34,0.0,0.0,46.41,46.41,46.41,0.0,0.0
2019-12-08,47.37,47.37,47.37,0.0,0.0,47.44,47.44,47.44,0.0,0.0,47.08,47.08,47.08,0.0,0.0,47.08,47.08,47.08,0.0,0.0
2019-12-15,47.18,47.18,47.18,0.0,0.0,47.18,47.18,47.18,0.0,0.0,46.71,46.71,46.71,0.0,0.0,46.79,46.79,46.79,0.0,0.0
2019-12-22,47.0,47.0,47.0,0.0,0.0,47.0,47.0,47.0,0.0,0.0,46.7,46.7,46.7,0.0,0.0,46.7,46.7,46.7,0.0,0.0
2019-12-29,46.88,46.88,46.88,0.0,0.0,46.99,46.99,46.99,0.0,0.0,46.66,46.66,46.66,0.0,0.0,46.83,46.83,46.83,0.0,0.0
