Date,InfraCap MLP_Open_average,InfraCap MLP_Open_max,InfraCap MLP_Open_min,InfraCap MLP_Open_volatility,InfraCap MLP_Open_change,InfraCap MLP_High_average,InfraCap MLP_High_max,InfraCap MLP_High_min,InfraCap MLP_High_volatility,InfraCap MLP_High_change,InfraCap MLP_Low_average,InfraCap MLP_Low_max,InfraCap MLP_Low_min,InfraCap MLP_Low_volatility,InfraCap MLP_Low_change,InfraCap MLP_Close_average,InfraCap MLP_Close_max,InfraCap MLP_Close_min,InfraCap MLP_Close_volatility,InfraCap MLP_Close_change
2018-08-26,7.81,7.81,7.81,0.0,0.0,7.82,7.82,7.82,0.0,0.0,7.7,7.7,7.7,0.0,0.0,7.78,7.78,7.78,0.0,0.0
2018-09-02,7.77,7.77,7.77,0.0,0.0,7.8,7.8,7.8,0.0,0.0,7.76,7.76,7.76,0.0,0.0,7.78,7.78,7.78,0.0,0.0
2018-09-09,7.8,7.8,7.8,0.0,0.0,7.82,7.82,7.82,0.0,0.0,7.73,7.73,7.73,0.0,0.0,7.75,7.75,7.75,0.0,0.0
2018-09-16,7.62,7.62,7.62,0.0,0.0,7.65,7.65,7.65,0.0,0.0,7.47,7.47,7.47,0.0,0.0,7.51,7.51,7.51,0.0,0.0
2018-09-23,7.48,7.48,7.48,0.0,0.0,7.62,7.62,7.62,0.0,0.0,7.47,7.47,7.47,0.0,0.0,7.61,7.61,7.61,0.0,0.0
2018-09-30,7.55,7.55,7.55,0.0,0.0,7.57,7.57,7.57,0.0,0.0,7.5,7.5,7.5,0.0,0.0,7.55,7.55,7.55,0.0,0.0
2018-10-07,7.33,7.33,7.33,0.0,0.0,7.38,7.38,7.38,0.0,0.0,7.25,7.25,7.25,0.0,0.0,7.31,7.31,7.31,0.0,0.0
2018-10-14,7.17,7.17,7.17,0.0,0.0,7.21,7.21,7.21,0.0,0.0,7.0,7.0,7.0,0.0,0.0,7.05,7.05,7.05,0.0,0.0
2018-10-21,6.42,6.42,6.42,0.0,0.0,6.45,6.45,6.45,0.0,0.0,6.12,6.12,6.12,0.0,0.0,6.21,6.21,6.21,0.0,0.0
2018-10-28,6.4,6.4,6.4,0.0,0.0,6.5,6.5,6.5,0.0,0.0,6.36,6.36,6.36,0.0,0.0,6.48,6.48,6.48,0.0,0.0
2018-11-04,6.54,6.54,6.54,0.0,0.0,6.54,6.54,6.54,0.0,0.0,6.36,6.36,6.36,0.0,0.0,6.37,6.37,6.37,0.0,0.0
2018-11-11,6.37,6.37,6.37,0.0,0.0,6.42,6.42,6.42,0.0,0.0,6.29,6.29,6.29,0.0,0.0,6.31,6.31,6.31,0.0,0.0
2018-11-18,6.03,6.03,6.03,0.0,0.0,6.12,6.12,6.12,0.0,0.0,6.01,6.01,6.01,0.0,0.0,6.04,6.04,6.04,0.0,0.0
2018-11-25,6.24,6.24,6.24,0.0,0.0,6.35,6.35,6.35,0.0,0.0,6.2,6.2,6.2,0.0,0.0,6.34,6.34,6.34,0.0,0.0
2018-12-02,5.95,5.95,5.95,0.0,0.0,5.96,5.96,5.96,0.0,0.0,5.73,5.73,5.73,0.0,0.0,5.87,5.87,5.87,0.0,0.0
2018-12-09,5.91,5.91,5.91,0.0,0.0,5.91,5.91,5.91,0.0,0.0,5.59,5.59,5.59,0.0,0.0,5.61,5.61,5.61,0.0,0.0
2018-12-16,4.97,4.97,4.97,0.0,0.0,4.97,4.97,4.97,0.0,0.0,4.76,4.76,4.76,0.0,0.0,4.76,4.76,4.76,0.0,0.0
2018-12-23,5.0,5.0,5.0,0.0,0.0,5.1,5.1,5.1,0.0,0.0,4.96,4.96,4.96,0.0,0.0,5.02,5.02,5.02,0.0,0.0
2018-12-30,5.61,5.61,5.61,0.0,0.0,5.79,5.79,5.79,0.0,0.0,5.61,5.61,5.61,0.0,0.0,5.66,5.66,5.66,0.0,0.0
2019-01-06,5.75,5.75,5.75,0.0,0.0,5.8,5.8,5.8,0.0,0.0,5.68,5.68,5.68,0.0,0.0,5.73,5.73,5.73,0.0,0.0
2019-01-13,5.89,5.89,5.89,0.0,0.0,5.95,5.95,5.95,0.0,0.0,5.86,5.86,5.86,0.0,0.0,5.9,5.9,5.9,0.0,0.0
2019-01-20,5.75,5.75,5.75,0.0,0.0,5.79,5.79,5.79,0.0,0.0,5.68,5.68,5.68,0.0,0.0,5.78,5.78,5.78,0.0,0.0
2019-01-27,5.94,5.94,5.94,0.0,0.0,6.02,6.02,6.02,0.0,0.0,5.9,5.9,5.9,0.0,0.0,6.0,6.0,6.0,0.0,0.0
2019-02-03,5.71,5.71,5.71,0.0,0.0,5.73,5.73,5.73,0.0,0.0,5.65,5.65,5.65,0.0,0.0,5.72,5.72,5.72,0.0,0.0
2019-02-10,6.0,6.0,6.0,0.0,0.0,6.05,6.05,6.05,0.0,0.0,6.0,6.0,6.0,0.0,0.0,6.02,6.02,6.02,0.0,0.0
2019-02-17,5.96,5.96,5.96,0.0,0.0,6.01,6.01,6.01,0.0,0.0,5.95,5.95,5.95,0.0,0.0,6.0,6.0,6.0,0.0,0.0
2019-02-24,5.87,5.87,5.87,0.0,0.0,5.91,5.91,5.91,0.0,0.0,5.81,5.81,5.81,0.0,0.0,5.88,5.88,5.88,0.0,0.0
2019-03-03,5.87,5.87,5.87,0.0,0.0,5.97,5.97,5.97,0.0,0.0,5.84,5.84,5.84,0.0,0.0,5.96,5.96,5.96,0.0,0.0
2019-03-10,5.96,5.96,5.96,0.0,0.0,6.07,6.07,6.07,0.0,0.0,5.94,5.94,5.94,0.0,0.0,6.04,6.04,6.04,0.0,0.0
2019-03-17,5.94,5.94,5.94,0.0,0.0,5.97,5.97,5.97,0.0,0.0,5.84,5.84,5.84,0.0,0.0,5.92,5.92,5.92,0.0,0.0
2019-03-24,5.99,5.99,5.99,0.0,0.0,6.06,6.06,6.06,0.0,0.0,5.97,5.97,5.97,0.0,0.0,6.03,6.03,6.03,0.0,0.0
2019-03-31,6.1,6.1,6.1,0.0,0.0,6.13,6.13,6.13,0.0,0.0,6.08,6.08,6.08,0.0,0.0,6.08,6.08,6.08,0.0,0.0
2019-04-07,6.06,6.06,6.06,0.0,0.0,6.07,6.07,6.07,0.0,0.0,6.02,6.02,6.02,0.0,0.0,6.03,6.03,6.03,0.0,0.0
2019-04-14,5.9,5.9,5.9,0.0,0.0,5.98,5.98,5.98,0.0,0.0,5.89,5.89,5.89,0.0,0.0,5.97,5.97,5.97,0.0,0.0
2019-04-21,5.85,5.85,5.85,0.0,0.0,5.9,5.9,5.9,0.0,0.0,5.82,5.82,5.82,0.0,0.0,5.9,5.9,5.9,0.0,0.0
2019-04-28,5.61,5.61,5.61,0.0,0.0,5.7,5.7,5.7,0.0,0.0,5.6,5.6,5.6,0.0,0.0,5.67,5.67,5.67,0.0,0.0
2019-05-05,5.64,5.64,5.64,0.0,0.0,5.67,5.67,5.67,0.0,0.0,5.57,5.57,5.57,0.0,0.0,5.58,5.58,5.58,0.0,0.0
2019-05-12,5.69,5.69,5.69,0.0,0.0,5.69,5.69,5.69,0.0,0.0,5.63,5.63,5.63,0.0,0.0,5.66,5.66,5.66,0.0,0.0
2019-05-19,5.53,5.53,5.53,0.0,0.0,5.58,5.58,5.58,0.0,0.0,5.51,5.51,5.51,0.0,0.0,5.56,5.56,5.56,0.0,0.0
2019-05-26,5.39,5.39,5.39,0.0,0.0,5.41,5.41,5.41,0.0,0.0,5.33,5.33,5.33,0.0,0.0,5.35,5.35,5.35,0.0,0.0
2019-06-02,5.42,5.42,5.42,0.0,0.0,5.48,5.48,5.48,0.0,0.0,5.41,5.41,5.41,0.0,0.0,5.43,5.43,5.43,0.0,0.0
2019-06-09,5.43,5.43,5.43,0.0,0.0,5.45,5.45,5.45,0.0,0.0,5.38,5.38,5.38,0.0,0.0,5.44,5.44,5.44,0.0,0.0
2019-06-16,5.53,5.53,5.53,0.0,0.0,5.53,5.53,5.53,0.0,0.0,5.43,5.43,5.43,0.0,0.0,5.48,5.48,5.48,0.0,0.0
2019-06-23,5.62,5.62,5.62,0.0,0.0,5.65,5.65,5.65,0.0,0.0,5.57,5.57,5.57,0.0,0.0,5.59,5.59,5.59,0.0,0.0
2019-06-30,5.69,5.69,5.69,0.0,0.0,5.73,5.73,5.73,0.0,0.0,5.65,5.65,5.65,0.0,0.0,5.67,5.67,5.67,0.0,0.0
2019-07-07,5.78,5.78,5.78,0.0,0.0,5.78,5.78,5.78,0.0,0.0,5.75,5.75,5.75,0.0,0.0,5.77,5.77,5.77,0.0,0.0
2019-07-14,5.58,5.58,5.58,0.0,0.0,5.65,5.65,5.65,0.0,0.0,5.58,5.58,5.58,0.0,0.0,5.64,5.64,5.64,0.0,0.0
2019-07-21,5.51,5.51,5.51,0.0,0.0,5.54,5.54,5.54,0.0,0.0,5.4,5.4,5.4,0.0,0.0,5.4,5.4,5.4,0.0,0.0
2019-07-28,5.16,5.16,5.16,0.0,0.0,5.2,5.2,5.2,0.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0
2019-08-04,4.96,4.96,4.96,0.0,0.0,4.96,4.96,4.96,0.0,0.0,4.85,4.85,4.85,0.0,0.0,4.85,4.85,4.85,0.0,0.0
2019-08-11,4.86,4.86,4.86,0.0,0.0,4.94,4.94,4.94,0.0,0.0,4.86,4.86,4.86,0.0,0.0,4.9,4.9,4.9,0.0,0.0
2019-08-18,4.66,4.66,4.66,0.0,0.0,4.67,4.67,4.67,0.0,0.0,4.6,4.6,4.6,0.0,0.0,4.62,4.62,4.62,0.0,0.0
2019-08-25,4.88,4.88,4.88,0.0,0.0,4.95,4.95,4.95,0.0,0.0,4.8,4.8,4.8,0.0,0.0,4.85,4.85,4.85,0.0,0.0
2019-09-01,4.82,4.82,4.82,0.0,0.0,4.96,4.96,4.96,0.0,0.0,4.82,4.82,4.82,0.0,0.0,4.93,4.93,4.93,0.0,0.0
2019-09-08,5.26,5.26,5.26,0.0,0.0,5.28,5.28,5.28,0.0,0.0,5.14,5.14,5.14,0.0,0.0,5.15,5.15,5.15,0.0,0.0
2019-09-15,5.07,5.07,5.07,0.0,0.0,5.12,5.12,5.12,0.0,0.0,5.02,5.02,5.02,0.0,0.0,5.07,5.07,5.07,0.0,0.0
2019-09-22,4.92,4.92,4.92,0.0,0.0,4.93,4.93,4.93,0.0,0.0,4.88,4.88,4.88,0.0,0.0,4.93,4.93,4.93,0.0,0.0
2019-09-29,4.82,4.82,4.82,0.0,0.0,4.84,4.84,4.84,0.0,0.0,4.75,4.75,4.75,0.0,0.0,4.76,4.76,4.76,0.0,0.0
2019-10-06,4.68,4.68,4.68,0.0,0.0,4.68,4.68,4.68,0.0,0.0,4.61,4.61,4.61,0.0,0.0,4.64,4.64,4.64,0.0,0.0
2019-10-13,4.61,4.61,4.61,0.0,0.0,4.63,4.63,4.63,0.0,0.0,4.57,4.57,4.57,0.0,0.0,4.59,4.59,4.59,0.0,0.0
2019-10-20,4.62,4.62,4.62,0.0,0.0,4.66,4.66,4.66,0.0,0.0,4.54,4.54,4.54,0.0,0.0,4.55,4.55,4.55,0.0,0.0
2019-10-27,4.57,4.57,4.57,0.0,0.0,4.66,4.66,4.66,0.0,0.0,4.55,4.55,4.55,0.0,0.0,4.64,4.64,4.64,0.0,0.0
2019-11-03,4.38,4.38,4.38,0.0,0.0,4.38,4.38,4.38,0.0,0.0,4.3,4.3,4.3,0.0,0.0,4.3,4.3,4.3,0.0,0.0
2019-11-10,4.29,4.29,4.29,0.0,0.0,4.29,4.29,4.29,0.0,0.0,4.15,4.15,4.15,0.0,0.0,4.19,4.19,4.19,0.0,0.0
2019-11-17,4.14,4.14,4.14,0.0,0.0,4.22,4.22,4.22,0.0,0.0,4.13,4.13,4.13,0.0,0.0,4.22,4.22,4.22,0.0,0.0
2019-11-24,4.09,4.09,4.09,0.0,0.0,4.09,4.09,4.09,0.0,0.0,4.02,4.02,4.02,0.0,0.0,4.02,4.02,4.02,0.0,0.0
2019-12-01,4.05,4.05,4.05,0.0,0.0,4.18,4.18,4.18,0.0,0.0,4.03,4.03,4.03,0.0,0.0,4.18,4.18,4.18,0.0,0.0
2019-12-08,4.31,4.31,4.31,0.0,0.0,4.39,4.39,4.39,0.0,0.0,4.31,4.31,4.31,0.0,0.0,4.39,4.39,4.39,0.0,0.0
2019-12-15,4.56,4.56,4.56,0.0,0.0,4.6,4.6,4.6,0.0,0.0,4.54,4.54,4.54,0.0,0.0,4.59,4.59,4.59,0.0,0.0
2019-12-22,4.57,4.57,4.57,0.0,0.0,4.61,4.61,4.61,0.0,0.0,4.49,4.49,4.49,0.0,0.0,4.5,4.5,4.5,0.0,0.0
2019-12-29,4.62,4.62,4.62,0.0,0.0,4.62,4.62,4.62,0.0,0.0,4.53,4.53,4.53,0.0,0.0,4.6,4.6,4.6,0.0,0.0
