Date,SAND_Open_average,SAND_Open_max,SAND_Open_min,SAND_Open_volatility,SAND_Open_change,SAND_High_average,SAND_High_max,SAND_High_min,SAND_High_volatility,SAND_High_change,SAND_Low_average,SAND_Low_max,SAND_Low_min,SAND_Low_volatility,SAND_Low_change,SAND_Close_average,SAND_Close_max,SAND_Close_min,SAND_Close_volatility,SAND_Close_change,SAND_Volume_average,SAND_Volume_max,SAND_Volume_min,SAND_Volume_volatility,SAND_Volume_change
2018-01-14,5.182,5.24,5.13,0.11000000000000032,-0.019999999999999574,5.196,5.25,5.14,0.11000000000000032,-0.05999999999999961,5.082,5.11,5.03,0.08000000000000007,-0.010000000000000675,5.134,5.25,5.05,0.20000000000000018,-0.1200000000000001,167580,197709,142495,55214,-34426
2018-01-21,5.37,5.6,5.14,0.45999999999999996,0.23000000000000043,5.504,5.63,5.36,0.2699999999999996,0.019999999999999574,5.226,5.37,5.1,0.27000000000000046,0.010000000000000675,5.334,5.55,5.11,0.4399999999999995,-0.23999999999999932,275887,376415,187345,189070,70192
2018-01-28,5.112,5.23,4.92,0.3100000000000005,-0.21999999999999975,5.194,5.27,5.1,0.16999999999999993,-0.1299999999999999,5.014,5.11,4.9,0.20999999999999996,-0.13999999999999968,5.07,5.25,4.9,0.34999999999999964,-0.11000000000000032,268275,321829,214131,107698,9842
2018-02-04,4.794,4.96,4.6,0.3600000000000003,-0.3600000000000003,4.8999999999999995,4.99,4.85,0.14000000000000057,-0.11000000000000032,4.664,4.8,4.49,0.3099999999999996,-0.20000000000000018,4.76,4.84,4.58,0.2599999999999998,0.040000000000000036,286137,392540,139343,253197,-77897
2018-02-11,5.0,5.22,4.83,0.3899999999999997,0.25,5.09,5.22,4.88,0.33999999999999986,0.21999999999999975,4.8149999999999995,4.96,4.72,0.2400000000000002,-0.0600000000000005,4.97,5.14,4.81,0.33000000000000007,0.020000000000000462,298260,799288,102466,696822,696822
2018-02-18,4.678,4.76,4.58,0.17999999999999972,-0.02999999999999936,4.7860000000000005,4.83,4.71,0.1200000000000001,0.009999999999999787,4.598,4.66,4.57,0.08999999999999986,0.08999999999999986,4.662,4.81,4.57,0.23999999999999932,0.23999999999999932,142558,222434,95799,126635,-114372
2018-02-25,4.6739999999999995,4.75,4.56,0.1900000000000004,-0.07000000000000028,4.7299999999999995,4.77,4.67,0.09999999999999964,0.0,4.596,4.65,4.47,0.1800000000000006,0.009999999999999787,4.662,4.71,4.6,0.11000000000000032,0.05999999999999961,122007,172813,81687,91126,42933
2018-03-04,4.68,4.78,4.58,0.20000000000000018,-0.1800000000000006,4.732,4.89,4.61,0.27999999999999936,-0.27999999999999936,4.6,4.77,4.52,0.25,-0.25,4.642,4.82,4.55,0.27000000000000046,-0.27000000000000046,97700,128785,69022,59763,14183
2018-03-11,4.502,4.54,4.48,0.05999999999999961,-0.05999999999999961,4.552,4.6,4.52,0.08000000000000007,-0.08000000000000007,4.452,4.49,4.4,0.08999999999999986,-0.08999999999999986,4.484,4.52,4.46,0.05999999999999961,-0.05999999999999961,536960,2205129,102015,2103114,35789
2018-03-18,4.7,4.9,4.46,0.4400000000000004,0.4400000000000004,4.786,4.97,4.64,0.33000000000000007,0.33000000000000007,4.644,4.85,4.45,0.39999999999999947,0.39999999999999947,4.746,4.91,4.62,0.29000000000000004,0.29000000000000004,128211,159568,106057,53511,2655
2018-03-25,4.7475000000000005,4.83,4.69,0.13999999999999968,-0.1299999999999999,4.8675,5.0,4.8,0.20000000000000018,0.15000000000000036,4.7075,4.77,4.67,0.09999999999999964,-0.0699999999999994,4.81,4.92,4.72,0.20000000000000018,0.08000000000000007,145660,177773,90313,87460,-5134
2018-04-01,4.78,4.93,4.68,0.25,-0.25,4.812,4.93,4.75,0.17999999999999972,-0.14999999999999947,4.698,4.76,4.66,0.09999999999999964,-0.09999999999999964,4.738,4.79,4.69,0.09999999999999964,-0.03000000000000025,75641,85375,68386,16989,-8786
2018-04-08,4.754,4.79,4.72,0.07000000000000028,-0.03000000000000025,4.81,4.89,4.76,0.1299999999999999,-0.05000000000000071,4.7,4.74,4.66,0.08000000000000007,-0.07000000000000028,4.755999999999999,4.81,4.71,0.09999999999999964,-0.04999999999999982,112419,228778,68043,160735,15831
2018-04-15,4.6979999999999995,4.81,4.56,0.25,-0.11000000000000032,4.732,4.81,4.59,0.21999999999999975,-0.16999999999999993,4.629,4.74,4.505,0.23500000000000032,-0.16500000000000004,4.686,4.81,4.51,0.2999999999999998,-0.20999999999999996,115154,187727,69203,118524,22070
2018-04-22,4.574,4.67,4.51,0.16000000000000014,0.03000000000000025,4.636,4.71,4.58,0.1299999999999999,0.1200000000000001,4.538,4.6,4.49,0.10999999999999943,0.0600000000000005,4.604,4.65,4.54,0.11000000000000032,0.04999999999999982,80084,97795,68943,28852,11605
2018-04-29,4.718,4.82,4.59,0.23000000000000043,0.15000000000000036,4.762,4.82,4.67,0.15000000000000036,0.08000000000000007,4.664,4.71,4.58,0.1299999999999999,0.11000000000000032,4.73,4.76,4.67,0.08999999999999986,0.0600000000000005,124529,266482,69743,196739,-11798
2018-05-06,4.782,4.84,4.73,0.10999999999999943,0.10999999999999943,4.81,4.84,4.79,0.04999999999999982,0.04999999999999982,4.716,4.77,4.7,0.0699999999999994,0.0,4.766,4.81,4.71,0.09999999999999964,-0.07000000000000028,80854,100558,60556,40002,-22026
2018-05-13,4.482,4.51,4.43,0.08000000000000007,-0.019999999999999574,4.564,4.65,4.48,0.16999999999999993,-0.1200000000000001,4.45,4.51,4.4,0.10999999999999943,-0.040000000000000036,4.484,4.54,4.43,0.11000000000000032,-0.02999999999999936,274389,969783,79410,890373,-48022
2018-05-20,4.57,4.69,4.5,0.1900000000000004,0.1900000000000004,4.6675,4.72,4.61,0.10999999999999943,0.09999999999999964,4.5375,4.59,4.49,0.09999999999999964,0.09999999999999964,4.615,4.67,4.57,0.09999999999999964,0.05999999999999961,122002,181808,91829,89979,76922
2018-05-27,4.544,4.62,4.5,0.1200000000000001,-0.08999999999999986,4.582,4.67,4.5,0.16999999999999993,-0.16999999999999993,4.512,4.56,4.46,0.09999999999999964,-0.08999999999999986,4.5440000000000005,4.62,4.47,0.15000000000000036,-0.15000000000000036,110514,165714,86282,79432,1850
