Date,AMOT_stock_Open_average,AMOT_stock_Open_max,AMOT_stock_Open_min,AMOT_stock_Open_volatility,AMOT_stock_Open_change,AMOT_stock_High_average,AMOT_stock_High_max,AMOT_stock_High_min,AMOT_stock_High_volatility,AMOT_stock_High_change,AMOT_stock_Low_average,AMOT_stock_Low_max,AMOT_stock_Low_min,AMOT_stock_Low_volatility,AMOT_stock_Low_change,AMOT_stock_Close_average,AMOT_stock_Close_max,AMOT_stock_Close_min,AMOT_stock_Close_volatility,AMOT_stock_Close_change,AMOT_stock_Volume_average,AMOT_stock_Volume_max,AMOT_stock_Volume_min,AMOT_stock_Volume_volatility,AMOT_stock_Volume_change
2018-03-25,38.705,39.7,38.25,1.4500000000000028,-1.2800000000000011,40.1425,41.09,39.39,1.7000000000000028,0.09000000000000341,37.379999999999995,37.66,36.86,0.7999999999999972,-0.7700000000000031,38.605000000000004,39.75,38.21,1.5399999999999991,1.5399999999999991,70288,111194,44319,66875,-62969
2018-04-01,38.688,39.87,37.6,2.269999999999996,-0.9600000000000009,39.564,40.32,38.99,1.3299999999999983,-0.759999999999998,37.1,38.06,36.6,1.4600000000000009,0.1699999999999946,38.410000000000004,39.47,37.43,2.039999999999999,0.6600000000000037,76172,155572,39287,116285,-97003
2018-04-08,39.55,41.25,38.13,3.1199999999999974,3.1199999999999974,40.918,41.97,40.25,1.7199999999999989,1.4399999999999977,39.13,40.65,38.13,2.519999999999996,2.519999999999996,40.05,41.36,38.78,2.5799999999999983,2.5799999999999983,39292,49436,30303,19133,-12159
2018-04-15,41.6,41.87,41.19,0.6799999999999997,-0.4000000000000057,42.252,42.47,42.0,0.46999999999999886,0.46000000000000085,40.562,41.07,40.34,0.7299999999999969,0.6300000000000026,41.774,42.46,41.3,1.1600000000000037,0.9600000000000009,37131,66238,20410,45828,-2110
2018-04-22,40.82,42.61,39.67,2.9399999999999977,-2.9399999999999977,41.02,42.61,39.75,2.8599999999999994,-2.8599999999999994,39.674,40.51,38.88,1.6299999999999955,-1.6299999999999955,40.018,41.25,38.88,2.3699999999999974,-2.3699999999999974,33927,61780,16749,45031,-40657
2018-04-29,40.778,43.1,39.07,4.030000000000001,3.5899999999999963,43.038000000000004,46.7,40.29,6.410000000000004,6.410000000000004,40.028,41.79,38.51,3.280000000000001,2.9299999999999997,41.758,46.1,39.31,6.789999999999999,6.230000000000004,64969,83282,42284,40998,20122
2018-05-06,46.484,47.05,45.96,1.0899999999999963,0.3400000000000034,47.294,47.64,46.55,1.0900000000000034,-0.1700000000000017,45.800000000000004,46.45,45.1,1.3500000000000014,1.3500000000000014,46.554,47.06,45.96,1.1000000000000014,0.8299999999999983,72823,110828,40438,70390,-67952
2018-05-13,47.156,47.97,46.78,1.1899999999999977,1.1899999999999977,47.769999999999996,48.74,46.9,1.8400000000000034,1.8400000000000034,46.39,47.35,45.68,1.6700000000000017,1.6700000000000017,47.168,47.73,46.54,1.1899999999999977,1.0,50576,56908,37835,19073,-3689
2018-05-20,47.114000000000004,47.76,46.59,1.1699999999999946,-1.1699999999999946,47.862,48.23,47.21,1.019999999999996,-0.3100000000000023,46.54,47.05,46.31,0.7399999999999949,-0.5999999999999943,47.102000000000004,47.63,46.64,0.990000000000002,0.2600000000000051,65705,73405,55631,17774,12080
2018-05-27,48.2275,48.63,47.41,1.220000000000006,0.990000000000002,49.3225,50.23,48.66,1.5700000000000003,1.5700000000000003,47.8975,48.47,47.16,1.3100000000000023,0.9000000000000057,48.735,49.38,48.36,1.0200000000000031,0.9100000000000037,84303,122076,57149,64927,42355
2018-06-03,48.978,49.6,48.42,1.1799999999999997,-0.9699999999999989,49.334,49.79,48.68,1.1099999999999994,-1.0300000000000011,48.114,48.5,47.56,0.9399999999999977,0.11999999999999744,48.674,49.02,48.34,0.6799999999999997,-0.6799999999999997,38349,55972,23860,32112,-23791
2018-06-10,47.722,48.42,46.94,1.480000000000004,-1.25,48.214,49.14,47.43,1.7100000000000009,-1.3299999999999983,46.864,48.15,46.09,2.059999999999995,-1.3299999999999983,47.522,48.42,46.78,1.6400000000000006,-1.0200000000000031,42445,49205,37918,11287,2414
2018-06-17,47.916,48.58,47.24,1.3399999999999963,0.30999999999999517,48.456,49.0,47.55,1.4500000000000028,-1.1600000000000037,47.264,47.91,46.59,1.3199999999999932,-0.5799999999999983,47.902,48.57,47.24,1.3299999999999983,-1.2800000000000011,53719,109315,28062,81253,61387
2018-06-24,47.774,48.41,47.14,1.269999999999996,0.8100000000000023,48.482,48.97,47.95,1.019999999999996,0.8299999999999983,46.82,47.73,45.81,1.9199999999999946,1.509999999999998,47.774,48.02,47.46,0.5600000000000023,0.0800000000000054,50160,79499,32844,46655,-33036
2018-07-01,48.7775,50.27,47.71,2.5600000000000023,2.5600000000000023,49.69,50.97,48.65,2.3200000000000003,2.3200000000000003,48.495,50.0,47.69,2.3100000000000023,2.3100000000000023,49.432500000000005,50.63,48.34,2.289999999999999,2.289999999999999,69732,116158,45933,70225,-8151
2018-07-08,50.188,51.35,48.54,2.8100000000000023,-2.480000000000004,50.62,51.8,49.12,2.6799999999999997,-2.4000000000000057,48.97,50.68,47.66,3.020000000000003,-3.020000000000003,49.684,51.33,48.53,2.799999999999997,-2.75,61655,82515,26413,56102,-36239
2018-07-15,47.59,48.59,47.08,1.5100000000000051,-1.0100000000000051,48.27,48.94,47.46,1.4799999999999969,0.3399999999999963,47.018,47.58,46.2,1.3799999999999955,0.18999999999999773,47.472,47.7,47.11,0.5900000000000034,0.09000000000000341,31607,55615,20351,35264,24765
2018-07-22,47.396,48.16,46.59,1.5699999999999932,-0.6000000000000014,48.004,48.68,47.14,1.5399999999999991,-1.240000000000002,46.57,47.74,44.99,2.75,-2.75,46.934,48.03,45.61,2.4200000000000017,-2.4200000000000017,51949,83020,21180,61840,58254
2018-07-29,46.711999999999996,49.05,45.49,3.559999999999995,2.019999999999996,47.04,49.05,46.0,3.049999999999997,1.6199999999999974,44.94,45.46,43.71,1.75,0.17999999999999972,46.028,47.6,45.1,2.5,0.8799999999999955,71527,132498,38804,93694,8645
2018-08-05,48.112,49.84,46.33,3.510000000000005,3.3999999999999986,49.628,50.85,47.99,2.8599999999999994,2.4499999999999957,47.748,49.73,46.2,3.529999999999994,3.5,48.862,50.22,47.07,3.1499999999999986,2.8599999999999994,79586,172901,34957,137944,-29653
2018-08-12,48.922,50.23,47.49,2.739999999999995,-2.739999999999995,49.39,50.49,48.06,2.4299999999999997,-2.4299999999999997,47.769999999999996,49.2,46.69,2.510000000000005,-2.3800000000000026,48.32,49.82,47.19,2.6300000000000026,-2.6300000000000026,49157,64516,18269,46247,13543
2018-08-19,48.338,48.74,47.2,1.5399999999999991,1.4699999999999989,48.974,49.28,48.4,0.8800000000000026,0.7000000000000028,48.138,48.51,47.2,1.3099999999999952,1.3099999999999952,48.666,48.89,48.32,0.5700000000000003,0.5700000000000003,53902,103626,25013,78613,53758
2018-08-26,49.502,49.85,49.13,0.7199999999999989,0.25,49.832,50.15,49.29,0.8599999999999994,0.6300000000000026,49.116,49.73,48.6,1.1299999999999955,-0.03999999999999915,49.42,49.84,48.84,1.0,-0.30999999999999517,31388,51969,20489,31480,-1684
2018-09-02,48.07,48.79,47.56,1.2299999999999969,-0.5399999999999991,48.7425,48.88,48.49,0.39000000000000057,0.09000000000000341,47.175,47.91,46.67,1.2399999999999949,1.2399999999999949,48.0175,48.48,47.58,0.8999999999999986,0.8999999999999986,55911,73544,39173,34371,-7858
2018-09-09,48.338,48.75,47.69,1.0600000000000023,0.11999999999999744,48.956,50.39,48.06,2.3299999999999983,1.4100000000000037,47.87,48.75,47.0,1.75,0.3500000000000014,48.436,49.32,47.55,1.7700000000000031,0.7700000000000031,28000,38105,14386,23719,1799
2018-09-16,49.632,50.2,49.12,1.0800000000000054,0.37999999999999545,50.28,50.5,49.96,0.5399999999999991,0.45000000000000284,49.138,49.48,48.79,0.6899999999999977,0.14000000000000057,49.522,50.1,48.95,1.1499999999999986,0.14999999999999858,32106,67672,16058,51614,37990
2018-09-23,51.28,52.82,49.03,3.789999999999999,2.980000000000004,53.967999999999996,55.47,49.64,5.829999999999998,5.420000000000002,50.784,52.54,48.72,3.8200000000000003,3.1700000000000017,52.187999999999995,54.43,48.82,5.609999999999999,5.609999999999999,64487,82985,25768,57217,57217
2018-09-30,51.162,54.76,48.53,6.229999999999997,-6.229999999999997,51.374,54.99,48.54,6.450000000000003,-6.450000000000003,48.396,51.2,46.09,5.109999999999999,-5.109999999999999,49.672,51.71,47.37,4.340000000000003,-4.340000000000003,60471,99244,41036,58208,197
2018-10-07,46.542,47.74,45.0,2.740000000000002,-1.740000000000002,47.592,49.51,45.48,4.030000000000001,-3.220000000000006,44.698,47.0,41.34,5.659999999999997,-2.549999999999997,45.978,47.76,44.74,3.019999999999996,-2.960000000000001,38993,52050,28954,23096,-17508
2018-10-14,45.454,47.34,44.22,3.1200000000000045,-0.490000000000002,46.39,48.35,44.42,3.9299999999999997,-0.8200000000000003,44.208,46.02,43.12,2.9000000000000057,-0.35999999999999943,45.266,47.7,43.55,4.150000000000006,-0.9000000000000057,57222,142756,23582,119174,3991
2018-10-21,41.664,43.6,39.47,4.130000000000003,-4.130000000000003,42.42,44.28,40.99,3.289999999999999,-2.990000000000002,40.472,42.94,38.91,4.030000000000001,-4.030000000000001,41.252,43.98,39.56,4.419999999999995,-3.8699999999999974,50971,75317,27050,48267,18059
2018-10-28,43.902,48.0,41.01,6.990000000000002,5.390000000000001,45.362,48.0,42.53,5.469999999999999,3.030000000000001,42.546,45.28,40.51,4.770000000000003,4.770000000000003,43.943999999999996,46.65,41.3,5.350000000000001,5.350000000000001,114235,203630,43331,160299,97088
2018-11-04,49.04,50.0,47.15,2.8500000000000014,2.1000000000000014,50.266,50.95,49.7,1.25,-1.25,48.222,49.2,46.9,2.3000000000000043,0.10000000000000142,49.23,49.82,47.65,2.1700000000000017,-1.7199999999999989,64213,128464,28369,100095,-100095
2018-11-11,46.346,47.64,44.6,3.039999999999999,-0.980000000000004,47.322,48.44,46.41,2.030000000000001,-0.8999999999999986,45.440000000000005,46.07,44.6,1.4699999999999989,-0.10000000000000142,46.21,46.94,45.18,1.759999999999998,0.13999999999999346,41313,58202,29256,28946,-1642
2018-11-18,45.225,46.35,44.18,2.1700000000000017,-0.5200000000000031,46.51,46.76,45.9,0.8599999999999994,0.03999999999999915,44.66,45.83,44.0,1.8299999999999983,1.5599999999999952,45.56,46.7,44.33,2.3700000000000045,1.740000000000002,58441,92026,29150,62876,6775
2018-11-25,47.126,48.01,46.7,1.3099999999999952,0.37999999999999545,47.934,48.6,46.94,1.6600000000000037,1.3100000000000023,46.072,47.14,44.89,2.25,1.7899999999999991,47.374,48.0,46.94,1.0600000000000023,0.37000000000000455,85654,155336,38375,116961,-51474
2018-12-02,46.3775,47.8,43.72,4.079999999999998,-0.7999999999999972,48.129999999999995,52.2,45.05,7.150000000000006,4.190000000000005,44.5825,46.59,41.37,5.220000000000006,0.5600000000000023,46.815,50.68,44.61,6.07,3.4299999999999997,92829,182819,51688,131131,131131
2018-12-09,50.026,51.5,47.99,3.509999999999998,-2.6899999999999977,50.632,51.5,49.65,1.8500000000000014,-1.759999999999998,48.266,49.95,45.44,4.510000000000005,-4.510000000000005,49.246,50.97,47.3,3.6700000000000017,-3.6700000000000017,66663,82697,46536,36161,16734
2018-12-16,45.786,47.1,44.61,2.490000000000002,-2.490000000000002,46.572,47.77,45.5,2.270000000000003,-1.8500000000000014,43.574000000000005,45.2,40.99,4.210000000000001,1.8900000000000006,45.014,46.09,43.44,2.6500000000000057,-2.3300000000000054,64651,84026,48261,35765,27328
2018-12-23,43.19,44.34,42.55,1.7900000000000063,1.240000000000002,44.7625,46.95,43.7,3.25,0.9199999999999946,42.5075,43.15,41.87,1.2800000000000011,0.6899999999999977,43.71,44.33,42.92,1.4099999999999966,1.269999999999996,52525,87368,21705,65663,30001
2018-12-30,44.175,44.52,43.83,0.6900000000000048,-0.37000000000000455,45.4225,46.48,44.55,1.9299999999999997,-1.9299999999999997,43.4025,44.07,43.04,1.0300000000000011,-0.01999999999999602,44.2725,44.69,43.51,1.1799999999999997,-0.4099999999999966,46093,63660,27097,36563,-27567
2019-01-06,44.796,45.46,43.96,1.5,0.8399999999999963,45.403999999999996,45.73,44.83,0.8999999999999986,0.3299999999999983,44.562,45.11,43.96,1.1499999999999986,0.6199999999999974,45.016,45.35,44.44,0.9100000000000037,0.4200000000000017,32756,44473,22199,22274,-22274
2019-01-13,43.912,44.41,43.53,0.8799999999999955,-0.17999999999999972,44.296,44.88,44.0,0.8800000000000026,-0.6500000000000057,43.238,43.81,42.73,1.0800000000000054,-0.6600000000000037,43.711999999999996,43.93,43.41,0.5200000000000031,-0.4000000000000057,31688,47482,22230,25252,2988
2019-01-20,41.925,43.0,41.24,1.759999999999998,-0.8999999999999986,42.7825,43.63,41.84,1.7899999999999991,0.13000000000000256,41.07,41.72,40.55,1.1700000000000017,0.509999999999998,41.85,43.4,41.29,2.1099999999999994,2.030000000000001,33018,52910,18608,34302,18069
2019-01-27,42.071999999999996,42.73,41.5,1.2299999999999969,-0.5799999999999983,42.516,43.3,42.16,1.1400000000000006,-1.1400000000000006,41.318,41.54,41.06,0.4799999999999969,-0.07000000000000028,41.85,42.16,41.5,0.6599999999999966,-0.05000000000000426,21559,27147,13174,13973,-13973
2019-02-03,41.99,42.64,40.64,2.0,-1.4200000000000017,42.461999999999996,43.51,41.0,2.509999999999998,-1.4699999999999989,41.234,42.31,39.5,2.8100000000000023,-2.1000000000000014,41.772,42.72,40.38,2.3399999999999963,-2.009999999999998,23380,35855,16413,19442,17208
2019-02-10,41.696,42.39,40.39,2.0,1.9200000000000017,42.514,43.13,41.52,1.6099999999999994,1.6099999999999994,41.294,41.8,40.04,1.759999999999998,1.759999999999998,42.138,43.04,41.4,1.6400000000000006,1.6400000000000006,33519,42443,25518,16925,-6697
2019-02-17,42.5025,43.04,42.24,0.7999999999999972,-0.7100000000000009,42.795,43.44,42.4,1.0399999999999991,-1.0399999999999991,41.9875,42.3,41.39,0.9099999999999966,-0.7899999999999991,42.2325,42.5,41.68,0.8200000000000003,-0.7299999999999969,25304,30648,21142,9506,9506
2019-02-24,41.612,41.91,41.11,0.7999999999999972,0.06999999999999318,42.128,42.39,41.91,0.480000000000004,-0.480000000000004,40.89,41.29,40.01,1.2800000000000011,0.14999999999999858,41.528,41.87,41.3,0.5700000000000003,0.05999999999999517,29936,55479,10080,45399,-16265
2019-03-03,40.866,41.53,40.47,1.0600000000000023,-0.6899999999999977,41.408,41.81,40.96,0.8500000000000014,-0.39000000000000057,40.352000000000004,40.56,40.21,0.3500000000000014,-0.240000000000002,40.716,41.0,40.48,0.5200000000000031,-0.14000000000000057,42839,65702,23668,42034,26640
2019-03-10,41.406,41.81,40.7,1.1099999999999994,0.28999999999999915,41.868,42.62,40.99,1.6299999999999955,-0.7100000000000009,39.43,41.3,35.52,5.779999999999994,-2.2900000000000063,41.088,41.67,40.25,1.4200000000000017,-1.4099999999999966,114798,297373,20062,277311,159400
2019-03-17,39.722,40.55,38.92,1.6299999999999955,-0.8999999999999986,40.294,40.9,39.65,1.25,-1.1400000000000006,38.022,39.46,36.82,2.6400000000000006,-2.6400000000000006,39.228,40.25,37.35,2.8999999999999986,-2.8999999999999986,109439,181797,61275,120522,-120522
2019-03-24,35.772,37.06,34.5,2.5600000000000023,-2.240000000000002,35.958,37.39,34.89,2.5,-2.5,34.82,35.88,34.01,1.8700000000000045,-1.8700000000000045,35.166000000000004,36.63,34.21,2.4200000000000017,-2.25,74829,105985,46646,59339,-83
2019-03-31,34.818,35.0,34.62,0.38000000000000256,0.38000000000000256,35.288000000000004,35.8,34.99,0.8099999999999952,0.7099999999999937,34.46,34.82,34.05,0.7700000000000031,0.7700000000000031,35.034,35.5,34.82,0.6799999999999997,0.6400000000000006,109284,141080,83223,57857,19898
2019-04-07,36.234,37.04,35.6,1.4399999999999977,1.1400000000000006,36.824,37.14,36.47,0.6700000000000017,0.30000000000000426,35.684000000000005,36.24,35.09,1.1499999999999986,0.6899999999999977,36.35,36.94,35.4,1.5399999999999991,0.30999999999999517,82868,117114,42355,74759,-29925
2019-04-14,37.5625,38.12,36.73,1.3900000000000006,0.9400000000000048,38.0375,38.47,37.56,0.9099999999999966,0.4399999999999977,37.1175,37.54,36.46,1.0799999999999983,0.759999999999998,37.735,37.9,37.54,0.35999999999999943,0.35999999999999943,59442,72921,43424,29497,-29497
2019-04-21,36.769999999999996,37.66,35.51,2.1499999999999986,-2.1499999999999986,37.092,38.3,35.88,2.4199999999999946,-2.4199999999999946,36.13,36.99,35.14,1.8500000000000014,-1.75,36.464,37.42,35.55,1.8700000000000045,-1.8200000000000003,52360,82706,22049,60657,-16935
2019-04-28,37.178,39.46,35.6,3.8599999999999994,3.8599999999999994,38.462,41.28,36.36,4.920000000000002,4.140000000000001,36.376,38.6,35.57,3.030000000000001,3.030000000000001,38.01,40.42,36.19,4.230000000000004,4.230000000000004,98280,174062,48392,125670,55251
2019-05-05,38.403999999999996,39.66,37.05,2.6099999999999994,-2.6099999999999994,38.827999999999996,40.26,37.61,2.6499999999999986,-2.5,37.634,39.52,36.35,3.1700000000000017,-3.1700000000000017,38.106,39.7,37.12,2.5800000000000054,-2.5800000000000054,53284,90171,31164,59007,-59007
2019-05-12,35.486000000000004,36.34,35.12,1.220000000000006,-1.220000000000006,35.924,36.43,35.45,0.9799999999999969,-0.9799999999999969,34.94,35.26,34.63,0.6299999999999955,-0.4099999999999966,35.306,35.48,35.0,0.4799999999999969,-0.22999999999999687,42855,51045,32379,18666,6184
2019-05-19,35.682,36.55,34.68,1.8699999999999974,1.5700000000000003,36.394,37.09,35.16,1.9300000000000068,1.470000000000006,35.23,35.62,34.63,0.9899999999999949,0.6899999999999977,35.894,36.79,34.96,1.8299999999999983,0.5700000000000003,49896,77691,23762,53929,7678
2019-05-26,34.417500000000004,35.52,32.83,2.690000000000005,-2.690000000000005,34.625,35.57,33.48,2.0900000000000034,-2.0900000000000034,33.3725,34.73,31.72,3.009999999999998,-3.009999999999998,33.715,34.86,32.47,2.3900000000000006,-2.3900000000000006,72114,101238,34889,66349,58402
2019-06-02,33.962,34.6,32.69,1.9100000000000037,1.3700000000000045,34.26,34.6,34.01,0.5900000000000034,0.10999999999999943,33.53,33.9,32.69,1.2100000000000009,0.8300000000000054,33.97,34.26,33.73,0.5300000000000011,-0.05000000000000426,51701,68181,34615,33566,-33566
2019-06-09,34.53,34.83,34.28,0.5499999999999972,0.12999999999999545,34.67,34.9,34.41,0.490000000000002,-0.23000000000000398,34.064,34.22,33.75,0.46999999999999886,0.3999999999999986,34.418,34.56,34.31,0.25,-0.25,33344,57902,15159,42743,-39130
2019-06-16,34.818,35.89,34.29,1.6000000000000014,0.6600000000000037,35.318,35.95,34.5,1.4500000000000028,1.4500000000000028,34.532000000000004,35.03,34.15,0.8800000000000026,0.6900000000000048,34.986000000000004,35.46,34.38,1.0799999999999983,1.019999999999996,46722,76626,19983,56643,56643
2019-06-23,36.57,37.67,35.44,2.230000000000004,2.230000000000004,37.152,38.18,36.21,1.9699999999999989,1.9699999999999989,36.458,37.43,35.38,2.049999999999997,2.049999999999997,37.006,37.9,36.05,1.8500000000000014,1.8500000000000014,52624,84276,32560,51716,34436
2019-06-30,38.207499999999996,38.4,38.0,0.3999999999999986,-0.17999999999999972,38.32,38.43,38.04,0.39000000000000057,-0.39000000000000057,37.6725,38.0,36.87,1.1300000000000026,-1.0100000000000051,38.015,38.27,37.4,0.8700000000000045,-0.8100000000000023,30718,38673,15288,23385,-7274
2019-07-07,36.934,37.24,36.25,0.990000000000002,-0.990000000000002,37.418,37.97,37.05,0.9200000000000017,0.4200000000000017,36.436,36.96,35.35,1.6099999999999994,-0.6099999999999994,36.982,37.42,36.18,1.240000000000002,0.13000000000000256,40615,52407,27665,24742,21846
2019-07-14,38.63,39.59,37.43,2.1600000000000037,2.1600000000000037,39.54,40.76,38.05,2.710000000000001,2.710000000000001,38.386,38.93,37.42,1.509999999999998,1.509999999999998,39.198,40.17,37.89,2.280000000000001,2.280000000000001,55447,77482,28917,48565,30634
2019-07-21,39.449999999999996,40.15,38.73,1.4200000000000017,-0.25,40.058,40.38,39.67,0.7100000000000009,-0.240000000000002,38.774,39.2,38.53,0.6700000000000017,0.44999999999999574,39.403999999999996,39.93,38.8,1.1300000000000026,0.9100000000000037,31718,47400,24252,23148,18736
2019-07-28,39.583999999999996,39.71,39.5,0.21000000000000085,0.13000000000000256,40.467999999999996,40.91,39.63,1.279999999999994,1.1199999999999974,39.198,39.62,38.71,0.9099999999999966,-0.0899999999999963,39.784,40.57,39.33,1.240000000000002,1.240000000000002,36166,52977,18381,34596,27117
2019-08-04,37.217999999999996,39.66,36.01,3.6499999999999986,-3.6499999999999986,37.564,39.78,36.34,3.4399999999999977,-3.289999999999999,35.800000000000004,36.81,34.67,2.1400000000000006,-2.1400000000000006,36.19,37.86,34.77,3.0899999999999963,-3.0899999999999963,54163,89601,23310,66291,-47147
2019-08-11,33.99,34.64,33.17,1.4699999999999989,-1.1199999999999974,34.522,35.2,33.45,1.75,-0.7100000000000009,33.638,34.52,32.91,1.6100000000000065,-1.1700000000000017,33.986,34.83,33.19,1.6400000000000006,-0.7199999999999989,29994,36742,22463,14279,7937
2019-08-18,34.108,34.66,33.69,0.9699999999999989,-0.21999999999999886,34.452,35.06,33.82,1.240000000000002,-0.1600000000000037,33.076,34.1,31.23,2.870000000000001,-2.099999999999998,33.46,34.41,31.25,3.1599999999999966,-2.6899999999999977,38114,57787,18501,39286,15805
2019-08-25,32.042,32.39,31.62,0.7699999999999996,0.7699999999999996,32.424,32.68,32.21,0.46999999999999886,0.21999999999999886,31.514,31.87,30.98,0.8900000000000006,0.3999999999999986,32.008,32.21,31.87,0.33999999999999986,0.22000000000000242,24862,28762,17173,11589,-8248
2019-09-01,32.8375,34.71,31.91,2.8000000000000007,2.8000000000000007,33.8925,35.11,32.53,2.5799999999999983,2.5799999999999983,32.3375,33.79,31.29,2.5,2.5,33.2675,34.72,31.32,3.3999999999999986,3.3999999999999986,28054,40786,18513,22273,3222
2019-09-08,36.328,38.5,34.95,3.549999999999997,3.549999999999997,37.466,40.22,35.5,4.719999999999999,4.719999999999999,35.66,37.51,34.19,3.3200000000000003,3.3200000000000003,37.22,39.72,35.34,4.3799999999999955,4.3799999999999955,24855,32403,14367,18036,-601
2019-09-15,38.828,39.53,38.03,1.5,-1.5,39.694,40.32,39.28,1.0399999999999991,-0.9699999999999989,38.078,39.44,37.34,2.0999999999999943,-2.0999999999999943,38.768,39.48,38.14,1.3399999999999963,-0.5499999999999972,32085,45873,26668,19205,15715
2019-09-22,37.342,38.49,36.42,2.0700000000000003,-2.0700000000000003,37.702,38.49,36.61,1.8800000000000026,-1.8800000000000026,36.43,37.5,35.5,2.0,-2.0,36.705999999999996,37.62,35.5,2.1199999999999974,-2.0700000000000003,32393,64345,13771,50574,22973
2019-09-29,34.87,35.88,33.87,2.010000000000005,-1.6400000000000006,35.604,37.01,34.62,2.3900000000000006,-2.3900000000000006,33.998,35.19,33.43,1.759999999999998,-1.759999999999998,34.446,35.31,34.11,1.2000000000000028,-1.1099999999999994,40544,81210,15968,65242,-59057
2019-10-06,33.958,34.16,33.76,0.3999999999999986,-0.19999999999999574,34.554,34.98,34.28,0.6999999999999957,-0.22999999999999687,33.574,34.02,33.28,0.740000000000002,-0.22000000000000597,33.806,34.12,33.53,0.5899999999999963,-0.1599999999999966,39342,62223,30705,31518,31270
2019-10-13,34.598,35.65,33.71,1.9399999999999977,1.9399999999999977,35.208,36.1,34.12,1.980000000000004,1.980000000000004,34.308,35.56,33.41,2.1500000000000057,2.1500000000000057,35.032,35.91,33.92,1.9899999999999949,1.9899999999999949,31148,49764,23642,26122,-1000
2019-10-20,37.062,37.45,36.26,1.1900000000000048,1.1000000000000014,37.626,37.93,37.32,0.6099999999999994,0.6099999999999994,36.762,37.1,36.15,0.9500000000000028,0.9500000000000028,37.33,37.64,37.2,0.4399999999999977,-0.0799999999999983,28895,47978,12927,35051,-27449
