Date,NEOG_Open_average,NEOG_Open_max,NEOG_Open_min,NEOG_Open_volatility,NEOG_Open_change,NEOG_High_average,NEOG_High_max,NEOG_High_min,NEOG_High_volatility,NEOG_High_change,NEOG_Low_average,NEOG_Low_max,NEOG_Low_min,NEOG_Low_volatility,NEOG_Low_change,NEOG_Close_average,NEOG_Close_max,NEOG_Close_min,NEOG_Close_volatility,NEOG_Close_change,NEOG_Volume_average,NEOG_Volume_max,NEOG_Volume_min,NEOG_Volume_volatility,NEOG_Volume_change
2018-01-14,58.702,59.31,57.78,1.5300000000000011,-0.14999999999999858,59.232,59.89,58.55,1.3400000000000034,-0.39000000000000057,58.264,58.86,57.45,1.4099999999999966,-0.35999999999999943,58.711999999999996,58.94,58.06,0.8799999999999955,0.01999999999999602,114559,141902,78584,63318,-11082
2018-01-21,59.514,60.0,58.81,1.1899999999999977,1.1899999999999977,60.212,60.62,59.24,1.3799999999999955,1.3799999999999955,59.252,59.85,58.64,1.2100000000000009,1.2100000000000009,59.742000000000004,60.24,59.01,1.230000000000004,1.1900000000000048,150523,271815,79503,192312,65860
2018-01-28,59.23,59.91,58.9,1.009999999999998,-0.5399999999999991,59.706,60.42,59.34,1.0799999999999983,-1.0799999999999983,58.416,59.44,56.93,2.509999999999998,-2.509999999999998,58.794000000000004,59.56,57.1,2.460000000000001,-2.460000000000001,164215,233796,113814,119982,119982
2018-02-04,55.984,56.41,55.09,1.3199999999999932,-0.30999999999999517,56.764,57.74,56.28,1.4600000000000009,-0.8999999999999986,54.854,55.52,54.09,1.4299999999999997,0.00999999999999801,55.796,56.44,54.64,1.7999999999999972,-0.5700000000000003,164633,232014,120007,112007,-75418
2018-02-11,57.265,59.64,55.49,4.149999999999999,4.149999999999999,58.8025,60.15,57.1,3.049999999999997,2.990000000000002,56.832499999999996,59.15,55.0,4.149999999999999,4.149999999999999,58.41,59.79,56.61,3.1799999999999997,3.1799999999999997,274255,552736,158996,393740,31512
2018-02-18,59.72,60.27,59.21,1.0600000000000023,0.4899999999999949,60.262,60.74,59.54,1.2000000000000028,0.7000000000000028,58.976,59.27,58.6,0.6700000000000017,0.6499999999999986,59.734,60.11,58.95,1.1599999999999966,1.0599999999999952,169094,206633,117849,88784,-17514
2018-02-25,59.194,59.94,58.41,1.5300000000000011,-0.3399999999999963,60.248,60.92,59.07,1.8500000000000014,0.490000000000002,58.666000000000004,59.59,57.89,1.7000000000000028,0.25,59.356,60.45,58.27,2.1799999999999997,1.0500000000000043,148622,192236,99970,92266,53603
2018-03-04,61.449999999999996,61.87,60.75,1.1199999999999974,0.9799999999999969,62.408,63.51,61.71,1.7999999999999972,1.7999999999999972,60.128,60.88,59.3,1.5800000000000054,-0.38000000000000256,61.866,63.28,60.98,2.3000000000000043,1.6600000000000037,180606,201122,151577,49545,46212
2018-03-11,63.891999999999996,64.24,63.69,0.5499999999999972,0.5499999999999972,64.428,64.57,64.3,0.269999999999996,0.21000000000000796,62.638,63.43,61.82,1.6099999999999994,0.17999999999999972,63.782000000000004,64.31,63.31,1.0,-0.3499999999999943,238326,571973,113071,458902,35904
2018-03-18,63.314,63.7,62.76,0.9400000000000048,-0.5300000000000011,64.758,66.24,63.39,2.8499999999999943,2.069999999999993,62.612,63.26,62.01,1.25,0.02999999999999403,63.906,66.15,62.19,3.960000000000008,2.4100000000000037,237536,285715,163123,122592,122592
