Date,MTN_Open_average,MTN_Open_max,MTN_Open_min,MTN_Open_volatility,MTN_Open_change,MTN_High_average,MTN_High_max,MTN_High_min,MTN_High_volatility,MTN_High_change,MTN_Low_average,MTN_Low_max,MTN_Low_min,MTN_Low_volatility,MTN_Low_change,MTN_Close_average,MTN_Close_max,MTN_Close_min,MTN_Close_volatility,MTN_Close_change,MTN_Volume_average,MTN_Volume_max,MTN_Volume_min,MTN_Volume_volatility,MTN_Volume_change
2018-01-14,225.338,231.84,222.72,9.120000000000005,9.120000000000005,228.414,234.28,224.85,9.430000000000007,8.210000000000008,224.258,230.59,220.45,10.140000000000015,10.140000000000015,227.054,231.74,222.16,9.580000000000013,9.580000000000013,724108,1039021,562022,476999,-387614
2018-01-21,232.446,234.47,228.74,5.72999999999999,-2.329999999999984,233.93,235.99,229.66,6.3300000000000125,-5.240000000000009,229.404,233.01,223.59,9.419999999999987,-7.3700000000000045,230.866,233.62,225.06,8.560000000000002,-8.060000000000002,465655,526435,369166,157269,99062
2018-01-28,221.008,223.5,216.07,7.430000000000007,-7.430000000000007,223.062,225.2,218.32,6.8799999999999955,-5.920000000000016,217.022,220.29,211.32,8.969999999999999,-8.969999999999999,219.094,224.54,212.62,11.919999999999987,-9.150000000000006,443988,548364,282093,266271,-58827
2018-02-04,209.834,213.95,207.43,6.519999999999982,-0.7800000000000011,213.206,215.69,209.49,6.199999999999989,-3.9599999999999795,206.758,211.84,200.68,11.159999999999997,-0.7299999999999898,209.796,214.25,205.97,8.280000000000001,-1.1899999999999977,448741,593229,321182,272047,-145003
2018-02-11,212.11,213.75,209.88,3.8700000000000045,3.8100000000000023,214.8075,217.75,212.73,5.02000000000001,5.02000000000001,211.1075,213.41,209.45,3.960000000000008,3.960000000000008,213.76,216.04,212.29,3.75,3.530000000000001,330561,364912,287054,77858,77858
2018-02-18,214.126,216.97,210.86,6.109999999999985,-3.869999999999976,216.016,218.58,212.62,5.960000000000008,-3.3999999999999773,211.31,215.5,207.19,8.310000000000002,-3.569999999999993,213.314,216.11,210.72,5.390000000000015,-3.960000000000008,456764,702929,311822,391107,67496
2018-02-25,208.348,212.16,205.65,6.509999999999991,-5.069999999999993,210.882,212.9,207.88,5.02000000000001,-0.8499999999999943,205.72400000000002,209.27,203.18,6.090000000000003,-2.3700000000000045,208.602,211.65,205.87,5.780000000000001,2.289999999999992,382782,464817,304952,159865,55262
2018-03-04,219.914,228.5,211.7,16.80000000000001,16.02000000000001,224.978,232.57,214.65,17.919999999999987,13.599999999999994,218.19799999999998,225.98,211.35,14.629999999999995,10.659999999999997,221.866,228.53,213.58,14.949999999999989,9.839999999999975,752016,1251699,610820,640879,-48948
2018-03-11,224.662,226.82,221.8,5.019999999999982,2.2299999999999898,226.664,228.64,223.83,4.809999999999974,1.8199999999999932,222.88,225.44,220.27,5.1699999999999875,4.599999999999994,224.92,227.7,221.37,6.329999999999984,6.329999999999984,348075,381091,288678,92413,-81821
2018-03-18,228.006,230.78,224.19,6.590000000000003,-4.110000000000014,231.11599999999999,234.43,227.92,6.510000000000019,-4.360000000000014,225.992,229.08,222.48,6.600000000000023,-5.069999999999993,227.736,230.5,223.63,6.8700000000000045,-3.5999999999999943,452331,562990,369467,193523,9859
